N,M,id,E,maxIter,eta,runtime(s)
128,212,395,0,2560,0.37,0.000609
128,212,396,0,2560,0.37,0.000862
128,212,397,0,2560,0.37,0.000728
128,212,398,0,2560,0.37,0.000649
128,212,399,0,2560,0.37,0.000867
128,212,400,0,2560,0.37,0.000576
128,224,1,0,2560,0.37,0.000585
128,224,2,0,2560,0.37,0.000886
128,224,3,0,2560,0.37,0.001072
128,224,4,0,2560,0.37,0.000769
128,224,5,0,2560,0.37,0.000791
128,224,6,0,2560,0.37,0.0012
128,224,7,0,2560,0.37,0.001303
128,224,8,0,2560,0.37,0.000745
128,224,9,0,2560,0.37,0.00071
128,224,10,0,2560,0.37,0.000592
128,224,11,0,2560,0.37,0.00061
128,224,12,0,2560,0.37,0.000998
128,224,13,0,2560,0.37,0.000848
128,224,14,0,2560,0.37,0.000606
128,224,15,0,2560,0.37,0.000708
128,224,16,0,2560,0.37,0.000913
128,224,17,0,2560,0.37,0.001161
128,224,18,0,2560,0.37,0.000787
128,224,19,0,2560,0.37,0.000925
128,224,20,0,2560,0.37,0.00109
128,224,21,0,2560,0.37,0.000751
128,224,22,0,2560,0.37,0.000634
128,224,23,0,2560,0.37,0.00079
128,224,24,0,2560,0.37,0.000687
128,224,25,1,2560,0.37,0.044399
128,224,26,0,2560,0.37,0.00062
128,224,27,0,2560,0.37,0.000669
128,224,28,0,2560,0.37,0.000887
128,224,29,0,2560,0.37,0.001115
128,224,30,0,2560,0.37,0.000815
128,224,31,0,2560,0.37,0.000743
128,224,32,0,2560,0.37,0.000887
128,224,33,0,2560,0.37,0.000756
128,224,34,0,2560,0.37,0.000846
128,224,35,0,2560,0.37,0.000637
128,224,36,0,2560,0.37,0.00084
128,224,37,0,2560,0.37,0.000553
128,224,38,0,2560,0.37,0.000663
128,224,39,0,2560,0.37,0.001136
128,224,40,0,2560,0.37,0.000977
128,224,41,0,2560,0.37,0.00057
128,224,42,0,2560,0.37,0.000896
128,224,43,0,2560,0.37,0.000584
128,224,44,0,2560,0.37,0.00075
128,224,45,0,2560,0.37,0.001018
128,224,46,0,2560,0.37,0.001475
128,224,47,0,2560,0.37,0.00062
128,224,48,0,2560,0.37,0.000598
128,224,49,0,2560,0.37,0.00074
128,224,50,0,2560,0.37,0.000809
128,224,51,0,2560,0.37,0.001135
128,224,52,0,2560,0.37,0.000654
128,224,53,0,2560,0.37,0.000688
128,224,54,0,2560,0.37,0.001499
128,224,55,0,2560,0.37,0.00073
128,224,56,0,2560,0.37,0.000837
128,224,57,0,2560,0.37,0.000735
128,224,58,0,2560,0.37,0.000604
128,224,59,0,2560,0.37,0.00091
128,224,60,0,2560,0.37,0.000864
128,224,61,0,2560,0.37,0.000718
128,224,62,0,2560,0.37,0.000918
128,224,63,0,2560,0.37,0.001815
128,224,64,0,2560,0.37,0.000784
128,224,65,0,2560,0.37,0.000633
128,224,66,0,2560,0.37,0.000668
128,224,67,0,2560,0.37,0.000898
128,224,68,0,2560,0.37,0.000895
128,224,69,0,2560,0.37,0.001048
128,224,70,0,2560,0.37,0.00069
128,224,71,0,2560,0.37,0.000805
128,224,72,0,2560,0.37,0.000756
128,224,73,0,2560,0.37,0.000662
128,224,74,0,2560,0.37,0.000762
128,224,75,0,2560,0.37,0.000889
128,224,76,0,2560,0.37,0.000848
128,224,77,0,2560,0.37,0.000822
128,224,78,0,2560,0.37,0.000781
128,224,79,0,2560,0.37,0.000802
128,224,80,1,2560,0.37,0.046468
128,224,81,0,2560,0.37,0.000799
128,224,82,0,2560,0.37,0.000595
128,224,83,0,2560,0.37,0.000948
128,224,84,0,2560,0.37,0.000698
128,224,85,0,2560,0.37,0.000686
128,224,86,0,2560,0.37,0.000757
128,224,87,0,2560,0.37,0.000953
128,224,88,0,2560,0.37,0.000886
128,224,89,0,2560,0.37,0.000732
128,224,90,0,2560,0.37,0.000845
128,224,91,0,2560,0.37,0.000659
128,224,92,0,2560,0.37,0.000721
128,224,93,0,2560,0.37,0.000838
128,224,94,0,2560,0.37,0.000652
128,224,95,0,2560,0.37,0.000485
128,224,96,0,2560,0.37,0.000903
128,224,97,0,2560,0.37,0.000642
128,224,98,0,2560,0.37,0.000909
128,224,99,0,2560,0.37,0.001053
128,224,100,0,2560,0.37,0.000866
128,224,101,0,2560,0.37,0.000813
128,224,102,0,2560,0.37,0.001107
128,224,103,0,2560,0.37,0.00083
128,224,104,0,2560,0.37,0.000766
128,224,105,0,2560,0.37,0.000792
128,224,106,0,2560,0.37,0.0008
128,224,107,0,2560,0.37,0.000652
128,224,108,0,2560,0.37,0.000688
128,224,109,0,2560,0.37,0.00085
128,224,110,0,2560,0.37,0.000808
128,224,111,0,2560,0.37,0.000988
128,224,112,0,2560,0.37,0.000869
128,224,113,0,2560,0.37,0.001334
128,224,114,0,2560,0.37,0.000689
128,224,115,0,2560,0.37,0.000617
128,224,116,0,2560,0.37,0.000675
128,224,117,0,2560,0.37,0.000664
128,224,118,0,2560,0.37,0.000716
128,224,119,0,2560,0.37,0.000551
128,224,120,0,2560,0.37,0.000907
128,224,121,0,2560,0.37,0.001131
128,224,122,0,2560,0.37,0.000657
128,224,123,0,2560,0.37,0.000987
128,224,124,0,2560,0.37,0.001228
128,224,125,0,2560,0.37,0.000642
128,224,126,0,2560,0.37,0.001123
128,224,127,0,2560,0.37,0.001
128,224,128,0,2560,0.37,0.001125
128,224,129,0,2560,0.37,0.000845
128,224,130,0,2560,0.37,0.000774
128,224,131,0,2560,0.37,0.000723
128,224,132,0,2560,0.37,0.000629
128,224,133,0,2560,0.37,0.000654
128,224,134,0,2560,0.37,0.000758
128,224,135,0,2560,0.37,0.000736
128,224,136,0,2560,0.37,0.001013
128,224,137,0,2560,0.37,0.000778
128,224,138,0,2560,0.37,0.000717
128,224,139,0,2560,0.37,0.000831
128,224,140,0,2560,0.37,0.000643
128,224,141,0,2560,0.37,0.000726
128,224,142,0,2560,0.37,0.001253
128,224,143,0,2560,0.37,0.000621
128,224,144,0,2560,0.37,0.001089
128,224,145,0,2560,0.37,0.001005
128,224,146,0,2560,0.37,0.001289
128,224,147,0,2560,0.37,0.000828
128,224,148,0,2560,0.37,0.000762
128,224,149,0,2560,0.37,0.000665
128,224,150,0,2560,0.37,0.001499
128,224,151,0,2560,0.37,0.000728
128,224,152,0,2560,0.37,0.000712
128,224,153,0,2560,0.37,0.000869
128,224,154,0,2560,0.37,0.000856
128,224,155,0,2560,0.37,0.000743
128,224,156,0,2560,0.37,0.000798
128,224,157,0,2560,0.37,0.000626
128,224,158,0,2560,0.37,0.00063
128,224,159,0,2560,0.37,0.000951
128,224,160,0,2560,0.37,0.000782
128,224,161,0,2560,0.37,0.000784
128,224,162,0,2560,0.37,0.000605
128,224,163,0,2560,0.37,0.000739
128,224,164,0,2560,0.37,0.00062
128,224,165,0,2560,0.37,0.000855
128,224,166,0,2560,0.37,0.000925
128,224,167,0,2560,0.37,0.000675
128,224,168,0,2560,0.37,0.00055
128,224,169,0,2560,0.37,0.000595
128,224,170,0,2560,0.37,0.001179
128,224,171,0,2560,0.37,0.000825
128,224,172,0,2560,0.37,0.000681
128,224,173,0,2560,0.37,0.000828
128,224,174,0,2560,0.37,0.000723
128,224,175,0,2560,0.37,0.000615
128,224,176,0,2560,0.37,0.00058
128,224,177,0,2560,0.37,0.000686
128,224,178,0,2560,0.37,0.001632
128,224,179,0,2560,0.37,0.000633
128,224,180,0,2560,0.37,0.000611
128,224,181,0,2560,0.37,0.000649
128,224,182,0,2560,0.37,0.00072
128,224,183,0,2560,0.37,0.000678
128,224,184,0,2560,0.37,0.000569
128,224,185,0,2560,0.37,0.000757
128,224,186,0,2560,0.37,0.001166
128,224,187,0,2560,0.37,0.000785
128,224,188,0,2560,0.37,0.000597
128,224,189,0,2560,0.37,0.000717
128,224,190,0,2560,0.37,0.000666
128,224,191,0,2560,0.37,0.000647
128,224,192,0,2560,0.37,0.001093
128,224,193,0,2560,0.37,0.00068
128,224,194,0,2560,0.37,0.000701
128,224,195,0,2560,0.37,0.000702
128,224,196,0,2560,0.37,0.001406
128,224,197,0,2560,0.37,0.000675
128,224,198,0,2560,0.37,0.000895
128,224,199,0,2560,0.37,0.00074
128,224,200,0,2560,0.37,0.000782
128,224,201,0,2560,0.37,0.000868
128,224,202,0,2560,0.37,0.000699
128,224,203,0,2560,0.37,0.000626
128,224,204,0,2560,0.37,0.001847
128,224,205,0,2560,0.37,0.000611
128,224,206,0,2560,0.37,0.000638
128,224,207,0,2560,0.37,0.000684
128,224,208,0,2560,0.37,0.000916
128,224,209,0,2560,0.37,0.000615
128,224,210,0,2560,0.37,0.000612
128,224,211,0,2560,0.37,0.000895
128,224,212,0,2560,0.37,0.000746
128,224,213,0,2560,0.37,0.000648
128,224,214,0,2560,0.37,0.000851
128,224,215,0,2560,0.37,0.000698
128,224,216,0,2560,0.37,0.000608
128,224,217,0,2560,0.37,0.000653
128,224,218,0,2560,0.37,0.000668
128,224,219,0,2560,0.37,0.00085
128,224,220,0,2560,0.37,0.000573
128,224,221,0,2560,0.37,0.001147
128,224,222,0,2560,0.37,0.000611
128,224,223,0,2560,0.37,0.000755
128,224,224,0,2560,0.37,0.00069
128,224,225,0,2560,0.37,0.002859
128,224,226,0,2560,0.37,0.000724
128,224,227,0,2560,0.37,0.00072
128,224,228,0,2560,0.37,0.000718
128,224,229,0,2560,0.37,0.000562
128,224,230,0,2560,0.37,0.000736
128,224,231,0,2560,0.37,0.002082
128,224,232,0,2560,0.37,0.000613
128,224,233,0,2560,0.37,0.000635
128,224,234,0,2560,0.37,0.000764
128,224,235,0,2560,0.37,0.000919
128,224,236,0,2560,0.37,0.000799
128,224,237,0,2560,0.37,0.000666
128,224,238,0,2560,0.37,0.000998
128,224,239,0,2560,0.37,0.002341
128,224,240,0,2560,0.37,0.0006
128,224,241,0,2560,0.37,0.000863
128,224,242,0,2560,0.37,0.000732
128,224,243,0,2560,0.37,0.000798
128,224,244,0,2560,0.37,0.000832
128,224,245,0,2560,0.37,0.000993
128,224,246,0,2560,0.37,0.000857
128,224,247,0,2560,0.37,0.000729
128,224,248,0,2560,0.37,0.000667
128,224,249,0,2560,0.37,0.000794
128,224,250,0,2560,0.37,0.001158
128,224,251,0,2560,0.37,0.001029
128,224,252,0,2560,0.37,0.000691
128,224,253,0,2560,0.37,0.00084
128,224,254,0,2560,0.37,0.000685
128,224,255,0,2560,0.37,0.000553
128,224,256,0,2560,0.37,0.000583
128,224,257,0,2560,0.37,0.000649
128,224,258,0,2560,0.37,0.000662
128,224,259,0,2560,0.37,0.000697
128,224,260,0,2560,0.37,0.000689
128,224,261,0,2560,0.37,0.000602
128,224,262,0,2560,0.37,0.000743
128,224,263,0,2560,0.37,0.000905
128,224,264,0,2560,0.37,0.000583
128,224,265,0,2560,0.37,0.000719
128,224,266,0,2560,0.37,0.000938
128,224,267,0,2560,0.37,0.00068
128,224,268,0,2560,0.37,0.000803
128,224,269,0,2560,0.37,0.000908
128,224,270,0,2560,0.37,0.001241
128,224,271,0,2560,0.37,0.000664
128,224,272,0,2560,0.37,0.000855
128,224,273,0,2560,0.37,0.000781
128,224,274,0,2560,0.37,0.001063
128,224,275,0,2560,0.37,0.000601
128,224,276,0,2560,0.37,0.000711
128,224,277,0,2560,0.37,0.000601
128,224,278,0,2560,0.37,0.000743
128,224,279,0,2560,0.37,0.000933
128,224,280,0,2560,0.37,0.000932
128,224,281,0,2560,0.37,0.000724
128,224,282,0,2560,0.37,0.000608
128,224,283,0,2560,0.37,0.000805
128,224,284,0,2560,0.37,0.000766
128,224,285,0,2560,0.37,0.000798
128,224,286,0,2560,0.37,0.000661
128,224,287,0,2560,0.37,0.000781
128,224,288,0,2560,0.37,0.000698
128,224,289,0,2560,0.37,0.000885
128,224,290,0,2560,0.37,0.000682
128,224,291,0,2560,0.37,0.000769
128,224,292,0,2560,0.37,0.000693
128,224,293,0,2560,0.37,0.001201
128,224,294,0,2560,0.37,0.000637
128,224,295,0,2560,0.37,0.00065
128,224,296,0,2560,0.37,0.000631
128,224,297,0,2560,0.37,0.000991
128,224,298,0,2560,0.37,0.000599
128,224,299,0,2560,0.37,0.000582
128,224,300,0,2560,0.37,0.00062
128,224,301,0,2560,0.37,0.000782
128,224,302,0,2560,0.37,0.001052
128,224,303,0,2560,0.37,0.000656
128,224,304,0,2560,0.37,0.000706
128,224,305,0,2560,0.37,0.000725
128,224,306,0,2560,0.37,0.00091
128,224,307,0,2560,0.37,0.00078
128,224,308,0,2560,0.37,0.000694
128,224,309,0,2560,0.37,0.000615
128,224,310,0,2560,0.37,0.000697
128,224,311,0,2560,0.37,0.00096
128,224,312,0,2560,0.37,0.000659
128,224,313,0,2560,0.37,0.000911
128,224,314,0,2560,0.37,0.001291
128,224,315,0,2560,0.37,0.000671
128,224,316,0,2560,0.37,0.000698
128,224,317,0,2560,0.37,0.000586
128,224,318,0,2560,0.37,0.000651
128,224,319,0,2560,0.37,0.00088
128,224,320,0,2560,0.37,0.00071
128,224,321,0,2560,0.37,0.002784
128,224,322,0,2560,0.37,0.000568
128,224,323,0,2560,0.37,0.000953
128,224,324,0,2560,0.37,0.000934
128,224,325,0,2560,0.37,0.001374
128,224,326,0,2560,0.37,0.000625
128,224,327,0,2560,0.37,0.000664
128,224,328,0,2560,0.37,0.000553
128,224,329,0,2560,0.37,0.000654
128,224,330,0,2560,0.37,0.001075
128,224,331,0,2560,0.37,0.000722
128,224,332,0,2560,0.37,0.001184
128,224,333,0,2560,0.37,0.000632
128,224,334,0,2560,0.37,0.000595
128,224,335,0,2560,0.37,0.000807
128,224,336,0,2560,0.37,0.000637
128,224,337,0,2560,0.37,0.000805
128,224,338,0,2560,0.37,0.00084
128,224,339,0,2560,0.37,0.001
128,224,340,0,2560,0.37,0.000862
128,224,341,0,2560,0.37,0.000777
128,224,342,0,2560,0.37,0.001046
128,224,343,0,2560,0.37,0.000585
128,224,344,0,2560,0.37,0.000654
128,224,345,0,2560,0.37,0.000717
128,224,346,0,2560,0.37,0.001102
128,224,347,0,2560,0.37,0.000675
128,224,348,0,2560,0.37,0.000771
128,224,349,0,2560,0.37,0.000739
128,224,350,0,2560,0.37,0.000828
128,224,351,0,2560,0.37,0.000665
128,224,352,0,2560,0.37,0.000895
128,224,353,0,2560,0.37,0.000712
128,224,354,0,2560,0.37,0.000656
128,224,355,0,2560,0.37,0.000736
128,224,356,0,2560,0.37,0.000681
128,224,357,0,2560,0.37,0.000666
128,224,358,0,2560,0.37,0.000619
128,224,359,0,2560,0.37,0.000686
128,224,360,0,2560,0.37,0.001641
128,224,361,0,2560,0.37,0.000667
128,224,362,0,2560,0.37,0.000672
128,224,363,0,2560,0.37,0.000558
128,224,364,0,2560,0.37,0.000741
128,224,365,0,2560,0.37,0.00065
128,224,366,0,2560,0.37,0.000995
128,224,367,0,2560,0.37,0.000594
128,224,368,0,2560,0.37,0.000627
128,224,369,0,2560,0.37,0.000597
128,224,370,0,2560,0.37,0.000661
128,224,371,0,2560,0.37,0.000556
128,224,372,0,2560,0.37,0.001285
128,224,373,0,2560,0.37,0.000696
128,224,374,0,2560,0.37,0.000669
128,224,375,0,2560,0.37,0.000677
128,224,376,0,2560,0.37,0.000859
128,224,377,0,2560,0.37,0.000808
128,224,378,0,2560,0.37,0.000773
128,224,379,0,2560,0.37,0.001419
128,224,380,0,2560,0.37,0.000899
128,224,381,0,2560,0.37,0.000635
128,224,382,0,2560,0.37,0.000727
128,224,383,0,2560,0.37,0.000718
128,224,384,0,2560,0.37,0.001608
128,224,385,0,2560,0.37,0.000684
128,224,386,0,2560,0.37,0.000693
128,224,387,0,2560,0.37,0.000791
128,224,388,0,2560,0.37,0.000804
128,224,389,0,2560,0.37,0.000896
128,224,390,0,2560,0.37,0.000664
128,224,391,0,2560,0.37,0.000724
128,224,392,0,2560,0.37,0.001065
128,224,393,0,2560,0.37,0.000776
128,224,394,0,2560,0.37,0.000609
128,224,395,0,2560,0.37,0.000494
128,224,396,0,2560,0.37,0.000675
128,224,397,0,2560,0.37,0.000851
128,224,398,0,2560,0.37,0.00062
128,224,399,0,2560,0.37,0.000734
128,224,400,0,2560,0.37,0.000894
128,236,1,0,2560,0.37,0.000856
128,236,2,0,2560,0.37,0.001994
128,236,3,0,2560,0.37,0.00082
128,236,4,0,2560,0.37,0.001036
128,236,5,0,2560,0.37,0.003488
128,236,6,0,2560,0.37,0.001183
128,236,7,0,2560,0.37,0.000741
128,236,8,0,2560,0.37,0.000882
128,236,9,0,2560,0.37,0.001879
128,236,10,0,2560,0.37,0.001744
128,236,11,0,2560,0.37,0.002076
128,236,12,0,2560,0.37,0.000601
128,236,13,0,2560,0.37,0.00066
128,236,14,0,2560,0.37,0.000748
128,236,15,0,2560,0.37,0.0011
128,236,16,0,2560,0.37,0.001102
128,236,17,0,2560,0.37,0.001468
128,236,18,0,2560,0.37,0.000757
128,236,19,0,2560,0.37,0.001777
128,236,20,0,2560,0.37,0.000849
128,236,21,0,2560,0.37,0.000805
128,236,22,0,2560,0.37,0.000765
128,236,23,0,2560,0.37,0.000594
128,236,24,1,2560,0.37,0.044599
128,236,25,0,2560,0.37,0.001662
128,236,26,0,2560,0.37,0.000689
128,236,27,0,2560,0.37,0.000953
128,236,28,0,2560,0.37,0.001011
128,236,29,0,2560,0.37,0.000891
128,236,30,0,2560,0.37,0.001133
128,236,31,0,2560,0.37,0.000898
128,236,32,0,2560,0.37,0.001309
128,236,33,0,2560,0.37,0.003132
128,236,34,0,2560,0.37,0.001186
128,236,35,0,2560,0.37,0.000941
128,236,36,0,2560,0.37,0.000846
128,236,37,0,2560,0.37,0.001242
128,236,38,0,2560,0.37,0.000678
128,236,39,0,2560,0.37,0.000741
128,236,40,0,2560,0.37,0.000788
128,236,41,0,2560,0.37,0.001082
128,236,42,0,2560,0.37,0.00167
128,236,43,0,2560,0.37,0.000747
128,236,44,0,2560,0.37,0.000695
128,236,45,0,2560,0.37,0.00092
128,236,46,0,2560,0.37,0.001318
128,236,47,0,2560,0.37,0.000703
128,236,48,0,2560,0.37,0.001403
128,236,49,0,2560,0.37,0.000753
128,236,50,0,2560,0.37,0.00099
128,236,51,0,2560,0.37,0.002097
128,236,52,0,2560,0.37,0.001146
128,236,53,0,2560,0.37,0.000707
128,236,54,0,2560,0.37,0.000809
128,236,55,0,2560,0.37,0.001245
128,236,56,0,2560,0.37,0.000661
128,236,57,0,2560,0.37,0.001286
128,236,58,0,2560,0.37,0.000657
128,236,59,0,2560,0.37,0.000677
128,236,60,0,2560,0.37,0.001442
128,236,61,0,2560,0.37,0.000884
128,236,62,0,2560,0.37,0.00096
128,236,63,0,2560,0.37,0.000805
128,236,64,0,2560,0.37,0.000987
128,236,65,0,2560,0.37,0.000826
128,236,66,0,2560,0.37,0.000882
128,236,67,0,2560,0.37,0.00094
128,236,68,0,2560,0.37,0.001424
128,236,69,0,2560,0.37,0.000997
128,236,70,0,2560,0.37,0.001182
128,236,71,0,2560,0.37,0.000811
128,236,72,0,2560,0.37,0.001424
128,236,73,0,2560,0.37,0.000685
128,236,74,0,2560,0.37,0.001229
128,236,75,0,2560,0.37,0.001387
128,236,76,0,2560,0.37,0.001613
128,236,77,0,2560,0.37,0.000646
128,236,78,0,2560,0.37,0.000655
128,236,79,0,2560,0.37,0.000877
128,236,80,0,2560,0.37,0.000943
128,236,81,0,2560,0.37,0.001576
128,236,82,0,2560,0.37,0.001287
128,236,83,0,2560,0.37,0.000801
128,236,84,0,2560,0.37,0.000795
128,236,85,0,2560,0.37,0.000919
128,236,86,0,2560,0.37,0.000905
128,236,87,0,2560,0.37,0.001558
128,236,88,0,2560,0.37,0.00169
128,236,89,0,2560,0.37,0.002285
128,236,90,0,2560,0.37,0.000931
128,236,91,0,2560,0.37,0.001089
128,236,92,0,2560,0.37,0.000682
128,236,93,0,2560,0.37,0.001681
128,236,94,0,2560,0.37,0.00121
128,236,95,0,2560,0.37,0.000316
128,236,96,0,2560,0.37,0.00083
128,236,97,0,2560,0.37,0.000874
128,236,98,0,2560,0.37,0.000997
128,236,99,0,2560,0.37,0.001161
128,236,100,0,2560,0.37,0.000629
128,236,101,0,2560,0.37,0.000859
128,236,102,0,2560,0.37,0.000641
128,236,103,0,2560,0.37,0.001093
128,236,104,0,2560,0.37,0.000678
128,236,105,0,2560,0.37,0.000793
128,236,106,0,2560,0.37,0.001329
128,236,107,0,2560,0.37,0.00377
128,236,108,0,2560,0.37,0.000957
128,236,109,0,2560,0.37,0.000749
128,236,110,0,2560,0.37,0.00078
128,236,111,0,2560,0.37,0.001756
128,236,112,0,2560,0.37,0.000774
128,236,113,0,2560,0.37,0.000629
128,236,114,0,2560,0.37,0.000692
128,236,115,0,2560,0.37,0.000932
128,236,116,0,2560,0.37,0.000914
128,236,117,0,2560,0.37,0.001103
128,236,118,0,2560,0.37,0.000739
128,236,119,0,2560,0.37,0.000791
128,236,120,0,2560,0.37,0.000626
128,236,121,0,2560,0.37,0.000675
128,236,122,0,2560,0.37,0.002323
128,236,123,0,2560,0.37,0.002321
128,236,124,0,2560,0.37,0.000731
128,236,125,0,2560,0.37,0.000652
128,236,126,0,2560,0.37,0.000725
128,236,127,0,2560,0.37,0.000664
128,236,128,0,2560,0.37,0.001798
128,236,129,0,2560,0.37,0.002005
128,236,130,0,2560,0.37,0.001386
128,236,131,0,2560,0.37,0.001237
128,236,132,0,2560,0.37,0.000813
128,236,133,0,2560,0.37,0.000842
128,236,134,0,2560,0.37,0.000941
128,236,135,0,2560,0.37,0.001123
128,236,136,0,2560,0.37,0.000763
128,236,137,0,2560,0.37,0.001035
128,236,138,0,2560,0.37,0.000924
128,236,139,0,2560,0.37,0.000869
128,236,140,0,2560,0.37,0.000876
128,236,141,0,2560,0.37,0.0009
128,236,142,0,2560,0.37,0.001188
128,236,143,0,2560,0.37,0.001459
128,236,144,0,2560,0.37,0.001254
128,236,145,0,2560,0.37,0.000671
128,236,146,0,2560,0.37,0.000749
128,236,147,0,2560,0.37,0.001233
128,236,148,0,2560,0.37,0.001657
128,236,149,0,2560,0.37,0.001075
128,236,150,0,2560,0.37,0.001418
128,236,151,0,2560,0.37,0.001177
128,236,152,0,2560,0.37,0.000875
128,236,153,0,2560,0.37,0.001263
128,236,154,0,2560,0.37,0.001073
128,236,155,0,2560,0.37,0.000848
128,236,156,0,2560,0.37,0.000967
128,236,157,0,2560,0.37,0.000616
128,236,158,0,2560,0.37,0.000995
128,236,159,0,2560,0.37,0.000709
128,236,160,0,2560,0.37,0.000726
128,236,161,0,2560,0.37,0.001064
128,236,162,0,2560,0.37,0.000737
128,236,163,0,2560,0.37,0.001058
128,236,164,0,2560,0.37,0.000783
128,236,165,0,2560,0.37,0.00092
128,236,166,0,2560,0.37,0.001134
128,236,167,0,2560,0.37,0.000688
128,236,168,0,2560,0.37,0.00106
128,236,169,0,2560,0.37,0.001629
128,236,170,0,2560,0.37,0.000696
128,236,171,0,2560,0.37,0.000749
128,236,172,0,2560,0.37,0.000777
128,236,173,0,2560,0.37,0.001247
128,236,174,0,2560,0.37,0.00088
128,236,175,0,2560,0.37,0.000966
128,236,176,0,2560,0.37,0.001018
128,236,177,0,2560,0.37,0.00087
128,236,178,0,2560,0.37,0.001166
128,236,179,0,2560,0.37,0.000817
128,236,180,0,2560,0.37,0.000738
128,236,181,0,2560,0.37,0.001317
128,236,182,0,2560,0.37,0.000948
128,236,183,0,2560,0.37,0.000791
128,236,184,0,2560,0.37,0.00159
128,236,185,0,2560,0.37,0.003361
128,236,186,0,2560,0.37,0.005226
128,236,187,0,2560,0.37,0.001098
128,236,188,0,2560,0.37,0.000902
128,236,189,0,2560,0.37,0.000697
128,236,190,0,2560,0.37,0.001066
128,236,191,0,2560,0.37,0.000886
128,236,192,0,2560,0.37,0.000685
128,236,193,0,2560,0.37,0.000766
128,236,194,0,2560,0.37,0.000865
128,236,195,0,2560,0.37,0.001047
128,236,196,0,2560,0.37,0.000951
128,236,197,0,2560,0.37,0.001264
128,236,198,0,2560,0.37,0.000819
128,236,199,0,2560,0.37,0.000789
128,236,200,0,2560,0.37,0.001677
128,236,201,0,2560,0.37,0.000916
128,236,202,0,2560,0.37,0.001123
128,236,203,0,2560,0.37,0.000887
128,236,204,0,2560,0.37,0.004349
128,236,205,0,2560,0.37,0.000925
128,236,206,0,2560,0.37,0.001
128,236,207,0,2560,0.37,0.001148
128,236,208,0,2560,0.37,0.001089
128,236,209,0,2560,0.37,0.000899
128,236,210,0,2560,0.37,0.000849
128,236,211,0,2560,0.37,0.000698
128,236,212,0,2560,0.37,0.001056
128,236,213,0,2560,0.37,0.001319
128,236,214,0,2560,0.37,0.000904
128,236,215,0,2560,0.37,0.000978
128,236,216,0,2560,0.37,0.000628
128,236,217,0,2560,0.37,0.001356
128,236,218,0,2560,0.37,0.000873
128,236,219,0,2560,0.37,0.001253
128,236,220,0,2560,0.37,0.000723
128,236,221,0,2560,0.37,0.000811
128,236,222,0,2560,0.37,0.000766
128,236,223,0,2560,0.37,0.000633
128,236,224,1,2560,0.37,0.043623
128,236,225,0,2560,0.37,0.002279
128,236,226,0,2560,0.37,0.001537
128,236,227,0,2560,0.37,0.000971
128,236,228,0,2560,0.37,0.000724
128,236,229,0,2560,0.37,0.00073
128,236,230,0,2560,0.37,0.003374
128,236,231,0,2560,0.37,0.000987
128,236,232,0,2560,0.37,0.000831
128,236,233,0,2560,0.37,0.001049
128,236,234,0,2560,0.37,0.001036
128,236,235,0,2560,0.37,0.000928
128,236,236,0,2560,0.37,0.00065
128,236,237,0,2560,0.37,0.001457
128,236,238,0,2560,0.37,0.003746
128,236,239,0,2560,0.37,0.001122
128,236,240,0,2560,0.37,0.000667
128,236,241,0,2560,0.37,0.00074
128,236,242,0,2560,0.37,0.00062
128,236,243,0,2560,0.37,0.000713
128,236,244,0,2560,0.37,0.000855
128,236,245,0,2560,0.37,0.001351
128,236,246,0,2560,0.37,0.00113
128,236,247,0,2560,0.37,0.000656
128,236,248,0,2560,0.37,0.001045
128,236,249,0,2560,0.37,0.000847
128,236,250,0,2560,0.37,0.000959
128,236,251,0,2560,0.37,0.000662
128,236,252,0,2560,0.37,0.001769
128,236,253,0,2560,0.37,0.00122
128,236,254,0,2560,0.37,0.000879
128,236,255,0,2560,0.37,0.000712
128,236,256,0,2560,0.37,0.001659
128,236,257,0,2560,0.37,0.000835
128,236,258,0,2560,0.37,0.00083
128,236,259,0,2560,0.37,0.000711
128,236,260,0,2560,0.37,0.000841
128,236,261,0,2560,0.37,0.000875
128,236,262,0,2560,0.37,0.00082
128,236,263,0,2560,0.37,0.000926
128,236,264,0,2560,0.37,0.001093
128,236,265,0,2560,0.37,0.001685
128,236,266,0,2560,0.37,0.001016
128,236,267,0,2560,0.37,0.0007
128,236,268,0,2560,0.37,0.001144
128,236,269,0,2560,0.37,0.001155
128,236,270,0,2560,0.37,0.006025
128,236,271,0,2560,0.37,0.000807
128,236,272,0,2560,0.37,0.001104
128,236,273,0,2560,0.37,0.001012
128,236,274,0,2560,0.37,0.000872
128,236,275,0,2560,0.37,0.000882
128,236,276,0,2560,0.37,0.000872
128,236,277,0,2560,0.37,0.001123
128,236,278,0,2560,0.37,0.000793
128,236,279,0,2560,0.37,0.000716
128,236,280,0,2560,0.37,0.000778
128,236,281,0,2560,0.37,0.002883
128,236,282,0,2560,0.37,0.001398
128,236,283,0,2560,0.37,0.001817
128,236,284,0,2560,0.37,0.004095
128,236,285,0,2560,0.37,0.000941
128,236,286,0,2560,0.37,0.00102
128,236,287,0,2560,0.37,0.001492
128,236,288,0,2560,0.37,0.001319
128,236,289,0,2560,0.37,0.001718
128,236,290,0,2560,0.37,0.000729
128,236,291,0,2560,0.37,0.000719
128,236,292,0,2560,0.37,0.000801
128,236,293,0,2560,0.37,0.001073
