N,M,id,E,Time[s]
32,147,9,17,0.000815892
32,147,10,13,0.00110249
32,147,11,29,0.000932672
32,147,12,22,0.0291344
32,147,13,23,0.000726863
32,147,14,32,0.00108041
32,147,15,0,0.0294209
32,147,16,44,0.0027228
32,147,17,27,0.00519536
32,147,18,29,0.000825259
32,147,19,0,0.0421987
32,147,20,17,0.0086136
32,147,21,32,0.000980132
32,147,22,28,0.0117902
32,147,23,34,0.000729298
32,147,24,0,0.0135342
32,147,25,11,0.000786145
32,147,26,14,0.00691801
32,147,27,27,0.000872558
32,147,28,24,0.00096305
32,147,29,0,0.0314306
32,147,30,0,0.0197142
32,147,31,75,0.0163643
32,147,32,70,0.0223801
32,147,33,4,0.000770906
32,147,34,42,0.000747823
32,147,35,8,0.0141419
32,147,36,46,0.000754887
32,147,37,9,0.00582856
32,147,38,20,0.0180138
32,147,39,7,0.0190025
32,147,40,23,0.00067231
32,147,41,65,0.00207144
32,147,42,0,0.0132851
32,147,43,21,0.0152499
32,147,44,41,0.00121606
32,147,45,21,0.00570654
32,147,46,32,0.00588558
32,147,47,6,0.0237769
32,147,48,7,0.0253201
32,147,49,37,0.00100184
32,147,50,40,0.000924457
32,147,51,11,0.0064114
32,147,52,11,0.00570385
32,147,53,26,0.0143555
32,147,54,76,0.011287
32,147,55,37,0.00221965
32,147,56,12,0.02466
32,147,57,1,0.00246549
32,147,58,50,0.000861268
32,147,59,23,0.000807095
32,147,60,21,0.00562471
32,147,61,1,0.0116667
32,147,62,22,0.000899159
32,147,63,13,0.000726072
32,147,64,1,0.0018638
32,147,65,13,0.00135239
32,147,66,0,0.0283226
32,147,67,19,0.0018625
32,147,68,10,0.0194275
32,147,69,15,0.0233593
32,147,70,114,0.00989565
32,147,71,0,0.0440858
32,147,72,2,0.00475695
32,147,73,1,0.0423492
32,147,74,14,0.00574788
32,147,75,0,0.0466819
32,147,76,8,0.0102216
32,147,77,9,0.000816643
32,147,78,44,0.00175265
32,147,79,23,0.00714598
32,147,80,40,0.000758243
32,147,81,8,0.000842953
32,147,82,86,0.00108901
32,147,83,14,0.0234847
32,147,84,11,0.000897777
32,147,85,6,0.0309701
32,147,86,20,0.0165526
32,147,87,46,0.0137071
32,147,88,43,0.00102694
32,147,89,48,0.0100845
32,147,90,62,0.00451684
32,147,91,115,0.00075126
32,147,92,0,0.00089925
32,147,93,33,0.00154739
32,147,94,36,0.000819539
32,147,95,10,0.0190598
32,147,96,53,0.000777589
32,147,97,0,0.0133216
32,147,98,16,0.00265811
32,147,99,0,0.042011
32,147,100,48,0.000863151
32,147,101,47,0.000743685
32,147,102,25,0.00108073
32,147,103,0,0.0262193
32,147,104,10,0.00557708
32,147,105,12,0.000754055
32,147,106,76,0.00102183
32,147,107,4,0.0076321
32,147,108,39,0.010087
32,147,109,49,0.000853072
32,147,110,65,0.000859224
32,147,111,0,0.0921788
32,147,112,10,0.000830199
32,147,113,27,0.00374725
32,147,114,35,0.000764444
32,147,115,10,0.00321601
32,147,116,45,0.00582056
32,147,117,14,0.000846269
32,147,118,0,0.0137034
32,147,119,42,0.00130681
32,147,120,0,0.0219578
32,147,121,0,0.013763
32,147,122,39,0.00145544
32,147,123,9,0.0210542
32,147,124,3,0.000901834
32,147,125,1,10.1772
32,147,126,7,0.000729589
32,147,127,0,0.0229884
32,147,128,88,0.000880454
32,147,129,17,0.00120208
32,147,130,19,0.00098401
32,147,131,22,0.00634223
32,147,132,32,0.00148118
32,147,133,37,0.000836291
32,147,134,0,0.0142432
32,147,135,54,0.00072499
32,147,136,0,0.0133784
32,147,137,16,0.00219903
32,147,138,38,0.0140115
32,147,139,6,0.00233157
32,147,140,36,0.000879172
32,147,141,0,0.0109783
32,147,142,102,0.00131783
32,147,143,26,0.000659496
32,147,144,0,0.0158948
32,147,145,0,0.011713
32,147,146,9,0.0101993
32,147,147,16,0.000805572
32,147,148,35,0.000774744
32,147,149,32,0.000895923
32,147,150,37,0.000742002
32,147,151,41,0.000619531
32,147,152,3,0.0323557
32,147,153,33,0.000739878
32,147,154,35,0.0109792
32,147,155,22,0.00573104
32,147,156,87,0.00746397
32,147,157,32,0.00704772
32,147,158,27,0.00103721
32,147,159,13,0.00133404
32,147,160,21,0.0142624
32,147,161,22,0.0357169
32,147,162,44,0.00100555
32,147,163,22,0.0163448
32,147,164,23,0.000786487
32,147,165,50,0.0164355
32,147,166,8,0.0182494
32,147,167,25,0.00124635
32,147,168,50,0.00139103
32,147,169,77,0.00108117
32,147,170,11,0.0157089
32,147,171,23,0.000868351
32,147,172,17,0.00591852
32,147,173,27,0.000834827
32,147,174,51,0.00582842
32,147,175,17,0.000764134
32,147,176,0,0.0130491
32,147,177,10,0.0302418
32,147,178,14,0.000727795
32,147,179,116,0.00096315
32,147,180,33,0.0115089
32,147,181,0,0.0129779
32,147,182,2,0.00175014
32,147,183,38,0.00950651
32,147,184,23,0.00113389
32,147,185,108,0.000702558
32,147,186,0,0.00117779
32,147,187,37,0.00134822
32,147,188,33,0.0236388
32,147,189,4,0.0358447
32,147,190,14,0.000850286
32,147,191,10,0.0123712
32,147,192,12,0.00192615
32,147,193,22,0.00168142
32,147,194,53,0.000869272
32,147,195,49,0.000800723
32,147,196,6,0.00138155
32,147,197,20,0.00117617
32,147,198,17,0.011563
32,147,199,14,0.000748375
32,147,200,16,0.00073072
32,147,201,61,0.0198405
32,147,202,21,0.000740189
32,147,203,52,0.00234298
32,147,204,28,0.000947279
32,147,205,18,0.00584318
32,147,206,0,0.0134735
32,147,207,22,0.0140345
32,147,208,42,0.00612132
32,147,209,0,0.041647
32,147,210,49,0.000775655
32,147,211,14,0.00205656
32,147,212,13,0.000879472
32,147,213,15,0.000716544
32,147,214,35,0.000829017
32,147,215,86,0.003158
32,147,216,10,0.0190012
32,147,217,3,0.01359
32,147,218,0,0.0133401
32,147,219,24,0.000638226
32,147,220,42,0.000995391
32,147,221,61,0.000869793
32,147,222,5,0.00741762
32,147,223,34,0.0344469
32,147,224,24,0.000871858
32,147,225,36,0.000778671
32,147,226,10,0.000716284
32,147,227,0,0.0129365
32,147,228,12,0.0197175
32,147,229,36,0.00665429
32,147,230,21,0.000919328
32,147,231,61,0.00627696
32,147,232,47,0.000796996
32,147,233,0,0.0128145
32,147,234,30,0.0335036
32,147,235,3,0.000979842
32,147,236,2,0.00261074
32,147,237,42,0.000863732
32,147,238,57,0.000914087
32,147,239,14,0.000771738
32,147,240,0,0.042829
32,147,241,8,0.000704551
32,147,242,98,0.00109021
32,147,243,26,0.00232865
32,147,244,35,0.000806203
32,147,245,26,0.0055587
32,147,246,0,0.0417094
32,147,247,19,0.0262409
32,147,248,42,0.0101894
32,147,249,4,0.00080436
32,147,250,18,0.00296526
32,147,251,4,0.0211926
32,147,252,14,0.000966236
32,147,253,12,0.000893078
32,147,254,0,0.0134536
32,147,255,1,9.0054
32,147,256,11,0.00102885
32,147,257,0,0.0434005
32,147,258,14,0.00480125
32,147,259,70,0.0014906
32,147,260,86,0.000758343
32,147,261,37,0.0147556
32,147,262,29,0.00168712
32,147,263,10,0.00110384
32,147,264,30,0.000684072
32,147,265,0,0.0136438
32,147,266,11,0.00172038
32,147,267,0,0.00181454
32,147,268,10,0.0148458
32,147,269,2,0.00874512
32,147,270,3,0.00134883
32,147,271,14,0.000844977
32,147,272,2,0.0106726
32,147,273,18,0.00122166
32,147,274,0,0.0139375
32,147,275,0,0.0187379
32,147,276,18,0.00066701
32,147,277,23,0.0158032
32,147,278,0,0.0220199
32,147,279,12,0.0276337
32,147,280,33,0.0010626
32,147,281,30,0.00221042
32,147,282,51,0.000870855
32,147,283,0,0.0441257
32,147,284,16,0.00345594
32,147,285,68,0.000981915
32,147,286,57,0.0110259
32,147,287,43,0.00141619
32,147,288,40,0.000798529
32,147,289,52,0.000782188
32,147,290,36,0.000829197
32,147,291,10,0.000736501
32,147,292,65,0.00166805
32,147,293,54,0.00582902
32,147,294,102,0.000790374
32,147,295,15,0.0012068
32,147,296,71,0.00270419
32,147,297,0,0.0136792
32,147,298,11,0.0223053
32,147,299,87,0.000793289
32,147,300,11,0.00635825
32,147,301,27,0.000778221
32,147,302,72,0.0322871
32,147,303,29,0.000770606
32,147,304,52,0.000985422
32,147,305,11,0.0127269
32,147,306,7,0.000871447
32,147,307,5,0.01029
32,147,308,47,0.0142386
32,147,309,94,0.000813066
32,147,310,37,0.00999231
32,147,311,18,0.00553837
32,147,312,19,0.000784863
32,147,313,18,0.00176672
32,147,314,38,0.000876186
32,147,315,82,0.00489549
32,147,316,25,0.00110474
32,147,317,72,0.00185911
32,147,318,69,0.00130233
32,147,319,76,0.00112655
32,147,320,55,0.0230073
32,147,321,0,0.00171777
32,147,322,29,0.00174776
32,147,323,3,0.0346427
32,147,324,22,0.00161576
32,147,325,5,0.00244842
32,147,326,1,10.0187
32,147,327,6,0.0151325
32,147,328,50,0.00169168
32,147,329,13,0.0364036
32,147,330,0,0.0165375
32,147,331,17,0.000780184
32,147,332,42,0.000874883
32,147,333,17,0.000715332
32,147,334,0,0.0216883
32,147,335,0,0.0134548
32,147,336,73,0.000808468
32,147,337,53,0.00077787
32,147,338,93,0.00227867
32,147,339,29,0.000835299
32,147,340,2,0.00562114
32,147,341,30,0.000929837
32,147,342,4,0.0015507
32,147,343,0,0.0129257
32,147,344,44,0.00169331
32,147,345,10,0.0263728
32,147,346,34,0.00111373
32,147,347,9,0.000702578
32,147,348,32,0.000802446
32,147,349,14,0.000833254
32,147,350,19,0.00273612
32,147,351,16,0.0238532
32,147,352,30,0.0273441
32,147,353,41,0.00254442
32,147,354,10,0.000821182
32,147,355,10,0.000748634
32,147,356,96,0.0142681
32,147,357,38,0.0237584
32,147,358,31,0.000728196
32,147,359,4,0.00389541
32,147,360,0,0.0130374
32,147,361,49,0.0060205
32,147,362,22,0.000803659
32,147,363,93,0.000866658
32,147,364,66,0.00182393
32,147,365,61,0.000991283
32,147,366,30,0.000764314
32,147,367,26,0.00544212
32,147,368,36,0.00105815
32,147,369,25,0.00387162
32,147,370,0,0.00222328
32,147,371,32,0.000839417
32,147,372,0,0.0433544
32,147,373,74,0.0106646
32,147,374,15,0.00071997
32,147,375,32,0.000980092
32,147,376,19,0.000695304
32,147,377,101,0.00158226
32,147,378,11,0.00544428
32,147,379,0,0.0418197
32,147,380,15,0.000669766
32,147,381,4,0.0344331
32,147,382,58,0.000588161
32,147,383,8,0.000659186
32,147,384,1,6.62994
32,147,385,36,0.000816793
32,147,386,0,0.0188442
32,147,387,17,0.000969231
32,147,388,23,0.0183452
32,147,389,83,0.00543909
32,147,390,55,0.0210856
32,147,391,0,0.0129435
32,147,392,20,0.000859354
32,147,393,12,0.0101232
32,147,394,30,0.000876055
32,147,395,0,0.0436383
32,147,396,11,0.000797617
32,147,397,57,0.000730881
32,147,398,38,0.012539
32,147,399,69,0.0187909
32,147,400,5,0.000813056
32,150,1,16,0.000806864
32,150,2,17,0.000806023
32,150,3,9,0.0152486
32,150,4,0,0.0190448
32,150,5,12,0.00648371
32,150,6,40,0.000673222
32,150,7,37,0.00094732
32,150,8,10,0.00139021
32,150,9,73,0.00174415
32,150,10,16,0.00108143
32,150,11,24,0.0149738
32,150,12,101,0.000839436
32,150,13,0,0.013158
32,150,14,31,0.00064567
32,150,15,24,0.0121336
32,150,16,39,0.00101487
32,150,17,4,0.00081498
32,150,18,0,0.00144987
32,150,19,29,0.000923064
32,150,20,7,0.023202
32,150,21,14,0.000728627
32,150,22,13,0.000722986
32,150,23,29,0.000839887
32,150,24,43,0.000887817
32,150,25,13,0.00189845
32,150,26,0,0.0130037
32,150,27,15,0.000961036
32,150,28,16,0.00085194
32,150,29,78,0.000772048
32,150,30,63,0.00092057
32,150,31,44,0.000960004
32,150,32,24,0.00566866
32,150,33,3,0.00071482
32,150,34,0,0.0442958
32,150,35,15,0.00114072
32,150,36,60,0.000730451
32,150,37,7,0.000876115
32,150,38,66,0.00557104
32,150,39,59,0.0017517
32,150,40,23,0.0087073
32,150,41,58,0.00083634
32,150,42,11,0.000822825
32,150,43,30,0.000896103
32,150,44,13,0.0325851
32,150,45,30,0.000843805
32,150,46,0,0.0429775
32,150,47,52,0.00097365
32,150,48,40,0.00628109
32,150,49,0,0.0129073
32,150,50,39,0.00194514
32,150,51,67,0.00845337
32,150,52,22,0.0361836
32,150,53,35,0.000681377
32,150,54,0,0.0266123
32,150,55,19,0.000811223
32,150,56,21,0.000850677
32,150,57,43,0.000654496
32,150,58,8,0.00152978
32,150,59,0,0.0137396
32,150,60,4,0.00118036
32,150,61,27,0.000900793
32,150,62,34,0.000932993
32,150,63,29,0.00151144
32,150,64,67,0.0181902
32,150,65,13,0.00144719
32,150,66,35,0.00106597
32,150,67,39,0.000844696
32,150,68,5,0.0282516
32,150,69,40,0.00113108
32,150,70,0,0.0129131
32,150,71,21,0.015567
32,150,72,13,0.0213521
32,150,73,0,0.0327467
32,150,74,57,0.000894249
32,150,75,22,0.0160606
32,150,76,19,0.000862219
32,150,77,0,0.0134085
32,150,78,36,0.00111821
32,150,79,50,0.00073076
32,150,80,26,0.00302175
32,150,81,52,0.00100977
32,150,82,37,0.000669835
32,150,83,40,0.000785164
32,150,84,70,0.019922
32,150,85,76,0.000893699
32,150,86,56,0.00105308
32,150,87,0,0.0259667
32,150,88,100,0.00139283
32,150,89,41,0.0190338
32,150,90,11,0.0198163
32,150,91,37,0.000865065
32,150,92,84,0.00203366
32,150,93,59,0.00073536
32,150,94,0,0.0893439
32,150,95,0,0.0426841
32,150,96,24,0.0015331
32,150,97,69,0.00108027
32,150,98,0,0.0138161
32,150,99,82,0.00248374
32,150,100,89,0.000808638
32,150,101,8,0.000762661
32,150,102,17,0.00232165
32,150,103,84,0.0085402
32,150,104,32,0.00564766
32,150,105,17,0.000781918
32,150,106,58,0.000796184
32,150,107,24,0.00124983
32,150,108,19,0.0010886
32,150,109,85,0.000884632
32,150,110,25,0.000756559
32,150,111,46,0.000780334
32,150,112,51,0.00115493
32,150,113,14,0.000683622
32,150,114,31,0.000774594
32,150,115,20,0.0358169
32,150,116,12,0.00209975
32,150,117,98,0.00271667
32,150,118,42,0.001741
32,150,119,84,0.000795754
32,150,120,49,0.000832062
32,150,121,7,0.0281333
32,150,122,27,0.0014261
32,150,123,12,0.00212722
32,150,124,63,0.00072497
32,150,125,9,0.0102012
32,150,126,31,0.000723798
32,150,127,12,0.00619878
32,150,128,0,0.0023398
32,150,129,0,0.00347292
32,150,130,36,0.0009155
32,150,131,61,0.000941358
32,150,132,6,0.00595457
32,150,133,78,0.0160502
32,150,134,84,0.00197334
32,150,135,54,0.00565104
32,150,136,48,0.000789111
32,150,137,0,0.0131019
32,150,138,16,0.000743245
32,150,139,20,0.000940878
32,150,140,29,0.000850096
32,150,141,28,0.000833936
32,150,142,42,0.000750097
32,150,143,23,0.000734368
32,150,144,19,0.0252824
32,150,145,26,0.00178818
32,150,146,12,0.00243469
32,150,147,67,0.0260177
32,150,148,12,0.000911442
32,150,149,16,0.000970413
32,150,150,23,0.00087868
32,150,151,22,0.00682146
32,150,152,61,0.00082027
32,150,153,85,0.022293
32,150,154,27,0.00125518
32,150,155,74,0.0103327
32,150,156,10,0.043644
32,150,157,23,0.000928805
32,150,158,36,0.000764285
32,150,159,10,0.0108954
32,150,160,15,0.00081519
32,150,161,27,0.00107815
32,150,162,23,0.010412
32,150,163,9,0.000773902
32,150,164,6,0.00103513
32,150,165,45,0.000633918
32,150,166,38,0.000939385
32,150,167,35,0.000674004
32,150,168,15,0.000906794
32,150,169,31,0.0112717
32,150,170,82,0.000689343
32,150,171,24,0.010932
32,150,172,1,5.2864
32,150,173,37,0.000785484
32,150,174,30,0.00377932
32,150,175,27,0.0013744
32,150,176,4,0.00551065
32,150,177,43,0.0225699
32,150,178,0,0.0134206
32,150,179,5,0.00479372
32,150,180,27,0.000837463
32,150,181,13,0.00690999
32,150,182,17,0.000962609
32,150,183,29,0.000714741
32,150,184,23,0.000888529
32,150,185,59,0.000808758
32,150,186,13,0.000892386
32,150,187,6,0.000754085
32,150,188,17,0.00757554
32,150,189,87,0.000757692
32,150,190,45,0.000920629
32,150,191,0,0.022683
32,150,192,7,0.0375467
32,150,193,0,0.0195467
32,150,194,36,0.000785023
32,150,195,54,0.000736271
32,150,196,55,0.000787558
32,150,197,21,0.000990522
32,150,198,20,0.000818807
32,150,199,3,0.00104316
32,150,200,16,0.0241503
32,150,201,40,0.00706969
32,150,202,12,0.000863601
32,150,203,11,0.0218232
32,150,204,18,0.000707016
32,150,205,28,0.000970835
32,150,206,0,0.0015208
32,150,207,22,0.000726022
32,150,208,23,0.00125322
32,150,209,97,0.000776317
32,150,210,12,0.0108709
32,150,211,44,0.000887407
32,150,212,20,0.000744207
32,150,213,62,0.00105006
32,150,214,53,0.000716614
32,150,215,23,0.000832353
32,150,216,24,0.000738556
32,150,217,37,0.000710032
32,150,218,86,0.00103077
32,150,219,52,0.000911472
32,150,220,8,0.0107566
32,150,221,36,0.00116008
32,150,222,82,0.000776287
32,150,223,49,0.000806454
32,150,224,24,0.000813096
32,150,225,1,5.74082
32,150,226,16,0.000782228
32,150,227,48,0.000944926
32,150,228,49,0.00076748
32,150,229,12,0.00442141
32,150,230,20,0.000903948
32,150,231,15,0.00149376
32,150,232,12,0.00112782
32,150,233,55,0.00189738
32,150,234,25,0.000734758
32,150,235,0,0.0141987
32,150,236,23,0.000742583
32,150,237,15,0.000789171
32,150,238,3,0.00592827
32,150,239,27,0.00563661
32,150,240,7,0.000789893
32,150,241,18,0.000832443
32,150,242,10,0.00135854
32,150,243,56,0.00113735
32,150,244,16,0.0147143
32,150,245,28,0.000959883
32,150,246,14,0.00295519
32,150,247,14,0.00371132
32,150,248,0,0.0435886
32,150,249,15,0.00101117
32,150,250,2,0.000766118
32,150,251,35,0.000819098
32,150,252,2,0.00073083
32,150,253,14,0.00102741
32,150,254,18,0.000731082
32,150,255,99,0.0106962
32,150,256,28,0.000754746
32,150,257,45,0.00070897
32,150,258,18,0.0383566
32,150,259,27,0.000892516
32,150,260,0,0.0489455
32,150,261,66,0.000791786
32,150,262,0,0.0159437
32,150,263,33,0.000801024
32,150,264,13,0.000852441
32,150,265,15,0.0099929
32,150,266,12,0.000782208
32,150,267,9,0.000721182
32,150,268,21,0.0108347
32,150,269,34,0.000919908
32,150,270,45,0.000852832
32,150,271,42,0.000769374
32,150,272,0,0.00272657
32,150,273,5,0.000771017
32,150,274,51,0.0274091
32,150,275,29,0.00232901
32,150,276,22,0.000732614
32,150,277,55,0.000680666
32,150,278,31,0.00151893
32,150,279,43,0.00120665
32,150,280,5,0.00616886
32,150,281,55,0.000760357
32,150,282,0,0.0135387
32,150,283,19,0.00627202
32,150,284,24,0.000838054
32,150,285,20,0.000864985
32,150,286,0,0.021579
32,150,287,20,0.0099686
32,150,288,0,0.0221096
32,150,289,99,0.000894831
32,150,290,19,0.000716815
32,150,291,26,0.000615072
32,150,292,26,0.00108479
32,150,293,22,0.00128042
32,150,294,115,0.000744737
32,150,295,9,0.00107115
32,150,296,58,0.000842261
32,150,297,77,0.00127026
32,150,298,13,0.000933605
32,150,299,24,0.00120706
32,150,300,21,0.00239134
32,150,301,42,0.00104638
32,150,302,15,0.015168
32,150,303,49,0.00581127
32,150,304,58,0.000761149
32,150,305,0,0.00398904
32,150,306,0,0.0413437
32,150,307,0,0.0588395
32,150,308,28,0.000896925
32,150,309,77,0.000841891
32,150,310,35,0.021461
32,150,311,81,0.000671599
32,150,312,28,0.000687649
32,150,313,8,0.00114974
32,150,314,24,0.000914137
32,150,315,37,0.000739146
32,150,316,17,0.00107069
32,150,317,12,0.000813808
32,150,318,39,0.000648505
32,150,319,51,0.0223683
32,150,320,93,0.00128408
32,150,321,93,0.00431025
32,150,322,25,0.000872158
32,150,323,13,0.000846129
32,150,324,20,0.000865154
32,150,325,15,0.00459064
32,150,326,8,0.016439
32,150,327,0,0.0255688
32,150,328,85,0.000923596
32,150,329,22,0.0148412
32,150,330,56,0.00241588
32,150,331,35,0.000685024
32,150,332,19,0.00180699
32,150,333,14,0.0329866
32,150,334,68,0.000827494
32,150,335,18,0.000811152
32,150,336,47,0.000753914
32,150,337,8,0.000712296
32,150,338,0,0.0137844
32,150,339,45,0.00133834
32,150,340,45,0.0243438
32,150,341,66,0.00237929
32,150,342,8,0.00105647
32,150,343,17,0.000937001
32,150,344,25,0.000791936
32,150,345,0,0.0320231
32,150,346,37,0.000890413
32,150,347,68,0.00101272
32,150,348,9,0.000852431
32,150,349,5,0.0328103
32,150,350,16,0.0111732
32,150,351,25,0.000819057
32,150,352,33,0.0324943
32,150,353,15,0.000733466
32,150,354,58,0.000699372
32,150,355,59,0.000676017
32,150,356,24,0.000778982
32,150,357,80,0.00137204
32,150,358,31,0.00106595
32,150,359,9,0.000902636
32,150,360,39,0.00567939
32,150,361,17,0.000820781
32,150,362,21,0.0118695
32,150,363,40,0.000726513
32,150,364,13,0.00074628
32,150,365,84,0.000839998
32,150,366,30,0.000773081
32,150,367,4,0.0306429
32,150,368,6,0.0364834
32,150,369,20,0.000752352
32,150,370,29,0.000902876
32,150,371,30,0.000740369
32,150,372,7,0.00566143
32,150,373,5,0.000776597
32,150,374,41,0.00103858
32,150,375,24,0.000888269
32,150,376,16,0.000770285
32,150,377,34,0.00077259
32,150,378,5,0.00148889
32,150,379,14,0.000973079
32,150,380,0,0.0431032
32,150,381,64,0.00082007
32,150,382,3,0.0063682
32,150,383,18,0.000770937
32,150,384,8,0.0013728
32,150,385,66,0.000864133
32,150,386,38,0.0286177
32,150,387,12,0.0280662
32,150,388,26,0.000715101
32,150,389,0,0.0250465
32,150,390,29,0.00077766
32,150,391,24,0.00089446
32,150,392,0,0.0266277
32,150,393,41,0.00111253
32,150,394,6,0.0110163
32,150,395,19,0.000816082
32,150,396,61,0.000790424
32,150,397,27,0.000785003
32,150,398,0,0.0133729
32,150,399,26,0.0103165
32,150,400,16,0.000678201
32,154,1,24,0.0029674
32,154,2,26,0.000787728
32,154,3,23,0.000849676
32,154,4,8,0.000819759
32,154,5,23,0.000815131
32,154,6,48,0.000935317
32,154,7,51,0.000787519
32,154,8,24,0.000813868
32,154,9,32,0.000890012
32,154,10,35,0.00237248
32,154,11,27,0.000790954
32,154,12,0,0.0275385
32,154,13,7,0.0178361
32,154,14,96,0.000798188
32,154,15,9,0.000764474
32,154,16,15,0.000692348
32,154,17,0,0.0162205
32,154,18,12,0.00202588
32,154,19,23,0.0167953
32,154,20,63,0.000776938
32,154,21,57,0.000768973
32,154,22,3,0.00485373
32,154,23,19,0.000698159
32,154,24,5,0.00111794
32,154,25,49,0.00144393
32,154,26,22,0.000717045
32,154,27,15,0.00166124
32,154,28,22,0.000817274
32,154,29,14,0.000844857
32,154,30,26,0.000637224
32,154,31,10,0.00761556
32,154,32,7,0.0132425
32,154,33,63,0.000833916
32,154,34,37,0.000744387
32,154,35,24,0.000882247
32,154,36,58,0.00196317
32,154,37,25,0.00578794
32,154,38,34,0.0200483
32,154,39,35,0.000775325
32,154,40,20,0.000908847
32,154,41,44,0.000883911
32,154,42,18,0.00104895
32,154,43,44,0.000638918
32,154,44,0,0.0402867
32,154,45,2,0.0147855
32,154,46,44,0.000826361
32,154,47,22,0.0257169
32,154,48,38,0.00110031
32,154,49,36,0.000723718
32,154,50,23,0.000669144
32,154,51,74,0.000647733
32,154,52,33,0.000786015
32,154,53,38,0.000738937
32,154,54,57,0.00113514
32,154,55,13,0.00112706
32,154,56,17,0.0148149
32,154,57,19,0.000691086
32,154,58,17,0.000701606
32,154,59,28,0.000780525
32,154,60,7,0.0144499
32,154,61,118,0.000681087
32,154,62,10,0.0039378
32,154,63,42,0.000738395
32,154,64,12,0.00256852
32,154,65,41,0.000657463
32,154,66,26,0.000922433
32,154,67,31,0.0349278
32,154,68,15,0.000881336
32,154,69,27,0.000743575
32,154,70,46,0.00101834
32,154,71,17,0.00188981
32,154,72,59,0.000779432
32,154,73,30,0.000779954
32,154,74,27,0.00117319
32,154,75,22,0.00115642
32,154,76,38,0.000685967
32,154,77,0,0.0251181
32,154,78,31,0.00554806
32,154,79,0,0.0440094
32,154,80,25,0.0159478
32,154,81,52,0.000877568
32,154,82,16,0.000805462
32,154,83,17,0.00643116
32,154,84,24,0.000774783
32,154,85,18,0.00109101
32,154,86,22,0.000842502
32,154,87,35,0.000899229
32,154,88,0,0.0137865
32,154,89,2,0.00135033
32,154,90,29,0.000750919
32,154,91,39,0.0262154
32,154,92,23,0.000995131
32,154,93,10,0.000748113
32,154,94,44,0.000755638
32,154,95,36,0.000686247
32,154,96,4,0.00100036
32,154,97,27,0.00643216
32,154,98,26,0.0122494
32,154,99,57,0.00779837
32,154,100,43,0.000795814
32,154,101,26,0.000737303
32,154,102,42,0.000816002
32,154,103,57,0.000933163
32,154,104,0,0.0191225
32,154,105,35,0.000795974
32,154,106,15,0.000811554
32,154,107,51,0.000753493
32,154,108,37,0.000858673
32,154,109,28,0.000886475
32,154,110,47,0.00085205
32,154,111,22,0.00107562
32,154,112,19,0.00106303
32,154,113,16,0.0012259
32,154,114,11,0.000817074
32,154,115,102,0.000764294
32,154,116,23,0.000737774
32,154,117,46,0.000753223
32,154,118,2,0.00072474
32,154,119,0,0.0133612
32,154,120,16,0.00125052
32,154,121,0,0.0278881
32,154,122,69,0.000665487
32,154,123,26,0.016706
32,154,124,22,0.000718217
32,154,125,21,0.0014176
32,154,126,45,0.000691737
32,154,127,0,0.00144928
32,154,128,5,0.000838955
32,154,129,67,0.0108723
32,154,130,14,0.000773361
32,154,131,7,0.000893688
32,154,132,62,0.000750809
32,154,133,43,0.000712156
32,154,134,24,0.00086224
32,154,135,33,0.00748039
32,154,136,13,0.000692148
32,154,137,87,0.000744708
32,154,138,22,0.0385412
32,154,139,12,0.0172569
32,154,140,14,0.00137528
32,154,141,67,0.000686407
32,154,142,11,0.00577639
32,154,143,27,0.000923104
32,154,144,21,0.0216512
32,154,145,54,0.000839777
32,154,146,29,0.000701736
32,154,147,20,0.00066687
32,154,148,77,0.000906764
32,154,149,23,0.00073018
32,154,150,36,0.000870906
32,154,151,44,0.00114083
32,154,152,37,0.000848333
32,154,153,83,0.0020802
32,154,154,17,0.000908537
32,154,155,0,0.00144531
32,154,156,65,0.000927683
32,154,157,65,0.00260304
32,154,158,27,0.000699281
32,154,159,44,0.000936991
32,154,160,26,0.00463879
32,154,161,11,0.000857942
32,154,162,21,0.00379152
32,154,163,75,0.000774223
32,154,164,59,0.00083096
32,154,165,46,0.000862119
32,154,166,10,0.010845
32,154,167,22,0.000754786
32,154,168,37,0.000744196
32,154,169,40,0.018832
32,154,170,14,0.000727445
32,154,171,20,0.000799511
32,154,172,33,0.000806695
32,154,173,28,0.000765677
32,154,174,1,10.0017
32,154,175,13,0.000748294
32,154,176,48,0.00107836
32,154,177,63,0.000734779
32,154,178,48,0.00116175
32,154,179,36,0.00305722
32,154,180,28,0.000767871
32,154,181,0,0.0415932
32,154,182,66,0.0105318
32,154,183,41,0.0257675
32,154,184,16,0.00571724
32,154,185,8,0.0379497
32,154,186,14,0.00131077
32,154,187,91,0.000838795
32,154,188,37,0.000867489
32,154,189,79,0.00113738
32,154,190,43,0.000758473
32,154,191,16,0.000723627
32,154,192,14,0.000960765
32,154,193,19,0.000935398
32,154,194,77,0.000879532
32,154,195,31,0.0146628
32,154,196,15,0.000663043
32,154,197,32,0.0011528
32,154,198,31,0.000907054
32,154,199,28,0.0107079
32,154,200,34,0.00127258
32,154,201,15,0.00107138
32,154,202,35,0.000717095
32,154,203,22,0.00117603
32,154,204,53,0.000791776
32,154,205,52,0.00121985
32,154,206,0,0.0135675
32,154,207,18,0.0018074
32,154,208,23,0.000643977
32,154,209,0,0.00503269
