N,M,id,E,sweeps
16,158,170,1,16000
16,158,171,1,16000
16,158,172,0,4
16,158,173,1,16000
16,158,174,0,4
16,158,175,1,16000
16,158,176,1,16000
16,158,177,1,16000
16,158,178,0,62
16,158,179,0,111
16,158,180,0,2
16,158,181,1,16000
16,158,182,1,16000
16,158,183,1,16000
16,158,184,0,1
16,158,185,1,16000
16,158,186,0,2
16,158,187,1,16000
16,158,188,1,16000
16,158,189,0,2
16,158,190,0,5
16,158,191,0,256
16,158,192,1,16000
16,158,193,0,3
16,158,194,0,169
16,158,195,1,16000
16,158,196,0,9
16,158,197,0,43
16,158,198,1,16000
16,158,199,1,16000
16,158,200,0,14
16,160,1,0,321
16,160,2,1,16000
16,160,3,1,16000
16,160,4,0,3
16,160,5,1,16000
16,160,6,0,6
16,160,7,1,16000
16,160,8,1,16000
16,160,9,0,327
16,160,10,1,16000
16,160,11,0,1292
16,160,12,1,16000
16,160,13,1,16000
16,160,14,0,179
16,160,15,0,428
16,160,16,1,16000
16,160,17,1,16000
16,160,18,0,3
16,160,19,0,134
16,160,20,0,22
16,160,21,0,3
16,160,22,0,49
16,160,23,0,5
16,160,24,1,16000
16,160,25,1,16000
16,160,26,1,16000
16,160,27,0,38
16,160,28,1,16000
16,160,29,0,345
16,160,30,0,3
16,160,31,0,8
16,160,32,1,16000
16,160,33,1,16000
16,160,34,0,266
16,160,35,1,16000
16,160,36,1,16000
16,160,37,1,16000
16,160,38,1,16000
16,160,39,1,16000
16,160,40,1,16000
16,160,41,1,16000
16,160,42,1,16000
16,160,43,0,4
16,160,44,2,16000
16,160,45,1,16000
16,160,46,0,1294
16,160,47,0,632
16,160,48,0,271
16,160,49,1,16000
16,160,50,0,606
16,160,51,0,2
16,160,52,0,1014
16,160,53,1,16000
16,160,54,1,16000
16,160,55,0,27
16,160,56,1,16000
16,160,57,0,28
16,160,58,1,16000
16,160,59,1,16000
16,160,60,0,497
16,160,61,2,16000
16,160,62,0,40
16,160,63,0,1691
16,160,64,0,88
16,160,65,0,3
16,160,66,0,2
16,160,67,1,16000
16,160,68,1,16000
16,160,69,1,16000
16,160,70,1,16000
16,160,71,1,16000
16,160,72,0,138
16,160,73,1,16000
16,160,74,0,2085
16,160,75,1,16000
16,160,76,0,105
16,160,77,0,12
16,160,78,0,3
16,160,79,0,2
16,160,80,0,13
16,160,81,1,16000
16,160,82,1,16000
16,160,83,0,3
16,160,84,1,16000
16,160,85,0,2
16,160,86,1,16000
16,160,87,0,10
16,160,88,0,65
16,160,89,0,223
16,160,90,1,16000
16,160,91,1,16000
16,160,92,0,25
16,160,93,0,449
16,160,94,1,16000
16,160,95,1,16000
16,160,96,1,16000
16,160,97,1,16000
16,160,98,1,16000
16,160,99,0,6
16,160,100,0,3087
16,160,101,0,869
16,160,102,0,4
16,160,103,0,2
16,160,104,0,6
16,160,105,0,113
16,160,106,0,293
16,160,107,2,16000
16,160,108,1,16000
16,160,109,1,16000
16,160,110,0,2
16,160,111,0,126
16,160,112,1,16000
16,160,113,0,4
16,160,114,1,16000
16,160,115,1,16000
16,160,116,1,16000
16,160,117,1,16000
16,160,118,0,87
16,160,119,0,9
16,160,120,1,16000
16,160,121,0,17
16,160,122,0,468
16,160,123,0,3
16,160,124,0,2
16,160,125,1,16000
16,160,126,0,989
16,160,127,1,16000
16,160,128,1,16000
16,160,129,1,16000
16,160,130,1,16000
16,160,131,0,427
16,160,132,0,181
16,160,133,1,16000
16,160,134,1,16000
16,160,135,0,4
16,160,136,0,395
16,160,137,0,2
16,160,138,1,16000
16,160,139,0,962
16,160,140,1,16000
16,160,141,1,16000
16,160,142,1,16000
16,160,143,0,158
16,160,144,1,16000
16,160,145,0,74
16,160,146,1,16000
16,160,147,1,16000
16,160,148,0,1
16,160,149,0,59
16,160,150,0,12
16,160,151,0,48
16,160,152,0,9
16,160,153,0,90
16,160,154,1,16000
16,160,155,1,16000
16,160,156,1,16000
16,160,157,1,16000
16,160,158,0,5
16,160,159,1,16000
16,160,160,1,16000
16,160,161,2,16000
16,160,162,0,67
16,160,163,0,127
16,160,164,1,16000
16,160,165,0,2
16,160,166,1,16000
16,160,167,0,3
16,160,168,0,3264
16,160,169,1,16000
16,160,170,1,16000
16,160,171,1,16000
16,160,172,0,44
16,160,173,1,16000
16,160,174,2,16000
16,160,175,1,16000
16,160,176,0,61
16,160,177,0,574
16,160,178,0,1229
16,160,179,1,16000
16,160,180,2,16000
16,160,181,1,16000
16,160,182,1,16000
16,160,183,0,2
16,160,184,0,1800
16,160,185,0,22
16,160,186,0,56
16,160,187,1,16000
16,160,188,0,8
16,160,189,0,5
16,160,190,1,16000
16,160,191,0,1
16,160,192,0,6
16,160,193,0,2
16,160,194,1,16000
16,160,195,1,16000
16,160,196,0,5
16,160,197,1,16000
16,160,198,0,1205
16,160,199,1,16000
16,160,200,0,2186
32,256,1,0,37
32,256,2,0,6
32,256,3,0,4
32,256,4,0,5
32,256,5,0,19
32,256,6,0,8
32,256,7,0,3
32,256,8,0,919
32,256,9,0,112
32,256,10,0,15
32,256,11,0,5
32,256,12,0,7
32,256,13,0,14
32,256,14,0,2
32,256,15,0,45
32,256,16,0,6
32,256,17,0,4
32,256,18,0,57
32,256,19,0,206
32,256,20,0,6
32,256,21,0,23
32,256,22,0,4
32,256,23,0,10
32,256,24,0,16
32,256,25,0,797
32,256,26,0,41
32,256,27,0,140
32,256,28,0,10
32,256,29,0,15
32,256,30,0,6
32,256,31,0,10
32,256,32,0,6
32,256,33,0,7
32,256,34,0,5
32,256,35,0,7
32,256,36,0,8
32,256,37,0,3
32,256,38,0,8
32,256,39,0,2
32,256,40,0,306
32,256,41,0,16
32,256,42,0,1
32,256,43,0,495
32,256,44,0,7
32,256,45,0,3
32,256,46,0,3
32,256,47,0,379
32,256,48,0,7
32,256,49,0,8
32,256,50,0,6
32,256,51,0,9
32,256,52,0,32
32,256,53,0,17
32,256,54,0,5
32,256,55,0,29
32,256,56,0,27
32,256,57,0,41
32,256,58,0,11
32,256,59,0,5
32,256,60,0,3
32,256,61,0,4
32,256,62,0,12
32,256,63,0,4
32,256,64,0,5
32,256,65,0,2
32,256,66,0,7
32,256,67,0,1231
32,256,68,0,16
32,256,69,0,5
32,256,70,0,5
32,256,71,0,9
32,256,72,0,3
32,256,73,0,72
32,256,74,0,5
32,256,75,0,17
32,256,76,0,5
32,256,77,0,388
32,256,78,0,6
32,256,79,0,15
32,256,80,0,279
32,256,81,0,12
32,256,82,0,29
32,256,83,0,1103
32,256,84,0,33
32,256,85,0,60
32,256,86,0,119
32,256,87,0,6
32,256,88,0,2
32,256,89,0,9
32,256,90,0,28
32,256,91,0,3
32,256,92,0,3
32,256,93,0,9
32,256,94,0,5
32,256,95,0,4
32,256,96,0,1638
32,256,97,0,1267
32,256,98,0,8
32,256,99,0,4
32,256,100,0,2
32,256,101,0,60
32,256,102,0,18
32,256,103,0,5
32,256,104,0,33
32,256,105,0,3
32,256,106,0,218
32,256,107,0,3
32,256,108,0,5
32,256,109,0,5
32,256,110,0,9
32,256,111,0,3
32,256,112,0,7
32,256,113,0,3
32,256,114,0,64
32,256,115,0,3
32,256,116,0,12
32,256,117,0,10
32,256,118,0,2
32,256,119,0,8
32,256,120,0,3
32,256,121,0,220
32,256,122,0,4
32,256,123,0,2
32,256,124,0,59
32,256,125,0,16
32,256,126,0,2
32,256,127,0,52
32,256,128,0,2
32,256,129,0,16
32,256,130,0,3
32,256,131,0,7
32,256,132,0,10
32,256,133,0,16
32,256,134,0,26
32,256,135,0,120
32,256,136,0,5
32,256,137,0,34
32,256,138,0,5
32,256,139,0,21
32,256,140,0,37
32,256,141,0,18
32,256,142,0,126
32,256,143,0,60
32,256,144,0,740
32,256,145,0,527
32,256,146,0,4
32,256,147,0,351
32,256,148,0,575
32,256,149,0,2
32,256,150,0,14
32,256,151,0,1
32,256,152,0,3
32,256,153,0,26
32,256,154,0,373
32,256,155,0,5
32,256,156,0,9
32,256,157,0,3
32,256,158,0,24
32,256,159,0,862
32,256,160,0,9
32,256,161,0,5
32,256,162,0,15
32,256,163,0,12
32,256,164,0,3
32,256,165,0,21
32,256,166,0,20
32,256,167,0,4
32,256,168,0,17
32,256,169,0,476
32,256,170,0,7
32,256,171,0,14
32,256,172,0,514
32,256,173,0,5
32,256,174,0,10
32,256,175,0,7
32,256,176,0,3
32,256,177,0,6
32,256,178,0,7
32,256,179,0,40
32,256,180,0,5
32,256,181,0,9
32,256,182,0,16
32,256,183,0,15
32,256,184,0,31
32,256,185,0,11
32,256,186,0,165
32,256,187,0,7
32,256,188,0,19
32,256,189,0,4
32,256,190,0,5
32,256,191,0,3
32,256,192,0,808
32,256,193,0,54
32,256,194,0,16
32,256,195,0,3
32,256,196,0,4
32,256,197,0,3
32,256,198,0,290
32,256,199,0,41
32,256,200,0,10
32,259,1,0,71
32,259,2,0,230
32,259,3,0,19
32,259,4,0,19
32,259,5,0,84
32,259,6,0,68
32,259,7,0,26
32,259,8,0,5
32,259,9,0,13
32,259,10,0,2908
32,259,11,0,20
32,259,12,0,27
32,259,13,0,51
32,259,14,0,22
32,259,15,0,668
32,259,16,0,6
32,259,17,0,12
32,259,18,0,30
32,259,19,0,2
32,259,20,0,120
32,259,21,0,9
32,259,22,0,146
32,259,23,0,24
32,259,24,0,4
32,259,25,0,9
32,259,26,0,16
32,259,27,0,2
32,259,28,0,4
32,259,29,0,5
32,259,30,0,150
32,259,31,0,11
32,259,32,0,3
32,259,33,0,2
32,259,34,0,32
32,259,35,0,6
32,259,36,0,13
32,259,37,0,2
32,259,38,0,66
32,259,39,0,29
32,259,40,0,7
32,259,41,0,56
32,259,42,0,9
32,259,43,0,4
32,259,44,0,279
32,259,45,0,5
32,259,46,0,13
32,259,47,0,242
32,259,48,0,4
32,259,49,0,18
32,259,50,0,31
32,259,51,0,2
32,259,52,0,90
32,259,53,0,4
32,259,54,0,42
32,259,55,0,4
32,259,56,0,11
32,259,57,0,4
32,259,58,0,11
32,259,59,0,301
32,259,60,1,32000
32,259,61,0,31
32,259,62,0,7
32,259,63,0,535
32,259,64,0,7
32,259,65,0,15
32,259,66,0,156
32,259,67,0,208
32,259,68,0,6
32,259,69,0,4
32,259,70,0,44
32,259,71,0,4
32,259,72,0,5
32,259,73,0,26
32,259,74,0,4
32,259,75,0,10
32,259,76,0,129
32,259,77,0,9
32,259,78,0,97
32,259,79,0,4
32,259,80,0,3
32,259,81,0,369
32,259,82,1,32000
32,259,83,0,165
32,259,84,0,2
32,259,85,0,28
32,259,86,0,114
32,259,87,0,14
32,259,88,0,15
32,259,89,0,2
32,259,90,0,11
32,259,91,0,5
32,259,92,0,3
32,259,93,0,8
32,259,94,0,74
32,259,95,0,32
32,259,96,0,31
32,259,97,0,3
32,259,98,0,8
32,259,99,0,155
32,259,100,0,58
32,259,101,0,29
32,259,102,0,25
32,259,103,0,4
32,259,104,0,4
32,259,105,0,91
32,259,106,0,24
32,259,107,0,82
32,259,108,0,33
32,259,109,0,28
32,259,110,0,10
32,259,111,0,21
32,259,112,0,5
32,259,113,0,8
32,259,114,0,7
32,259,115,0,3
32,259,116,0,32
32,259,117,0,416
32,259,118,0,25
32,259,119,0,3
32,259,120,0,5
32,259,121,0,4
32,259,122,0,2
32,259,123,0,262
32,259,124,0,4
32,259,125,0,449
32,259,126,0,3
32,259,127,0,23
32,259,128,0,33
32,259,129,0,49
32,259,130,0,11
32,259,131,0,4
32,259,132,0,7
32,259,133,0,3
32,259,134,0,3
32,259,135,0,11
32,259,136,0,5
32,259,137,0,51
32,259,138,0,15
32,259,139,0,11
32,259,140,0,3
32,259,141,0,3247
32,259,142,0,77
32,259,143,0,168
32,259,144,0,8
32,259,145,0,5
32,259,146,0,37
32,259,147,0,9
32,259,148,0,11
32,259,149,0,7
32,259,150,0,327
32,259,151,0,16
32,259,152,0,13
32,259,153,0,302
32,259,154,0,4
32,259,155,0,41
32,259,156,0,17
32,259,157,0,2
32,259,158,0,588
32,259,159,0,6
32,259,160,0,27
32,259,161,0,12
32,259,162,0,59
32,259,163,0,109
32,259,164,0,3
32,259,165,0,5
32,259,166,0,200
32,259,167,0,1
32,259,168,0,9
32,259,169,0,16
32,259,170,0,10
32,259,171,0,18
32,259,172,0,125
32,259,173,0,8
32,259,174,0,2
32,259,175,0,8
32,259,176,0,8
32,259,177,0,5
32,259,178,0,59
32,259,179,0,549
32,259,180,0,13
32,259,181,0,15
32,259,182,0,53
32,259,183,0,162
32,259,184,0,4
32,259,185,0,101
32,259,186,0,21
32,259,187,0,117
32,259,188,0,6
32,259,189,0,55
32,259,190,0,14
32,259,191,0,40
32,259,192,0,21
32,259,193,0,5
32,259,194,0,4
32,259,195,0,7
32,259,196,0,50
32,259,197,0,4
32,259,198,0,2
32,259,199,0,113
32,259,200,0,5
32,262,1,0,7
32,262,2,0,2
32,262,3,0,136
32,262,4,0,18
32,262,5,0,5
32,262,6,0,926
32,262,7,0,66
32,262,8,0,118
32,262,9,0,6
32,262,10,0,4
32,262,11,0,355
32,262,12,0,2
32,262,13,0,68
32,262,14,0,2
32,262,15,0,295
32,262,16,0,3
32,262,17,0,168
32,262,18,0,31
32,262,19,0,464
32,262,20,0,17
32,262,21,0,17
32,262,22,0,1937
32,262,23,0,2
32,262,24,0,102
32,262,25,0,6
32,262,26,0,3
32,262,27,0,23
32,262,28,0,5
32,262,29,0,6
32,262,30,0,2
32,262,31,0,30
32,262,32,1,32000
32,262,33,0,11
32,262,34,0,7
32,262,35,0,61
32,262,36,0,10
32,262,37,0,9
32,262,38,0,14
32,262,39,0,6
32,262,40,0,35
32,262,41,0,4
32,262,42,0,406
32,262,43,0,77
32,262,44,0,6
32,262,45,0,38
32,262,46,0,54
32,262,47,0,3
32,262,48,0,23
32,262,49,0,86
32,262,50,0,4
32,262,51,0,11
32,262,52,0,24
32,262,53,0,21
32,262,54,0,11
32,262,55,0,3
32,262,56,0,35
32,262,57,0,9
32,262,58,0,53
32,262,59,0,367
32,262,60,0,862
32,262,61,0,227
32,262,62,0,76
32,262,63,0,9
32,262,64,0,584
32,262,65,0,5
32,262,66,0,3
32,262,67,0,6
32,262,68,0,88
32,262,69,0,8
32,262,70,0,4
32,262,71,0,16
32,262,72,0,2
32,262,73,0,39
32,262,74,0,13
32,262,75,0,8
32,262,76,0,9
32,262,77,0,24
32,262,78,0,84
32,262,79,0,307
32,262,80,0,5
32,262,81,0,25
32,262,82,0,36
32,262,83,0,7
32,262,84,0,3
32,262,85,0,3
32,262,86,0,32
32,262,87,0,32
32,262,88,0,15
32,262,89,0,13
32,262,90,0,4
32,262,91,0,111
32,262,92,0,3
32,262,93,0,5
32,262,94,0,5
32,262,95,0,5
32,262,96,0,2
32,262,97,0,71
32,262,98,0,2
32,262,99,0,6
32,262,100,0,4
32,262,101,0,104
32,262,102,0,113
32,262,103,0,29
32,262,104,0,176
32,262,105,0,4
32,262,106,0,62
32,262,107,0,98
32,262,108,0,108
32,262,109,0,4
32,262,110,0,45
32,262,111,0,7
32,262,112,0,10
32,262,113,0,3
32,262,114,0,227
32,262,115,0,155
32,262,116,1,32000
32,262,117,0,2472
32,262,118,0,251
32,262,119,0,3
32,262,120,0,8
32,262,121,0,20
32,262,122,0,184
32,262,123,0,12
32,262,124,0,2
32,262,125,0,5252
32,262,126,0,2
32,262,127,0,49
32,262,128,0,18
32,262,129,0,4
32,262,130,0,8
32,262,131,0,4
32,262,132,0,993
32,262,133,0,203
32,262,134,0,14
32,262,135,0,3
32,262,136,0,3
32,262,137,0,2
32,262,138,0,2
32,262,139,0,135
32,262,140,0,5
32,262,141,0,53
32,262,142,0,316
32,262,143,0,19
32,262,144,0,1
32,262,145,0,4
32,262,146,0,4
32,262,147,0,209
32,262,148,0,4
32,262,149,0,5
32,262,150,0,2
32,262,151,0,66
32,262,152,0,123
32,262,153,0,5
32,262,154,0,564
32,262,155,0,49
32,262,156,0,508
32,262,157,0,141
32,262,158,0,5
32,262,159,0,13
32,262,160,0,4
32,262,161,0,4
32,262,162,0,263
32,262,163,0,33
32,262,164,0,16
32,262,165,0,4
32,262,166,0,7
32,262,167,0,11
32,262,168,0,78
32,262,169,0,140
32,262,170,0,3
32,262,171,0,4
32,262,172,0,13
32,262,173,0,81
32,262,174,0,1313
32,262,175,0,8
32,262,176,0,141
32,262,177,0,407
32,262,178,0,13
32,262,179,0,9
32,262,180,0,303
32,262,181,0,7
32,262,182,0,4
32,262,183,0,4
32,262,184,0,16
32,262,185,0,12
32,262,186,0,16
32,262,187,0,137
32,262,188,0,2
32,262,189,0,2
32,262,190,0,5
32,262,191,0,7
32,262,192,0,93
32,262,193,0,65
32,262,194,0,4
32,262,195,0,37
32,262,196,0,10
32,262,197,0,4
32,262,198,0,5
32,262,199,0,21
32,262,200,0,19
32,266,1,0,5
32,266,2,0,11
32,266,3,0,6
32,266,4,0,15
32,266,5,0,2
32,266,6,0,23
32,266,7,0,4
32,266,8,0,4
32,266,9,0,186
32,266,10,0,58
32,266,11,0,10
32,266,12,0,365
32,266,13,0,17
32,266,14,0,48
32,266,15,0,4
32,266,16,0,5
32,266,17,0,7
32,266,18,0,594
32,266,19,0,358
32,266,20,0,9
32,266,21,0,38
32,266,22,0,7
32,266,23,0,469
32,266,24,0,315
32,266,25,0,14
32,266,26,0,6
32,266,27,0,5
32,266,28,0,343
32,266,29,0,432
32,266,30,0,4
32,266,31,0,4
32,266,32,0,78
32,266,33,0,27
32,266,34,0,7
32,266,35,0,5
32,266,36,0,78
32,266,37,0,4
32,266,38,0,14
32,266,39,0,4
32,266,40,0,36
32,266,41,0,4
32,266,42,0,9
32,266,43,0,130
32,266,44,0,284
32,266,45,0,191
32,266,46,0,12
32,266,47,0,319
32,266,48,0,5
32,266,49,0,6
32,266,50,0,9
32,266,51,0,4
32,266,52,0,1132
32,266,53,0,4
32,266,54,0,8
32,266,55,0,237
32,266,56,0,52
32,266,57,0,4
32,266,58,0,158
32,266,59,0,5
32,266,60,0,66
32,266,61,0,9
32,266,62,0,17
32,266,63,0,4
32,266,64,0,13
32,266,65,0,49
32,266,66,0,15
32,266,67,0,16
32,266,68,0,263
32,266,69,0,6
32,266,70,0,23
32,266,71,0,2543
32,266,72,0,15
32,266,73,0,5
32,266,74,0,5
32,266,75,0,105
32,266,76,0,7
32,266,77,0,504
32,266,78,0,2
32,266,79,0,46
32,266,80,0,13
32,266,81,0,9
32,266,82,0,28
32,266,83,0,45
32,266,84,0,4
32,266,85,0,21
32,266,86,0,3
32,266,87,0,3
32,266,88,0,12
32,266,89,0,1298
32,266,90,0,816
32,266,91,0,9
32,266,92,0,35
32,266,93,0,5
32,266,94,0,611
32,266,95,0,153
32,266,96,0,255
32,266,97,0,5
32,266,98,0,210
32,266,99,0,66
32,266,100,0,543
32,266,101,0,2
32,266,102,0,140
32,266,103,0,10
32,266,104,0,368
32,266,105,0,7
32,266,106,0,3
32,266,107,0,376
32,266,108,0,4
32,266,109,0,18
32,266,110,0,137
32,266,111,0,49
32,266,112,0,4
32,266,113,0,754
32,266,114,0,4
32,266,115,0,2
32,266,116,0,42
32,266,117,0,1583
32,266,118,0,1367
32,266,119,0,1487
32,266,120,0,5
32,266,121,0,6
32,266,122,0,84
32,266,123,0,805
32,266,124,0,17
32,266,125,0,4
32,266,126,0,837
32,266,127,0,220
32,266,128,0,11
32,266,129,0,6
32,266,130,0,476
32,266,131,0,14
32,266,132,0,4
32,266,133,0,120
32,266,134,0,5
32,266,135,0,239
32,266,136,0,169
32,266,137,0,2
32,266,138,0,134
32,266,139,0,48
32,266,140,0,14
32,266,141,0,4
32,266,142,0,2
32,266,143,0,138
32,266,144,0,42
32,266,145,0,743
32,266,146,0,16
32,266,147,0,26
32,266,148,0,36
32,266,149,0,4
32,266,150,0,7
32,266,151,0,4
32,266,152,0,131
32,266,153,0,38
32,266,154,0,151
32,266,155,0,28
32,266,156,0,7
32,266,157,0,2
32,266,158,0,13
32,266,159,0,112
32,266,160,0,3
32,266,161,0,6
32,266,162,0,8
32,266,163,0,17
32,266,164,0,5
32,266,165,1,32000
32,266,166,0,18
32,266,167,0,27
32,266,168,0,755
32,266,169,0,6
32,266,170,0,4
32,266,171,0,9
32,266,172,0,249
32,266,173,0,14
32,266,174,0,4
32,266,175,0,7
32,266,176,0,3
32,266,177,0,7
32,266,178,0,18
32,266,179,0,84
32,266,180,0,14
32,266,181,0,2
32,266,182,0,4
32,266,183,0,7
32,266,184,0,92
32,266,185,0,392
32,266,186,0,330
32,266,187,0,414
32,266,188,0,13
32,266,189,0,12
32,266,190,0,22
32,266,191,0,3
32,266,192,0,740
32,266,193,0,4
32,266,194,0,24
32,266,195,0,101
32,266,196,0,3
32,266,197,0,481
32,266,198,0,4
32,266,199,0,29
32,266,200,0,373
32,269,1,0,111
32,269,2,0,4
32,269,3,0,31
32,269,4,0,5
32,269,5,0,7
32,269,6,0,179
32,269,7,0,173
32,269,8,0,15
32,269,9,0,6
32,269,10,0,7
32,269,11,0,486
32,269,12,0,5
32,269,13,0,607
32,269,14,0,5
32,269,15,0,12
32,269,16,0,7
32,269,17,0,2
32,269,18,0,17
32,269,19,0,363
32,269,20,0,44
32,269,21,0,7
32,269,22,0,79
32,269,23,0,67
32,269,24,0,73
32,269,25,0,95
32,269,26,0,30
32,269,27,0,6
32,269,28,0,457
32,269,29,0,191
32,269,30,0,97
32,269,31,0,9
32,269,32,0,18
32,269,33,0,51
32,269,34,0,174
32,269,35,0,153
32,269,36,0,3
32,269,37,0,766
32,269,38,0,34
32,269,39,0,113
32,269,40,0,9
32,269,41,0,18
32,269,42,0,2
32,269,43,0,617
32,269,44,0,8
32,269,45,0,255
32,269,46,0,72
32,269,47,0,3
32,269,48,0,13
32,269,49,0,3
32,269,50,0,3434
32,269,51,0,321
32,269,52,0,29
32,269,53,0,1172
32,269,54,0,14
32,269,55,0,4
32,269,56,0,3
32,269,57,0,19
32,269,58,0,100
32,269,59,0,88
32,269,60,0,317
32,269,61,0,4
32,269,62,1,32000
32,269,63,0,201
32,269,64,0,119
32,269,65,0,10
32,269,66,0,11
32,269,67,0,91
32,269,68,0,3
32,269,69,0,30
32,269,70,0,7
32,269,71,0,12
32,269,72,0,290
32,269,73,1,32000
32,269,74,0,998
32,269,75,0,3
32,269,76,0,9
32,269,77,0,6
32,269,78,1,32000
32,269,79,0,184
32,269,80,0,2218
32,269,81,0,4
32,269,82,0,317
32,269,83,0,11
32,269,84,0,153
32,269,85,0,11
32,269,86,0,63
32,269,87,0,6
32,269,88,0,32
32,269,89,0,307
32,269,90,0,10
32,269,91,0,3
32,269,92,0,73
32,269,93,0,455
32,269,94,0,113
32,269,95,0,15
32,269,96,0,4
32,269,97,0,5
32,269,98,0,12
32,269,99,0,2053
32,269,100,0,99
32,269,101,0,7
32,269,102,0,318
32,269,103,0,4
32,269,104,0,324
32,269,105,0,7
32,269,106,0,1176
32,269,107,0,73
32,269,108,0,4
32,269,109,0,20
32,269,110,0,6
32,269,111,0,7
32,269,112,0,22
32,269,113,0,41
32,269,114,0,379
32,269,115,0,17
32,269,116,0,9
32,269,117,0,21
32,269,118,0,103
32,269,119,0,7
32,269,120,0,2
32,269,121,0,4
32,269,122,0,123
32,269,123,0,6
32,269,124,0,8
32,269,125,0,161
32,269,126,0,60
32,269,127,0,8
32,269,128,0,36
32,269,129,0,43
32,269,130,0,371
32,269,131,0,16
32,269,132,0,56
32,269,133,0,14
32,269,134,0,150
32,269,135,0,4
32,269,136,0,7
32,269,137,0,234
32,269,138,0,795
32,269,139,0,4
32,269,140,0,775
32,269,141,0,15
32,269,142,0,27
32,269,143,0,97
32,269,144,0,838
32,269,145,0,5
32,269,146,0,3
32,269,147,0,14
32,269,148,0,59
32,269,149,0,3
32,269,150,0,19
32,269,151,0,105
32,269,152,0,14
32,269,153,0,2
32,269,154,0,21
32,269,155,0,2
32,269,156,0,3
32,269,157,0,5
32,269,158,0,11
32,269,159,0,6
32,269,160,0,3
32,269,161,1,32000
32,269,162,0,7
32,269,163,0,68
32,269,164,0,86
32,269,165,0,76
32,269,166,0,12
32,269,167,0,26
32,269,168,0,65
32,269,169,0,30
32,269,170,0,3
32,269,171,0,133
32,269,172,0,5
32,269,173,0,65
32,269,174,0,1144
32,269,175,0,17
32,269,176,0,40
32,269,177,0,81
32,269,178,0,58
32,269,179,0,3
32,269,180,0,13
32,269,181,0,3
32,269,182,0,11
32,269,183,0,14
32,269,184,0,5
32,269,185,0,1
32,269,186,0,119
32,269,187,0,6
32,269,188,1,32000
32,269,189,0,2
32,269,190,0,221
32,269,191,0,5
32,269,192,0,346
32,269,193,0,44
32,269,194,0,2
32,269,195,0,241
32,269,196,0,24
32,269,197,0,9
32,269,198,0,4
32,269,199,0,3
32,269,200,0,13
32,272,1,0,56
32,272,2,0,294
32,272,3,0,3
32,272,4,0,2
32,272,5,0,99
32,272,6,0,5
32,272,7,0,121
32,272,8,0,2066
32,272,9,0,110
32,272,10,0,46
32,272,11,0,3
32,272,12,0,26
32,272,13,0,3
32,272,14,0,16
32,272,15,0,842
32,272,16,1,32000
32,272,17,0,4
32,272,18,0,9
32,272,19,0,263
32,272,20,0,229
32,272,21,0,3
32,272,22,0,415
32,272,23,0,5
32,272,24,0,5
32,272,25,0,7
32,272,26,0,31
32,272,27,0,146
32,272,28,0,326
32,272,29,0,5
32,272,30,0,25
32,272,31,0,439
32,272,32,0,2
32,272,33,0,44
32,272,34,0,115
32,272,35,0,42
32,272,36,0,1247
32,272,37,0,3
32,272,38,0,9
32,272,39,0,63
32,272,40,1,32000
32,272,41,0,12005
32,272,42,0,22
32,272,43,0,11
32,272,44,0,23
32,272,45,0,6
32,272,46,0,1022
32,272,47,0,10
32,272,48,0,14
32,272,49,0,12
32,272,50,0,2671
32,272,51,0,5
32,272,52,0,147
32,272,53,0,51
32,272,54,0,474
32,272,55,0,25
32,272,56,0,1411
32,272,57,0,257
32,272,58,0,3
32,272,59,0,4161
32,272,60,0,334
32,272,61,0,186
32,272,62,1,32000
32,272,63,0,5
32,272,64,0,24
32,272,65,0,724
32,272,66,0,3
32,272,67,0,27
32,272,68,0,8
32,272,69,0,5
32,272,70,0,4
32,272,71,0,699
32,272,72,0,1636
32,272,73,0,34
32,272,74,0,175
32,272,75,0,5
32,272,76,0,16
32,272,77,0,35
32,272,78,0,860
32,272,79,0,40
32,272,80,0,348
32,272,81,0,382
32,272,82,0,66
32,272,83,0,34
32,272,84,0,3
32,272,85,0,11
32,272,86,0,63
32,272,87,0,49
32,272,88,0,164
32,272,89,0,161
32,272,90,0,556
32,272,91,0,8
32,272,92,0,3
32,272,93,0,48
32,272,94,0,25
32,272,95,0,874
32,272,96,0,753
32,272,97,0,7
32,272,98,0,4326
32,272,99,0,36
32,272,100,0,11
32,272,101,0,60
32,272,102,0,8
32,272,103,1,32000
32,272,104,0,3
32,272,105,0,11
32,272,106,0,4
32,272,107,0,613
32,272,108,0,16
32,272,109,0,7
32,272,110,0,3
32,272,111,0,112
32,272,112,0,82
32,272,113,0,1391
32,272,114,0,4
32,272,115,0,18
32,272,116,0,26
32,272,117,0,27
32,272,118,0,2
32,272,119,0,259
32,272,120,0,484
32,272,121,0,8
32,272,122,0,6
32,272,123,0,5
32,272,124,0,117
32,272,125,0,3
32,272,126,0,2
32,272,127,0,8
32,272,128,0,133
32,272,129,0,9
32,272,130,0,5
32,272,131,0,8
32,272,132,0,1438
32,272,133,0,108
32,272,134,0,17
32,272,135,0,62
32,272,136,0,11
32,272,137,0,20
32,272,138,0,21
32,272,139,0,22
32,272,140,0,2013
32,272,141,0,25
32,272,142,0,83
32,272,143,0,23
32,272,144,0,274
32,272,145,0,7935
32,272,146,0,4
32,272,147,0,5
32,272,148,0,62
32,272,149,0,280
32,272,150,0,5
