N,M,id,E
32,259,71,0
32,259,72,0
32,259,73,0
32,259,74,0
32,259,75,0
32,259,76,0
32,259,77,0
32,259,78,0
32,259,79,0
32,259,80,0
32,259,81,0
32,259,82,0
32,259,83,0
32,259,84,0
32,259,85,0
32,259,86,0
32,259,87,0
32,259,88,0
32,259,89,0
32,259,90,0
32,259,91,0
32,259,92,0
32,259,93,0
32,259,94,0
32,259,95,0
32,259,96,0
32,259,97,0
32,259,98,0
32,259,99,0
32,259,100,0
32,259,101,1
32,259,102,0
32,259,103,0
32,259,104,0
32,259,105,0
32,259,106,0
32,259,107,1
32,259,108,0
32,259,109,0
32,259,110,0
32,259,111,0
32,259,112,0
32,259,113,0
32,259,114,0
32,259,115,0
32,259,116,0
32,259,117,0
32,259,118,0
32,259,119,0
32,259,120,0
32,259,121,0
32,259,122,0
32,259,123,0
32,259,124,0
32,259,125,0
32,259,126,0
32,259,127,0
32,259,128,1
32,259,129,0
32,259,130,0
32,259,131,0
32,259,132,0
32,259,133,0
32,259,134,0
32,259,135,0
32,259,136,0
32,259,137,0
32,259,138,0
32,259,139,1
32,259,140,0
32,259,141,0
32,259,142,0
32,259,143,0
32,259,144,0
32,259,145,0
32,259,146,0
32,259,147,0
32,259,148,1
32,259,149,0
32,259,150,0
32,259,151,0
32,259,152,0
32,259,153,0
32,259,154,0
32,259,155,0
32,259,156,0
32,259,157,0
32,259,158,0
32,259,159,0
32,259,160,0
32,259,161,0
32,259,162,0
32,259,163,0
32,259,164,0
32,259,165,0
32,259,166,0
32,259,167,0
32,259,168,0
32,259,169,1
32,259,170,0
32,259,171,1
32,259,172,0
32,259,173,0
32,259,174,0
32,259,175,0
32,259,176,0
32,259,177,1
32,259,178,0
32,259,179,0
32,259,180,0
32,259,181,0
32,259,182,0
32,259,183,0
32,259,184,0
32,259,185,0
32,259,186,0
32,259,187,0
32,259,188,0
32,259,189,1
32,259,190,0
32,259,191,0
32,259,192,0
32,259,193,0
32,259,194,0
32,259,195,0
32,259,196,0
32,259,197,0
32,259,198,0
32,259,199,0
32,259,200,0
32,262,1,0
32,262,2,0
32,262,3,0
32,262,4,0
32,262,5,0
32,262,6,1
32,262,7,0
32,262,8,0
32,262,9,0
32,262,10,0
32,262,11,0
32,262,12,0
32,262,13,0
32,262,14,0
32,262,15,0
32,262,16,0
32,262,17,0
32,262,18,0
32,262,19,0
32,262,20,0
32,262,21,0
32,262,22,0
32,262,23,0
32,262,24,0
32,262,25,0
32,262,26,0
32,262,27,0
32,262,28,0
32,262,29,0
32,262,30,0
32,262,31,0
32,262,32,1
32,262,33,0
32,262,34,0
32,262,35,0
32,262,36,0
32,262,37,0
32,262,38,0
32,262,39,0
32,262,40,0
32,262,41,0
32,262,42,0
32,262,43,0
32,262,44,0
32,262,45,0
32,262,46,0
32,262,47,0
32,262,48,0
32,262,49,0
32,262,50,0
32,262,51,0
32,262,52,0
32,262,53,0
32,262,54,0
32,262,55,0
32,262,56,0
32,262,57,0
32,262,58,0
32,262,59,0
32,262,60,0
32,262,61,0
32,262,62,0
32,262,63,0
32,262,64,0
32,262,65,0
32,262,66,0
32,262,67,0
32,262,68,0
32,262,69,0
32,262,70,0
32,262,71,0
32,262,72,0
32,262,73,0
32,262,74,0
32,262,75,0
32,262,76,0
32,262,77,0
32,262,78,0
32,262,79,0
32,262,80,0
32,262,81,0
32,262,82,0
32,262,83,0
32,262,84,0
32,262,85,0
32,262,86,0
32,262,87,0
32,262,88,0
32,262,89,0
32,262,90,0
32,262,91,0
32,262,92,0
32,262,93,1
32,262,94,0
32,262,95,0
32,262,96,0
32,262,97,0
32,262,98,0
32,262,99,0
32,262,100,0
32,262,101,0
32,262,102,0
32,262,103,0
32,262,104,0
32,262,105,0
32,262,106,0
32,262,107,1
32,262,108,0
32,262,109,1
32,262,110,0
32,262,111,0
32,262,112,0
32,262,113,0
32,262,114,0
32,262,115,0
32,262,116,0
32,262,117,1
32,262,118,0
32,262,119,0
32,262,120,0
32,262,121,0
32,262,122,0
32,262,123,0
32,262,124,0
32,262,125,0
32,262,126,0
32,262,127,0
32,262,128,0
32,262,129,0
32,262,130,0
32,262,131,0
32,262,132,0
32,262,133,0
32,262,134,0
32,262,135,0
32,262,136,0
32,262,137,0
32,262,138,0
32,262,139,0
32,262,140,0
32,262,141,0
32,262,142,0
32,262,143,0
32,262,144,0
32,262,145,0
32,262,146,0
32,262,147,0
32,262,148,0
32,262,149,0
32,262,150,0
32,262,151,0
32,262,152,0
32,262,153,0
32,262,154,0
32,262,155,0
32,262,156,0
32,262,157,0
32,262,158,0
32,262,159,0
32,262,160,0
32,262,161,0
32,262,162,0
32,262,163,0
32,262,164,0
32,262,165,0
32,262,166,0
32,262,167,1
32,262,168,0
32,262,169,0
32,262,170,0
32,262,171,0
32,262,172,1
32,262,173,0
32,262,174,0
32,262,175,0
32,262,176,0
32,262,177,0
32,262,178,0
32,262,179,1
32,262,180,0
32,262,181,0
32,262,182,0
32,262,183,0
32,262,184,0
32,262,185,0
32,262,186,0
32,262,187,0
32,262,188,0
32,262,189,0
32,262,190,0
32,262,191,0
32,262,192,0
32,262,193,0
32,262,194,0
32,262,195,0
32,262,196,0
32,262,197,0
32,262,198,0
32,262,199,0
32,262,200,0
32,266,1,0
32,266,2,0
32,266,3,0
32,266,4,0
32,266,5,0
32,266,6,0
32,266,7,0
32,266,8,0
32,266,9,1
32,266,10,0
32,266,11,0
32,266,12,0
32,266,13,0
32,266,14,0
32,266,15,0
32,266,16,0
32,266,17,0
32,266,18,0
32,266,19,0
32,266,20,0
32,266,21,0
32,266,22,0
32,266,23,0
32,266,24,0
32,266,25,0
32,266,26,0
32,266,27,0
32,266,28,0
32,266,29,1
32,266,30,0
32,266,31,1
32,266,32,0
32,266,33,0
32,266,34,0
32,266,35,0
32,266,36,0
32,266,37,0
32,266,38,0
32,266,39,0
32,266,40,0
32,266,41,0
32,266,42,1
32,266,43,0
32,266,44,0
32,266,45,1
32,266,46,1
32,266,47,0
32,266,48,1
32,266,49,0
32,266,50,0
32,266,51,0
32,266,52,0
32,266,53,0
32,266,54,0
32,266,55,0
32,266,56,0
32,266,57,0
32,266,58,0
32,266,59,0
32,266,60,0
32,266,61,0
32,266,62,0
32,266,63,0
32,266,64,0
32,266,65,0
32,266,66,0
32,266,67,0
32,266,68,0
32,266,69,0
32,266,70,0
32,266,71,0
32,266,72,0
32,266,73,0
32,266,74,0
32,266,75,0
32,266,76,0
32,266,77,0
32,266,78,1
32,266,79,0
32,266,80,0
32,266,81,0
32,266,82,0
32,266,83,0
32,266,84,0
32,266,85,0
32,266,86,0
32,266,87,0
32,266,88,0
32,266,89,1
32,266,90,0
32,266,91,0
32,266,92,1
32,266,93,0
32,266,94,0
32,266,95,0
32,266,96,0
32,266,97,0
32,266,98,0
32,266,99,0
32,266,100,0
32,266,101,0
32,266,102,0
32,266,103,0
32,266,104,0
32,266,105,0
32,266,106,0
32,266,107,1
32,266,108,0
32,266,109,1
32,266,110,0
32,266,111,0
32,266,112,0
32,266,113,1
32,266,114,0
32,266,115,0
32,266,116,0
32,266,117,0
32,266,118,0
32,266,119,0
32,266,120,0
32,266,121,0
32,266,122,0
32,266,123,0
32,266,124,0
32,266,125,0
32,266,126,0
32,266,127,0
32,266,128,0
32,266,129,0
32,266,130,0
32,266,131,1
32,266,132,0
32,266,133,0
32,266,134,0
32,266,135,1
32,266,136,0
32,266,137,0
32,266,138,0
32,266,139,0
32,266,140,0
32,266,141,0
32,266,142,0
32,266,143,0
32,266,144,0
32,266,145,0
32,266,146,0
32,266,147,0
32,266,148,0
32,266,149,0
32,266,150,0
32,266,151,0
32,266,152,1
32,266,153,0
32,266,154,0
32,266,155,0
32,266,156,0
32,266,157,0
32,266,158,0
32,266,159,1
32,266,160,0
32,266,161,0
32,266,162,0
32,266,163,0
32,266,164,0
32,266,165,1
32,266,166,0
32,266,167,0
32,266,168,0
32,266,169,0
32,266,170,0
32,266,171,0
32,266,172,0
32,266,173,0
32,266,174,0
32,266,175,0
32,266,176,0
32,266,177,0
32,266,178,0
32,266,179,0
32,266,180,0
32,266,181,0
32,266,182,0
32,266,183,1
32,266,184,0
32,266,185,1
32,266,186,1
32,266,187,0
32,266,188,0
32,266,189,0
32,266,190,0
32,266,191,0
32,266,192,0
32,266,193,0
32,266,194,0
32,266,195,0
32,266,196,0
32,266,197,1
32,266,198,0
32,266,199,0
32,266,200,0
32,269,1,0
32,269,2,0
32,269,3,0
32,269,4,0
32,269,5,1
32,269,6,1
32,269,7,0
32,269,8,0
32,269,9,0
32,269,10,0
32,269,11,1
32,269,12,0
32,269,13,1
32,269,14,0
32,269,15,0
32,269,16,0
32,269,17,0
32,269,18,0
32,269,19,0
32,269,20,0
32,269,21,1
32,269,22,1
32,269,23,0
32,269,24,0
32,269,25,0
32,269,26,0
32,269,27,0
32,269,28,0
32,269,29,0
32,269,30,1
32,269,31,0
32,269,32,0
32,269,33,0
32,269,34,0
32,269,35,0
32,269,36,1
32,269,37,1
32,269,38,0
32,269,39,0
32,269,40,0
32,269,41,0
32,269,42,0
32,269,43,1
32,269,44,0
32,269,45,0
32,269,46,0
32,269,47,0
32,269,48,0
32,269,49,0
32,269,50,1
32,269,51,0
32,269,52,0
32,269,53,1
32,269,54,0
32,269,55,0
32,269,56,0
32,269,57,0
32,269,58,0
32,269,59,0
32,269,60,0
32,269,61,0
32,269,62,0
32,269,63,0
32,269,64,0
32,269,65,0
32,269,66,0
32,269,67,0
32,269,68,0
32,269,69,0
32,269,70,0
32,269,71,0
32,269,72,0
32,269,73,0
32,269,74,0
32,269,75,0
32,269,76,0
32,269,77,1
32,269,78,1
32,269,79,0
32,269,80,1
32,269,81,0
32,269,82,0
32,269,83,0
32,269,84,1
32,269,85,0
32,269,86,0
32,269,87,0
32,269,88,1
32,269,89,0
32,269,90,0
32,269,91,0
32,269,92,0
32,269,93,1
32,269,94,0
32,269,95,0
32,269,96,1
32,269,97,0
32,269,98,0
32,269,99,0
32,269,100,0
32,269,101,0
32,269,102,0
32,269,103,0
32,269,104,0
32,269,105,0
32,269,106,0
32,269,107,0
32,269,108,0
32,269,109,0
32,269,110,0
32,269,111,1
32,269,112,0
32,269,113,0
32,269,114,0
32,269,115,0
32,269,116,0
32,269,117,0
32,269,118,0
32,269,119,0
32,269,120,0
32,269,121,0
32,269,122,0
32,269,123,0
32,269,124,0
32,269,125,0
32,269,126,0
32,269,127,0
32,269,128,0
32,269,129,0
32,269,130,0
32,269,131,0
32,269,132,0
32,269,133,0
32,269,134,1
32,269,135,0
32,269,136,0
32,269,137,0
32,269,138,1
32,269,139,0
32,269,140,0
32,269,141,0
32,269,142,0
32,269,143,0
32,269,144,0
32,269,145,0
32,269,146,0
32,269,147,0
32,269,148,1
32,269,149,0
32,269,150,0
32,269,151,0
32,269,152,0
32,269,153,0
32,269,154,0
32,269,155,0
32,269,156,0
32,269,157,0
32,269,158,0
32,269,159,0
32,269,160,0
32,269,161,1
32,269,162,0
32,269,163,0
32,269,164,0
32,269,165,0
32,269,166,0
32,269,167,0
32,269,168,0
32,269,169,0
32,269,170,0
32,269,171,0
32,269,172,0
32,269,173,0
32,269,174,0
32,269,175,0
32,269,176,0
32,269,177,0
32,269,178,1
32,269,179,0
32,269,180,0
32,269,181,0
32,269,182,0
32,269,183,0
32,269,184,0
32,269,185,0
32,269,186,0
32,269,187,0
32,269,188,1
32,269,189,0
32,269,190,0
32,269,191,0
32,269,192,0
32,269,193,0
32,269,194,0
32,269,195,0
32,269,196,0
32,269,197,0
32,269,198,0
32,269,199,0
32,269,200,0
32,272,1,1
32,272,2,0
32,272,3,0
32,272,4,0
32,272,5,0
32,272,6,0
32,272,7,0
32,272,8,1
32,272,9,0
32,272,10,0
32,272,11,0
32,272,12,0
32,272,13,0
32,272,14,0
32,272,15,1
32,272,16,0
32,272,17,0
32,272,18,0
32,272,19,0
32,272,20,0
32,272,21,0
32,272,22,0
32,272,23,0
32,272,24,0
32,272,25,0
32,272,26,0
32,272,27,1
32,272,28,0
32,272,29,0
32,272,30,0
32,272,31,0
32,272,32,0
32,272,33,0
32,272,34,0
32,272,35,0
32,272,36,1
32,272,37,0
32,272,38,0
32,272,39,0
32,272,40,0
32,272,41,1
32,272,42,0
32,272,43,0
32,272,44,0
32,272,45,0
32,272,46,0
32,272,47,0
32,272,48,1
32,272,49,0
32,272,50,1
32,272,51,0
32,272,52,0
32,272,53,0
32,272,54,1
32,272,55,0
32,272,56,0
32,272,57,0
32,272,58,0
32,272,59,0
32,272,60,1
32,272,61,0
32,272,62,1
32,272,63,0
32,272,64,0
32,272,65,0
32,272,66,0
32,272,67,0
32,272,68,0
32,272,69,0
32,272,70,0
32,272,71,0
32,272,72,1
32,272,73,1
32,272,74,1
32,272,75,0
32,272,76,0
32,272,77,0
32,272,78,0
32,272,79,0
32,272,80,0
32,272,81,0
32,272,82,0
32,272,83,0
32,272,84,0
32,272,85,1
32,272,86,0
32,272,87,0
32,272,88,1
32,272,89,1
32,272,90,0
32,272,91,0
32,272,92,0
32,272,93,0
32,272,94,0
32,272,95,1
32,272,96,0
32,272,97,0
32,272,98,0
32,272,99,0
32,272,100,0
32,272,101,0
32,272,102,0
32,272,103,1
32,272,104,0
32,272,105,0
32,272,106,0
32,272,107,0
32,272,108,0
32,272,109,0
32,272,110,0
32,272,111,0
32,272,112,0
32,272,113,1
32,272,114,0
32,272,115,0
32,272,116,0
32,272,117,0
32,272,118,0
32,272,119,0
32,272,120,0
32,272,121,0
32,272,122,0
32,272,123,0
32,272,124,1
32,272,125,0
32,272,126,0
32,272,127,0
32,272,128,0
32,272,129,0
32,272,130,0
32,272,131,0
32,272,132,0
32,272,133,1
32,272,134,1
32,272,135,0
32,272,136,0
32,272,137,0
32,272,138,0
32,272,139,1
32,272,140,0
32,272,141,0
32,272,142,0
32,272,143,0
32,272,144,1
32,272,145,0
32,272,146,0
32,272,147,0
32,272,148,0
32,272,149,0
32,272,150,0
32,272,151,0
32,272,152,0
32,272,153,0
32,272,154,0
32,272,155,0
32,272,156,0
32,272,157,0
32,272,158,0
32,272,159,0
32,272,160,0
32,272,161,1
32,272,162,1
32,272,163,0
32,272,164,0
32,272,165,0
32,272,166,0
32,272,167,0
32,272,168,0
32,272,169,1
32,272,170,0
32,272,171,1
32,272,172,1
32,272,173,0
32,272,174,0
32,272,175,0
32,272,176,0
32,272,177,0
32,272,178,0
32,272,179,0
32,272,180,0
32,272,181,1
32,272,182,0
32,272,183,0
32,272,184,0
32,272,185,0
32,272,186,0
32,272,187,0
32,272,188,0
32,272,189,1
32,272,190,0
32,272,191,0
32,272,192,0
32,272,193,0
32,272,194,0
32,272,195,0
32,272,196,0
32,272,197,0
32,272,198,0
32,272,199,0
32,272,200,0
32,275,1,0
32,275,2,0
32,275,3,0
32,275,4,1
32,275,5,0
32,275,6,0
32,275,7,0
32,275,8,0
32,275,9,0
32,275,10,0
32,275,11,0
32,275,12,0
32,275,13,0
32,275,14,0
32,275,15,0
32,275,16,0
32,275,17,0
32,275,18,0
32,275,19,0
32,275,20,0
32,275,21,0
32,275,22,1
32,275,23,0
32,275,24,0
32,275,25,1
32,275,26,1
32,275,27,0
32,275,28,0
32,275,29,0
32,275,30,1
32,275,31,0
32,275,32,1
32,275,33,0
32,275,34,0
32,275,35,0
32,275,36,0
32,275,37,0
32,275,38,0
32,275,39,0
32,275,40,0
32,275,41,0
32,275,42,0
32,275,43,0
32,275,44,0
32,275,45,0
32,275,46,0
32,275,47,0
32,275,48,0
32,275,49,0
32,275,50,0
32,275,51,0
32,275,52,0
32,275,53,0
32,275,54,1
32,275,55,0
32,275,56,0
32,275,57,0
32,275,58,0
32,275,59,0
32,275,60,0
32,275,61,0
32,275,62,0
32,275,63,0
32,275,64,0
32,275,65,0
32,275,66,0
32,275,67,1
32,275,68,0
32,275,69,0
32,275,70,0
32,275,71,1
32,275,72,0
32,275,73,0
32,275,74,0
32,275,75,0
32,275,76,0
32,275,77,1
32,275,78,1
32,275,79,0
32,275,80,0
32,275,81,0
32,275,82,0
32,275,83,1
32,275,84,0
32,275,85,0
32,275,86,0
32,275,87,0
32,275,88,0
32,275,89,0
32,275,90,0
32,275,91,0
32,275,92,0
32,275,93,0
32,275,94,0
32,275,95,0
32,275,96,0
32,275,97,0
32,275,98,0
32,275,99,0
32,275,100,0
32,275,101,0
32,275,102,0
32,275,103,1
32,275,104,0
32,275,105,0
32,275,106,0
32,275,107,0
32,275,108,0
32,275,109,0
32,275,110,0
32,275,111,0
32,275,112,0
32,275,113,0
32,275,114,0
32,275,115,0
32,275,116,0
32,275,117,0
32,275,118,0
32,275,119,0
32,275,120,0
32,275,121,0
32,275,122,0
32,275,123,0
32,275,124,0
32,275,125,0
32,275,126,0
32,275,127,0
32,275,128,0
32,275,129,0
32,275,130,0
32,275,131,0
32,275,132,0
32,275,133,0
32,275,134,0
32,275,135,0
32,275,136,0
32,275,137,0
32,275,138,0
32,275,139,0
32,275,140,1
32,275,141,0
32,275,142,0
32,275,143,0
32,275,144,0
32,275,145,1
32,275,146,0
32,275,147,0
32,275,148,0
32,275,149,1
32,275,150,1
32,275,151,0
32,275,152,0
32,275,153,0
32,275,154,0
32,275,155,1
32,275,156,0
32,275,157,0
32,275,158,0
32,275,159,0
32,275,160,0
32,275,161,0
32,275,162,1
32,275,163,0
32,275,164,0
32,275,165,0
32,275,166,0
32,275,167,0
32,275,168,0
32,275,169,0
32,275,170,1
32,275,171,0
32,275,172,0
32,275,173,0
32,275,174,0
32,275,175,0
32,275,176,0
32,275,177,1
32,275,178,1
32,275,179,1
32,275,180,1
32,275,181,0
32,275,182,1
32,275,183,0
32,275,184,1
32,275,185,0
32,275,186,0
32,275,187,0
32,275,188,0
32,275,189,0
32,275,190,0
32,275,191,1
32,275,192,1
32,275,193,0
32,275,194,0
32,275,195,1
32,275,196,1
32,275,197,0
32,275,198,0
32,275,199,0
32,275,200,0
32,278,1,0
32,278,2,0
32,278,3,1
32,278,4,0
32,278,5,0
32,278,6,0
32,278,7,1
32,278,8,0
32,278,9,0
32,278,10,0
32,278,11,0
32,278,12,0
32,278,13,0
32,278,14,1
32,278,15,0
32,278,16,0
32,278,17,1
32,278,18,0
32,278,19,0
32,278,20,0
32,278,21,1
32,278,22,0
32,278,23,0
32,278,24,0
32,278,25,0
32,278,26,1
32,278,27,0
32,278,28,1
32,278,29,0
32,278,30,0
32,278,31,0
32,278,32,0
32,278,33,1
32,278,34,0
32,278,35,0
32,278,36,0
32,278,37,0
32,278,38,0
32,278,39,1
32,278,40,0
32,278,41,0
32,278,42,0
32,278,43,0
32,278,44,0
32,278,45,0
32,278,46,1
32,278,47,0
32,278,48,1
32,278,49,0
32,278,50,0
32,278,51,0
32,278,52,0
32,278,53,0
32,278,54,0
32,278,55,0
32,278,56,0
32,278,57,0
32,278,58,0
32,278,59,0
32,278,60,0
32,278,61,0
32,278,62,0
32,278,63,0
32,278,64,0
32,278,65,0
32,278,66,0
32,278,67,0
32,278,68,0
32,278,69,0
32,278,70,0
32,278,71,1
32,278,72,0
32,278,73,0
32,278,74,0
32,278,75,0
32,278,76,0
32,278,77,0
32,278,78,0
32,278,79,0
32,278,80,0
32,278,81,0
32,278,82,0
32,278,83,1
32,278,84,0
32,278,85,0
32,278,86,1
32,278,87,0
32,278,88,0
32,278,89,0
32,278,90,0
32,278,91,0
32,278,92,1
32,278,93,0
32,278,94,0
32,278,95,0
32,278,96,0
32,278,97,0
32,278,98,1
32,278,99,0
32,278,100,0
32,278,101,0
32,278,102,1
32,278,103,0
32,278,104,1
32,278,105,0
32,278,106,0
32,278,107,0
32,278,108,0
32,278,109,0
32,278,110,0
32,278,111,0
32,278,112,1
32,278,113,0
32,278,114,1
32,278,115,0
32,278,116,0
32,278,117,0
32,278,118,0
32,278,119,0
32,278,120,0
32,278,121,0
32,278,122,0
32,278,123,1
32,278,124,0
32,278,125,0
32,278,126,0
32,278,127,0
32,278,128,0
32,278,129,1
32,278,130,0
32,278,131,0
32,278,132,0
32,278,133,0
32,278,134,1
32,278,135,1
32,278,136,0
32,278,137,0
32,278,138,0
32,278,139,0
32,278,140,0
32,278,141,0
32,278,142,0
32,278,143,0
32,278,144,0
32,278,145,1
32,278,146,0
32,278,147,0
32,278,148,0
32,278,149,0
32,278,150,0
32,278,151,0
32,278,152,0
32,278,153,0
32,278,154,0
32,278,155,0
32,278,156,0
32,278,157,0
32,278,158,0
32,278,159,0
32,278,160,0
32,278,161,0
32,278,162,0
32,278,163,1
32,278,164,0
32,278,165,1
32,278,166,1
32,278,167,0
32,278,168,1
32,278,169,0
32,278,170,0
32,278,171,0
32,278,172,0
32,278,173,1
32,278,174,0
32,278,175,0
32,278,176,1
32,278,177,0
32,278,178,0
32,278,179,0
32,278,180,0
32,278,181,0
32,278,182,1
32,278,183,0
32,278,184,0
32,278,185,0
32,278,186,1
32,278,187,0
32,278,188,0
32,278,189,0
32,278,190,0
32,278,191,0
32,278,192,1
32,278,193,0
32,278,194,1
32,278,195,0
32,278,196,0
32,278,197,0
32,278,198,0
32,278,199,0
32,278,200,0
32,282,1,1
32,282,2,0
32,282,3,1
32,282,4,0
32,282,5,1
32,282,6,1
32,282,7,0
32,282,8,0
32,282,9,0
32,282,10,1
32,282,11,0
32,282,12,0
32,282,13,1
32,282,14,0
32,282,15,0
32,282,16,0
32,282,17,0
32,282,18,1
32,282,19,0
32,282,20,0
32,282,21,1
32,282,22,0
32,282,23,1
32,282,24,0
32,282,25,1
32,282,26,1
32,282,27,0
32,282,28,0
32,282,29,0
32,282,30,0
32,282,31,0
32,282,32,0
32,282,33,1
32,282,34,1
32,282,35,0
32,282,36,0
32,282,37,0
32,282,38,0
32,282,39,0
32,282,40,0
32,282,41,1
32,282,42,0
32,282,43,0
32,282,44,0
32,282,45,1
32,282,46,0
32,282,47,0
32,282,48,1
32,282,49,1
32,282,50,0
32,282,51,0
32,282,52,1
32,282,53,0
32,282,54,1
32,282,55,1
32,282,56,1
32,282,57,0
32,282,58,0
32,282,59,0
32,282,60,0
32,282,61,0
32,282,62,1
32,282,63,0
32,282,64,1
32,282,65,1
32,282,66,1
32,282,67,0
32,282,68,1
32,282,69,0
32,282,70,1
32,282,71,0
32,282,72,1
32,282,73,1
32,282,74,0
32,282,75,0
32,282,76,0
32,282,77,1
32,282,78,0
32,282,79,0
32,282,80,0
32,282,81,0
32,282,82,0
32,282,83,0
32,282,84,0
32,282,85,0
32,282,86,0
32,282,87,0
32,282,88,1
32,282,89,0
32,282,90,1
32,282,91,0
32,282,92,1
32,282,93,0
32,282,94,0
32,282,95,0
32,282,96,0
32,282,97,0
32,282,98,1
32,282,99,0
32,282,100,1
32,282,101,0
32,282,102,0
32,282,103,0
32,282,104,0
32,282,105,0
32,282,106,0
32,282,107,0
32,282,108,0
32,282,109,1
32,282,110,0
32,282,111,1
32,282,112,0
32,282,113,0
32,282,114,0
32,282,115,0
32,282,116,0
32,282,117,0
32,282,118,0
32,282,119,0
32,282,120,0
32,282,121,1
32,282,122,0
32,282,123,1
32,282,124,1
32,282,125,0
32,282,126,1
32,282,127,0
32,282,128,0
32,282,129,0
32,282,130,1
32,282,131,0
32,282,132,0
32,282,133,0
32,282,134,0
32,282,135,0
32,282,136,0
32,282,137,0
32,282,138,1
32,282,139,0
32,282,140,1
32,282,141,0
32,282,142,0
32,282,143,0
32,282,144,0
32,282,145,0
32,282,146,0
32,282,147,0
32,282,148,0
32,282,149,0
32,282,150,0
32,282,151,0
32,282,152,0
32,282,153,0
32,282,154,0
32,282,155,0
32,282,156,0
32,282,157,0
32,282,158,0
32,282,159,0
32,282,160,0
32,282,161,0
32,282,162,0
32,282,163,0
32,282,164,0
32,282,165,0
32,282,166,0
32,282,167,0
32,282,168,0
32,282,169,0
32,282,170,0
32,282,171,0
32,282,172,0
32,282,173,0
32,282,174,0
32,282,175,0
32,282,176,0
32,282,177,0
32,282,178,1
32,282,179,1
32,282,180,1
32,282,181,0
32,282,182,1
32,282,183,0
32,282,184,0
32,282,185,1
32,282,186,0
32,282,187,0
32,282,188,1
32,282,189,1
32,282,190,0
32,282,191,0
32,282,192,0
32,282,193,0
32,282,194,0
32,282,195,0
32,282,196,0
32,282,197,1
32,282,198,0
32,282,199,0
32,282,200,0
32,285,1,0
32,285,2,0
32,285,3,0
32,285,4,1
32,285,5,0
32,285,6,0
32,285,7,0
32,285,8,0
32,285,9,1
32,285,10,0
32,285,11,1
32,285,12,0
32,285,13,0
32,285,14,0
32,285,15,0
32,285,16,1
32,285,17,0
32,285,18,0
32,285,19,0
32,285,20,1
32,285,21,0
32,285,22,0
32,285,23,0
32,285,24,0
32,285,25,1
32,285,26,1
32,285,27,1
32,285,28,1
32,285,29,0
32,285,30,0
32,285,31,0
32,285,32,1
32,285,33,0
32,285,34,1
32,285,35,0
32,285,36,0
32,285,37,0
32,285,38,0
32,285,39,0
32,285,40,1
32,285,41,0
32,285,42,0
32,285,43,0
32,285,44,0
32,285,45,1
32,285,46,1
32,285,47,0
32,285,48,0
32,285,49,0
32,285,50,0
32,285,51,0
32,285,52,1
32,285,53,0
32,285,54,0
32,285,55,0
32,285,56,0
32,285,57,1
32,285,58,1
32,285,59,0
32,285,60,0
32,285,61,0
32,285,62,0
32,285,63,0
32,285,64,0
32,285,65,0
32,285,66,1
32,285,67,0
32,285,68,1
32,285,69,0
32,285,70,1
32,285,71,0
32,285,72,1
32,285,73,0
32,285,74,0
32,285,75,0
32,285,76,0
32,285,77,0
32,285,78,0
32,285,79,0
32,285,80,0
32,285,81,0
32,285,82,0
32,285,83,0
32,285,84,0
32,285,85,0
32,285,86,0
32,285,87,0
32,285,88,0
32,285,89,0
32,285,90,0
32,285,91,1
32,285,92,1
32,285,93,0
32,285,94,0
32,285,95,0
32,285,96,1
32,285,97,0
32,285,98,1
32,285,99,1
32,285,100,1
32,285,101,0
32,285,102,0
32,285,103,0
32,285,104,1
32,285,105,0
32,285,106,0
32,285,107,1
32,285,108,0
32,285,109,0
32,285,110,0
32,285,111,1
32,285,112,1
32,285,113,0
32,285,114,1
32,285,115,0
32,285,116,0
32,285,117,0
32,285,118,1
32,285,119,1
32,285,120,0
32,285,121,1
32,285,122,0
32,285,123,0
32,285,124,0
32,285,125,0
32,285,126,1
32,285,127,1
32,285,128,1
32,285,129,0
32,285,130,0
32,285,131,1
32,285,132,0
32,285,133,1
32,285,134,0
32,285,135,0
32,285,136,0
32,285,137,1
32,285,138,1
32,285,139,0
32,285,140,0
32,285,141,0
32,285,142,1
32,285,143,1
32,285,144,1
32,285,145,0
32,285,146,0
32,285,147,0
32,285,148,0
32,285,149,1
32,285,150,0
32,285,151,0
32,285,152,1
32,285,153,0
32,285,154,0
32,285,155,0
32,285,156,0
32,285,157,0
32,285,158,0
32,285,159,0
32,285,160,1
32,285,161,1
32,285,162,0
32,285,163,1
32,285,164,0
32,285,165,0
32,285,166,0
32,285,167,1
32,285,168,1
32,285,169,0
32,285,170,0
32,285,171,0
32,285,172,0
32,285,173,0
32,285,174,0
32,285,175,1
32,285,176,1
32,285,177,1
32,285,178,0
32,285,179,0
32,285,180,1
32,285,181,0
32,285,182,0
32,285,183,0
32,285,184,1
32,285,185,0
32,285,186,0
32,285,187,0
32,285,188,1
32,285,189,0
32,285,190,1
32,285,191,0
32,285,192,0
32,285,193,0
32,285,194,0
32,285,195,0
32,285,196,0
32,285,197,0
32,285,198,0
32,285,199,0
32,285,200,0
32,288,1,1
32,288,2,0
32,288,3,0
32,288,4,0
32,288,5,0
32,288,6,1
32,288,7,0
32,288,8,0
32,288,9,1
32,288,10,0
32,288,11,1
32,288,12,1
32,288,13,0
32,288,14,1
32,288,15,0
32,288,16,0
32,288,17,0
32,288,18,1
32,288,19,1
