N,M,id,E,sweeps
16,158,173,1,160000
16,158,174,0,10
16,158,175,1,160000
16,158,176,1,160000
16,158,177,1,160000
16,158,178,0,152
16,158,179,0,2854
16,158,180,0,5
16,158,181,1,160000
16,158,182,1,160000
16,158,183,1,160000
16,158,184,0,5
16,158,185,1,160000
16,158,186,0,3061
16,158,187,1,160000
16,158,188,1,160000
16,158,189,0,5
16,158,190,0,189
16,158,191,0,4
16,158,192,1,160000
16,158,193,0,3
16,158,194,0,1
16,158,195,0,24368
16,158,196,0,14
16,158,197,0,2
16,158,198,0,2
16,158,199,1,160000
16,158,200,0,792
16,160,1,0,465
16,160,2,1,160000
16,160,3,1,160000
16,160,4,0,551
16,160,5,1,160000
16,160,6,0,207
16,160,7,1,160000
16,160,8,1,160000
16,160,9,0,262
16,160,10,1,160000
16,160,11,0,526
16,160,12,1,160000
16,160,13,0,7232
16,160,14,1,160000
16,160,15,0,6
16,160,16,1,160000
16,160,17,0,13
16,160,18,0,1403
16,160,19,0,2
16,160,20,0,4
16,160,21,0,2
16,160,22,0,3
16,160,23,0,3
16,160,24,1,160000
16,160,25,1,160000
16,160,26,1,160000
16,160,27,0,4
16,160,28,1,160000
16,160,29,0,194
16,160,30,0,175
16,160,31,0,14
16,160,32,1,160000
16,160,33,0,3
16,160,34,0,207
16,160,35,1,160000
16,160,36,1,160000
16,160,37,1,160000
16,160,38,0,55
16,160,39,1,160000
16,160,40,1,160000
16,160,41,1,160000
16,160,42,1,160000
16,160,43,0,3
16,160,44,1,160000
16,160,45,1,160000
16,160,46,0,337
16,160,47,0,271
16,160,48,0,4
16,160,49,0,11578
16,160,50,0,4
16,160,51,0,388
16,160,52,0,514
16,160,53,1,160000
16,160,54,1,160000
16,160,55,0,61
16,160,56,0,6
16,160,57,0,3152
16,160,58,0,3630
16,160,59,0,2
16,160,60,0,305
16,160,61,1,160000
16,160,62,0,8
16,160,63,0,125
16,160,64,0,1
16,160,65,0,3
16,160,66,0,4
16,160,67,1,160000
16,160,68,1,160000
16,160,69,1,160000
16,160,70,1,160000
16,160,71,0,300
16,160,72,0,18
16,160,73,1,160000
16,160,74,0,4
16,160,75,1,160000
16,160,76,0,195
16,160,77,0,173
16,160,78,0,4629
16,160,79,0,3
16,160,80,0,201
16,160,81,1,160000
16,160,82,1,160000
16,160,83,0,2
16,160,84,0,1215
16,160,85,0,2
16,160,86,0,244
16,160,87,0,9
16,160,88,0,678
16,160,89,0,100
16,160,90,0,3
16,160,91,1,160000
16,160,92,0,3
16,160,93,0,3
16,160,94,1,160000
16,160,95,1,160000
16,160,96,1,160000
16,160,97,1,160000
16,160,98,1,160000
16,160,99,0,122
16,160,100,0,3
16,160,101,0,5
16,160,102,0,3
16,160,103,0,3
16,160,104,0,125
16,160,105,0,123
16,160,106,0,279
16,160,107,0,4
16,160,108,1,160000
16,160,109,1,160000
16,160,110,0,38
16,160,111,0,3
16,160,112,1,160000
16,160,113,0,5427
16,160,114,1,160000
16,160,115,1,160000
16,160,116,0,2344
16,160,117,1,160000
16,160,118,0,7
16,160,119,1,160000
16,160,120,1,160000
16,160,121,0,630
16,160,122,0,2308
16,160,123,0,2
16,160,124,0,8
16,160,125,1,160000
16,160,126,0,864
16,160,127,1,160000
16,160,128,1,160000
16,160,129,0,4205
16,160,130,0,6231
16,160,131,0,9
16,160,132,0,3
16,160,133,1,160000
16,160,134,1,160000
16,160,135,0,46
16,160,136,0,92
16,160,137,0,2
16,160,138,1,160000
16,160,139,0,16
16,160,140,1,160000
16,160,141,0,4
16,160,142,1,160000
16,160,143,0,31
16,160,144,0,125
16,160,145,0,5
16,160,146,1,160000
16,160,147,1,160000
16,160,148,0,2
16,160,149,0,2
16,160,150,0,8
16,160,151,0,487
16,160,152,0,6
16,160,153,0,630
16,160,154,1,160000
16,160,155,0,216
16,160,156,1,160000
16,160,157,1,160000
16,160,158,0,8
16,160,159,1,160000
16,160,160,0,1200
16,160,161,1,160000
16,160,162,0,430
16,160,163,0,2575
16,160,164,1,160000
16,160,165,0,76
16,160,166,1,160000
16,160,167,0,767
16,160,168,0,69
16,160,169,1,160000
16,160,170,0,6609
16,160,171,1,160000
16,160,172,0,22
16,160,173,1,160000
16,160,174,1,160000
16,160,175,1,160000
16,160,176,0,213
16,160,177,0,262
16,160,178,0,983
16,160,179,1,160000
16,160,180,0,158
16,160,181,1,160000
16,160,182,1,160000
16,160,183,0,3
16,160,184,0,175
16,160,185,0,199
16,160,186,0,7154
16,160,187,1,160000
16,160,188,0,229
16,160,189,0,11001
16,160,190,1,160000
16,160,191,0,616
16,160,192,0,7
16,160,193,0,6
16,160,194,1,160000
16,160,195,1,160000
16,160,196,0,19
16,160,197,1,160000
16,160,198,0,1745
16,160,199,1,160000
16,160,200,0,5
32,256,1,0,5
32,256,2,0,5
32,256,3,0,4
32,256,4,0,33
32,256,5,0,56
32,256,6,0,8
32,256,7,0,6
32,256,8,0,15
32,256,9,0,6
32,256,10,0,2
32,256,11,0,6
32,256,12,0,58
32,256,13,0,6
32,256,14,0,5
32,256,15,0,15
32,256,16,0,11
32,256,17,0,5
32,256,18,0,95
32,256,19,0,95
32,256,20,0,2
32,256,21,0,2415
32,256,22,0,24
32,256,23,0,4
32,256,24,0,7
32,256,25,0,16
32,256,26,0,85
32,256,27,0,3
32,256,28,0,12
32,256,29,0,285
32,256,30,0,7
32,256,31,0,2
32,256,32,0,23
32,256,33,0,589
32,256,34,0,30
32,256,35,0,5
32,256,36,0,5
32,256,37,0,2
32,256,38,0,193
32,256,39,0,85
32,256,40,0,5
32,256,41,0,6
32,256,42,0,11
32,256,43,0,130
32,256,44,0,5
32,256,45,0,4
32,256,46,0,4
32,256,47,0,5
32,256,48,0,3
32,256,49,0,558
32,256,50,0,3
32,256,51,0,11
32,256,52,0,10
32,256,53,0,90
32,256,54,0,532
32,256,55,0,462
32,256,56,0,6
32,256,57,0,2
32,256,58,0,3
32,256,59,0,769
32,256,60,0,6
32,256,61,0,241
32,256,62,0,180
32,256,63,0,5
32,256,64,0,4
32,256,65,0,2
32,256,66,0,26
32,256,67,0,16
32,256,68,0,7
32,256,69,0,9
32,256,70,0,18
32,256,71,0,11
32,256,72,0,5
32,256,73,0,15
32,256,74,0,20
32,256,75,0,386
32,256,76,0,3
32,256,77,0,20
32,256,78,0,8
32,256,79,0,52
32,256,80,0,5
32,256,81,0,83
32,256,82,0,8
32,256,83,0,23
32,256,84,0,8
32,256,85,0,46
32,256,86,0,2
32,256,87,0,6
32,256,88,0,92
32,256,89,0,5
32,256,90,0,28
32,256,91,0,57
32,256,92,0,5
32,256,93,0,6
32,256,94,0,3
32,256,95,0,179
32,256,96,0,4
32,256,97,0,87
32,256,98,0,5
32,256,99,0,4
32,256,100,0,162
32,256,101,0,166
32,256,102,0,6
32,256,103,0,156
32,256,104,0,13
32,256,105,0,52
32,256,106,0,74
32,256,107,0,28
32,256,108,0,397
32,256,109,0,30
32,256,110,0,6
32,256,111,0,7
32,256,112,0,8
32,256,113,0,95
32,256,114,0,4
32,256,115,0,278
32,256,116,0,6
32,256,117,0,4
32,256,118,0,17
32,256,119,0,57
32,256,120,0,9
32,256,121,0,65
32,256,122,0,130
32,256,123,0,4
32,256,124,0,26
32,256,125,0,51
32,256,126,0,739
32,256,127,0,4
32,256,128,0,3
32,256,129,0,4
32,256,130,0,209
32,256,131,0,36
32,256,132,0,444
32,256,133,0,5
32,256,134,0,285
32,256,135,0,3
32,256,136,0,36
32,256,137,0,338
32,256,138,0,208
32,256,139,0,83
32,256,140,0,19
32,256,141,0,4
32,256,142,0,394
32,256,143,0,4
32,256,144,0,12072
32,256,145,0,1206
32,256,146,0,3
32,256,147,0,85
32,256,148,0,67
32,256,149,0,4
32,256,150,0,3
32,256,151,0,8
32,256,152,0,72
32,256,153,0,17
32,256,154,0,875
32,256,155,0,3
32,256,156,0,4
32,256,157,0,8
32,256,158,0,14
32,256,159,0,406
32,256,160,0,4
32,256,161,0,16
32,256,162,0,4
32,256,163,0,7
32,256,164,0,3
32,256,165,0,3
32,256,166,0,106
32,256,167,0,7
32,256,168,0,10
32,256,169,0,6
32,256,170,0,21
32,256,171,0,76
32,256,172,0,143
32,256,173,0,2
32,256,174,0,199
32,256,175,0,6
32,256,176,0,3
32,256,177,0,12
32,256,178,0,12
32,256,179,0,34
32,256,180,0,21
32,256,181,0,15
32,256,182,0,24
32,256,183,0,24
32,256,184,0,842
32,256,185,0,97
32,256,186,0,126
32,256,187,0,201
32,256,188,0,73
32,256,189,0,49
32,256,190,0,24
32,256,191,0,7
32,256,192,0,8
32,256,193,0,13
32,256,194,0,33
32,256,195,0,6
32,256,196,0,140
32,256,197,0,5
32,256,198,0,182
32,256,199,0,4
32,256,200,0,5
32,259,1,0,15
32,259,2,0,6
32,259,3,0,7
32,259,4,0,5
32,259,5,0,4
32,259,6,0,90
32,259,7,0,10
32,259,8,0,39
32,259,9,0,16
32,259,10,0,3
32,259,11,0,2
32,259,12,0,2
32,259,13,0,2
32,259,14,0,19
32,259,15,0,1400
32,259,16,0,5
32,259,17,0,6
32,259,18,0,8
32,259,19,0,35
32,259,20,0,9
32,259,21,0,99
32,259,22,0,96
32,259,23,0,47
32,259,24,0,15
32,259,25,0,131
32,259,26,0,387
32,259,27,0,16
32,259,28,0,6
32,259,29,0,2
32,259,30,0,4
32,259,31,0,7
32,259,32,0,3
32,259,33,0,13
32,259,34,0,541
32,259,35,0,18
32,259,36,0,14
32,259,37,0,2
32,259,38,0,126
32,259,39,0,7
32,259,40,0,11
32,259,41,0,180
32,259,42,0,31
32,259,43,0,5
32,259,44,0,17
32,259,45,0,6
32,259,46,0,11
32,259,47,0,167
32,259,48,0,3
32,259,49,0,44
32,259,50,0,4
32,259,51,0,5
32,259,52,0,33
32,259,53,0,243
32,259,54,0,10
32,259,55,0,4
32,259,56,0,11
32,259,57,0,79
32,259,58,0,765
32,259,59,0,4
32,259,60,0,19196
32,259,61,0,16
32,259,62,0,3
32,259,63,0,437
32,259,64,0,26
32,259,65,0,13
32,259,66,0,6
32,259,67,0,119
32,259,68,0,438
32,259,69,0,31
32,259,70,0,5
32,259,71,0,38
32,259,72,0,488
32,259,73,0,40
32,259,74,0,6
32,259,75,0,130
32,259,76,0,2
32,259,77,0,8
32,259,78,0,39
32,259,79,0,4
32,259,80,0,5
32,259,81,0,12
32,259,82,0,4
32,259,83,0,10
32,259,84,0,3
32,259,85,0,72
32,259,86,0,3
32,259,87,0,11
32,259,88,0,3
32,259,89,0,6
32,259,90,0,85
32,259,91,0,5
32,259,92,0,3
32,259,93,0,2
32,259,94,0,4
32,259,95,0,33
32,259,96,0,4
32,259,97,0,2
32,259,98,0,3
32,259,99,0,2
32,259,100,0,10
32,259,101,0,3
32,259,102,0,3
32,259,103,0,27
32,259,104,0,44
32,259,105,0,13
32,259,106,0,89
32,259,107,0,114
32,259,108,0,100
32,259,109,0,17
32,259,110,0,39
32,259,111,0,4
32,259,112,0,4
32,259,113,0,117
32,259,114,0,13
32,259,115,0,11
32,259,116,0,113
32,259,117,0,1206
32,259,118,0,2
32,259,119,0,3
32,259,120,0,16
32,259,121,0,160
32,259,122,0,3
32,259,123,0,5
32,259,124,0,12
32,259,125,0,35
32,259,126,0,3
32,259,127,0,39
32,259,128,0,2
32,259,129,0,212
32,259,130,0,4
32,259,131,0,8
32,259,132,0,62
32,259,133,0,5
32,259,134,0,55
32,259,135,0,178
32,259,136,0,137
32,259,137,0,2
32,259,138,0,88
32,259,139,0,23
32,259,140,0,266
32,259,141,0,29
32,259,142,0,14
32,259,143,0,45
32,259,144,0,20
32,259,145,0,4
32,259,146,0,2
32,259,147,0,9
32,259,148,0,5
32,259,149,0,5
32,259,150,0,156
32,259,151,0,4
32,259,152,0,128
32,259,153,0,74
32,259,154,0,10
32,259,155,0,3
32,259,156,0,3
32,259,157,0,15
32,259,158,0,220
32,259,159,0,2
32,259,160,0,75
32,259,161,0,9
32,259,162,0,3
32,259,163,0,13
32,259,164,0,32
32,259,165,0,5
32,259,166,0,6
32,259,167,0,4
32,259,168,0,2
32,259,169,0,281
32,259,170,0,6
32,259,171,0,78
32,259,172,0,85
32,259,173,0,455
32,259,174,0,4
32,259,175,0,2
32,259,176,0,67
32,259,177,0,41
32,259,178,0,98
32,259,179,0,59
32,259,180,0,984
32,259,181,0,903
32,259,182,0,16
32,259,183,0,4
32,259,184,0,55
32,259,185,0,35
32,259,186,0,46
32,259,187,0,6
32,259,188,0,19
32,259,189,0,8
32,259,190,0,58
32,259,191,0,25
32,259,192,0,70
32,259,193,0,172
32,259,194,0,12
32,259,195,0,10
32,259,196,0,2
32,259,197,0,6
32,259,198,0,7
32,259,199,0,94
32,259,200,0,5
32,262,1,0,10
32,262,2,0,4
32,262,3,0,18
32,262,4,0,470
32,262,5,0,101
32,262,6,0,2
32,262,7,0,19
32,262,8,0,13
32,262,9,0,10
32,262,10,0,3
32,262,11,0,18
32,262,12,0,5
32,262,13,0,7
32,262,14,0,69
32,262,15,0,90
32,262,16,0,281
32,262,17,0,4
32,262,18,0,164
32,262,19,0,11
32,262,20,0,94
32,262,21,0,8
32,262,22,0,64
32,262,23,0,205
32,262,24,0,4
32,262,25,0,767
32,262,26,0,15
32,262,27,0,6
32,262,28,0,64
32,262,29,0,3
32,262,30,0,65
32,262,31,0,71
32,262,32,1,320000
32,262,33,0,155
32,262,34,0,730
32,262,35,0,4
32,262,36,0,8
32,262,37,0,754
32,262,38,0,3
32,262,39,0,6
32,262,40,0,16
32,262,41,0,109
32,262,42,0,198
32,262,43,0,7
32,262,44,0,50
32,262,45,0,32
32,262,46,0,4
32,262,47,0,20
32,262,48,0,143
32,262,49,0,2
32,262,50,0,33
32,262,51,0,8
32,262,52,0,21
32,262,53,0,4
32,262,54,0,63
32,262,55,0,58
32,262,56,0,69
32,262,57,0,3
32,262,58,0,630
32,262,59,0,12
32,262,60,0,600
32,262,61,0,4
32,262,62,0,3
32,262,63,0,6
32,262,64,0,8
32,262,65,0,5
32,262,66,0,35
32,262,67,0,10
32,262,68,0,4
32,262,69,0,3
32,262,70,0,3
32,262,71,0,32
32,262,72,0,47
32,262,73,0,3
32,262,74,0,34
32,262,75,0,4
32,262,76,0,28
32,262,77,0,34
32,262,78,0,1478
32,262,79,0,362
32,262,80,0,2
32,262,81,0,2
32,262,82,0,4
32,262,83,0,23
32,262,84,0,15
32,262,85,0,6
32,262,86,0,9
32,262,87,0,4
32,262,88,0,3
32,262,89,0,8
32,262,90,0,375
32,262,91,0,22
32,262,92,0,5
32,262,93,0,661
32,262,94,0,37
32,262,95,0,2
32,262,96,0,6
32,262,97,0,33
32,262,98,0,48
32,262,99,0,17
32,262,100,0,129
32,262,101,0,6
32,262,102,0,4
32,262,103,0,2
32,262,104,0,4
32,262,105,0,12
32,262,106,0,6
32,262,107,0,92
32,262,108,0,148
32,262,109,0,1227
32,262,110,0,44
32,262,111,0,23
32,262,112,0,7
32,262,113,0,213
32,262,114,0,7
32,262,115,0,268
32,262,116,0,60
32,262,117,0,6380
32,262,118,0,7
32,262,119,0,2
32,262,120,0,299
32,262,121,0,1
32,262,122,0,15
32,262,123,0,6
32,262,124,0,89
32,262,125,0,468
32,262,126,0,345
32,262,127,0,426
32,262,128,0,4
32,262,129,0,11
32,262,130,0,571
32,262,131,0,2
32,262,132,0,446
32,262,133,0,8
32,262,134,0,40
32,262,135,0,63
32,262,136,0,200
32,262,137,0,51
32,262,138,0,4
32,262,139,0,229
32,262,140,0,9
32,262,141,0,50
32,262,142,0,8
32,262,143,0,11
32,262,144,0,5
32,262,145,0,6
32,262,146,0,167
32,262,147,0,540
32,262,148,0,7
32,262,149,0,2
32,262,150,0,491
32,262,151,0,49
32,262,152,0,207
32,262,153,0,742
32,262,154,0,132
32,262,155,0,55
32,262,156,0,14
32,262,157,0,32
32,262,158,0,29
32,262,159,0,16
32,262,160,0,7
32,262,161,0,3
32,262,162,0,28
32,262,163,0,240
32,262,164,0,3
32,262,165,0,20
32,262,166,0,3
32,262,167,0,9
32,262,168,0,4
32,262,169,0,6
32,262,170,0,2
32,262,171,0,19
32,262,172,0,231
32,262,173,0,101
32,262,174,0,1625
32,262,175,0,10
32,262,176,0,48
32,262,177,0,5
32,262,178,0,9
32,262,179,0,10
32,262,180,0,8
32,262,181,0,911
32,262,182,0,78
32,262,183,0,34
32,262,184,0,224
32,262,185,0,51
32,262,186,0,611
32,262,187,0,21
32,262,188,0,11
32,262,189,0,15
32,262,190,0,143
32,262,191,0,4
32,262,192,0,13
32,262,193,0,3
32,262,194,0,8
32,262,195,0,8
32,262,196,0,37
32,262,197,0,11
32,262,198,0,4
32,262,199,0,5
32,262,200,0,129
32,266,1,0,122
32,266,2,0,17
32,266,3,0,2185
32,266,4,0,31
32,266,5,0,2
32,266,6,0,11
32,266,7,0,468
32,266,8,0,12
32,266,9,0,13551
32,266,10,0,5
32,266,11,0,11
32,266,12,0,105
32,266,13,0,30
32,266,14,0,9
32,266,15,0,4
32,266,16,0,3
32,266,17,0,5
32,266,18,0,61
32,266,19,0,16
32,266,20,0,5
32,266,21,0,20
32,266,22,0,10
32,266,23,0,47
32,266,24,0,11
32,266,25,0,881
32,266,26,0,43
32,266,27,0,10
32,266,28,0,2
32,266,29,0,10
32,266,30,0,8
32,266,31,0,10
32,266,32,0,189
32,266,33,0,156
32,266,34,0,4
32,266,35,0,64
32,266,36,0,88
32,266,37,0,3
32,266,38,0,3
32,266,39,0,39
32,266,40,0,2
32,266,41,0,2
32,266,42,0,127
32,266,43,0,12
32,266,44,0,36
32,266,45,0,60
32,266,46,0,38
32,266,47,0,2251
32,266,48,0,574
32,266,49,0,6
32,266,50,0,6
32,266,51,0,6
32,266,52,0,8
32,266,53,0,259
32,266,54,0,99
32,266,55,0,23
32,266,56,0,26
32,266,57,0,142
32,266,58,0,6
32,266,59,0,4
32,266,60,0,3
32,266,61,0,14
32,266,62,0,3
32,266,63,0,6
32,266,64,0,6
32,266,65,0,286
32,266,66,0,2
32,266,67,0,45
32,266,68,0,575
32,266,69,0,191
32,266,70,0,28
32,266,71,0,2582
32,266,72,0,10
32,266,73,0,401
32,266,74,0,9
32,266,75,0,4581
32,266,76,0,4
32,266,77,0,10
32,266,78,0,50
32,266,79,0,103
32,266,80,0,606
32,266,81,0,62
32,266,82,0,44
32,266,83,0,6
32,266,84,0,8
32,266,85,0,969
32,266,86,0,7
32,266,87,0,28
32,266,88,0,57
32,266,89,0,33
32,266,90,0,4
32,266,91,0,146
32,266,92,0,249
32,266,93,0,219
32,266,94,0,151
32,266,95,0,5
32,266,96,0,7
32,266,97,0,10
32,266,98,0,3
32,266,99,0,12
32,266,100,0,216
32,266,101,0,9
32,266,102,0,8
32,266,103,0,20
32,266,104,0,6
32,266,105,0,26
32,266,106,0,6
32,266,107,0,831
32,266,108,0,11
32,266,109,0,137
32,266,110,0,81
32,266,111,0,20
32,266,112,0,16
32,266,113,0,1888
32,266,114,0,3
32,266,115,0,5
32,266,116,0,56
32,266,117,0,218
32,266,118,0,30
32,266,119,0,9
32,266,120,0,11
32,266,121,0,10
32,266,122,0,217
32,266,123,0,13
32,266,124,0,5
32,266,125,0,24
32,266,126,0,310
32,266,127,0,376
32,266,128,0,18
32,266,129,0,7
32,266,130,0,52
32,266,131,0,70
32,266,132,0,80
32,266,133,0,8
32,266,134,0,3
32,266,135,0,121
32,266,136,0,4
32,266,137,0,87
32,266,138,0,52
32,266,139,0,32
32,266,140,0,3
32,266,141,0,8
32,266,142,0,100
32,266,143,0,4
32,266,144,0,52
32,266,145,0,9
32,266,146,0,7
32,266,147,0,745
32,266,148,0,4
32,266,149,0,2
32,266,150,0,3
32,266,151,0,1884
32,266,152,0,12
32,266,153,0,3
32,266,154,0,5
32,266,155,0,46
32,266,156,0,7
32,266,157,0,40
32,266,158,0,3
32,266,159,0,460
32,266,160,0,3
32,266,161,0,34
32,266,162,0,8
32,266,163,0,106
32,266,164,0,417
32,266,165,1,320000
32,266,166,0,120
32,266,167,0,5
32,266,168,0,3
32,266,169,0,18
32,266,170,0,2
32,266,171,0,6
32,266,172,0,3
32,266,173,0,13
32,266,174,0,5
32,266,175,0,6
32,266,176,0,7
32,266,177,0,246
32,266,178,0,4
32,266,179,0,9
32,266,180,0,9
32,266,181,0,5
32,266,182,0,60
32,266,183,0,58
32,266,184,0,4
32,266,185,0,356
32,266,186,0,374
32,266,187,0,19
32,266,188,0,67
32,266,189,0,15
32,266,190,0,20
32,266,191,0,7
32,266,192,0,7
32,266,193,0,3
32,266,194,0,10
32,266,195,0,12
32,266,196,0,9
32,266,197,0,99
32,266,198,0,215
32,266,199,0,133
32,266,200,0,100
32,269,1,0,1353
32,269,2,0,4
32,269,3,0,43
32,269,4,0,8
32,269,5,0,101
32,269,6,0,287
32,269,7,0,6
32,269,8,0,50
32,269,9,0,2
32,269,10,0,58
32,269,11,0,2190
32,269,12,0,3
32,269,13,0,161
32,269,14,0,8
32,269,15,0,92
32,269,16,0,920
32,269,17,0,614
32,269,18,0,159
32,269,19,0,7
32,269,20,0,18
32,269,21,0,7
32,269,22,0,1760
32,269,23,0,11
32,269,24,0,162
32,269,25,0,6
32,269,26,0,4
32,269,27,0,6
32,269,28,0,3294
32,269,29,0,15
32,269,30,0,5
32,269,31,0,39
32,269,32,0,2376
32,269,33,0,1774
32,269,34,0,3
32,269,35,0,557
32,269,36,0,674
32,269,37,0,320
32,269,38,0,4
32,269,39,0,829
32,269,40,0,5
32,269,41,0,6
32,269,42,0,4
32,269,43,0,4
32,269,44,0,16
32,269,45,0,345
32,269,46,0,4
32,269,47,0,39
32,269,48,0,11
32,269,49,0,5
32,269,50,0,39
32,269,51,0,25
32,269,52,0,29
32,269,53,0,776
32,269,54,0,5
32,269,55,0,69
32,269,56,0,49
32,269,57,0,279
32,269,58,0,58
32,269,59,0,8
32,269,60,0,640
32,269,61,0,55
32,269,62,0,3
32,269,63,0,5
32,269,64,0,64
32,269,65,0,37
32,269,66,0,16
32,269,67,0,10
32,269,68,0,288
32,269,69,0,6
32,269,70,0,47
32,269,71,0,5
32,269,72,0,2
32,269,73,0,605
32,269,74,0,54
32,269,75,0,44
32,269,76,0,5
32,269,77,0,2040
32,269,78,0,20533
32,269,79,0,142
32,269,80,0,110
32,269,81,0,6
32,269,82,0,119
32,269,83,0,28
32,269,84,0,4
32,269,85,0,5
32,269,86,0,44
32,269,87,0,9
32,269,88,0,138
32,269,89,0,7
32,269,90,0,87
32,269,91,0,9
32,269,92,0,5
32,269,93,0,49
32,269,94,0,480
32,269,95,0,4
32,269,96,0,408
32,269,97,0,116
32,269,98,0,5
32,269,99,0,1336
32,269,100,0,27
32,269,101,0,72
32,269,102,0,209
32,269,103,0,3
32,269,104,0,404
32,269,105,0,69
32,269,106,0,8
32,269,107,0,224
32,269,108,0,100
32,269,109,0,5
32,269,110,0,7
32,269,111,0,56
32,269,112,0,3
32,269,113,0,143
32,269,114,0,406
32,269,115,0,73
32,269,116,0,49
32,269,117,0,3
32,269,118,0,93
32,269,119,0,692
32,269,120,0,7
32,269,121,0,4
32,269,122,0,104
32,269,123,0,17
32,269,124,0,68
32,269,125,0,383
32,269,126,0,258
32,269,127,0,40
32,269,128,0,4
32,269,129,0,70
32,269,130,0,2
32,269,131,0,8
32,269,132,0,21
32,269,133,0,13
32,269,134,0,52
32,269,135,0,9
32,269,136,0,456
32,269,137,0,2094
32,269,138,0,329
32,269,139,0,2
32,269,140,0,10
32,269,141,0,25
32,269,142,0,102
32,269,143,0,44
32,269,144,0,111
32,269,145,0,4
32,269,146,0,3
32,269,147,0,3
32,269,148,0,888
32,269,149,0,12
32,269,150,0,3
32,269,151,0,4
32,269,152,0,3
32,269,153,0,168
32,269,154,0,38
32,269,155,0,1424
32,269,156,0,6
32,269,157,0,17
32,269,158,0,7
32,269,159,0,4
32,269,160,0,12
32,269,161,0,2071
32,269,162,0,4
32,269,163,0,5
32,269,164,0,9
32,269,165,0,1078
32,269,166,0,32
32,269,167,0,6
32,269,168,0,94
32,269,169,0,25
32,269,170,0,9
32,269,171,0,82
32,269,172,0,99
32,269,173,0,178
32,269,174,0,8
32,269,175,0,8
32,269,176,0,6
32,269,177,0,88
32,269,178,0,425
32,269,179,0,14
32,269,180,0,3
32,269,181,0,2
32,269,182,0,4
32,269,183,0,4
32,269,184,0,7
32,269,185,0,31
32,269,186,0,28
32,269,187,0,131
32,269,188,1,320000
32,269,189,0,4
32,269,190,0,16
32,269,191,0,1509
32,269,192,0,177
32,269,193,0,283
32,269,194,0,1482
32,269,195,0,71
32,269,196,0,301
32,269,197,0,44
32,269,198,0,1476
32,269,199,0,33
32,269,200,0,1140
32,272,1,0,3
32,272,2,0,17
32,272,3,0,4
32,272,4,0,5
32,272,5,0,6
32,272,6,0,76
32,272,7,0,5
32,272,8,0,11302
32,272,9,0,34
32,272,10,0,423
32,272,11,0,5
32,272,12,0,2
32,272,13,0,5
32,272,14,0,90
32,272,15,0,171
32,272,16,0,12
32,272,17,0,137
32,272,18,0,5
32,272,19,0,9
32,272,20,0,87
32,272,21,0,17
32,272,22,0,1789
32,272,23,0,8
32,272,24,0,4
32,272,25,0,40
32,272,26,0,177
32,272,27,0,26
32,272,28,0,677
32,272,29,0,202
32,272,30,0,2
32,272,31,0,12
32,272,32,0,20
32,272,33,0,9
32,272,34,0,141
32,272,35,0,220
32,272,36,0,2805
32,272,37,0,4
32,272,38,0,3391
32,272,39,0,13
32,272,40,0,98
32,272,41,0,2197
32,272,42,0,4
32,272,43,0,11
32,272,44,0,46
32,272,45,0,44
32,272,46,0,2
32,272,47,0,63
32,272,48,0,3475
32,272,49,0,40
32,272,50,0,36
32,272,51,0,100
32,272,52,0,63
32,272,53,0,21
32,272,54,0,40
32,272,55,0,4
32,272,56,0,51
32,272,57,0,446
32,272,58,0,2
32,272,59,0,384
32,272,60,0,228
32,272,61,0,7
32,272,62,1,320000
32,272,63,0,5
32,272,64,0,604
32,272,65,0,25
32,272,66,0,893
32,272,67,0,1294
32,272,68,0,3
32,272,69,0,5
32,272,70,0,9
32,272,71,0,8
32,272,72,0,1686
32,272,73,0,28
32,272,74,0,344
32,272,75,0,15
32,272,76,0,7
32,272,77,0,145
32,272,78,0,1039
32,272,79,0,162
32,272,80,0,40
32,272,81,0,17
32,272,82,0,570
32,272,83,0,17
32,272,84,0,8
32,272,85,0,162
32,272,86,0,6
32,272,87,0,63
32,272,88,0,15
32,272,89,0,886
32,272,90,0,415
32,272,91,0,248
32,272,92,0,4
32,272,93,0,104
32,272,94,0,3
32,272,95,0,1056
32,272,96,0,214
32,272,97,0,32
32,272,98,0,3
32,272,99,0,4
32,272,100,0,9
32,272,101,0,7
32,272,102,0,15
32,272,103,0,75
32,272,104,0,948
32,272,105,0,5
32,272,106,0,15
32,272,107,0,3087
32,272,108,0,4
32,272,109,0,7
32,272,110,0,4
32,272,111,0,11
32,272,112,0,4
32,272,113,0,1625
32,272,114,0,47
32,272,115,0,247
32,272,116,0,218
32,272,117,0,5
32,272,118,0,10
32,272,119,0,233
32,272,120,0,2
32,272,121,0,205
32,272,122,0,265
32,272,123,0,10
32,272,124,0,389
32,272,125,0,7
32,272,126,0,6
32,272,127,0,7
32,272,128,0,139
32,272,129,0,6
32,272,130,0,1
32,272,131,0,4
32,272,132,0,29
32,272,133,0,2877
32,272,134,0,18
32,272,135,0,83
32,272,136,0,4
32,272,137,0,46
32,272,138,0,147
32,272,139,0,2917
32,272,140,0,3898
32,272,141,0,3
32,272,142,0,3
32,272,143,0,42
32,272,144,0,5
32,272,145,0,1606
32,272,146,0,3
32,272,147,0,4
32,272,148,0,3
32,272,149,0,7
32,272,150,0,906
32,272,151,0,143
32,272,152,0,7
32,272,153,0,183
32,272,154,0,257
