N,M,id,E
64,576,180,0
64,576,181,2
64,576,182,0
64,576,183,2
64,576,184,0
64,576,185,1
64,576,186,0
64,576,187,0
64,576,188,2
64,576,189,1
64,576,190,0
64,576,191,0
64,576,192,2
64,576,193,1
64,576,194,0
64,576,195,1
64,576,196,1
64,576,197,1
64,576,198,1
64,576,199,0
64,576,200,0
64,582,1,0
64,582,2,1
64,582,3,0
64,582,4,1
64,582,5,0
64,582,6,1
64,582,7,0
64,582,8,0
64,582,9,1
64,582,10,0
64,582,11,2
64,582,12,0
64,582,13,0
64,582,14,1
64,582,15,0
64,582,16,1
64,582,17,1
64,582,18,1
64,582,19,1
64,582,20,1
64,582,21,2
64,582,22,2
64,582,23,1
64,582,24,1
64,582,25,0
64,582,26,1
64,582,27,1
64,582,28,0
64,582,29,1
64,582,30,0
64,582,31,1
64,582,32,0
64,582,33,0
64,582,34,1
64,582,35,1
64,582,36,1
64,582,37,0
64,582,38,0
64,582,39,1
64,582,40,2
64,582,41,1
64,582,42,0
64,582,43,1
64,582,44,3
64,582,45,2
64,582,46,1
64,582,47,1
64,582,48,0
64,582,49,2
64,582,50,1
64,582,51,2
64,582,52,0
64,582,53,1
64,582,54,0
64,582,55,2
64,582,56,0
64,582,57,1
64,582,58,1
64,582,59,1
64,582,60,1
64,582,61,1
64,582,62,3
64,582,63,2
64,582,64,2
64,582,65,0
64,582,66,2
64,582,67,0
64,582,68,0
64,582,69,0
64,582,70,1
64,582,71,2
64,582,72,1
64,582,73,1
64,582,74,2
64,582,75,0
64,582,76,0
64,582,77,0
64,582,78,0
64,582,79,0
64,582,80,0
64,582,81,0
64,582,82,1
64,582,83,1
64,582,84,1
64,582,85,1
64,582,86,0
64,582,87,1
64,582,88,0
64,582,89,1
64,582,90,0
64,582,91,2
64,582,92,1
64,582,93,1
64,582,94,0
64,582,95,1
64,582,96,1
64,582,97,0
64,582,98,0
64,582,99,2
64,582,100,0
64,582,101,1
64,582,102,2
64,582,103,0
64,582,104,2
64,582,105,1
64,582,106,3
64,582,107,1
64,582,108,2
64,582,109,0
64,582,110,0
64,582,111,1
64,582,112,1
64,582,113,2
64,582,114,1
64,582,115,0
64,582,116,0
64,582,117,0
64,582,118,1
64,582,119,3
64,582,120,0
64,582,121,1
64,582,122,0
64,582,123,1
64,582,124,3
64,582,125,2
64,582,126,1
64,582,127,2
64,582,128,0
64,582,129,1
64,582,130,1
64,582,131,1
64,582,132,2
64,582,133,2
64,582,134,1
64,582,135,2
64,582,136,0
64,582,137,2
64,582,138,1
64,582,139,0
64,582,140,1
64,582,141,2
64,582,142,0
64,582,143,1
64,582,144,1
64,582,145,1
64,582,146,0
64,582,147,0
64,582,148,2
64,582,149,2
64,582,150,0
64,582,151,0
64,582,152,0
64,582,153,0
64,582,154,1
64,582,155,0
64,582,156,1
64,582,157,1
64,582,158,0
64,582,159,1
64,582,160,1
64,582,161,1
64,582,162,1
64,582,163,1
64,582,164,0
64,582,165,0
64,582,166,0
64,582,167,2
64,582,168,1
64,582,169,1
64,582,170,1
64,582,171,1
64,582,172,0
64,582,173,1
64,582,174,1
64,582,175,1
64,582,176,1
64,582,177,0
64,582,178,0
64,582,179,0
64,582,180,0
64,582,181,0
64,582,182,1
64,582,183,2
64,582,184,0
64,582,185,2
64,582,186,0
64,582,187,1
64,582,188,0
64,582,189,0
64,582,190,1
64,582,191,1
64,582,192,1
64,582,193,0
64,582,194,1
64,582,195,3
64,582,196,0
64,582,197,1
64,582,198,2
64,582,199,2
64,582,200,3
64,589,1,2
64,589,2,1
64,589,3,0
64,589,4,2
64,589,5,0
64,589,6,1
64,589,7,0
64,589,8,1
64,589,9,2
64,589,10,1
64,589,11,1
64,589,12,1
64,589,13,0
64,589,14,1
64,589,15,1
64,589,16,0
64,589,17,1
64,589,18,0
64,589,19,2
64,589,20,1
64,589,21,2
64,589,22,0
64,589,23,1
64,589,24,0
64,589,25,1
64,589,26,2
64,589,27,0
64,589,28,0
64,589,29,1
64,589,30,1
64,589,31,0
64,589,32,0
64,589,33,1
64,589,34,0
64,589,35,1
64,589,36,1
64,589,37,1
64,589,38,0
64,589,39,1
64,589,40,0
64,589,41,0
64,589,42,2
64,589,43,1
64,589,44,1
64,589,45,1
64,589,46,2
64,589,47,0
64,589,48,0
64,589,49,1
64,589,50,1
64,589,51,0
64,589,52,1
64,589,53,0
64,589,54,2
64,589,55,0
64,589,56,1
64,589,57,0
64,589,58,0
64,589,59,0
64,589,60,1
64,589,61,1
64,589,62,1
64,589,63,1
64,589,64,0
64,589,65,0
64,589,66,1
64,589,67,1
64,589,68,1
64,589,69,1
64,589,70,1
64,589,71,1
64,589,72,1
64,589,73,2
64,589,74,1
64,589,75,1
64,589,76,2
64,589,77,1
64,589,78,0
64,589,79,1
64,589,80,2
64,589,81,0
64,589,82,1
64,589,83,0
64,589,84,0
64,589,85,1
64,589,86,2
64,589,87,1
64,589,88,0
64,589,89,2
64,589,90,0
64,589,91,0
64,589,92,0
64,589,93,1
64,589,94,1
64,589,95,0
64,589,96,2
64,589,97,1
64,589,98,2
64,589,99,1
64,589,100,1
64,589,101,1
64,589,102,0
64,589,103,1
64,589,104,1
64,589,105,1
64,589,106,1
64,589,107,0
64,589,108,1
64,589,109,0
64,589,110,1
64,589,111,1
64,589,112,2
64,589,113,0
64,589,114,0
64,589,115,2
64,589,116,0
64,589,117,0
64,589,118,1
64,589,119,0
64,589,120,0
64,589,121,1
64,589,122,0
64,589,123,0
64,589,124,2
64,589,125,1
64,589,126,1
64,589,127,1
64,589,128,2
64,589,129,0
64,589,130,0
64,589,131,0
64,589,132,1
64,589,133,0
64,589,134,1
64,589,135,0
64,589,136,2
64,589,137,0
64,589,138,0
64,589,139,1
64,589,140,0
64,589,141,2
64,589,142,1
64,589,143,1
64,589,144,1
64,589,145,1
64,589,146,3
64,589,147,1
64,589,148,1
64,589,149,1
64,589,150,0
64,589,151,0
64,589,152,0
64,589,153,1
64,589,154,1
64,589,155,2
64,589,156,1
64,589,157,0
64,589,158,2
64,589,159,1
64,589,160,2
64,589,161,0
64,589,162,0
64,589,163,1
64,589,164,2
64,589,165,1
64,589,166,0
64,589,167,2
64,589,168,1
64,589,169,1
64,589,170,1
64,589,171,0
64,589,172,1
64,589,173,1
64,589,174,3
64,589,175,1
64,589,176,1
64,589,177,0
64,589,178,0
64,589,179,1
64,589,180,1
64,589,181,1
64,589,182,2
64,589,183,2
64,589,184,1
64,589,185,0
64,589,186,1
64,589,187,1
64,589,188,1
64,589,189,0
64,589,190,2
64,589,191,2
64,589,192,1
64,589,193,1
64,589,194,2
64,589,195,1
64,589,196,2
64,589,197,3
64,589,198,1
64,589,199,1
64,589,200,1
64,595,1,1
64,595,2,2
64,595,3,0
64,595,4,1
64,595,5,1
64,595,6,1
64,595,7,0
64,595,8,0
64,595,9,1
64,595,10,0
64,595,11,2
64,595,12,0
64,595,13,1
64,595,14,1
64,595,15,2
64,595,16,1
64,595,17,1
64,595,18,0
64,595,19,0
64,595,20,1
64,595,21,0
64,595,22,1
64,595,23,1
64,595,24,0
64,595,25,0
64,595,26,1
64,595,27,1
64,595,28,1
64,595,29,1
64,595,30,3
64,595,31,1
64,595,32,1
64,595,33,0
64,595,34,2
64,595,35,0
64,595,36,1
64,595,37,2
64,595,38,1
64,595,39,0
64,595,40,1
64,595,41,0
64,595,42,0
64,595,43,1
64,595,44,1
64,595,45,0
64,595,46,1
64,595,47,2
64,595,48,2
64,595,49,0
64,595,50,1
64,595,51,2
64,595,52,3
64,595,53,0
64,595,54,1
64,595,55,1
64,595,56,0
64,595,57,2
64,595,58,0
64,595,59,0
64,595,60,0
64,595,61,1
64,595,62,1
64,595,63,0
64,595,64,2
64,595,65,1
64,595,66,0
64,595,67,0
64,595,68,2
64,595,69,2
64,595,70,1
64,595,71,1
64,595,72,1
64,595,73,1
64,595,74,0
64,595,75,2
64,595,76,0
64,595,77,1
64,595,78,2
64,595,79,2
64,595,80,1
64,595,81,0
64,595,82,0
64,595,83,2
64,595,84,0
64,595,85,0
64,595,86,2
64,595,87,1
64,595,88,0
64,595,89,0
64,595,90,1
64,595,91,1
64,595,92,0
64,595,93,0
64,595,94,2
64,595,95,1
64,595,96,0
64,595,97,1
64,595,98,1
64,595,99,1
64,595,100,1
64,595,101,0
64,595,102,2
64,595,103,2
64,595,104,2
64,595,105,1
64,595,106,1
64,595,107,2
64,595,108,1
64,595,109,0
64,595,110,2
64,595,111,0
64,595,112,1
64,595,113,1
64,595,114,2
64,595,115,2
64,595,116,0
64,595,117,2
64,595,118,2
64,595,119,0
64,595,120,1
64,595,121,0
64,595,122,2
64,595,123,2
64,595,124,0
64,595,125,1
64,595,126,2
64,595,127,0
64,595,128,0
64,595,129,0
64,595,130,0
64,595,131,1
64,595,132,4
64,595,133,1
64,595,134,1
64,595,135,0
64,595,136,1
64,595,137,0
64,595,138,1
64,595,139,1
64,595,140,2
64,595,141,1
64,595,142,0
64,595,143,1
64,595,144,0
64,595,145,3
64,595,146,1
64,595,147,1
64,595,148,0
64,595,149,0
64,595,150,1
64,595,151,0
64,595,152,2
64,595,153,3
64,595,154,1
64,595,155,0
64,595,156,1
64,595,157,0
64,595,158,1
64,595,159,2
64,595,160,1
64,595,161,0
64,595,162,1
64,595,163,0
64,595,164,0
64,595,165,0
64,595,166,1
64,595,167,0
64,595,168,1
64,595,169,1
64,595,170,1
64,595,171,0
64,595,172,2
64,595,173,2
64,595,174,0
64,595,175,1
64,595,176,1
64,595,177,2
64,595,178,2
64,595,179,2
64,595,180,1
64,595,181,0
64,595,182,0
64,595,183,0
64,595,184,0
64,595,185,2
64,595,186,1
64,595,187,1
64,595,188,1
64,595,189,0
64,595,190,0
64,595,191,0
64,595,192,1
64,595,193,0
64,595,194,0
64,595,195,2
64,595,196,1
64,595,197,0
64,595,198,2
64,595,199,0
64,595,200,0
64,602,1,0
64,602,2,1
64,602,3,2
64,602,4,1
64,602,5,2
64,602,6,2
64,602,7,2
64,602,8,1
64,602,9,0
64,602,10,1
64,602,11,2
64,602,12,1
64,602,13,1
64,602,14,2
64,602,15,2
64,602,16,0
64,602,17,1
64,602,18,1
64,602,19,1
64,602,20,0
64,602,21,0
64,602,22,1
64,602,23,2
64,602,24,2
64,602,25,2
64,602,26,0
64,602,27,1
64,602,28,0
64,602,29,1
64,602,30,0
64,602,31,1
64,602,32,1
64,602,33,0
64,602,34,1
64,602,35,1
64,602,36,2
64,602,37,2
64,602,38,1
64,602,39,1
64,602,40,2
64,602,41,1
64,602,42,2
64,602,43,1
64,602,44,1
64,602,45,1
64,602,46,2
64,602,47,1
64,602,48,0
64,602,49,1
64,602,50,2
64,602,51,0
64,602,52,1
64,602,53,2
64,602,54,1
64,602,55,0
64,602,56,0
64,602,57,1
64,602,58,1
64,602,59,1
64,602,60,2
64,602,61,0
64,602,62,1
64,602,63,0
64,602,64,0
64,602,65,1
64,602,66,1
64,602,67,2
64,602,68,2
64,602,69,0
64,602,70,0
64,602,71,0
64,602,72,0
64,602,73,1
64,602,74,1
64,602,75,1
64,602,76,2
64,602,77,0
64,602,78,2
64,602,79,1
64,602,80,1
64,602,81,1
64,602,82,0
64,602,83,1
64,602,84,0
64,602,85,1
64,602,86,3
64,602,87,1
64,602,88,0
64,602,89,1
64,602,90,1
64,602,91,3
64,602,92,0
64,602,93,1
64,602,94,0
64,602,95,1
64,602,96,0
64,602,97,2
64,602,98,1
64,602,99,3
64,602,100,0
64,602,101,1
64,602,102,0
64,602,103,2
64,602,104,1
64,602,105,2
64,602,106,0
64,602,107,2
64,602,108,0
64,602,109,2
64,602,110,0
64,602,111,0
64,602,112,2
64,602,113,3
64,602,114,1
64,602,115,1
64,602,116,1
64,602,117,0
64,602,118,1
64,602,119,1
64,602,120,1
64,602,121,0
64,602,122,1
64,602,123,1
64,602,124,3
64,602,125,0
64,602,126,0
64,602,127,1
64,602,128,1
64,602,129,2
64,602,130,1
64,602,131,1
64,602,132,0
64,602,133,0
64,602,134,1
64,602,135,0
64,602,136,2
64,602,137,1
64,602,138,1
64,602,139,2
64,602,140,1
64,602,141,0
64,602,142,1
64,602,143,1
64,602,144,2
64,602,145,2
64,602,146,0
64,602,147,1
64,602,148,1
64,602,149,1
64,602,150,2
64,602,151,0
64,602,152,0
64,602,153,2
64,602,154,2
64,602,155,1
64,602,156,0
64,602,157,1
64,602,158,1
64,602,159,1
64,602,160,0
64,602,161,1
64,602,162,2
64,602,163,2
64,602,164,2
64,602,165,1
64,602,166,1
64,602,167,2
64,602,168,0
64,602,169,1
64,602,170,1
64,602,171,0
64,602,172,1
64,602,173,1
64,602,174,2
64,602,175,0
64,602,176,1
64,602,177,1
64,602,178,1
64,602,179,0
64,602,180,0
64,602,181,0
64,602,182,1
64,602,183,1
64,602,184,0
64,602,185,0
64,602,186,0
64,602,187,1
64,602,188,0
64,602,189,0
64,602,190,0
64,602,191,0
64,602,192,3
64,602,193,1
64,602,194,0
64,602,195,2
64,602,196,1
64,602,197,1
64,602,198,0
64,602,199,2
64,602,200,1
64,608,1,1
64,608,2,0
64,608,3,1
64,608,4,1
64,608,5,1
64,608,6,2
64,608,7,0
64,608,8,1
64,608,9,0
64,608,10,1
64,608,11,3
64,608,12,1
64,608,13,1
64,608,14,1
64,608,15,0
64,608,16,1
64,608,17,1
64,608,18,0
64,608,19,2
64,608,20,1
64,608,21,1
64,608,22,1
64,608,23,1
64,608,24,1
64,608,25,1
64,608,26,2
64,608,27,2
64,608,28,1
64,608,29,1
64,608,30,0
64,608,31,2
64,608,32,1
64,608,33,1
64,608,34,1
64,608,35,2
64,608,36,2
64,608,37,0
64,608,38,2
64,608,39,1
64,608,40,2
64,608,41,2
64,608,42,2
64,608,43,2
64,608,44,2
64,608,45,2
64,608,46,0
64,608,47,2
64,608,48,1
64,608,49,1
64,608,50,1
64,608,51,0
64,608,52,0
64,608,53,1
64,608,54,1
64,608,55,1
64,608,56,0
64,608,57,1
64,608,58,2
64,608,59,1
64,608,60,2
64,608,61,2
64,608,62,1
64,608,63,0
64,608,64,3
64,608,65,2
64,608,66,1
64,608,67,1
64,608,68,1
64,608,69,1
64,608,70,1
64,608,71,1
64,608,72,1
64,608,73,1
64,608,74,2
64,608,75,1
64,608,76,1
64,608,77,1
64,608,78,0
64,608,79,0
64,608,80,1
64,608,81,1
64,608,82,2
64,608,83,0
64,608,84,0
64,608,85,3
64,608,86,2
64,608,87,1
64,608,88,1
64,608,89,0
64,608,90,1
64,608,91,1
64,608,92,1
64,608,93,1
64,608,94,1
64,608,95,0
64,608,96,0
64,608,97,2
64,608,98,1
64,608,99,2
64,608,100,0
64,608,101,2
64,608,102,0
64,608,103,2
64,608,104,0
64,608,105,2
64,608,106,1
64,608,107,2
64,608,108,3
64,608,109,1
64,608,110,3
64,608,111,0
64,608,112,0
64,608,113,2
64,608,114,1
64,608,115,2
64,608,116,2
64,608,117,1
64,608,118,2
64,608,119,2
64,608,120,1
64,608,121,0
64,608,122,0
64,608,123,0
64,608,124,1
64,608,125,0
64,608,126,1
64,608,127,2
64,608,128,2
64,608,129,2
64,608,130,1
64,608,131,1
64,608,132,2
64,608,133,0
64,608,134,3
64,608,135,1
64,608,136,3
64,608,137,2
64,608,138,1
64,608,139,1
64,608,140,1
64,608,141,1
64,608,142,0
64,608,143,1
64,608,144,0
64,608,145,0
64,608,146,1
64,608,147,2
64,608,148,2
64,608,149,2
64,608,150,0
64,608,151,1
64,608,152,0
64,608,153,1
64,608,154,1
64,608,155,3
64,608,156,1
64,608,157,3
64,608,158,1
64,608,159,2
64,608,160,2
64,608,161,1
64,608,162,1
64,608,163,1
64,608,164,2
64,608,165,1
64,608,166,1
64,608,167,3
64,608,168,2
64,608,169,1
64,608,170,0
64,608,171,1
64,608,172,1
64,608,173,1
64,608,174,1
64,608,175,2
64,608,176,3
64,608,177,2
64,608,178,1
64,608,179,2
64,608,180,1
64,608,181,1
64,608,182,1
64,608,183,2
64,608,184,1
64,608,185,2
64,608,186,0
64,608,187,3
64,608,188,2
64,608,189,0
64,608,190,2
64,608,191,1
64,608,192,2
64,608,193,3
64,608,194,0
64,608,195,1
64,608,196,2
64,608,197,1
64,608,198,0
64,608,199,2
64,608,200,1
64,614,1,0
64,614,2,1
64,614,3,1
64,614,4,0
64,614,5,1
64,614,6,1
64,614,7,1
64,614,8,1
64,614,9,1
64,614,10,2
64,614,11,1
64,614,12,1
64,614,13,1
64,614,14,4
64,614,15,2
64,614,16,0
64,614,17,0
64,614,18,1
64,614,19,1
64,614,20,2
64,614,21,1
64,614,22,2
64,614,23,1
64,614,24,2
64,614,25,1
64,614,26,2
64,614,27,0
64,614,28,0
64,614,29,2
64,614,30,1
64,614,31,2
64,614,32,1
64,614,33,2
64,614,34,1
64,614,35,1
64,614,36,0
64,614,37,1
64,614,38,1
64,614,39,2
64,614,40,0
64,614,41,0
64,614,42,0
64,614,43,2
64,614,44,1
64,614,45,2
64,614,46,3
64,614,47,2
64,614,48,1
64,614,49,3
64,614,50,2
64,614,51,1
64,614,52,0
64,614,53,1
64,614,54,0
64,614,55,2
64,614,56,0
64,614,57,3
64,614,58,2
64,614,59,1
64,614,60,1
64,614,61,1
64,614,62,2
64,614,63,1
64,614,64,0
64,614,65,1
64,614,66,2
64,614,67,0
64,614,68,4
64,614,69,1
64,614,70,0
64,614,71,2
64,614,72,1
64,614,73,4
64,614,74,2
64,614,75,1
64,614,76,1
64,614,77,0
64,614,78,1
64,614,79,1
64,614,80,3
64,614,81,0
64,614,82,2
64,614,83,1
64,614,84,0
64,614,85,2
64,614,86,1
64,614,87,0
64,614,88,3
64,614,89,2
64,614,90,1
64,614,91,0
64,614,92,1
64,614,93,1
64,614,94,1
64,614,95,2
64,614,96,1
64,614,97,0
64,614,98,1
64,614,99,0
64,614,100,1
64,614,101,1
64,614,102,2
64,614,103,2
64,614,104,1
64,614,105,1
64,614,106,0
64,614,107,0
64,614,108,0
64,614,109,3
64,614,110,2
64,614,111,1
64,614,112,1
64,614,113,0
64,614,114,2
64,614,115,0
64,614,116,2
64,614,117,1
64,614,118,2
64,614,119,0
64,614,120,1
64,614,121,2
64,614,122,2
64,614,123,0
64,614,124,1
64,614,125,2
64,614,126,0
64,614,127,0
64,614,128,1
64,614,129,1
64,614,130,2
64,614,131,1
64,614,132,1
64,614,133,2
64,614,134,1
64,614,135,1
64,614,136,2
64,614,137,2
64,614,138,2
64,614,139,1
64,614,140,1
64,614,141,2
64,614,142,3
64,614,143,0
64,614,144,1
64,614,145,0
64,614,146,2
64,614,147,1
64,614,148,3
64,614,149,1
64,614,150,3
64,614,151,1
64,614,152,0
64,614,153,1
64,614,154,2
64,614,155,1
64,614,156,2
64,614,157,2
64,614,158,2
64,614,159,2
64,614,160,0
64,614,161,2
64,614,162,1
64,614,163,0
64,614,164,0
64,614,165,1
64,614,166,3
64,614,167,1
64,614,168,2
64,614,169,1
64,614,170,1
64,614,171,0
64,614,172,3
64,614,173,1
64,614,174,2
64,614,175,2
64,614,176,1
64,614,177,0
64,614,178,2
64,614,179,2
64,614,180,2
64,614,181,0
64,614,182,3
64,614,183,0
64,614,184,2
64,614,185,2
64,614,186,1
64,614,187,0
64,614,188,2
64,614,189,2
64,614,190,1
64,614,191,2
64,614,192,0
64,614,193,1
64,614,194,1
64,614,195,1
64,614,196,1
64,614,197,1
64,614,198,2
64,614,199,0
64,614,200,5
64,621,1,2
64,621,2,2
64,621,3,1
64,621,4,2
64,621,5,1
64,621,6,2
64,621,7,2
64,621,8,3
64,621,9,2
64,621,10,0
64,621,11,1
64,621,12,2
64,621,13,2
64,621,14,1
64,621,15,2
64,621,16,0
64,621,17,2
64,621,18,1
64,621,19,1
64,621,20,3
64,621,21,1
64,621,22,1
64,621,23,1
64,621,24,2
64,621,25,1
64,621,26,1
64,621,27,1
64,621,28,1
64,621,29,1
64,621,30,2
64,621,31,2
64,621,32,1
64,621,33,3
64,621,34,1
64,621,35,2
64,621,36,2
64,621,37,0
64,621,38,0
64,621,39,1
64,621,40,2
64,621,41,1
64,621,42,3
64,621,43,0
64,621,44,1
64,621,45,1
64,621,46,1
64,621,47,2
64,621,48,2
64,621,49,0
64,621,50,2
64,621,51,0
64,621,52,2
64,621,53,2
64,621,54,2
64,621,55,3
64,621,56,1
64,621,57,1
64,621,58,0
64,621,59,0
64,621,60,1
64,621,61,0
64,621,62,2
64,621,63,1
64,621,64,2
64,621,65,1
64,621,66,1
64,621,67,2
64,621,68,3
64,621,69,1
64,621,70,1
64,621,71,1
64,621,72,0
64,621,73,1
64,621,74,1
64,621,75,2
64,621,76,2
64,621,77,1
64,621,78,3
64,621,79,1
64,621,80,1
64,621,81,1
64,621,82,2
64,621,83,2
64,621,84,3
64,621,85,3
64,621,86,2
64,621,87,3
64,621,88,3
64,621,89,1
64,621,90,2
64,621,91,1
64,621,92,1
64,621,93,0
64,621,94,1
64,621,95,1
64,621,96,3
64,621,97,1
64,621,98,2
64,621,99,1
64,621,100,2
64,621,101,2
64,621,102,1
64,621,103,3
64,621,104,2
64,621,105,2
64,621,106,2
64,621,107,1
64,621,108,1
64,621,109,1
64,621,110,2
64,621,111,2
64,621,112,2
64,621,113,1
64,621,114,1
64,621,115,2
64,621,116,0
64,621,117,1
64,621,118,1
64,621,119,1
64,621,120,1
64,621,121,2
64,621,122,2
64,621,123,1
64,621,124,0
64,621,125,0
64,621,126,2
64,621,127,1
64,621,128,1
64,621,129,1
64,621,130,2
64,621,131,1
64,621,132,0
64,621,133,0
64,621,134,1
64,621,135,0
64,621,136,2
64,621,137,2
64,621,138,0
64,621,139,2
64,621,140,2
64,621,141,0
64,621,142,1
64,621,143,1
64,621,144,1
64,621,145,1
64,621,146,1
64,621,147,2
64,621,148,1
64,621,149,1
64,621,150,1
64,621,151,1
64,621,152,2
64,621,153,0
64,621,154,0
64,621,155,2
64,621,156,2
64,621,157,1
64,621,158,1
64,621,159,1
64,621,160,1
64,621,161,2
64,621,162,0
64,621,163,1
64,621,164,3
64,621,165,1
64,621,166,2
64,621,167,1
64,621,168,2
64,621,169,1
64,621,170,2
64,621,171,1
64,621,172,1
64,621,173,1
64,621,174,1
64,621,175,1
64,621,176,1
64,621,177,2
64,621,178,0
64,621,179,1
64,621,180,1
64,621,181,2
64,621,182,2
64,621,183,2
64,621,184,1
64,621,185,2
64,621,186,1
64,621,187,0
64,621,188,1
64,621,189,2
64,621,190,2
64,621,191,3
64,621,192,1
64,621,193,3
64,621,194,1
64,621,195,3
64,621,196,2
64,621,197,1
64,621,198,1
64,621,199,0
64,621,200,2
64,627,1,0
64,627,2,1
64,627,3,2
64,627,4,2
64,627,5,2
64,627,6,0
64,627,7,2
64,627,8,1
64,627,9,2
64,627,10,1
64,627,11,2
64,627,12,2
64,627,13,1
64,627,14,2
64,627,15,2
64,627,16,2
64,627,17,1
64,627,18,1
64,627,19,1
64,627,20,0
64,627,21,3
64,627,22,2
64,627,23,1
64,627,24,2
64,627,25,3
64,627,26,1
64,627,27,2
64,627,28,3
64,627,29,1
64,627,30,2
64,627,31,3
64,627,32,3
64,627,33,2
64,627,34,1
64,627,35,1
64,627,36,1
64,627,37,0
64,627,38,3
64,627,39,1
64,627,40,1
64,627,41,1
64,627,42,1
64,627,43,3
64,627,44,2
64,627,45,2
64,627,46,1
64,627,47,2
64,627,48,1
64,627,49,2
64,627,50,2
64,627,51,2
64,627,52,2
64,627,53,0
64,627,54,1
64,627,55,1
64,627,56,1
64,627,57,0
64,627,58,0
64,627,59,0
64,627,60,1
64,627,61,2
64,627,62,0
64,627,63,1
64,627,64,1
64,627,65,3
64,627,66,1
64,627,67,1
64,627,68,1
64,627,69,2
64,627,70,2
64,627,71,1
64,627,72,1
64,627,73,2
64,627,74,1
64,627,75,2
64,627,76,1
64,627,77,2
64,627,78,2
64,627,79,1
64,627,80,2
64,627,81,2
64,627,82,2
64,627,83,2
64,627,84,1
64,627,85,0
64,627,86,3
64,627,87,1
64,627,88,0
64,627,89,0
64,627,90,1
64,627,91,1
64,627,92,3
64,627,93,2
64,627,94,3
64,627,95,2
64,627,96,2
64,627,97,2
64,627,98,1
64,627,99,0
64,627,100,2
64,627,101,2
64,627,102,2
64,627,103,1
64,627,104,1
64,627,105,2
64,627,106,2
64,627,107,2
64,627,108,1
64,627,109,2
64,627,110,1
64,627,111,1
64,627,112,0
64,627,113,2
64,627,114,1
64,627,115,2
64,627,116,1
64,627,117,2
64,627,118,1
64,627,119,1
64,627,120,2
64,627,121,1
64,627,122,1
64,627,123,2
64,627,124,2
64,627,125,3
64,627,126,1
64,627,127,0
64,627,128,3
64,627,129,1
64,627,130,1
64,627,131,1
64,627,132,4
64,627,133,2
64,627,134,0
64,627,135,0
64,627,136,2
64,627,137,1
64,627,138,2
64,627,139,0
64,627,140,1
64,627,141,1
64,627,142,1
64,627,143,0
64,627,144,2
64,627,145,4
64,627,146,1
64,627,147,0
64,627,148,2
64,627,149,1
64,627,150,0
64,627,151,0
64,627,152,1
64,627,153,2
64,627,154,1
64,627,155,1
64,627,156,3
64,627,157,2
64,627,158,0
64,627,159,2
64,627,160,1
64,627,161,2
64,627,162,1
64,627,163,2
64,627,164,0
64,627,165,2
64,627,166,2
64,627,167,1
64,627,168,1
64,627,169,4
64,627,170,2
64,627,171,4
64,627,172,1
64,627,173,1
64,627,174,1
64,627,175,0
64,627,176,2
64,627,177,2
64,627,178,1
64,627,179,2
64,627,180,1
64,627,181,3
64,627,182,1
64,627,183,2
64,627,184,1
64,627,185,1
64,627,186,3
64,627,187,1
64,627,188,1
64,627,189,2
64,627,190,1
64,627,191,2
64,627,192,1
64,627,193,1
64,627,194,1
64,627,195,1
64,627,196,1
64,627,197,0
64,627,198,2
64,627,199,3
64,627,200,0
64,634,1,3
64,634,2,1
64,634,3,1
64,634,4,1
64,634,5,2
64,634,6,1
64,634,7,2
64,634,8,2
64,634,9,2
64,634,10,2
64,634,11,1
64,634,12,0
64,634,13,2
64,634,14,2
64,634,15,0
64,634,16,3
64,634,17,2
64,634,18,3
64,634,19,2
64,634,20,3
64,634,21,1
64,634,22,2
64,634,23,0
64,634,24,2
64,634,25,1
64,634,26,2
64,634,27,1
64,634,28,3
64,634,29,3
64,634,30,1
64,634,31,2
64,634,32,1
64,634,33,2
64,634,34,2
64,634,35,2
64,634,36,0
64,634,37,0
64,634,38,1
64,634,39,2
64,634,40,1
64,634,41,2
64,634,42,2
64,634,43,1
64,634,44,2
64,634,45,0
64,634,46,2
64,634,47,1
64,634,48,1
64,634,49,1
64,634,50,1
64,634,51,2
64,634,52,1
64,634,53,0
64,634,54,1
64,634,55,2
64,634,56,1
64,634,57,2
64,634,58,2
64,634,59,2
64,634,60,3
64,634,61,1
64,634,62,0
64,634,63,1
64,634,64,1
64,634,65,1
64,634,66,0
64,634,67,2
64,634,68,1
64,634,69,2
64,634,70,2
64,634,71,1
64,634,72,3
64,634,73,1
64,634,74,1
64,634,75,3
64,634,76,2
64,634,77,1
64,634,78,2
64,634,79,2
64,634,80,0
64,634,81,3
64,634,82,1
64,634,83,2
64,634,84,1
64,634,85,1
64,634,86,1
64,634,87,2
64,634,88,1
64,634,89,2
64,634,90,4
64,634,91,2
64,634,92,1
64,634,93,2
64,634,94,1
64,634,95,3
64,634,96,1
64,634,97,1
64,634,98,1
64,634,99,1
64,634,100,3
64,634,101,2
64,634,102,2
64,634,103,1
64,634,104,2
64,634,105,1
64,634,106,2
64,634,107,3
64,634,108,1
64,634,109,2
64,634,110,3
64,634,111,2
64,634,112,3
64,634,113,3
64,634,114,2
64,634,115,1
64,634,116,1
64,634,117,2
64,634,118,1
64,634,119,2
64,634,120,1
64,634,121,0
64,634,122,1
64,634,123,3
64,634,124,2
64,634,125,2
64,634,126,1
64,634,127,3
64,634,128,0
