N,M,id,E,ntrials
128,316,83,4,5
128,316,84,4,5
128,316,85,3,5
128,316,86,1,5
128,316,87,4,5
128,316,88,3,5
128,316,89,2,5
128,316,90,5,5
128,316,91,2,5
128,316,92,4,5
128,316,93,3,5
128,316,94,2,5
128,316,95,2,5
128,316,96,4,5
128,316,97,4,5
128,316,98,6,5
128,316,99,3,5
128,316,100,3,5
128,316,101,2,5
128,316,102,5,5
128,316,103,5,5
128,316,104,2,5
128,316,105,2,5
128,316,106,5,5
128,316,107,1,5
128,316,108,2,5
128,316,109,2,5
128,316,110,2,5
128,316,111,3,5
128,316,112,2,5
128,316,113,2,5
128,316,114,2,5
128,316,115,4,5
128,316,116,4,5
128,316,117,4,5
128,316,118,1,5
128,316,119,4,5
128,316,120,0,5
128,316,121,3,5
128,316,122,4,5
128,316,123,4,5
128,316,124,2,5
128,316,125,3,5
128,316,126,2,5
128,316,127,4,5
128,316,128,3,5
128,316,129,2,5
128,316,130,4,5
128,316,131,3,5
128,316,132,3,5
128,316,133,3,5
128,316,134,1,5
128,316,135,2,5
128,316,136,2,5
128,316,137,4,5
128,316,138,5,5
128,316,139,2,5
128,316,140,4,5
128,316,141,4,5
128,316,142,4,5
128,316,143,4,5
128,316,144,2,5
128,316,145,4,5
128,316,146,6,5
128,316,147,3,5
128,316,148,3,5
128,316,149,3,5
128,316,150,2,5
128,316,151,4,5
128,316,152,2,5
128,316,153,5,5
128,316,154,3,5
128,316,155,4,5
128,316,156,4,5
128,316,157,4,5
128,316,158,0,5
128,316,159,3,5
128,316,160,2,5
128,316,161,5,5
128,316,162,4,5
128,316,163,3,5
128,316,164,2,5
128,316,165,3,5
128,316,166,4,5
128,316,167,2,5
128,316,168,4,5
128,316,169,2,5
128,316,170,4,5
128,316,171,2,5
128,316,172,2,5
128,316,173,5,5
128,316,174,3,5
128,316,175,4,5
128,316,176,2,5
128,316,177,4,5
128,316,178,2,5
128,316,179,3,5
128,316,180,3,5
128,316,181,2,5
128,316,182,2,5
128,316,183,3,5
128,316,184,5,5
128,316,185,5,5
128,316,186,6,5
128,316,187,4,5
128,316,188,4,5
128,316,189,4,5
128,316,190,5,5
128,316,191,3,5
128,316,192,2,5
128,316,193,4,5
128,316,194,4,5
128,316,195,2,5
128,316,196,6,5
128,316,197,3,5
128,316,198,2,5
128,316,199,4,5
128,316,200,2,5
128,316,201,6,5
128,316,202,1,5
128,316,203,4,5
128,316,204,3,5
128,316,205,4,5
128,316,206,5,5
128,316,207,4,5
128,316,208,2,5
128,316,209,1,5
128,316,210,3,5
128,316,211,1,5
128,316,212,4,5
128,316,213,3,5
128,316,214,2,5
128,316,215,1,5
128,316,216,3,5
128,316,217,4,5
128,316,218,2,5
128,316,219,2,5
128,316,220,2,5
128,316,221,3,5
128,316,222,2,5
128,316,223,5,5
128,316,224,1,5
128,316,225,3,5
128,316,226,2,5
128,316,227,3,5
128,316,228,3,5
128,316,229,3,5
128,316,230,4,5
128,316,231,3,5
128,316,232,3,5
128,316,233,2,5
128,316,234,2,5
128,316,235,2,5
128,316,236,3,5
128,316,237,2,5
128,316,238,4,5
128,316,239,4,5
128,316,240,4,5
128,316,241,3,5
128,316,242,3,5
128,316,243,2,5
128,316,244,2,5
128,316,245,2,5
128,316,246,2,5
128,316,247,2,5
128,316,248,4,5
128,316,249,5,5
128,316,250,5,5
128,316,251,2,5
128,316,252,3,5
128,316,253,3,5
128,316,254,2,5
128,316,255,3,5
128,316,256,3,5
128,316,257,3,5
128,316,258,1,5
128,316,259,3,5
128,316,260,3,5
128,316,261,4,5
128,316,262,4,5
128,316,263,2,5
128,316,264,2,5
128,316,265,5,5
128,316,266,2,5
128,316,267,1,5
128,316,268,1,5
128,316,269,1,5
128,316,270,4,5
128,316,271,4,5
128,316,272,2,5
128,316,273,5,5
128,316,274,3,5
128,316,275,4,5
128,316,276,3,5
128,316,277,5,5
128,316,278,2,5
128,316,279,5,5
128,316,280,3,5
128,316,281,1,5
128,316,282,3,5
128,316,283,1,5
128,316,284,4,5
128,316,285,4,5
128,316,286,4,5
128,316,287,3,5
128,316,288,2,5
128,316,289,4,5
128,316,290,2,5
128,316,291,4,5
128,316,292,4,5
128,316,293,1,5
128,316,294,3,5
128,316,295,4,5
128,316,296,5,5
128,316,297,2,5
128,316,298,5,5
128,316,299,1,5
128,316,300,4,5
128,316,301,5,5
128,316,302,5,5
128,316,303,2,5
128,316,304,2,5
128,316,305,5,5
128,316,306,3,5
128,316,307,2,5
128,316,308,4,5
128,316,309,5,5
128,316,310,5,5
128,316,311,2,5
128,316,312,4,5
128,316,313,4,5
128,316,314,0,5
128,316,315,2,5
128,316,316,5,5
128,316,317,2,5
128,316,318,4,5
128,316,319,4,5
128,316,320,4,5
128,316,321,1,5
128,316,322,4,5
128,316,323,2,5
128,316,324,5,5
128,316,325,2,5
128,316,326,2,5
128,316,327,2,5
128,316,328,3,5
128,316,329,3,5
128,316,330,2,5
128,316,331,3,5
128,316,332,2,5
128,316,333,2,5
128,316,334,5,5
128,316,335,3,5
128,316,336,3,5
128,316,337,1,5
128,316,338,4,5
128,316,339,4,5
128,316,340,2,5
128,316,341,4,5
128,316,342,4,5
128,316,343,3,5
128,316,344,2,5
128,316,345,2,5
128,316,346,3,5
128,316,347,5,5
128,316,348,3,5
128,316,349,5,5
128,316,350,4,5
128,316,351,5,5
128,316,352,6,5
128,316,353,2,5
128,316,354,3,5
128,316,355,4,5
128,316,356,2,5
128,316,357,4,5
128,316,358,3,5
128,316,359,4,5
128,316,360,4,5
128,316,361,5,5
128,316,362,4,5
128,316,363,4,5
128,316,364,2,5
128,316,365,4,5
128,316,366,3,5
128,316,367,3,5
128,316,368,1,5
128,316,369,2,5
128,316,370,2,5
128,316,371,4,5
128,316,372,4,5
128,316,373,4,5
128,316,374,3,5
128,316,375,3,5
128,316,376,4,5
128,316,377,2,5
128,316,378,2,5
128,316,379,2,5
128,316,380,2,5
128,316,381,4,5
128,316,382,2,5
128,316,383,3,5
128,316,384,4,5
128,316,385,3,5
128,316,386,2,5
128,316,387,6,5
128,316,388,3,5
128,316,389,3,5
128,316,390,3,5
128,316,391,2,5
128,316,392,3,5
128,316,393,6,5
128,316,394,3,5
128,316,395,4,5
128,316,396,5,5
128,316,397,5,5
128,316,398,3,5
128,316,399,2,5
128,316,400,3,5
256,425,1,0,5
256,425,2,0,5
256,425,3,0,5
256,425,4,0,5
256,425,5,0,5
256,425,6,0,5
256,425,7,0,5
256,425,8,0,5
256,425,9,0,5
256,425,10,0,5
256,425,11,0,5
256,425,12,0,5
256,425,13,0,5
256,425,14,0,5
256,425,15,0,5
256,425,16,0,5
256,425,17,0,5
256,425,18,0,5
256,425,19,0,5
256,425,20,0,5
256,425,21,0,5
256,425,22,0,5
256,425,23,0,5
256,425,24,0,5
256,425,25,0,5
256,425,26,0,5
256,425,27,0,5
256,425,28,0,5
256,425,29,0,5
256,425,30,0,5
256,425,31,0,5
256,425,32,0,5
256,425,33,0,5
256,425,34,0,5
256,425,35,0,5
256,425,36,0,5
256,425,37,0,5
256,425,38,0,5
256,425,39,0,5
256,425,40,0,5
256,425,41,0,5
256,425,42,0,5
256,425,43,0,5
256,425,44,0,5
256,425,45,0,5
256,425,46,0,5
256,425,47,0,5
256,425,48,0,5
256,425,49,0,5
256,425,50,0,5
256,425,51,0,5
256,425,52,0,5
256,425,53,0,5
256,425,54,0,5
256,425,55,0,5
256,425,56,0,5
256,425,57,0,5
256,425,58,0,5
256,425,59,0,5
256,425,60,0,5
256,425,61,0,5
256,425,62,0,5
256,425,63,0,5
256,425,64,0,5
256,425,65,0,5
256,425,66,0,5
256,425,67,0,5
256,425,68,0,5
256,425,69,0,5
256,425,70,0,5
256,425,71,0,5
256,425,72,0,5
256,425,73,0,5
256,425,74,0,5
256,425,75,0,5
256,425,76,0,5
256,425,77,0,5
256,425,78,0,5
256,425,79,0,5
256,425,80,0,5
256,425,81,0,5
256,425,82,0,5
256,425,83,0,5
256,425,84,0,5
256,425,85,0,5
256,425,86,0,5
256,425,87,0,5
256,425,88,0,5
256,425,89,0,5
256,425,90,0,5
256,425,91,0,5
256,425,92,0,5
256,425,93,0,5
256,425,94,0,5
256,425,95,0,5
256,425,96,0,5
256,425,97,0,5
256,425,98,0,5
256,425,99,0,5
256,425,100,0,5
256,425,101,0,5
256,425,102,0,5
256,425,103,0,5
256,425,104,0,5
256,425,105,0,5
256,425,106,0,5
256,425,107,0,5
256,425,108,0,5
256,425,109,0,5
256,425,110,0,5
256,425,111,0,5
256,425,112,0,5
256,425,113,0,5
256,425,114,0,5
256,425,115,0,5
256,425,116,0,5
256,425,117,0,5
256,425,118,0,5
256,425,119,0,5
256,425,120,0,5
256,425,121,0,5
256,425,122,0,5
256,425,123,0,5
256,425,124,0,5
256,425,125,0,5
256,425,126,0,5
256,425,127,0,5
256,425,128,0,5
256,425,129,0,5
256,425,130,0,5
256,425,131,0,5
256,425,132,0,5
256,425,133,0,5
256,425,134,0,5
256,425,135,0,5
256,425,136,0,5
256,425,137,0,5
256,425,138,0,5
256,425,139,0,5
256,425,140,0,5
256,425,141,0,5
256,425,142,0,5
256,425,143,0,5
256,425,144,0,5
256,425,145,0,5
256,425,146,0,5
256,425,147,0,5
256,425,148,0,5
256,425,149,0,5
256,425,150,0,5
256,425,151,0,5
256,425,152,0,5
256,425,153,0,5
256,425,154,0,5
256,425,155,0,5
256,425,156,0,5
256,425,157,0,5
256,425,158,0,5
256,425,159,0,5
256,425,160,0,5
256,425,161,0,5
256,425,162,0,5
256,425,163,0,5
256,425,164,0,5
256,425,165,0,5
256,425,166,0,5
256,425,167,0,5
256,425,168,0,5
256,425,169,0,5
256,425,170,0,5
256,425,171,0,5
256,425,172,0,5
256,425,173,0,5
256,425,174,0,5
256,425,175,0,5
256,425,176,0,5
256,425,177,0,5
256,425,178,0,5
256,425,179,0,5
256,425,180,0,5
256,425,181,0,5
256,425,182,0,5
256,425,183,0,5
256,425,184,0,5
256,425,185,0,5
256,425,186,0,5
256,425,187,0,5
256,425,188,0,5
256,425,189,0,5
256,425,190,0,5
256,425,191,0,5
256,425,192,0,5
256,425,193,0,5
256,425,194,0,5
256,425,195,0,5
256,425,196,0,5
256,425,197,0,5
256,425,198,0,5
256,425,199,0,5
256,425,200,0,5
256,425,201,0,5
256,425,202,0,5
256,425,203,0,5
256,425,204,0,5
256,425,205,0,5
256,425,206,0,5
256,425,207,0,5
256,425,208,0,5
256,425,209,0,5
256,425,210,0,5
256,425,211,0,5
256,425,212,0,5
256,425,213,0,5
256,425,214,0,5
256,425,215,0,5
256,425,216,0,5
256,425,217,0,5
256,425,218,0,5
256,425,219,0,5
256,425,220,0,5
256,425,221,0,5
256,425,222,0,5
256,425,223,0,5
256,425,224,0,5
256,425,225,0,5
256,425,226,0,5
256,425,227,0,5
256,425,228,0,5
256,425,229,0,5
256,425,230,0,5
256,425,231,0,5
256,425,232,0,5
256,425,233,0,5
256,425,234,0,5
256,425,235,0,5
256,425,236,0,5
256,425,237,0,5
256,425,238,0,5
256,425,239,0,5
256,425,240,0,5
256,425,241,0,5
256,425,242,0,5
256,425,243,0,5
256,425,244,0,5
256,425,245,0,5
256,425,246,0,5
256,425,247,0,5
256,425,248,0,5
256,425,249,0,5
256,425,250,0,5
256,425,251,0,5
256,425,252,0,5
256,425,253,0,5
256,425,254,0,5
256,425,255,0,5
256,425,256,0,5
256,425,257,0,5
256,425,258,0,5
256,425,259,0,5
256,425,260,0,5
256,425,261,0,5
256,425,262,0,5
256,425,263,0,5
256,425,264,0,5
256,425,265,0,5
256,425,266,0,5
256,425,267,0,5
256,425,268,0,5
256,425,269,0,5
256,425,270,0,5
256,425,271,0,5
256,425,272,0,5
256,425,273,0,5
256,425,274,0,5
256,425,275,0,5
256,425,276,0,5
256,425,277,0,5
256,425,278,0,5
256,425,279,0,5
256,425,280,0,5
256,425,281,0,5
256,425,282,0,5
256,425,283,0,5
256,425,284,0,5
256,425,285,0,5
256,425,286,0,5
256,425,287,0,5
256,425,288,0,5
256,425,289,0,5
256,425,290,0,5
256,425,291,0,5
256,425,292,0,5
256,425,293,0,5
256,425,294,0,5
256,425,295,0,5
256,425,296,0,5
256,425,297,0,5
256,425,298,0,5
256,425,299,0,5
256,425,300,0,5
256,425,301,0,5
256,425,302,0,5
256,425,303,0,5
256,425,304,0,5
256,425,305,0,5
256,425,306,0,5
256,425,307,0,5
256,425,308,0,5
256,425,309,0,5
256,425,310,0,5
256,425,311,0,5
256,425,312,0,5
256,425,313,0,5
256,425,314,0,5
256,425,315,0,5
256,425,316,0,5
256,425,317,0,5
256,425,318,0,5
256,425,319,0,5
256,425,320,0,5
256,425,321,0,5
256,425,322,0,5
256,425,323,0,5
256,425,324,0,5
256,425,325,0,5
256,425,326,0,5
256,425,327,0,5
256,425,328,0,5
256,425,329,0,5
256,425,330,0,5
256,425,331,0,5
256,425,332,0,5
256,425,333,0,5
256,425,334,0,5
256,425,335,0,5
256,425,336,0,5
256,425,337,0,5
256,425,338,0,5
256,425,339,0,5
256,425,340,0,5
256,425,341,0,5
256,425,342,0,5
256,425,343,0,5
256,425,344,0,5
256,425,345,0,5
256,425,346,0,5
256,425,347,0,5
256,425,348,0,5
256,425,349,0,5
256,425,350,0,5
256,425,351,0,5
256,425,352,0,5
256,425,353,0,5
256,425,354,0,5
256,425,355,0,5
256,425,356,0,5
256,425,357,0,5
256,425,358,0,5
256,425,359,0,5
256,425,360,0,5
256,425,361,0,5
256,425,362,0,5
256,425,363,0,5
256,425,364,0,5
256,425,365,0,5
256,425,366,0,5
256,425,367,0,5
256,425,368,0,5
256,425,369,0,5
256,425,370,0,5
256,425,371,0,5
256,425,372,0,5
256,425,373,0,5
256,425,374,0,5
256,425,375,0,5
256,425,376,0,5
256,425,377,0,5
256,425,378,0,5
256,425,379,0,5
256,425,380,0,5
256,425,381,0,5
256,425,382,0,5
256,425,383,0,5
256,425,384,0,5
256,425,385,0,5
256,425,386,0,5
256,425,387,0,5
256,425,388,0,5
256,425,389,0,5
256,425,390,0,5
256,425,391,0,5
256,425,392,0,5
256,425,393,0,5
256,425,394,0,5
256,425,395,0,5
256,425,396,0,5
256,425,397,0,5
256,425,398,0,5
256,425,399,0,5
256,425,400,0,5
256,448,1,0,5
256,448,2,0,5
256,448,3,0,5
256,448,4,0,5
256,448,5,0,5
256,448,6,0,5
256,448,7,0,5
256,448,8,0,5
256,448,9,0,5
256,448,10,0,5
256,448,11,0,5
256,448,12,0,5
256,448,13,0,5
256,448,14,0,5
256,448,15,0,5
256,448,16,0,5
256,448,17,0,5
256,448,18,0,5
256,448,19,0,5
256,448,20,0,5
256,448,21,0,5
256,448,22,0,5
256,448,23,0,5
256,448,24,0,5
256,448,25,0,5
256,448,26,0,5
256,448,27,0,5
256,448,28,0,5
256,448,29,0,5
256,448,30,0,5
256,448,31,0,5
256,448,32,0,5
256,448,33,0,5
256,448,34,0,5
256,448,35,0,5
256,448,36,0,5
256,448,37,0,5
256,448,38,0,5
256,448,39,0,5
256,448,40,0,5
256,448,41,0,5
256,448,42,0,5
256,448,43,0,5
256,448,44,0,5
256,448,45,0,5
256,448,46,0,5
256,448,47,0,5
256,448,48,0,5
256,448,49,0,5
256,448,50,0,5
256,448,51,0,5
256,448,52,0,5
256,448,53,0,5
256,448,54,0,5
256,448,55,0,5
256,448,56,0,5
256,448,57,0,5
256,448,58,0,5
256,448,59,0,5
256,448,60,0,5
256,448,61,0,5
256,448,62,0,5
256,448,63,0,5
256,448,64,0,5
256,448,65,0,5
256,448,66,0,5
256,448,67,0,5
256,448,68,0,5
256,448,69,0,5
256,448,70,0,5
256,448,71,0,5
256,448,72,0,5
256,448,73,0,5
256,448,74,0,5
256,448,75,0,5
256,448,76,0,5
256,448,77,0,5
256,448,78,0,5
256,448,79,0,5
256,448,80,0,5
256,448,81,0,5
256,448,82,0,5
256,448,83,0,5
256,448,84,0,5
256,448,85,0,5
256,448,86,0,5
256,448,87,0,5
256,448,88,0,5
256,448,89,0,5
256,448,90,0,5
256,448,91,0,5
256,448,92,0,5
256,448,93,0,5
256,448,94,0,5
256,448,95,0,5
256,448,96,0,5
256,448,97,0,5
256,448,98,0,5
256,448,99,0,5
256,448,100,0,5
256,448,101,0,5
256,448,102,0,5
256,448,103,0,5
256,448,104,0,5
256,448,105,0,5
256,448,106,0,5
256,448,107,0,5
256,448,108,0,5
256,448,109,0,5
256,448,110,0,5
256,448,111,0,5
256,448,112,0,5
256,448,113,0,5
256,448,114,0,5
256,448,115,0,5
256,448,116,0,5
256,448,117,0,5
256,448,118,0,5
256,448,119,0,5
256,448,120,0,5
256,448,121,0,5
256,448,122,0,5
256,448,123,0,5
256,448,124,0,5
256,448,125,0,5
256,448,126,0,5
256,448,127,0,5
256,448,128,0,5
256,448,129,0,5
256,448,130,0,5
256,448,131,0,5
256,448,132,0,5
256,448,133,0,5
256,448,134,0,5
256,448,135,0,5
256,448,136,0,5
256,448,137,0,5
256,448,138,0,5
256,448,139,0,5
256,448,140,0,5
256,448,141,0,5
256,448,142,0,5
256,448,143,0,5
256,448,144,0,5
256,448,145,0,5
256,448,146,0,5
256,448,147,0,5
256,448,148,0,5
256,448,149,0,5
256,448,150,0,5
256,448,151,0,5
256,448,152,0,5
256,448,153,0,5
256,448,154,0,5
256,448,155,0,5
256,448,156,0,5
256,448,157,0,5
256,448,158,0,5
256,448,159,0,5
256,448,160,0,5
256,448,161,0,5
256,448,162,0,5
256,448,163,0,5
256,448,164,0,5
256,448,165,0,5
256,448,166,0,5
256,448,167,0,5
256,448,168,0,5
256,448,169,0,5
256,448,170,0,5
256,448,171,0,5
256,448,172,0,5
256,448,173,0,5
256,448,174,0,5
256,448,175,0,5
256,448,176,0,5
256,448,177,0,5
256,448,178,0,5
256,448,179,0,5
256,448,180,0,5
256,448,181,0,5
256,448,182,0,5
256,448,183,0,5
256,448,184,0,5
256,448,185,0,5
256,448,186,0,5
256,448,187,0,5
256,448,188,0,5
256,448,189,0,5
256,448,190,0,5
256,448,191,0,5
256,448,192,0,5
256,448,193,0,5
256,448,194,0,5
256,448,195,0,5
256,448,196,0,5
256,448,197,0,5
256,448,198,0,5
256,448,199,0,5
256,448,200,0,5
256,448,201,0,5
256,448,202,0,5
256,448,203,0,5
256,448,204,0,5
256,448,205,0,5
256,448,206,0,5
256,448,207,0,5
256,448,208,0,5
256,448,209,0,5
256,448,210,0,5
256,448,211,0,5
256,448,212,0,5
256,448,213,0,5
256,448,214,0,5
256,448,215,0,5
256,448,216,0,5
256,448,217,0,5
256,448,218,0,5
256,448,219,0,5
256,448,220,0,5
256,448,221,0,5
256,448,222,0,5
256,448,223,0,5
256,448,224,0,5
256,448,225,0,5
256,448,226,0,5
256,448,227,0,5
256,448,228,0,5
256,448,229,0,5
256,448,230,0,5
256,448,231,0,5
256,448,232,0,5
256,448,233,0,5
256,448,234,0,5
256,448,235,0,5
256,448,236,0,5
256,448,237,0,5
256,448,238,0,5
256,448,239,0,5
256,448,240,0,5
256,448,241,0,5
256,448,242,0,5
256,448,243,0,5
256,448,244,0,5
256,448,245,0,5
256,448,246,0,5
256,448,247,0,5
256,448,248,0,5
256,448,249,0,5
256,448,250,0,5
256,448,251,0,5
256,448,252,0,5
256,448,253,0,5
256,448,254,0,5
256,448,255,0,5
256,448,256,0,5
256,448,257,0,5
256,448,258,0,5
256,448,259,0,5
256,448,260,0,5
256,448,261,0,5
256,448,262,0,5
256,448,263,0,5
256,448,264,0,5
256,448,265,0,5
256,448,266,0,5
256,448,267,0,5
256,448,268,0,5
256,448,269,0,5
256,448,270,0,5
256,448,271,0,5
256,448,272,0,5
256,448,273,0,5
256,448,274,0,5
256,448,275,0,5
256,448,276,0,5
256,448,277,0,5
256,448,278,0,5
256,448,279,0,5
256,448,280,0,5
256,448,281,0,5
256,448,282,0,5
256,448,283,0,5
256,448,284,0,5
256,448,285,0,5
256,448,286,0,5
256,448,287,0,5
256,448,288,0,5
256,448,289,0,5
256,448,290,0,5
256,448,291,0,5
256,448,292,0,5
256,448,293,0,5
256,448,294,0,5
256,448,295,0,5
256,448,296,0,5
256,448,297,0,5
256,448,298,0,5
256,448,299,0,5
256,448,300,0,5
256,448,301,0,5
256,448,302,0,5
256,448,303,0,5
256,448,304,0,5
256,448,305,0,5
256,448,306,0,5
256,448,307,0,5
256,448,308,0,5
256,448,309,0,5
256,448,310,0,5
256,448,311,0,5
256,448,312,0,5
256,448,313,0,5
256,448,314,0,5
256,448,315,0,5
256,448,316,0,5
256,448,317,0,5
256,448,318,0,5
256,448,319,0,5
256,448,320,0,5
256,448,321,0,5
256,448,322,0,5
256,448,323,0,5
256,448,324,0,5
256,448,325,0,5
256,448,326,0,5
256,448,327,0,5
256,448,328,0,5
256,448,329,0,5
256,448,330,0,5
256,448,331,0,5
256,448,332,0,5
256,448,333,0,5
256,448,334,0,5
256,448,335,0,5
256,448,336,0,5
256,448,337,0,5
256,448,338,0,5
256,448,339,0,5
256,448,340,0,5
256,448,341,0,5
256,448,342,0,5
256,448,343,0,5
256,448,344,0,5
256,448,345,0,5
256,448,346,0,5
256,448,347,0,5
256,448,348,0,5
256,448,349,0,5
256,448,350,0,5
256,448,351,0,5
256,448,352,0,5
256,448,353,0,5
256,448,354,0,5
256,448,355,0,5
256,448,356,0,5
256,448,357,0,5
256,448,358,0,5
256,448,359,0,5
256,448,360,0,5
256,448,361,0,5
256,448,362,0,5
256,448,363,0,5
256,448,364,0,5
256,448,365,0,5
256,448,366,0,5
256,448,367,0,5
256,448,368,0,5
256,448,369,0,5
256,448,370,0,5
256,448,371,0,5
256,448,372,0,5
256,448,373,0,5
256,448,374,0,5
256,448,375,0,5
256,448,376,0,5
256,448,377,0,5
256,448,378,0,5
256,448,379,0,5
256,448,380,0,5
256,448,381,0,5
256,448,382,0,5
256,448,383,0,5
256,448,384,0,5
256,448,385,0,5
256,448,386,0,5
256,448,387,0,5
256,448,388,0,5
256,448,389,0,5
256,448,390,0,5
256,448,391,0,5
256,448,392,0,5
256,448,393,0,5
256,448,394,0,5
256,448,395,0,5
256,448,396,0,5
256,448,397,0,5
256,448,398,0,5
256,448,399,0,5
256,448,400,0,5
256,471,1,0,5
256,471,2,0,5
256,471,3,0,5
256,471,4,0,5
256,471,5,0,5
256,471,6,0,5
256,471,7,0,5
256,471,8,0,5
256,471,9,0,5
256,471,10,0,5
256,471,11,0,5
256,471,12,0,5
256,471,13,1,5
256,471,14,0,5
256,471,15,0,5
256,471,16,0,5
256,471,17,0,5
256,471,18,0,5
256,471,19,0,5
256,471,20,0,5
256,471,21,0,5
256,471,22,1,5
256,471,23,0,5
256,471,24,0,5
256,471,25,0,5
256,471,26,0,5
256,471,27,0,5
256,471,28,0,5
256,471,29,0,5
256,471,30,0,5
256,471,31,0,5
256,471,32,0,5
256,471,33,0,5
256,471,34,0,5
256,471,35,0,5
256,471,36,0,5
256,471,37,0,5
256,471,38,0,5
256,471,39,0,5
256,471,40,0,5
256,471,41,0,5
256,471,42,0,5
256,471,43,0,5
256,471,44,0,5
256,471,45,0,5
256,471,46,0,5
256,471,47,0,5
256,471,48,0,5
256,471,49,0,5
256,471,50,0,5
256,471,51,0,5
256,471,52,0,5
256,471,53,0,5
256,471,54,0,5
256,471,55,0,5
256,471,56,0,5
256,471,57,0,5
256,471,58,0,5
256,471,59,0,5
256,471,60,0,5
256,471,61,0,5
256,471,62,0,5
256,471,63,0,5
256,471,64,0,5
256,471,65,0,5
256,471,66,0,5
256,471,67,0,5
256,471,68,0,5
256,471,69,0,5
256,471,70,0,5
256,471,71,0,5
256,471,72,0,5
256,471,73,0,5
256,471,74,0,5
256,471,75,0,5
256,471,76,0,5
256,471,77,0,5
256,471,78,0,5
256,471,79,0,5
256,471,80,0,5
256,471,81,0,5
256,471,82,0,5
256,471,83,0,5
256,471,84,0,5
256,471,85,0,5
256,471,86,0,5
256,471,87,0,5
256,471,88,0,5
256,471,89,0,5
256,471,90,0,5
256,471,91,0,5
256,471,92,0,5
256,471,93,0,5
256,471,94,0,5
256,471,95,0,5
256,471,96,0,5
256,471,97,0,5
256,471,98,0,5
256,471,99,0,5
256,471,100,0,5
256,471,101,0,5
256,471,102,0,5
256,471,103,0,5
256,471,104,0,5
256,471,105,0,5
256,471,106,0,5
256,471,107,0,5
256,471,108,0,5
256,471,109,0,5
256,471,110,0,5
256,471,111,0,5
256,471,112,0,5
256,471,113,0,5
256,471,114,0,5
256,471,115,0,5
256,471,116,0,5
256,471,117,0,5
256,471,118,0,5
256,471,119,0,5
256,471,120,0,5
256,471,121,0,5
256,471,122,0,5
256,471,123,0,5
256,471,124,0,5
256,471,125,0,5
256,471,126,0,5
256,471,127,0,5
256,471,128,0,5
256,471,129,0,5
256,471,130,0,5
256,471,131,0,5
256,471,132,0,5
256,471,133,0,5
256,471,134,0,5
256,471,135,0,5
256,471,136,0,5
256,471,137,0,5
256,471,138,0,5
256,471,139,0,5
256,471,140,0,5
256,471,141,0,5
256,471,142,0,5
256,471,143,0,5
256,471,144,0,5
256,471,145,0,5
256,471,146,0,5
256,471,147,0,5
256,471,148,0,5
256,471,149,0,5
256,471,150,0,5
256,471,151,0,5
256,471,152,0,5
256,471,153,0,5
256,471,154,0,5
256,471,155,0,5
256,471,156,0,5
256,471,157,0,5
256,471,158,0,5
256,471,159,0,5
256,471,160,0,5
256,471,161,0,5
256,471,162,0,5
256,471,163,0,5
256,471,164,0,5
256,471,165,0,5
256,471,166,0,5
256,471,167,0,5
256,471,168,0,5
256,471,169,0,5
256,471,170,0,5
256,471,171,0,5
256,471,172,0,5
256,471,173,0,5
256,471,174,0,5
256,471,175,0,5
256,471,176,0,5
256,471,177,0,5
256,471,178,0,5
256,471,179,0,5
256,471,180,0,5
256,471,181,0,5
256,471,182,0,5
256,471,183,0,5
256,471,184,0,5
256,471,185,0,5
256,471,186,0,5
256,471,187,0,5
256,471,188,0,5
256,471,189,0,5
256,471,190,0,5
256,471,191,0,5
256,471,192,0,5
256,471,193,0,5
256,471,194,0,5
256,471,195,0,5
256,471,196,0,5
256,471,197,0,5
256,471,198,0,5
256,471,199,0,5
256,471,200,0,5
256,471,201,0,5
256,471,202,0,5
256,471,203,0,5
256,471,204,0,5
256,471,205,0,5
256,471,206,0,5
256,471,207,0,5
256,471,208,0,5
256,471,209,0,5
256,471,210,0,5
256,471,211,0,5
256,471,212,0,5
256,471,213,0,5
256,471,214,0,5
256,471,215,0,5
256,471,216,0,5
256,471,217,0,5
256,471,218,0,5
256,471,219,0,5
256,471,220,0,5
256,471,221,0,5
256,471,222,0,5
256,471,223,0,5
256,471,224,0,5
256,471,225,0,5
256,471,226,0,5
256,471,227,0,5
256,471,228,0,5
256,471,229,0,5
256,471,230,0,5
256,471,231,0,5
256,471,232,0,5
256,471,233,0,5
256,471,234,0,5
256,471,235,0,5
256,471,236,0,5
256,471,237,0,5
256,471,238,0,5
256,471,239,0,5
256,471,240,0,5
256,471,241,0,5
256,471,242,0,5
256,471,243,0,5
256,471,244,0,5
256,471,245,0,5
256,471,246,0,5
256,471,247,0,5
256,471,248,0,5
256,471,249,0,5
256,471,250,0,5
256,471,251,0,5
256,471,252,0,5
256,471,253,0,5
256,471,254,0,5
256,471,255,0,5
256,471,256,0,5
256,471,257,0,5
256,471,258,0,5
256,471,259,0,5
256,471,260,0,5
256,471,261,0,5
256,471,262,0,5
256,471,263,0,5
256,471,264,0,5
256,471,265,0,5
256,471,266,0,5
256,471,267,0,5
256,471,268,0,5
256,471,269,0,5
256,471,270,0,5
256,471,271,0,5
256,471,272,0,5
256,471,273,0,5
256,471,274,0,5
256,471,275,0,5
256,471,276,0,5
256,471,277,0,5
256,471,278,0,5
256,471,279,0,5
256,471,280,0,5
