N,M,id,E,ntrials
32,68,123,1,5
32,68,124,0,5
32,68,125,1,5
32,68,126,1,5
32,68,127,0,5
32,68,128,0,5
32,68,129,0,5
32,68,130,0,5
32,68,131,1,5
32,68,132,0,5
32,68,133,1,5
32,68,134,1,5
32,68,135,1,5
32,68,136,1,5
32,68,137,1,5
32,68,138,0,5
32,68,139,1,5
32,68,140,1,5
32,68,141,0,5
32,68,142,1,5
32,68,143,2,5
32,68,144,0,5
32,68,145,1,5
32,68,146,1,5
32,68,147,0,5
32,68,148,1,5
32,68,149,0,5
32,68,150,0,5
32,68,151,0,5
32,68,152,1,5
32,68,153,0,5
32,68,154,2,5
32,68,155,0,5
32,68,156,0,5
32,68,157,1,5
32,68,158,1,5
32,68,159,2,5
32,68,160,1,5
32,68,161,2,5
32,68,162,0,5
32,68,163,1,5
32,68,164,0,5
32,68,165,1,5
32,68,166,1,5
32,68,167,2,5
32,68,168,2,5
32,68,169,1,5
32,68,170,0,5
32,68,171,1,5
32,68,172,1,5
32,68,173,0,5
32,68,174,1,5
32,68,175,1,5
32,68,176,2,5
32,68,177,1,5
32,68,178,2,5
32,68,179,0,5
32,68,180,1,5
32,68,181,0,5
32,68,182,1,5
32,68,183,1,5
32,68,184,1,5
32,68,185,0,5
32,68,186,2,5
32,68,187,0,5
32,68,188,0,5
32,68,189,0,5
32,68,190,1,5
32,68,191,0,5
32,68,192,0,5
32,68,193,1,5
32,68,194,1,5
32,68,195,1,5
32,68,196,0,5
32,68,197,0,5
32,68,198,1,5
32,68,199,2,5
32,68,200,1,5
32,68,201,1,5
32,68,202,0,5
32,68,203,1,5
32,68,204,1,5
32,68,205,1,5
32,68,206,0,5
32,68,207,0,5
32,68,208,1,5
32,68,209,1,5
32,68,210,0,5
32,68,211,1,5
32,68,212,1,5
32,68,213,1,5
32,68,214,1,5
32,68,215,0,5
32,68,216,1,5
32,68,217,1,5
32,68,218,1,5
32,68,219,1,5
32,68,220,1,5
32,68,221,0,5
32,68,222,1,5
32,68,223,1,5
32,68,224,1,5
32,68,225,0,5
32,68,226,1,5
32,68,227,0,5
32,68,228,2,5
32,68,229,1,5
32,68,230,0,5
32,68,231,0,5
32,68,232,0,5
32,68,233,0,5
32,68,234,0,5
32,68,235,1,5
32,68,236,2,5
32,68,237,1,5
32,68,238,1,5
32,68,239,1,5
32,68,240,0,5
32,68,241,1,5
32,68,242,0,5
32,68,243,1,5
32,68,244,0,5
32,68,245,1,5
32,68,246,0,5
32,68,247,0,5
32,68,248,1,5
32,68,249,1,5
32,68,250,1,5
32,68,251,2,5
32,68,252,0,5
32,68,253,0,5
32,68,254,1,5
32,68,255,1,5
32,68,256,1,5
32,68,257,0,5
32,68,258,0,5
32,68,259,0,5
32,68,260,0,5
32,68,261,1,5
32,68,262,1,5
32,68,263,1,5
32,68,264,1,5
32,68,265,0,5
32,68,266,0,5
32,68,267,1,5
32,68,268,1,5
32,68,269,0,5
32,68,270,1,5
32,68,271,1,5
32,68,272,0,5
32,68,273,1,5
32,68,274,1,5
32,68,275,1,5
32,68,276,1,5
32,68,277,1,5
32,68,278,1,5
32,68,279,1,5
32,68,280,1,5
32,68,281,2,5
32,68,282,1,5
32,68,283,0,5
32,68,284,1,5
32,68,285,1,5
32,68,286,1,5
32,68,287,1,5
32,68,288,2,5
32,68,289,1,5
32,68,290,1,5
32,68,291,1,5
32,68,292,0,5
32,68,293,1,5
32,68,294,0,5
32,68,295,1,5
32,68,296,0,5
32,68,297,0,5
32,68,298,1,5
32,68,299,1,5
32,68,300,2,5
32,68,301,1,5
32,68,302,0,5
32,68,303,2,5
32,68,304,0,5
32,68,305,1,5
32,68,306,0,5
32,68,307,0,5
32,68,308,1,5
32,68,309,1,5
32,68,310,0,5
32,68,311,0,5
32,68,312,0,5
32,68,313,0,5
32,68,314,0,5
32,68,315,0,5
32,68,316,1,5
32,68,317,1,5
32,68,318,0,5
32,68,319,0,5
32,68,320,3,5
32,68,321,1,5
32,68,322,0,5
32,68,323,1,5
32,68,324,1,5
32,68,325,2,5
32,68,326,0,5
32,68,327,0,5
32,68,328,1,5
32,68,329,1,5
32,68,330,0,5
32,68,331,1,5
32,68,332,0,5
32,68,333,1,5
32,68,334,2,5
32,68,335,1,5
32,68,336,1,5
32,68,337,0,5
32,68,338,0,5
32,68,339,1,5
32,68,340,0,5
32,68,341,1,5
32,68,342,0,5
32,68,343,0,5
32,68,344,1,5
32,68,345,1,5
32,68,346,1,5
32,68,347,1,5
32,68,348,1,5
32,68,349,0,5
32,68,350,1,5
32,68,351,0,5
32,68,352,0,5
32,68,353,1,5
32,68,354,1,5
32,68,355,0,5
32,68,356,1,5
32,68,357,2,5
32,68,358,0,5
32,68,359,1,5
32,68,360,1,5
32,68,361,1,5
32,68,362,0,5
32,68,363,1,5
32,68,364,0,5
32,68,365,2,5
32,68,366,0,5
32,68,367,0,5
32,68,368,0,5
32,68,369,1,5
32,68,370,0,5
32,68,371,1,5
32,68,372,0,5
32,68,373,1,5
32,68,374,1,5
32,68,375,1,5
32,68,376,0,5
32,68,377,0,5
32,68,378,0,5
32,68,379,0,5
32,68,380,0,5
32,68,381,0,5
32,68,382,1,5
32,68,383,1,5
32,68,384,0,5
32,68,385,0,5
32,68,386,0,5
32,68,387,1,5
32,68,388,1,5
32,68,389,1,5
32,68,390,1,5
32,68,391,1,5
32,68,392,0,5
32,68,393,1,5
32,68,394,0,5
32,68,395,0,5
32,68,396,0,5
32,68,397,0,5
32,68,398,0,5
32,68,399,0,5
32,68,400,1,5
32,70,1,0,5
32,70,2,1,5
32,70,3,1,5
32,70,4,0,5
32,70,5,0,5
32,70,6,1,5
32,70,7,1,5
32,70,8,1,5
32,70,9,0,5
32,70,10,0,5
32,70,11,1,5
32,70,12,2,5
32,70,13,1,5
32,70,14,1,5
32,70,15,1,5
32,70,16,2,5
32,70,17,0,5
32,70,18,0,5
32,70,19,0,5
32,70,20,3,5
32,70,21,0,5
32,70,22,0,5
32,70,23,1,5
32,70,24,1,5
32,70,25,1,5
32,70,26,0,5
32,70,27,1,5
32,70,28,0,5
32,70,29,0,5
32,70,30,1,5
32,70,31,0,5
32,70,32,1,5
32,70,33,2,5
32,70,34,0,5
32,70,35,0,5
32,70,36,1,5
32,70,37,1,5
32,70,38,0,5
32,70,39,0,5
32,70,40,1,5
32,70,41,0,5
32,70,42,1,5
32,70,43,0,5
32,70,44,1,5
32,70,45,1,5
32,70,46,1,5
32,70,47,1,5
32,70,48,1,5
32,70,49,1,5
32,70,50,1,5
32,70,51,1,5
32,70,52,1,5
32,70,53,0,5
32,70,54,1,5
32,70,55,0,5
32,70,56,2,5
32,70,57,2,5
32,70,58,0,5
32,70,59,1,5
32,70,60,1,5
32,70,61,1,5
32,70,62,2,5
32,70,63,2,5
32,70,64,1,5
32,70,65,1,5
32,70,66,0,5
32,70,67,0,5
32,70,68,0,5
32,70,69,0,5
32,70,70,1,5
32,70,71,1,5
32,70,72,1,5
32,70,73,1,5
32,70,74,2,5
32,70,75,2,5
32,70,76,1,5
32,70,77,2,5
32,70,78,1,5
32,70,79,0,5
32,70,80,0,5
32,70,81,0,5
32,70,82,2,5
32,70,83,0,5
32,70,84,1,5
32,70,85,1,5
32,70,86,1,5
32,70,87,1,5
32,70,88,2,5
32,70,89,1,5
32,70,90,1,5
32,70,91,1,5
32,70,92,1,5
32,70,93,0,5
32,70,94,1,5
32,70,95,1,5
32,70,96,2,5
32,70,97,0,5
32,70,98,2,5
32,70,99,0,5
32,70,100,1,5
32,70,101,0,5
32,70,102,0,5
32,70,103,1,5
32,70,104,0,5
32,70,105,1,5
32,70,106,1,5
32,70,107,0,5
32,70,108,0,5
32,70,109,1,5
32,70,110,0,5
32,70,111,1,5
32,70,112,3,5
32,70,113,1,5
32,70,114,0,5
32,70,115,1,5
32,70,116,0,5
32,70,117,1,5
32,70,118,1,5
32,70,119,2,5
32,70,120,0,5
32,70,121,1,5
32,70,122,0,5
32,70,123,1,5
32,70,124,1,5
32,70,125,1,5
32,70,126,1,5
32,70,127,1,5
32,70,128,1,5
32,70,129,1,5
32,70,130,1,5
32,70,131,1,5
32,70,132,1,5
32,70,133,2,5
32,70,134,1,5
32,70,135,1,5
32,70,136,1,5
32,70,137,1,5
32,70,138,2,5
32,70,139,1,5
32,70,140,1,5
32,70,141,1,5
32,70,142,1,5
32,70,143,1,5
32,70,144,1,5
32,70,145,1,5
32,70,146,0,5
32,70,147,1,5
32,70,148,0,5
32,70,149,2,5
32,70,150,0,5
32,70,151,1,5
32,70,152,0,5
32,70,153,1,5
32,70,154,1,5
32,70,155,1,5
32,70,156,0,5
32,70,157,0,5
32,70,158,0,5
32,70,159,1,5
32,70,160,0,5
32,70,161,2,5
32,70,162,1,5
32,70,163,1,5
32,70,164,0,5
32,70,165,0,5
32,70,166,0,5
32,70,167,0,5
32,70,168,1,5
32,70,169,0,5
32,70,170,1,5
32,70,171,2,5
32,70,172,2,5
32,70,173,1,5
32,70,174,1,5
32,70,175,1,5
32,70,176,0,5
32,70,177,1,5
32,70,178,0,5
32,70,179,0,5
32,70,180,3,5
32,70,181,1,5
32,70,182,0,5
32,70,183,0,5
32,70,184,1,5
32,70,185,0,5
32,70,186,1,5
32,70,187,1,5
32,70,188,1,5
32,70,189,1,5
32,70,190,1,5
32,70,191,0,5
32,70,192,2,5
32,70,193,0,5
32,70,194,0,5
32,70,195,1,5
32,70,196,2,5
32,70,197,2,5
32,70,198,1,5
32,70,199,1,5
32,70,200,0,5
32,70,201,1,5
32,70,202,1,5
32,70,203,2,5
32,70,204,1,5
32,70,205,1,5
32,70,206,1,5
32,70,207,0,5
32,70,208,1,5
32,70,209,1,5
32,70,210,2,5
32,70,211,2,5
32,70,212,1,5
32,70,213,1,5
32,70,214,1,5
32,70,215,1,5
32,70,216,0,5
32,70,217,1,5
32,70,218,0,5
32,70,219,1,5
32,70,220,1,5
32,70,221,1,5
32,70,222,1,5
32,70,223,1,5
32,70,224,0,5
32,70,225,0,5
32,70,226,1,5
32,70,227,0,5
32,70,228,2,5
32,70,229,2,5
32,70,230,0,5
32,70,231,0,5
32,70,232,0,5
32,70,233,0,5
32,70,234,1,5
32,70,235,1,5
32,70,236,0,5
32,70,237,1,5
32,70,238,0,5
32,70,239,0,5
32,70,240,2,5
32,70,241,1,5
32,70,242,1,5
32,70,243,2,5
32,70,244,0,5
32,70,245,0,5
32,70,246,1,5
32,70,247,0,5
32,70,248,1,5
32,70,249,0,5
32,70,250,1,5
32,70,251,0,5
32,70,252,1,5
32,70,253,1,5
32,70,254,1,5
32,70,255,2,5
32,70,256,0,5
32,70,257,1,5
32,70,258,1,5
32,70,259,1,5
32,70,260,0,5
32,70,261,1,5
32,70,262,1,5
32,70,263,1,5
32,70,264,1,5
32,70,265,2,5
32,70,266,0,5
32,70,267,1,5
32,70,268,1,5
32,70,269,1,5
32,70,270,1,5
32,70,271,2,5
32,70,272,0,5
32,70,273,1,5
32,70,274,0,5
32,70,275,1,5
32,70,276,1,5
32,70,277,1,5
32,70,278,1,5
32,70,279,1,5
32,70,280,1,5
32,70,281,1,5
32,70,282,1,5
32,70,283,1,5
32,70,284,1,5
32,70,285,1,5
32,70,286,0,5
32,70,287,1,5
32,70,288,1,5
32,70,289,2,5
32,70,290,2,5
32,70,291,1,5
32,70,292,0,5
32,70,293,2,5
32,70,294,1,5
32,70,295,0,5
32,70,296,0,5
32,70,297,1,5
32,70,298,1,5
32,70,299,1,5
32,70,300,1,5
32,70,301,0,5
32,70,302,0,5
32,70,303,0,5
32,70,304,1,5
32,70,305,1,5
32,70,306,1,5
32,70,307,0,5
32,70,308,0,5
32,70,309,0,5
32,70,310,2,5
32,70,311,1,5
32,70,312,0,5
32,70,313,1,5
32,70,314,0,5
32,70,315,1,5
32,70,316,1,5
32,70,317,1,5
32,70,318,0,5
32,70,319,1,5
32,70,320,1,5
32,70,321,1,5
32,70,322,1,5
32,70,323,0,5
32,70,324,1,5
32,70,325,1,5
32,70,326,2,5
32,70,327,1,5
32,70,328,1,5
32,70,329,0,5
32,70,330,0,5
32,70,331,1,5
32,70,332,1,5
32,70,333,1,5
32,70,334,1,5
32,70,335,2,5
32,70,336,1,5
32,70,337,2,5
32,70,338,0,5
32,70,339,1,5
32,70,340,1,5
32,70,341,0,5
32,70,342,2,5
32,70,343,1,5
32,70,344,1,5
32,70,345,2,5
32,70,346,0,5
32,70,347,1,5
32,70,348,0,5
32,70,349,1,5
32,70,350,1,5
32,70,351,0,5
32,70,352,0,5
32,70,353,1,5
32,70,354,1,5
32,70,355,1,5
32,70,356,1,5
32,70,357,1,5
32,70,358,2,5
32,70,359,1,5
32,70,360,1,5
32,70,361,2,5
32,70,362,1,5
32,70,363,1,5
32,70,364,1,5
32,70,365,0,5
32,70,366,1,5
32,70,367,0,5
32,70,368,0,5
32,70,369,0,5
32,70,370,1,5
32,70,371,1,5
32,70,372,0,5
32,70,373,1,5
32,70,374,2,5
32,70,375,1,5
32,70,376,2,5
32,70,377,0,5
32,70,378,1,5
32,70,379,0,5
32,70,380,1,5
32,70,381,1,5
32,70,382,1,5
32,70,383,1,5
32,70,384,1,5
32,70,385,0,5
32,70,386,1,5
32,70,387,1,5
32,70,388,0,5
32,70,389,1,5
32,70,390,1,5
32,70,391,1,5
32,70,392,1,5
32,70,393,1,5
32,70,394,1,5
32,70,395,2,5
32,70,396,0,5
32,70,397,1,5
32,70,398,1,5
32,70,399,2,5
32,70,400,2,5
32,73,1,1,5
32,73,2,1,5
32,73,3,2,5
32,73,4,1,5
32,73,5,2,5
32,73,6,0,5
32,73,7,2,5
32,73,8,1,5
32,73,9,1,5
32,73,10,1,5
32,73,11,2,5
32,73,12,1,5
32,73,13,0,5
32,73,14,0,5
32,73,15,1,5
32,73,16,0,5
32,73,17,1,5
32,73,18,2,5
32,73,19,2,5
32,73,20,2,5
32,73,21,1,5
32,73,22,2,5
32,73,23,2,5
32,73,24,2,5
32,73,25,0,5
32,73,26,0,5
32,73,27,0,5
32,73,28,1,5
32,73,29,2,5
32,73,30,2,5
32,73,31,1,5
32,73,32,1,5
32,73,33,1,5
32,73,34,2,5
32,73,35,0,5
32,73,36,0,5
32,73,37,2,5
32,73,38,2,5
32,73,39,1,5
32,73,40,1,5
32,73,41,0,5
32,73,42,1,5
32,73,43,2,5
32,73,44,2,5
32,73,45,2,5
32,73,46,2,5
32,73,47,1,5
32,73,48,1,5
32,73,49,2,5
32,73,50,2,5
32,73,51,0,5
32,73,52,1,5
32,73,53,0,5
32,73,54,0,5
32,73,55,0,5
32,73,56,2,5
32,73,57,1,5
32,73,58,2,5
32,73,59,2,5
32,73,60,2,5
32,73,61,1,5
32,73,62,1,5
32,73,63,1,5
32,73,64,1,5
32,73,65,0,5
32,73,66,1,5
32,73,67,0,5
32,73,68,0,5
32,73,69,0,5
32,73,70,1,5
32,73,71,1,5
32,73,72,1,5
32,73,73,1,5
32,73,74,1,5
32,73,75,2,5
32,73,76,1,5
32,73,77,1,5
32,73,78,2,5
32,73,79,0,5
32,73,80,1,5
32,73,81,1,5
32,73,82,1,5
32,73,83,1,5
32,73,84,2,5
32,73,85,2,5
32,73,86,1,5
32,73,87,1,5
32,73,88,1,5
32,73,89,3,5
32,73,90,2,5
32,73,91,0,5
32,73,92,1,5
32,73,93,1,5
32,73,94,3,5
32,73,95,0,5
32,73,96,1,5
32,73,97,0,5
32,73,98,1,5
32,73,99,1,5
32,73,100,1,5
32,73,101,1,5
32,73,102,1,5
32,73,103,2,5
32,73,104,1,5
32,73,105,1,5
32,73,106,1,5
32,73,107,3,5
32,73,108,1,5
32,73,109,2,5
32,73,110,1,5
32,73,111,0,5
32,73,112,1,5
32,73,113,1,5
32,73,114,2,5
32,73,115,1,5
32,73,116,1,5
32,73,117,1,5
32,73,118,1,5
32,73,119,0,5
32,73,120,0,5
32,73,121,1,5
32,73,122,1,5
32,73,123,1,5
32,73,124,1,5
32,73,125,1,5
32,73,126,0,5
32,73,127,2,5
32,73,128,1,5
32,73,129,2,5
32,73,130,1,5
32,73,131,0,5
32,73,132,3,5
32,73,133,1,5
32,73,134,0,5
32,73,135,2,5
32,73,136,0,5
32,73,137,1,5
32,73,138,0,5
32,73,139,0,5
32,73,140,3,5
32,73,141,1,5
32,73,142,2,5
32,73,143,2,5
32,73,144,1,5
32,73,145,1,5
32,73,146,1,5
32,73,147,2,5
32,73,148,0,5
32,73,149,1,5
32,73,150,0,5
32,73,151,1,5
32,73,152,0,5
32,73,153,1,5
32,73,154,2,5
32,73,155,2,5
32,73,156,1,5
32,73,157,1,5
32,73,158,2,5
32,73,159,1,5
32,73,160,0,5
32,73,161,1,5
32,73,162,0,5
32,73,163,2,5
32,73,164,1,5
32,73,165,2,5
32,73,166,2,5
32,73,167,2,5
32,73,168,1,5
32,73,169,1,5
32,73,170,0,5
32,73,171,0,5
32,73,172,2,5
32,73,173,0,5
32,73,174,0,5
32,73,175,1,5
32,73,176,2,5
32,73,177,1,5
32,73,178,1,5
32,73,179,1,5
32,73,180,0,5
32,73,181,1,5
32,73,182,1,5
32,73,183,1,5
32,73,184,1,5
32,73,185,1,5
32,73,186,1,5
32,73,187,1,5
32,73,188,2,5
32,73,189,1,5
32,73,190,1,5
32,73,191,2,5
32,73,192,3,5
32,73,193,2,5
32,73,194,2,5
32,73,195,0,5
32,73,196,1,5
32,73,197,0,5
32,73,198,1,5
32,73,199,1,5
32,73,200,1,5
32,73,201,1,5
32,73,202,1,5
32,73,203,0,5
32,73,204,1,5
32,73,205,1,5
32,73,206,0,5
32,73,207,1,5
32,73,208,0,5
32,73,209,1,5
32,73,210,1,5
32,73,211,1,5
32,73,212,1,5
32,73,213,1,5
32,73,214,1,5
32,73,215,1,5
32,73,216,1,5
32,73,217,2,5
32,73,218,2,5
32,73,219,2,5
32,73,220,1,5
32,73,221,0,5
32,73,222,1,5
32,73,223,2,5
32,73,224,2,5
32,73,225,0,5
32,73,226,1,5
32,73,227,1,5
32,73,228,0,5
32,73,229,1,5
32,73,230,3,5
32,73,231,1,5
32,73,232,0,5
32,73,233,1,5
32,73,234,1,5
32,73,235,1,5
32,73,236,2,5
32,73,237,1,5
32,73,238,2,5
32,73,239,1,5
32,73,240,1,5
32,73,241,1,5
32,73,242,0,5
32,73,243,2,5
32,73,244,1,5
32,73,245,0,5
32,73,246,2,5
32,73,247,0,5
32,73,248,1,5
32,73,249,0,5
32,73,250,1,5
32,73,251,1,5
32,73,252,1,5
32,73,253,1,5
32,73,254,2,5
32,73,255,1,5
32,73,256,1,5
32,73,257,1,5
32,73,258,2,5
32,73,259,1,5
32,73,260,1,5
32,73,261,2,5
32,73,262,2,5
32,73,263,0,5
32,73,264,1,5
32,73,265,2,5
32,73,266,1,5
32,73,267,3,5
32,73,268,1,5
32,73,269,1,5
32,73,270,1,5
32,73,271,1,5
32,73,272,2,5
32,73,273,1,5
32,73,274,1,5
32,73,275,2,5
32,73,276,1,5
32,73,277,1,5
32,73,278,2,5
32,73,279,1,5
32,73,280,1,5
32,73,281,2,5
32,73,282,1,5
32,73,283,2,5
32,73,284,1,5
32,73,285,1,5
32,73,286,1,5
32,73,287,2,5
32,73,288,1,5
32,73,289,0,5
32,73,290,1,5
32,73,291,1,5
32,73,292,0,5
32,73,293,1,5
32,73,294,0,5
32,73,295,0,5
32,73,296,2,5
32,73,297,1,5
32,73,298,2,5
32,73,299,1,5
32,73,300,2,5
32,73,301,1,5
32,73,302,1,5
32,73,303,1,5
32,73,304,1,5
32,73,305,1,5
32,73,306,1,5
32,73,307,1,5
32,73,308,1,5
32,73,309,0,5
32,73,310,2,5
32,73,311,2,5
32,73,312,2,5
32,73,313,2,5
32,73,314,1,5
32,73,315,1,5
32,73,316,2,5
32,73,317,1,5
32,73,318,0,5
32,73,319,2,5
32,73,320,1,5
32,73,321,1,5
32,73,322,1,5
32,73,323,1,5
32,73,324,1,5
32,73,325,0,5
32,73,326,1,5
32,73,327,1,5
32,73,328,1,5
32,73,329,0,5
32,73,330,2,5
32,73,331,2,5
32,73,332,1,5
32,73,333,1,5
32,73,334,1,5
32,73,335,0,5
32,73,336,2,5
32,73,337,1,5
32,73,338,0,5
32,73,339,1,5
32,73,340,1,5
32,73,341,1,5
32,73,342,1,5
32,73,343,0,5
32,73,344,0,5
32,73,345,1,5
32,73,346,2,5
32,73,347,1,5
32,73,348,1,5
32,73,349,0,5
32,73,350,1,5
32,73,351,0,5
32,73,352,0,5
32,73,353,0,5
32,73,354,1,5
32,73,355,0,5
32,73,356,0,5
32,73,357,1,5
32,73,358,2,5
32,73,359,0,5
32,73,360,1,5
32,73,361,0,5
32,73,362,0,5
32,73,363,1,5
32,73,364,2,5
32,73,365,1,5
32,73,366,1,5
32,73,367,2,5
32,73,368,1,5
32,73,369,2,5
32,73,370,1,5
32,73,371,0,5
32,73,372,1,5
32,73,373,1,5
32,73,374,1,5
32,73,375,1,5
32,73,376,0,5
32,73,377,1,5
32,73,378,3,5
32,73,379,1,5
32,73,380,2,5
32,73,381,1,5
32,73,382,1,5
32,73,383,2,5
32,73,384,1,5
32,73,385,1,5
32,73,386,0,5
32,73,387,1,5
32,73,388,1,5
32,73,389,1,5
32,73,390,1,5
32,73,391,0,5
32,73,392,1,5
32,73,393,1,5
32,73,394,1,5
32,73,395,2,5
32,73,396,2,5
32,73,397,1,5
32,73,398,2,5
32,73,399,1,5
32,73,400,0,5
32,76,1,1,5
32,76,2,1,5
32,76,3,2,5
32,76,4,2,5
32,76,5,2,5
32,76,6,1,5
32,76,7,0,5
32,76,8,1,5
32,76,9,1,5
32,76,10,2,5
32,76,11,2,5
32,76,12,1,5
32,76,13,3,5
32,76,14,1,5
32,76,15,2,5
32,76,16,1,5
32,76,17,1,5
32,76,18,2,5
32,76,19,3,5
32,76,20,1,5
32,76,21,1,5
32,76,22,1,5
32,76,23,2,5
32,76,24,0,5
32,76,25,1,5
32,76,26,1,5
32,76,27,1,5
32,76,28,1,5
32,76,29,2,5
32,76,30,0,5
32,76,31,2,5
32,76,32,1,5
32,76,33,1,5
32,76,34,0,5
32,76,35,2,5
32,76,36,1,5
32,76,37,1,5
32,76,38,2,5
32,76,39,1,5
32,76,40,2,5
32,76,41,2,5
32,76,42,2,5
32,76,43,2,5
32,76,44,2,5
32,76,45,2,5
32,76,46,2,5
32,76,47,1,5
32,76,48,1,5
32,76,49,1,5
32,76,50,2,5
32,76,51,3,5
32,76,52,1,5
32,76,53,1,5
32,76,54,2,5
32,76,55,1,5
32,76,56,1,5
32,76,57,1,5
32,76,58,2,5
32,76,59,2,5
32,76,60,2,5
32,76,61,1,5
32,76,62,1,5
32,76,63,0,5
32,76,64,1,5
32,76,65,0,5
32,76,66,1,5
32,76,67,2,5
32,76,68,1,5
32,76,69,2,5
32,76,70,2,5
32,76,71,1,5
32,76,72,1,5
32,76,73,0,5
32,76,74,1,5
32,76,75,1,5
32,76,76,1,5
32,76,77,1,5
32,76,78,2,5
32,76,79,1,5
32,76,80,2,5
32,76,81,1,5
32,76,82,1,5
32,76,83,0,5
32,76,84,2,5
32,76,85,2,5
32,76,86,1,5
32,76,87,2,5
32,76,88,2,5
32,76,89,0,5
32,76,90,2,5
32,76,91,1,5
32,76,92,1,5
32,76,93,0,5
32,76,94,1,5
32,76,95,1,5
32,76,96,2,5
32,76,97,3,5
32,76,98,1,5
32,76,99,1,5
32,76,100,3,5
32,76,101,1,5
32,76,102,2,5
32,76,103,3,5
32,76,104,1,5
32,76,105,3,5
32,76,106,2,5
32,76,107,2,5
32,76,108,1,5
32,76,109,2,5
32,76,110,1,5
32,76,111,1,5
32,76,112,1,5
32,76,113,2,5
32,76,114,1,5
32,76,115,1,5
32,76,116,2,5
32,76,117,1,5
32,76,118,2,5
32,76,119,1,5
32,76,120,1,5
32,76,121,2,5
32,76,122,2,5
32,76,123,1,5
32,76,124,1,5
32,76,125,2,5
32,76,126,2,5
32,76,127,3,5
32,76,128,3,5
32,76,129,2,5
32,76,130,2,5
32,76,131,2,5
32,76,132,2,5
32,76,133,0,5
32,76,134,3,5
32,76,135,2,5
32,76,136,2,5
32,76,137,2,5
32,76,138,1,5
32,76,139,1,5
32,76,140,2,5
32,76,141,3,5
32,76,142,1,5
32,76,143,1,5
32,76,144,1,5
32,76,145,0,5
32,76,146,2,5
32,76,147,1,5
32,76,148,2,5
32,76,149,2,5
32,76,150,1,5
32,76,151,1,5
32,76,152,0,5
32,76,153,2,5
32,76,154,2,5
32,76,155,1,5
32,76,156,2,5
32,76,157,1,5
32,76,158,2,5
32,76,159,2,5
32,76,160,3,5
32,76,161,2,5
32,76,162,2,5
32,76,163,1,5
32,76,164,0,5
32,76,165,3,5
32,76,166,2,5
32,76,167,1,5
32,76,168,2,5
32,76,169,1,5
32,76,170,2,5
32,76,171,2,5
32,76,172,2,5
32,76,173,0,5
32,76,174,1,5
32,76,175,2,5
32,76,176,2,5
32,76,177,1,5
32,76,178,1,5
32,76,179,1,5
32,76,180,1,5
32,76,181,0,5
32,76,182,1,5
32,76,183,2,5
32,76,184,2,5
32,76,185,2,5
32,76,186,1,5
32,76,187,2,5
32,76,188,1,5
32,76,189,1,5
32,76,190,3,5
32,76,191,1,5
32,76,192,2,5
32,76,193,3,5
32,76,194,1,5
32,76,195,1,5
32,76,196,2,5
32,76,197,1,5
32,76,198,2,5
32,76,199,1,5
32,76,200,2,5
32,76,201,1,5
32,76,202,1,5
32,76,203,2,5
32,76,204,1,5
32,76,205,0,5
32,76,206,0,5
32,76,207,1,5
32,76,208,3,5
32,76,209,5,5
32,76,210,1,5
32,76,211,1,5
32,76,212,2,5
32,76,213,3,5
32,76,214,2,5
32,76,215,1,5
32,76,216,1,5
32,76,217,2,5
32,76,218,1,5
32,76,219,1,5
32,76,220,2,5
32,76,221,3,5
32,76,222,1,5
32,76,223,1,5
32,76,224,1,5
32,76,225,3,5
32,76,226,2,5
32,76,227,2,5
32,76,228,0,5
32,76,229,2,5
32,76,230,1,5
32,76,231,3,5
32,76,232,2,5
32,76,233,1,5
32,76,234,2,5
32,76,235,3,5
32,76,236,1,5
32,76,237,2,5
32,76,238,1,5
32,76,239,1,5
32,76,240,3,5
32,76,241,2,5
32,76,242,0,5
32,76,243,2,5
32,76,244,2,5
32,76,245,1,5
32,76,246,2,5
32,76,247,4,5
32,76,248,2,5
32,76,249,2,5
32,76,250,1,5
32,76,251,1,5
32,76,252,2,5
32,76,253,2,5
32,76,254,1,5
32,76,255,2,5
32,76,256,2,5
32,76,257,2,5
32,76,258,3,5
32,76,259,2,5
32,76,260,1,5
32,76,261,1,5
32,76,262,1,5
32,76,263,1,5
32,76,264,2,5
32,76,265,2,5
32,76,266,2,5
32,76,267,1,5
32,76,268,2,5
32,76,269,2,5
32,76,270,1,5
32,76,271,1,5
32,76,272,1,5
32,76,273,2,5
32,76,274,1,5
32,76,275,1,5
32,76,276,1,5
32,76,277,1,5
32,76,278,2,5
32,76,279,2,5
32,76,280,2,5
32,76,281,2,5
32,76,282,2,5
32,76,283,2,5
32,76,284,1,5
32,76,285,1,5
32,76,286,1,5
32,76,287,2,5
32,76,288,2,5
32,76,289,2,5
32,76,290,1,5
32,76,291,3,5
32,76,292,2,5
32,76,293,1,5
32,76,294,2,5
32,76,295,2,5
32,76,296,2,5
32,76,297,2,5
32,76,298,1,5
32,76,299,2,5
32,76,300,1,5
32,76,301,1,5
32,76,302,2,5
32,76,303,1,5
32,76,304,1,5
32,76,305,2,5
32,76,306,1,5
32,76,307,1,5
32,76,308,2,5
32,76,309,1,5
32,76,310,1,5
32,76,311,2,5
32,76,312,1,5
32,76,313,1,5
32,76,314,1,5
32,76,315,3,5
32,76,316,3,5
32,76,317,1,5
32,76,318,1,5
32,76,319,2,5
32,76,320,1,5
