N,M,id,E
32,53,41,0
32,53,42,0
32,53,43,0
32,53,44,0
32,53,45,0
32,53,46,0
32,53,47,0
32,53,48,0
32,53,49,0
32,53,50,0
32,53,51,0
32,53,52,0
32,53,53,0
32,53,54,0
32,53,55,0
32,53,56,0
32,53,57,0
32,53,58,0
32,53,59,0
32,53,60,0
32,53,61,0
32,53,62,0
32,53,63,0
32,53,64,0
32,53,65,1
32,53,66,0
32,53,67,0
32,53,68,1
32,53,69,0
32,53,70,0
32,53,71,0
32,53,72,0
32,53,73,0
32,53,74,0
32,53,75,0
32,53,76,0
32,53,77,0
32,53,78,0
32,53,79,0
32,53,80,0
32,53,81,0
32,53,82,0
32,53,83,0
32,53,84,1
32,53,85,0
32,53,86,0
32,53,87,0
32,53,88,0
32,53,89,0
32,53,90,0
32,53,91,0
32,53,92,0
32,53,93,0
32,53,94,0
32,53,95,0
32,53,96,0
32,53,97,0
32,53,98,0
32,53,99,0
32,53,100,0
32,53,101,0
32,53,102,0
32,53,103,0
32,53,104,0
32,53,105,0
32,53,106,0
32,53,107,0
32,53,108,0
32,53,109,0
32,53,110,0
32,53,111,0
32,53,112,0
32,53,113,0
32,53,114,0
32,53,115,0
32,53,116,1
32,53,117,0
32,53,118,1
32,53,119,0
32,53,120,0
32,53,121,0
32,53,122,0
32,53,123,0
32,53,124,0
32,53,125,0
32,53,126,0
32,53,127,0
32,53,128,0
32,53,129,0
32,53,130,0
32,53,131,0
32,53,132,1
32,53,133,0
32,53,134,0
32,53,135,0
32,53,136,0
32,53,137,0
32,53,138,0
32,53,139,0
32,53,140,0
32,53,141,0
32,53,142,0
32,53,143,0
32,53,144,0
32,53,145,0
32,53,146,0
32,53,147,0
32,53,148,0
32,53,149,0
32,53,150,0
32,53,151,0
32,53,152,0
32,53,153,0
32,53,154,0
32,53,155,0
32,53,156,0
32,53,157,0
32,53,158,0
32,53,159,0
32,53,160,0
32,53,161,0
32,53,162,0
32,53,163,0
32,53,164,0
32,53,165,0
32,53,166,0
32,53,167,0
32,53,168,0
32,53,169,0
32,53,170,0
32,53,171,0
32,53,172,0
32,53,173,0
32,53,174,0
32,53,175,0
32,53,176,0
32,53,177,0
32,53,178,0
32,53,179,0
32,53,180,0
32,53,181,0
32,53,182,0
32,53,183,0
32,53,184,0
32,53,185,1
32,53,186,0
32,53,187,0
32,53,188,0
32,53,189,0
32,53,190,0
32,53,191,0
32,53,192,0
32,53,193,0
32,53,194,0
32,53,195,0
32,53,196,0
32,53,197,0
32,53,198,0
32,53,199,0
32,53,200,0
32,53,201,0
32,53,202,0
32,53,203,0
32,53,204,0
32,53,205,0
32,53,206,0
32,53,207,0
32,53,208,0
32,53,209,0
32,53,210,0
32,53,211,0
32,53,212,0
32,53,213,0
32,53,214,0
32,53,215,0
32,53,216,0
32,53,217,0
32,53,218,0
32,53,219,0
32,53,220,0
32,53,221,0
32,53,222,0
32,53,223,1
32,53,224,0
32,53,225,0
32,53,226,0
32,53,227,0
32,53,228,0
32,53,229,0
32,53,230,0
32,53,231,0
32,53,232,0
32,53,233,0
32,53,234,0
32,53,235,0
32,53,236,0
32,53,237,0
32,53,238,0
32,53,239,0
32,53,240,0
32,53,241,0
32,53,242,2
32,53,243,0
32,53,244,0
32,53,245,0
32,53,246,0
32,53,247,1
32,53,248,0
32,53,249,0
32,53,250,0
32,53,251,0
32,53,252,1
32,53,253,0
32,53,254,0
32,53,255,0
32,53,256,0
32,53,257,0
32,53,258,0
32,53,259,0
32,53,260,0
32,53,261,0
32,53,262,0
32,53,263,0
32,53,264,0
32,53,265,0
32,53,266,0
32,53,267,1
32,53,268,0
32,53,269,0
32,53,270,0
32,53,271,0
32,53,272,0
32,53,273,1
32,53,274,0
32,53,275,0
32,53,276,0
32,53,277,0
32,53,278,0
32,53,279,0
32,53,280,0
32,53,281,0
32,53,282,0
32,53,283,0
32,53,284,0
32,53,285,0
32,53,286,0
32,53,287,0
32,53,288,0
32,53,289,0
32,53,290,0
32,53,291,0
32,53,292,1
32,53,293,0
32,53,294,0
32,53,295,0
32,53,296,0
32,53,297,0
32,53,298,0
32,53,299,0
32,53,300,0
32,53,301,0
32,53,302,0
32,53,303,0
32,53,304,0
32,53,305,0
32,53,306,0
32,53,307,0
32,53,308,0
32,53,309,0
32,53,310,0
32,53,311,0
32,53,312,0
32,53,313,0
32,53,314,0
32,53,315,0
32,53,316,0
32,53,317,0
32,53,318,0
32,53,319,1
32,53,320,0
32,53,321,0
32,53,322,0
32,53,323,0
32,53,324,1
32,53,325,0
32,53,326,0
32,53,327,0
32,53,328,0
32,53,329,0
32,53,330,0
32,53,331,0
32,53,332,1
32,53,333,0
32,53,334,0
32,53,335,0
32,53,336,0
32,53,337,0
32,53,338,0
32,53,339,0
32,53,340,0
32,53,341,0
32,53,342,0
32,53,343,0
32,53,344,1
32,53,345,0
32,53,346,0
32,53,347,0
32,53,348,0
32,53,349,0
32,53,350,0
32,53,351,0
32,53,352,0
32,53,353,0
32,53,354,0
32,53,355,0
32,53,356,0
32,53,357,0
32,53,358,0
32,53,359,0
32,53,360,0
32,53,361,0
32,53,362,0
32,53,363,0
32,53,364,0
32,53,365,0
32,53,366,0
32,53,367,0
32,53,368,0
32,53,369,0
32,53,370,0
32,53,371,0
32,53,372,1
32,53,373,0
32,53,374,0
32,53,375,1
32,53,376,1
32,53,377,0
32,53,378,0
32,53,379,0
32,53,380,0
32,53,381,0
32,53,382,0
32,53,383,0
32,53,384,0
32,53,385,0
32,53,386,0
32,53,387,0
32,53,388,0
32,53,389,1
32,53,390,0
32,53,391,0
32,53,392,0
32,53,393,0
32,53,394,0
32,53,395,0
32,53,396,0
32,53,397,0
32,53,398,0
32,53,399,0
32,53,400,0
32,56,1,0
32,56,2,0
32,56,3,0
32,56,4,0
32,56,5,0
32,56,6,1
32,56,7,0
32,56,8,0
32,56,9,0
32,56,10,0
32,56,11,0
32,56,12,0
32,56,13,0
32,56,14,0
32,56,15,1
32,56,16,0
32,56,17,0
32,56,18,1
32,56,19,0
32,56,20,0
32,56,21,0
32,56,22,0
32,56,23,0
32,56,24,0
32,56,25,0
32,56,26,1
32,56,27,0
32,56,28,0
32,56,29,0
32,56,30,0
32,56,31,0
32,56,32,0
32,56,33,0
32,56,34,0
32,56,35,0
32,56,36,0
32,56,37,0
32,56,38,0
32,56,39,0
32,56,40,0
32,56,41,0
32,56,42,0
32,56,43,0
32,56,44,0
32,56,45,0
32,56,46,0
32,56,47,0
32,56,48,0
32,56,49,1
32,56,50,0
32,56,51,0
32,56,52,0
32,56,53,0
32,56,54,0
32,56,55,0
32,56,56,0
32,56,57,0
32,56,58,0
32,56,59,0
32,56,60,0
32,56,61,0
32,56,62,0
32,56,63,0
32,56,64,0
32,56,65,0
32,56,66,0
32,56,67,0
32,56,68,0
32,56,69,0
32,56,70,0
32,56,71,1
32,56,72,0
32,56,73,0
32,56,74,0
32,56,75,0
32,56,76,0
32,56,77,0
32,56,78,0
32,56,79,0
32,56,80,1
32,56,81,0
32,56,82,0
32,56,83,0
32,56,84,0
32,56,85,0
32,56,86,0
32,56,87,0
32,56,88,0
32,56,89,0
32,56,90,0
32,56,91,0
32,56,92,0
32,56,93,0
32,56,94,0
32,56,95,0
32,56,96,0
32,56,97,0
32,56,98,0
32,56,99,0
32,56,100,0
32,56,101,0
32,56,102,0
32,56,103,0
32,56,104,0
32,56,105,0
32,56,106,0
32,56,107,0
32,56,108,0
32,56,109,0
32,56,110,0
32,56,111,0
32,56,112,0
32,56,113,0
32,56,114,0
32,56,115,0
32,56,116,0
32,56,117,0
32,56,118,0
32,56,119,0
32,56,120,0
32,56,121,0
32,56,122,0
32,56,123,0
32,56,124,0
32,56,125,1
32,56,126,0
32,56,127,0
32,56,128,0
32,56,129,0
32,56,130,0
32,56,131,0
32,56,132,0
32,56,133,0
32,56,134,0
32,56,135,0
32,56,136,0
32,56,137,0
32,56,138,0
32,56,139,0
32,56,140,0
32,56,141,0
32,56,142,0
32,56,143,0
32,56,144,0
32,56,145,0
32,56,146,0
32,56,147,1
32,56,148,0
32,56,149,0
32,56,150,0
32,56,151,0
32,56,152,0
32,56,153,0
32,56,154,0
32,56,155,0
32,56,156,0
32,56,157,0
32,56,158,0
32,56,159,0
32,56,160,0
32,56,161,0
32,56,162,0
32,56,163,0
32,56,164,0
32,56,165,0
32,56,166,1
32,56,167,0
32,56,168,1
32,56,169,0
32,56,170,0
32,56,171,0
32,56,172,0
32,56,173,0
32,56,174,0
32,56,175,0
32,56,176,0
32,56,177,0
32,56,178,0
32,56,179,0
32,56,180,0
32,56,181,0
32,56,182,0
32,56,183,0
32,56,184,0
32,56,185,0
32,56,186,0
32,56,187,1
32,56,188,0
32,56,189,0
32,56,190,0
32,56,191,0
32,56,192,0
32,56,193,0
32,56,194,1
32,56,195,0
32,56,196,0
32,56,197,0
32,56,198,0
32,56,199,0
32,56,200,0
32,56,201,0
32,56,202,0
32,56,203,0
32,56,204,0
32,56,205,1
32,56,206,0
32,56,207,0
32,56,208,1
32,56,209,0
32,56,210,0
32,56,211,0
32,56,212,0
32,56,213,0
32,56,214,0
32,56,215,0
32,56,216,0
32,56,217,1
32,56,218,1
32,56,219,0
32,56,220,0
32,56,221,0
32,56,222,0
32,56,223,0
32,56,224,0
32,56,225,0
32,56,226,0
32,56,227,0
32,56,228,0
32,56,229,0
32,56,230,0
32,56,231,0
32,56,232,0
32,56,233,0
32,56,234,0
32,56,235,0
32,56,236,0
32,56,237,0
32,56,238,1
32,56,239,0
32,56,240,0
32,56,241,0
32,56,242,0
32,56,243,0
32,56,244,0
32,56,245,0
32,56,246,0
32,56,247,0
32,56,248,0
32,56,249,0
32,56,250,0
32,56,251,0
32,56,252,1
32,56,253,0
32,56,254,0
32,56,255,0
32,56,256,0
32,56,257,0
32,56,258,0
32,56,259,0
32,56,260,0
32,56,261,0
32,56,262,0
32,56,263,0
32,56,264,0
32,56,265,0
32,56,266,0
32,56,267,1
32,56,268,0
32,56,269,0
32,56,270,0
32,56,271,0
32,56,272,0
32,56,273,0
32,56,274,0
32,56,275,0
32,56,276,0
32,56,277,0
32,56,278,0
32,56,279,0
32,56,280,0
32,56,281,0
32,56,282,0
32,56,283,0
32,56,284,0
32,56,285,0
32,56,286,0
32,56,287,0
32,56,288,0
32,56,289,0
32,56,290,0
32,56,291,0
32,56,292,0
32,56,293,0
32,56,294,0
32,56,295,0
32,56,296,1
32,56,297,0
32,56,298,0
32,56,299,0
32,56,300,0
32,56,301,0
32,56,302,0
32,56,303,0
32,56,304,0
32,56,305,0
32,56,306,1
32,56,307,0
32,56,308,0
32,56,309,0
32,56,310,0
32,56,311,0
32,56,312,0
32,56,313,0
32,56,314,0
32,56,315,0
32,56,316,0
32,56,317,0
32,56,318,0
32,56,319,0
32,56,320,0
32,56,321,0
32,56,322,0
32,56,323,0
32,56,324,0
32,56,325,0
32,56,326,0
32,56,327,0
32,56,328,0
32,56,329,0
32,56,330,0
32,56,331,0
32,56,332,0
32,56,333,0
32,56,334,0
32,56,335,0
32,56,336,1
32,56,337,0
32,56,338,0
32,56,339,0
32,56,340,0
32,56,341,0
32,56,342,0
32,56,343,0
32,56,344,0
32,56,345,0
32,56,346,0
32,56,347,0
32,56,348,0
32,56,349,0
32,56,350,1
32,56,351,1
32,56,352,1
32,56,353,0
32,56,354,0
32,56,355,1
32,56,356,1
32,56,357,0
32,56,358,0
32,56,359,0
32,56,360,0
32,56,361,0
32,56,362,0
32,56,363,0
32,56,364,0
32,56,365,0
32,56,366,0
32,56,367,1
32,56,368,0
32,56,369,0
32,56,370,0
32,56,371,0
32,56,372,0
32,56,373,0
32,56,374,0
32,56,375,0
32,56,376,0
32,56,377,0
32,56,378,0
32,56,379,0
32,56,380,0
32,56,381,0
32,56,382,0
32,56,383,0
32,56,384,0
32,56,385,0
32,56,386,0
32,56,387,0
32,56,388,0
32,56,389,0
32,56,390,0
32,56,391,0
32,56,392,0
32,56,393,0
32,56,394,1
32,56,395,0
32,56,396,1
32,56,397,0
32,56,398,0
32,56,399,1
32,56,400,0
32,59,1,0
32,59,2,0
32,59,3,0
32,59,4,1
32,59,5,0
32,59,6,1
32,59,7,0
32,59,8,0
32,59,9,0
32,59,10,0
32,59,11,1
32,59,12,0
32,59,13,0
32,59,14,1
32,59,15,0
32,59,16,0
32,59,17,1
32,59,18,0
32,59,19,1
32,59,20,0
32,59,21,0
32,59,22,1
32,59,23,0
32,59,24,1
32,59,25,0
32,59,26,0
32,59,27,0
32,59,28,0
32,59,29,0
32,59,30,0
32,59,31,0
32,59,32,0
32,59,33,1
32,59,34,0
32,59,35,0
32,59,36,1
32,59,37,0
32,59,38,0
32,59,39,0
32,59,40,1
32,59,41,0
32,59,42,0
32,59,43,0
32,59,44,0
32,59,45,0
32,59,46,0
32,59,47,0
32,59,48,1
32,59,49,0
32,59,50,0
32,59,51,0
32,59,52,0
32,59,53,0
32,59,54,0
32,59,55,0
32,59,56,0
32,59,57,0
32,59,58,1
32,59,59,0
32,59,60,0
32,59,61,0
32,59,62,0
32,59,63,0
32,59,64,0
32,59,65,0
32,59,66,0
32,59,67,1
32,59,68,0
32,59,69,0
32,59,70,0
32,59,71,0
32,59,72,0
32,59,73,0
32,59,74,0
32,59,75,1
32,59,76,0
32,59,77,0
32,59,78,0
32,59,79,0
32,59,80,0
32,59,81,0
32,59,82,0
32,59,83,0
32,59,84,0
32,59,85,0
32,59,86,0
32,59,87,0
32,59,88,1
32,59,89,0
32,59,90,1
32,59,91,0
32,59,92,1
32,59,93,0
32,59,94,0
32,59,95,0
32,59,96,0
32,59,97,0
32,59,98,1
32,59,99,0
32,59,100,0
32,59,101,0
32,59,102,0
32,59,103,0
32,59,104,0
32,59,105,0
32,59,106,0
32,59,107,0
32,59,108,0
32,59,109,0
32,59,110,0
32,59,111,0
32,59,112,1
32,59,113,1
32,59,114,0
32,59,115,0
32,59,116,0
32,59,117,0
32,59,118,1
32,59,119,1
32,59,120,0
32,59,121,1
32,59,122,0
32,59,123,0
32,59,124,0
32,59,125,0
32,59,126,0
32,59,127,0
32,59,128,0
32,59,129,0
32,59,130,0
32,59,131,0
32,59,132,0
32,59,133,0
32,59,134,0
32,59,135,0
32,59,136,0
32,59,137,0
32,59,138,0
32,59,139,0
32,59,140,0
32,59,141,0
32,59,142,0
32,59,143,0
32,59,144,0
32,59,145,0
32,59,146,0
32,59,147,0
32,59,148,0
32,59,149,0
32,59,150,0
32,59,151,0
32,59,152,0
32,59,153,0
32,59,154,0
32,59,155,0
32,59,156,0
32,59,157,1
32,59,158,0
32,59,159,0
32,59,160,0
32,59,161,0
32,59,162,1
32,59,163,0
32,59,164,0
32,59,165,0
32,59,166,1
32,59,167,0
32,59,168,0
32,59,169,0
32,59,170,0
32,59,171,0
32,59,172,0
32,59,173,0
32,59,174,0
32,59,175,0
32,59,176,0
32,59,177,0
32,59,178,0
32,59,179,0
32,59,180,0
32,59,181,0
32,59,182,0
32,59,183,0
32,59,184,0
32,59,185,0
32,59,186,0
32,59,187,0
32,59,188,0
32,59,189,0
32,59,190,0
32,59,191,0
32,59,192,0
32,59,193,0
32,59,194,1
32,59,195,0
32,59,196,0
32,59,197,0
32,59,198,0
32,59,199,0
32,59,200,0
32,59,201,0
32,59,202,0
32,59,203,0
32,59,204,0
32,59,205,1
32,59,206,1
32,59,207,1
32,59,208,1
32,59,209,1
32,59,210,0
32,59,211,0
32,59,212,0
32,59,213,0
32,59,214,0
32,59,215,0
32,59,216,2
32,59,217,0
32,59,218,0
32,59,219,0
32,59,220,0
32,59,221,0
32,59,222,0
32,59,223,0
32,59,224,0
32,59,225,0
32,59,226,0
32,59,227,0
32,59,228,0
32,59,229,0
32,59,230,0
32,59,231,1
32,59,232,0
32,59,233,1
32,59,234,0
32,59,235,0
32,59,236,0
32,59,237,0
32,59,238,1
32,59,239,0
32,59,240,0
32,59,241,1
32,59,242,0
32,59,243,0
32,59,244,0
32,59,245,0
32,59,246,0
32,59,247,0
32,59,248,0
32,59,249,0
32,59,250,0
32,59,251,0
32,59,252,0
32,59,253,1
32,59,254,0
32,59,255,0
32,59,256,0
32,59,257,0
32,59,258,0
32,59,259,0
32,59,260,0
32,59,261,0
32,59,262,0
32,59,263,0
32,59,264,0
32,59,265,0
32,59,266,0
32,59,267,0
32,59,268,0
32,59,269,0
32,59,270,0
32,59,271,0
32,59,272,0
32,59,273,1
32,59,274,1
32,59,275,0
32,59,276,0
32,59,277,0
32,59,278,0
32,59,279,0
32,59,280,0
32,59,281,0
32,59,282,0
32,59,283,0
32,59,284,0
32,59,285,0
32,59,286,0
32,59,287,0
32,59,288,0
32,59,289,1
32,59,290,1
32,59,291,0
32,59,292,0
32,59,293,0
32,59,294,0
32,59,295,0
32,59,296,0
32,59,297,0
32,59,298,0
32,59,299,0
32,59,300,0
32,59,301,0
32,59,302,0
32,59,303,1
32,59,304,0
32,59,305,0
32,59,306,0
32,59,307,0
32,59,308,0
32,59,309,1
32,59,310,0
32,59,311,0
32,59,312,0
32,59,313,0
32,59,314,0
32,59,315,0
32,59,316,0
32,59,317,0
32,59,318,0
32,59,319,1
32,59,320,0
32,59,321,0
32,59,322,1
32,59,323,1
32,59,324,0
32,59,325,0
32,59,326,1
32,59,327,0
32,59,328,1
32,59,329,0
32,59,330,0
32,59,331,0
32,59,332,1
32,59,333,0
32,59,334,0
32,59,335,1
32,59,336,1
32,59,337,0
32,59,338,0
32,59,339,1
32,59,340,0
32,59,341,0
32,59,342,0
32,59,343,0
32,59,344,0
32,59,345,0
32,59,346,0
32,59,347,0
32,59,348,0
32,59,349,1
32,59,350,0
32,59,351,0
32,59,352,1
32,59,353,0
32,59,354,0
32,59,355,0
32,59,356,0
32,59,357,0
32,59,358,0
32,59,359,0
32,59,360,1
32,59,361,0
32,59,362,0
32,59,363,0
32,59,364,0
32,59,365,0
32,59,366,0
32,59,367,0
32,59,368,0
32,59,369,0
32,59,370,0
32,59,371,0
32,59,372,1
32,59,373,0
32,59,374,1
32,59,375,0
32,59,376,0
32,59,377,0
32,59,378,1
32,59,379,0
32,59,380,0
32,59,381,1
32,59,382,0
32,59,383,0
32,59,384,0
32,59,385,0
32,59,386,0
32,59,387,0
32,59,388,0
32,59,389,0
32,59,390,0
32,59,391,0
32,59,392,0
32,59,393,0
32,59,394,0
32,59,395,0
32,59,396,0
32,59,397,0
32,59,398,0
32,59,399,0
32,59,400,0
32,62,1,0
32,62,2,0
32,62,3,0
32,62,4,1
32,62,5,0
32,62,6,1
32,62,7,0
32,62,8,0
32,62,9,0
32,62,10,0
32,62,11,0
32,62,12,0
32,62,13,1
32,62,14,0
32,62,15,0
32,62,16,1
32,62,17,0
32,62,18,1
32,62,19,0
32,62,20,1
32,62,21,0
32,62,22,1
32,62,23,1
32,62,24,0
32,62,25,0
32,62,26,0
32,62,27,0
32,62,28,0
32,62,29,0
32,62,30,0
32,62,31,0
32,62,32,0
32,62,33,0
32,62,34,1
32,62,35,0
32,62,36,0
32,62,37,0
32,62,38,0
32,62,39,0
32,62,40,0
32,62,41,1
32,62,42,1
32,62,43,0
32,62,44,0
32,62,45,0
32,62,46,1
32,62,47,0
32,62,48,0
32,62,49,0
32,62,50,1
32,62,51,0
32,62,52,0
32,62,53,0
32,62,54,1
32,62,55,2
32,62,56,0
32,62,57,0
32,62,58,0
32,62,59,0
32,62,60,0
32,62,61,0
32,62,62,0
32,62,63,0
32,62,64,1
32,62,65,0
32,62,66,0
32,62,67,1
32,62,68,0
32,62,69,1
32,62,70,0
32,62,71,0
32,62,72,0
32,62,73,1
32,62,74,0
32,62,75,0
32,62,76,0
32,62,77,0
32,62,78,0
32,62,79,0
32,62,80,0
32,62,81,0
32,62,82,0
32,62,83,0
32,62,84,1
32,62,85,0
32,62,86,1
32,62,87,0
32,62,88,0
32,62,89,0
32,62,90,0
32,62,91,0
32,62,92,0
32,62,93,1
32,62,94,0
32,62,95,0
32,62,96,0
32,62,97,0
32,62,98,1
32,62,99,0
32,62,100,1
32,62,101,0
32,62,102,0
32,62,103,0
32,62,104,1
32,62,105,0
32,62,106,0
32,62,107,0
32,62,108,0
32,62,109,1
32,62,110,1
32,62,111,0
32,62,112,2
32,62,113,1
32,62,114,0
32,62,115,0
32,62,116,0
32,62,117,0
32,62,118,1
32,62,119,1
32,62,120,0
32,62,121,0
32,62,122,0
32,62,123,0
32,62,124,0
32,62,125,0
32,62,126,0
32,62,127,0
32,62,128,0
32,62,129,0
32,62,130,0
32,62,131,1
32,62,132,0
32,62,133,0
32,62,134,0
32,62,135,1
32,62,136,1
32,62,137,0
32,62,138,0
32,62,139,0
32,62,140,0
32,62,141,0
32,62,142,0
32,62,143,0
32,62,144,0
32,62,145,0
32,62,146,0
32,62,147,0
32,62,148,0
32,62,149,1
32,62,150,0
32,62,151,1
32,62,152,0
32,62,153,0
32,62,154,0
32,62,155,0
32,62,156,0
32,62,157,2
32,62,158,1
32,62,159,0
32,62,160,0
32,62,161,0
32,62,162,0
32,62,163,1
32,62,164,0
32,62,165,0
32,62,166,0
32,62,167,2
32,62,168,0
32,62,169,0
32,62,170,0
32,62,171,0
32,62,172,0
32,62,173,0
32,62,174,1
32,62,175,1
32,62,176,0
32,62,177,1
32,62,178,0
32,62,179,0
32,62,180,0
32,62,181,0
32,62,182,0
32,62,183,0
32,62,184,1
32,62,185,1
32,62,186,0
32,62,187,0
32,62,188,0
32,62,189,0
32,62,190,0
32,62,191,0
32,62,192,0
32,62,193,0
32,62,194,0
32,62,195,1
32,62,196,1
32,62,197,0
32,62,198,1
32,62,199,0
32,62,200,0
32,62,201,0
32,62,202,0
32,62,203,0
32,62,204,0
32,62,205,1
32,62,206,0
32,62,207,0
32,62,208,0
32,62,209,1
32,62,210,1
32,62,211,0
32,62,212,0
32,62,213,0
32,62,214,0
32,62,215,0
32,62,216,1
32,62,217,0
32,62,218,0
32,62,219,1
32,62,220,0
32,62,221,0
32,62,222,0
32,62,223,0
32,62,224,0
32,62,225,0
32,62,226,0
32,62,227,0
32,62,228,1
32,62,229,1
32,62,230,0
32,62,231,0
32,62,232,0
32,62,233,0
32,62,234,0
32,62,235,0
32,62,236,0
32,62,237,0
32,62,238,0
32,62,239,1
32,62,240,0
32,62,241,0
32,62,242,0
32,62,243,0
32,62,244,0
32,62,245,0
32,62,246,0
32,62,247,0
32,62,248,0
32,62,249,1
32,62,250,0
32,62,251,0
32,62,252,0
32,62,253,0
32,62,254,1
32,62,255,0
32,62,256,0
32,62,257,0
32,62,258,0
32,62,259,0
32,62,260,1
32,62,261,1
32,62,262,0
32,62,263,0
32,62,264,0
32,62,265,0
32,62,266,0
32,62,267,0
32,62,268,0
32,62,269,0
32,62,270,1
32,62,271,0
32,62,272,0
32,62,273,0
32,62,274,1
32,62,275,1
32,62,276,0
32,62,277,1
32,62,278,0
32,62,279,0
32,62,280,1
32,62,281,0
32,62,282,1
32,62,283,0
32,62,284,0
32,62,285,0
32,62,286,0
32,62,287,0
32,62,288,0
32,62,289,1
32,62,290,0
32,62,291,0
32,62,292,0
32,62,293,0
32,62,294,0
32,62,295,1
32,62,296,0
32,62,297,0
32,62,298,0
32,62,299,2
32,62,300,0
32,62,301,0
32,62,302,0
32,62,303,0
32,62,304,0
32,62,305,0
32,62,306,0
32,62,307,1
32,62,308,0
32,62,309,0
32,62,310,1
32,62,311,1
32,62,312,0
32,62,313,0
32,62,314,1
32,62,315,1
32,62,316,0
32,62,317,0
32,62,318,1
32,62,319,0
32,62,320,0
32,62,321,1
32,62,322,0
32,62,323,0
32,62,324,0
32,62,325,0
32,62,326,0
32,62,327,1
32,62,328,1
32,62,329,1
32,62,330,1
32,62,331,1
32,62,332,0
32,62,333,0
32,62,334,0
32,62,335,0
32,62,336,0
32,62,337,0
32,62,338,0
32,62,339,0
32,62,340,1
32,62,341,0
32,62,342,0
32,62,343,1
32,62,344,0
32,62,345,0
32,62,346,0
32,62,347,0
32,62,348,0
32,62,349,0
32,62,350,0
32,62,351,0
32,62,352,0
32,62,353,1
32,62,354,0
32,62,355,0
32,62,356,0
32,62,357,1
32,62,358,1
32,62,359,1
32,62,360,1
32,62,361,1
32,62,362,0
32,62,363,0
32,62,364,0
32,62,365,0
32,62,366,0
32,62,367,1
32,62,368,0
32,62,369,1
32,62,370,0
32,62,371,1
32,62,372,0
32,62,373,0
32,62,374,1
32,62,375,0
32,62,376,0
32,62,377,1
32,62,378,1
32,62,379,0
32,62,380,1
32,62,381,0
32,62,382,1
32,62,383,1
32,62,384,0
32,62,385,0
32,62,386,0
32,62,387,0
32,62,388,0
32,62,389,0
32,62,390,0
32,62,391,0
32,62,392,1
32,62,393,1
32,62,394,0
32,62,395,0
32,62,396,0
32,62,397,0
32,62,398,0
32,62,399,0
32,62,400,0
32,65,1,0
32,65,2,0
32,65,3,1
32,65,4,0
32,65,5,0
32,65,6,0
32,65,7,1
32,65,8,1
32,65,9,1
32,65,10,1
32,65,11,0
32,65,12,0
32,65,13,1
32,65,14,0
32,65,15,0
32,65,16,0
32,65,17,0
32,65,18,0
32,65,19,0
32,65,20,1
32,65,21,1
32,65,22,2
32,65,23,0
32,65,24,0
32,65,25,1
32,65,26,0
32,65,27,0
32,65,28,0
32,65,29,1
32,65,30,1
32,65,31,0
32,65,32,0
32,65,33,1
32,65,34,0
32,65,35,0
32,65,36,2
32,65,37,0
32,65,38,0
32,65,39,0
32,65,40,1
32,65,41,0
32,65,42,0
32,65,43,0
32,65,44,1
32,65,45,0
32,65,46,0
32,65,47,0
32,65,48,0
32,65,49,1
32,65,50,1
32,65,51,0
32,65,52,1
32,65,53,1
32,65,54,0
32,65,55,1
32,65,56,1
32,65,57,0
32,65,58,0
32,65,59,0
32,65,60,0
32,65,61,1
32,65,62,1
32,65,63,0
32,65,64,0
32,65,65,0
32,65,66,1
32,65,67,0
32,65,68,2
32,65,69,1
32,65,70,0
32,65,71,0
32,65,72,0
32,65,73,0
32,65,74,0
32,65,75,0
32,65,76,0
32,65,77,0
32,65,78,0
32,65,79,0
32,65,80,1
32,65,81,0
32,65,82,1
32,65,83,2
32,65,84,1
32,65,85,1
32,65,86,0
32,65,87,1
32,65,88,1
32,65,89,0
32,65,90,0
32,65,91,0
32,65,92,1
32,65,93,1
32,65,94,0
32,65,95,1
32,65,96,0
32,65,97,1
32,65,98,0
32,65,99,1
32,65,100,0
32,65,101,2
32,65,102,1
32,65,103,0
32,65,104,1
32,65,105,0
32,65,106,1
32,65,107,0
32,65,108,0
32,65,109,0
32,65,110,0
32,65,111,0
32,65,112,1
32,65,113,1
32,65,114,0
32,65,115,0
32,65,116,0
32,65,117,0
32,65,118,1
32,65,119,0
32,65,120,1
32,65,121,1
32,65,122,0
32,65,123,1
32,65,124,2
32,65,125,2
32,65,126,1
32,65,127,1
32,65,128,0
32,65,129,0
32,65,130,0
32,65,131,1
32,65,132,0
32,65,133,0
32,65,134,0
32,65,135,0
32,65,136,0
32,65,137,0
32,65,138,0
32,65,139,1
32,65,140,1
32,65,141,1
32,65,142,1
32,65,143,1
32,65,144,1
32,65,145,0
32,65,146,1
32,65,147,0
32,65,148,0
32,65,149,0
32,65,150,1
32,65,151,0
32,65,152,0
32,65,153,2
32,65,154,0
32,65,155,1
32,65,156,0
32,65,157,0
32,65,158,0
32,65,159,1
32,65,160,0
32,65,161,1
32,65,162,1
32,65,163,0
32,65,164,0
32,65,165,0
32,65,166,0
32,65,167,0
32,65,168,0
32,65,169,0
32,65,170,0
32,65,171,0
32,65,172,1
32,65,173,0
32,65,174,0
32,65,175,1
32,65,176,1
32,65,177,1
32,65,178,0
32,65,179,0
32,65,180,1
32,65,181,0
32,65,182,0
32,65,183,0
32,65,184,1
32,65,185,0
32,65,186,1
32,65,187,0
32,65,188,2
32,65,189,0
