N,M,id,E,solved
128,787,354,0,1
128,787,355,0,1
128,787,356,0,1
128,787,357,0,1
128,787,358,0,1
128,787,359,0,1
128,787,360,0,1
128,787,361,0,1
128,787,362,0,1
128,787,363,0,1
128,787,364,0,1
128,787,365,0,1
128,787,366,0,1
128,787,367,0,1
128,787,368,0,1
128,787,369,0,1
128,787,370,0,1
128,787,371,0,1
128,787,372,0,1
128,787,373,0,1
128,787,374,0,1
128,787,375,0,1
128,787,376,0,1
128,787,377,0,1
128,787,378,0,1
128,787,379,0,1
128,787,380,0,1
128,787,381,0,1
128,787,382,0,1
128,787,383,0,1
128,787,384,0,1
128,787,385,0,1
128,787,386,0,1
128,787,387,0,1
128,787,388,0,1
128,787,389,0,1
128,787,390,0,1
128,787,391,0,1
128,787,392,0,1
128,787,393,0,1
128,787,394,0,1
128,787,395,0,1
128,787,396,0,1
128,787,397,0,1
128,787,398,0,1
128,787,399,0,1
128,787,400,0,1
128,813,1,1,0
128,813,2,0,1
128,813,3,0,1
128,813,4,1,0
128,813,5,1,0
128,813,6,1,0
128,813,7,0,1
128,813,8,1,0
128,813,9,1,0
128,813,10,1,0
128,813,11,1,0
128,813,12,1,0
128,813,13,0,1
128,813,14,1,0
128,813,15,2,0
128,813,16,1,0
128,813,17,1,0
128,813,18,1,0
128,813,19,0,1
128,813,20,0,1
128,813,21,1,0
128,813,22,1,0
128,813,23,1,0
128,813,24,1,0
128,813,25,0,1
128,813,26,0,1
128,813,27,0,1
128,813,28,0,1
128,813,29,1,0
128,813,30,1,0
128,813,31,1,0
128,813,32,1,0
128,813,33,1,0
128,813,34,1,0
128,813,35,0,1
128,813,36,1,0
128,813,37,1,0
128,813,38,1,0
128,813,39,0,1
128,813,40,1,0
128,813,41,0,1
128,813,42,1,0
128,813,43,1,0
128,813,44,2,0
128,813,45,1,0
128,813,46,0,1
128,813,47,1,0
128,813,48,1,0
128,813,49,0,1
128,813,50,0,1
128,813,51,1,0
128,813,52,1,0
128,813,53,1,0
128,813,54,0,1
128,813,55,1,0
128,813,56,1,0
128,813,57,1,0
128,813,58,1,0
128,813,59,2,0
128,813,60,0,1
128,813,61,2,0
128,813,62,1,0
128,813,63,1,0
128,813,64,2,0
128,813,65,0,1
128,813,66,0,1
128,813,67,1,0
128,813,68,1,0
128,813,69,0,1
128,813,70,1,0
128,813,71,1,0
128,813,72,1,0
128,813,73,0,1
128,813,74,0,1
128,813,75,0,1
128,813,76,0,1
128,813,77,1,0
128,813,78,2,0
128,813,79,2,0
128,813,80,1,0
128,813,81,0,1
128,813,82,1,0
128,813,83,1,0
128,813,84,0,1
128,813,85,0,1
128,813,86,0,1
128,813,87,1,0
128,813,88,0,1
128,813,89,1,0
128,813,90,0,1
128,813,91,0,1
128,813,92,0,1
128,813,93,0,1
128,813,94,1,0
128,813,95,1,0
128,813,96,0,1
128,813,97,0,1
128,813,98,1,0
128,813,99,2,0
128,813,100,1,0
128,813,101,0,1
128,813,102,1,0
128,813,103,1,0
128,813,104,0,1
128,813,105,1,0
128,813,106,1,0
128,813,107,1,0
128,813,108,1,0
128,813,109,1,0
128,813,110,0,1
128,813,111,0,1
128,813,112,0,1
128,813,113,1,0
128,813,114,0,1
128,813,115,0,1
128,813,116,1,0
128,813,117,2,0
128,813,118,1,0
128,813,119,1,0
128,813,120,0,1
128,813,121,1,0
128,813,122,0,1
128,813,123,1,0
128,813,124,1,0
128,813,125,1,0
128,813,126,0,1
128,813,127,0,1
128,813,128,1,0
128,813,129,2,0
128,813,130,0,1
128,813,131,1,0
128,813,132,0,1
128,813,133,0,1
128,813,134,0,1
128,813,135,1,0
128,813,136,1,0
128,813,137,1,0
128,813,138,1,0
128,813,139,1,0
128,813,140,0,1
128,813,141,0,1
128,813,142,0,1
128,813,143,0,1
128,813,144,1,0
128,813,145,1,0
128,813,146,1,0
128,813,147,1,0
128,813,148,0,1
128,813,149,2,0
128,813,150,0,1
128,813,151,1,0
128,813,152,0,1
128,813,153,0,1
128,813,154,1,0
128,813,155,0,1
128,813,156,0,1
128,813,157,1,0
128,813,158,0,1
128,813,159,1,0
128,813,160,1,0
128,813,161,1,0
128,813,162,1,0
128,813,163,0,1
128,813,164,1,0
128,813,165,0,1
128,813,166,1,0
128,813,167,1,0
128,813,168,1,0
128,813,169,1,0
128,813,170,1,0
128,813,171,0,1
128,813,172,1,0
128,813,173,0,1
128,813,174,0,1
128,813,175,1,0
128,813,176,1,0
128,813,177,1,0
128,813,178,1,0
128,813,179,0,1
128,813,180,0,1
128,813,181,0,1
128,813,182,0,1
128,813,183,0,1
128,813,184,1,0
128,813,185,0,1
128,813,186,0,1
128,813,187,0,1
128,813,188,1,0
128,813,189,2,0
128,813,190,0,1
128,813,191,1,0
128,813,192,1,0
128,813,193,0,1
128,813,194,1,0
128,813,195,0,1
128,813,196,0,1
128,813,197,0,1
128,813,198,1,0
128,813,199,1,0
128,813,200,0,1
128,813,201,1,0
128,813,202,0,1
128,813,203,1,0
128,813,204,0,1
128,813,205,1,0
128,813,206,1,0
128,813,207,1,0
128,813,208,0,1
128,813,209,1,0
128,813,210,0,1
128,813,211,1,0
128,813,212,0,1
128,813,213,1,0
128,813,214,1,0
128,813,215,1,0
128,813,216,0,1
128,813,217,1,0
128,813,218,0,1
128,813,219,1,0
128,813,220,0,1
128,813,221,1,0
128,813,222,1,0
128,813,223,0,1
128,813,224,1,0
128,813,225,1,0
128,813,226,1,0
128,813,227,1,0
128,813,228,2,0
128,813,229,1,0
128,813,230,0,1
128,813,231,0,1
128,813,232,1,0
128,813,233,1,0
128,813,234,1,0
128,813,235,0,1
128,813,236,0,1
128,813,237,1,0
128,813,238,1,0
128,813,239,1,0
128,813,240,1,0
128,813,241,0,1
128,813,242,0,1
128,813,243,0,1
128,813,244,1,0
128,813,245,0,1
128,813,246,0,1
128,813,247,0,1
128,813,248,2,0
128,813,249,1,0
128,813,250,0,1
128,813,251,0,1
128,813,252,0,1
128,813,253,2,0
128,813,254,1,0
128,813,255,1,0
128,813,256,1,0
128,813,257,0,1
128,813,258,0,1
128,813,259,1,0
128,813,260,1,0
128,813,261,2,0
128,813,262,0,1
128,813,263,1,0
128,813,264,1,0
128,813,265,0,1
128,813,266,1,0
128,813,267,0,1
128,813,268,1,0
128,813,269,0,1
128,813,270,1,0
128,813,271,1,0
128,813,272,0,1
128,813,273,1,0
128,813,274,0,1
128,813,275,1,0
128,813,276,1,0
128,813,277,1,0
128,813,278,1,0
128,813,279,1,0
128,813,280,0,1
128,813,281,0,1
128,813,282,1,0
128,813,283,0,1
128,813,284,1,0
128,813,285,1,0
128,813,286,1,0
128,813,287,2,0
128,813,288,1,0
128,813,289,1,0
128,813,290,1,0
128,813,291,1,0
128,813,292,1,0
128,813,293,1,0
128,813,294,1,0
128,813,295,1,0
128,813,296,0,1
128,813,297,0,1
128,813,298,1,0
128,813,299,1,0
128,813,300,1,0
128,813,301,0,1
128,813,302,0,1
128,813,303,1,0
128,813,304,0,1
128,813,305,1,0
128,813,306,0,1
128,813,307,1,0
128,813,308,1,0
128,813,309,1,0
128,813,310,0,1
128,813,311,1,0
128,813,312,1,0
128,813,313,0,1
128,813,314,1,0
128,813,315,1,0
128,813,316,0,1
128,813,317,1,0
128,813,318,1,0
128,813,319,1,0
128,813,320,1,0
128,813,321,0,1
128,813,322,0,1
128,813,323,1,0
128,813,324,2,0
128,813,325,1,0
128,813,326,1,0
128,813,327,1,0
128,813,328,0,1
128,813,329,0,1
128,813,330,1,0
128,813,331,1,0
128,813,332,1,0
128,813,333,1,0
128,813,334,1,0
128,813,335,0,1
128,813,336,1,0
128,813,337,0,1
128,813,338,0,1
128,813,339,1,0
128,813,340,1,0
128,813,341,1,0
128,813,342,1,0
128,813,343,1,0
128,813,344,0,1
128,813,345,1,0
128,813,346,1,0
128,813,347,2,0
128,813,348,1,0
128,813,349,0,1
128,813,350,0,1
128,813,351,1,0
128,813,352,1,0
128,813,353,1,0
128,813,354,1,0
128,813,355,0,1
128,813,356,1,0
128,813,357,0,1
128,813,358,0,1
128,813,359,1,0
128,813,360,0,1
128,813,361,1,0
128,813,362,0,1
128,813,363,1,0
128,813,364,1,0
128,813,365,1,0
128,813,366,0,1
128,813,367,1,0
128,813,368,1,0
128,813,369,1,0
128,813,370,1,0
128,813,371,1,0
128,813,372,0,1
128,813,373,1,0
128,813,374,1,0
128,813,375,0,1
128,813,376,0,1
128,813,377,1,0
128,813,378,1,0
128,813,379,0,1
128,813,380,1,0
128,813,381,0,1
128,813,382,1,0
128,813,383,0,1
128,813,384,0,1
128,813,385,0,1
128,813,386,1,0
128,813,387,1,0
128,813,388,0,1
128,813,389,0,1
128,813,390,0,1
128,813,391,1,0
128,813,392,0,1
128,813,393,0,1
128,813,394,0,1
128,813,395,1,0
128,813,396,1,0
128,813,397,1,0
128,813,398,1,0
128,813,399,1,0
128,813,400,1,0
128,838,1,2,0
128,838,2,2,0
128,838,3,2,0
128,838,4,2,0
128,838,5,3,0
128,838,6,2,0
128,838,7,2,0
128,838,8,2,0
128,838,9,2,0
128,838,10,2,0
128,838,11,2,0
128,838,12,2,0
128,838,13,2,0
128,838,14,2,0
128,838,15,2,0
128,838,16,2,0
128,838,17,1,0
128,838,18,2,0
128,838,19,2,0
128,838,20,2,0
128,838,21,2,0
128,838,22,2,0
128,838,23,1,0
128,838,24,2,0
128,838,25,2,0
128,838,26,2,0
128,838,27,0,1
128,838,28,2,0
128,838,29,2,0
128,838,30,2,0
128,838,31,2,0
128,838,32,2,0
128,838,33,1,0
128,838,34,2,0
128,838,35,2,0
128,838,36,1,0
128,838,37,2,0
128,838,38,1,0
128,838,39,2,0
128,838,40,2,0
128,838,41,1,0
128,838,42,2,0
128,838,43,1,0
128,838,44,2,0
128,838,45,1,0
128,838,46,2,0
128,838,47,2,0
128,838,48,2,0
128,838,49,2,0
128,838,50,2,0
128,838,51,1,0
128,838,52,2,0
128,838,53,1,0
128,838,54,3,0
128,838,55,1,0
128,838,56,2,0
128,838,57,3,0
128,838,58,1,0
128,838,59,3,0
128,838,60,2,0
128,838,61,2,0
128,838,62,3,0
128,838,63,2,0
128,838,64,1,0
128,838,65,2,0
128,838,66,1,0
128,838,67,2,0
128,838,68,1,0
128,838,69,1,0
128,838,70,2,0
128,838,71,2,0
128,838,72,1,0
128,838,73,2,0
128,838,74,2,0
128,838,75,1,0
128,838,76,2,0
128,838,77,1,0
128,838,78,2,0
128,838,79,2,0
128,838,80,1,0
128,838,81,2,0
128,838,82,2,0
128,838,83,2,0
128,838,84,1,0
128,838,85,1,0
128,838,86,2,0
128,838,87,1,0
128,838,88,1,0
128,838,89,1,0
128,838,90,1,0
128,838,91,2,0
128,838,92,2,0
128,838,93,1,0
128,838,94,1,0
128,838,95,1,0
128,838,96,1,0
128,838,97,2,0
128,838,98,2,0
128,838,99,3,0
128,838,100,2,0
128,838,101,1,0
128,838,102,2,0
128,838,103,2,0
128,838,104,3,0
128,838,105,2,0
128,838,106,2,0
128,838,107,2,0
128,838,108,1,0
128,838,109,2,0
128,838,110,1,0
128,838,111,3,0
128,838,112,2,0
128,838,113,3,0
128,838,114,2,0
128,838,115,2,0
128,838,116,1,0
128,838,117,2,0
128,838,118,1,0
128,838,119,1,0
128,838,120,2,0
128,838,121,2,0
128,838,122,1,0
128,838,123,1,0
128,838,124,1,0
128,838,125,1,0
128,838,126,1,0
128,838,127,2,0
128,838,128,1,0
128,838,129,2,0
128,838,130,3,0
128,838,131,2,0
128,838,132,3,0
128,838,133,2,0
128,838,134,2,0
128,838,135,0,1
128,838,136,2,0
128,838,137,1,0
128,838,138,1,0
128,838,139,1,0
128,838,140,2,0
128,838,141,2,0
128,838,142,1,0
128,838,143,2,0
128,838,144,2,0
128,838,145,2,0
128,838,146,1,0
128,838,147,2,0
128,838,148,0,1
128,838,149,3,0
128,838,150,2,0
128,838,151,1,0
128,838,152,3,0
128,838,153,1,0
128,838,154,1,0
128,838,155,2,0
128,838,156,1,0
128,838,157,2,0
128,838,158,2,0
128,838,159,2,0
128,838,160,2,0
128,838,161,1,0
128,838,162,1,0
128,838,163,2,0
128,838,164,2,0
128,838,165,2,0
128,838,166,2,0
128,838,167,1,0
128,838,168,2,0
128,838,169,2,0
128,838,170,2,0
128,838,171,2,0
128,838,172,2,0
128,838,173,2,0
128,838,174,3,0
128,838,175,1,0
128,838,176,1,0
128,838,177,0,1
128,838,178,1,0
128,838,179,1,0
128,838,180,2,0
128,838,181,1,0
128,838,182,2,0
128,838,183,3,0
128,838,184,2,0
128,838,185,2,0
128,838,186,1,0
128,838,187,2,0
128,838,188,1,0
128,838,189,2,0
128,838,190,1,0
128,838,191,1,0
128,838,192,2,0
128,838,193,2,0
128,838,194,1,0
128,838,195,1,0
128,838,196,2,0
128,838,197,2,0
128,838,198,2,0
128,838,199,2,0
128,838,200,1,0
128,838,201,2,0
128,838,202,3,0
128,838,203,1,0
128,838,204,2,0
128,838,205,3,0
128,838,206,1,0
128,838,207,2,0
128,838,208,0,1
128,838,209,1,0
128,838,210,2,0
128,838,211,1,0
128,838,212,2,0
128,838,213,2,0
128,838,214,3,0
128,838,215,2,0
128,838,216,2,0
128,838,217,2,0
128,838,218,2,0
128,838,219,1,0
128,838,220,3,0
128,838,221,2,0
128,838,222,1,0
128,838,223,2,0
128,838,224,3,0
128,838,225,2,0
128,838,226,2,0
128,838,227,2,0
128,838,228,1,0
128,838,229,1,0
128,838,230,2,0
128,838,231,1,0
128,838,232,2,0
128,838,233,1,0
128,838,234,2,0
128,838,235,1,0
128,838,236,2,0
128,838,237,3,0
128,838,238,2,0
128,838,239,1,0
128,838,240,2,0
128,838,241,2,0
128,838,242,1,0
128,838,243,1,0
128,838,244,1,0
128,838,245,3,0
128,838,246,2,0
128,838,247,2,0
128,838,248,1,0
128,838,249,1,0
128,838,250,1,0
128,838,251,2,0
128,838,252,1,0
128,838,253,2,0
128,838,254,1,0
128,838,255,2,0
128,838,256,2,0
128,838,257,2,0
128,838,258,2,0
128,838,259,1,0
128,838,260,2,0
128,838,261,3,0
128,838,262,1,0
128,838,263,2,0
128,838,264,2,0
128,838,265,2,0
128,838,266,2,0
128,838,267,1,0
128,838,268,2,0
128,838,269,2,0
128,838,270,1,0
128,838,271,2,0
128,838,272,1,0
128,838,273,2,0
128,838,274,2,0
128,838,275,1,0
128,838,276,2,0
128,838,277,2,0
128,838,278,2,0
128,838,279,2,0
128,838,280,2,0
128,838,281,2,0
128,838,282,1,0
128,838,283,2,0
128,838,284,2,0
128,838,285,2,0
128,838,286,2,0
128,838,287,2,0
128,838,288,0,1
128,838,289,1,0
128,838,290,2,0
128,838,291,2,0
128,838,292,2,0
128,838,293,1,0
128,838,294,2,0
128,838,295,2,0
128,838,296,2,0
128,838,297,1,0
128,838,298,2,0
128,838,299,2,0
128,838,300,2,0
128,838,301,2,0
128,838,302,2,0
128,838,303,2,0
128,838,304,1,0
128,838,305,3,0
128,838,306,2,0
128,838,307,2,0
128,838,308,2,0
128,838,309,1,0
128,838,310,2,0
128,838,311,1,0
128,838,312,1,0
128,838,313,1,0
128,838,314,2,0
128,838,315,0,1
128,838,316,2,0
128,838,317,1,0
128,838,318,2,0
128,838,319,2,0
128,838,320,1,0
128,838,321,2,0
128,838,322,2,0
128,838,323,2,0
128,838,324,1,0
128,838,325,2,0
128,838,326,2,0
128,838,327,1,0
128,838,328,3,0
128,838,329,2,0
128,838,330,1,0
128,838,331,2,0
128,838,332,1,0
128,838,333,2,0
128,838,334,1,0
128,838,335,1,0
128,838,336,3,0
128,838,337,2,0
128,838,338,1,0
128,838,339,2,0
128,838,340,3,0
128,838,341,3,0
128,838,342,2,0
128,838,343,1,0
128,838,344,2,0
128,838,345,1,0
128,838,346,2,0
128,838,347,2,0
128,838,348,2,0
128,838,349,1,0
128,838,350,3,0
128,838,351,2,0
128,838,352,2,0
128,838,353,2,0
128,838,354,2,0
128,838,355,2,0
128,838,356,1,0
128,838,357,1,0
128,838,358,2,0
128,838,359,2,0
128,838,360,2,0
128,838,361,2,0
128,838,362,2,0
128,838,363,2,0
128,838,364,2,0
128,838,365,1,0
128,838,366,3,0
128,838,367,1,0
128,838,368,1,0
128,838,369,2,0
128,838,370,1,0
128,838,371,1,0
128,838,372,1,0
128,838,373,1,0
128,838,374,3,0
128,838,375,3,0
128,838,376,2,0
128,838,377,1,0
128,838,378,2,0
128,838,379,3,0
128,838,380,2,0
128,838,381,1,0
128,838,382,1,0
128,838,383,3,0
128,838,384,2,0
128,838,385,1,0
128,838,386,2,0
128,838,387,2,0
128,838,388,1,0
128,838,389,2,0
128,838,390,1,0
128,838,391,2,0
128,838,392,2,0
128,838,393,1,0
128,838,394,2,0
128,838,395,2,0
128,838,396,2,0
128,838,397,1,0
128,838,398,1,0
128,838,399,1,0
128,838,400,0,1
128,864,1,4,0
128,864,2,4,0
128,864,3,2,0
128,864,4,4,0
128,864,5,4,0
128,864,6,3,0
128,864,7,2,0
128,864,8,4,0
128,864,9,4,0
128,864,10,3,0
128,864,11,3,0
128,864,12,3,0
128,864,13,3,0
128,864,14,5,0
128,864,15,4,0
128,864,16,4,0
128,864,17,3,0
128,864,18,3,0
128,864,19,3,0
128,864,20,3,0
128,864,21,4,0
128,864,22,3,0
128,864,23,3,0
128,864,24,4,0
128,864,25,2,0
128,864,26,3,0
128,864,27,5,0
128,864,28,4,0
128,864,29,3,0
128,864,30,3,0
128,864,31,4,0
128,864,32,4,0
128,864,33,4,0
128,864,34,2,0
128,864,35,3,0
128,864,36,4,0
128,864,37,3,0
128,864,38,3,0
128,864,39,3,0
128,864,40,4,0
128,864,41,3,0
128,864,42,2,0
128,864,43,3,0
128,864,44,3,0
128,864,45,3,0
128,864,46,3,0
128,864,47,3,0
128,864,48,2,0
128,864,49,4,0
128,864,50,3,0
128,864,51,3,0
128,864,52,3,0
128,864,53,4,0
128,864,54,4,0
128,864,55,3,0
128,864,56,3,0
128,864,57,3,0
128,864,58,4,0
128,864,59,3,0
128,864,60,4,0
128,864,61,3,0
128,864,62,3,0
128,864,63,4,0
128,864,64,4,0
128,864,65,3,0
128,864,66,3,0
128,864,67,4,0
128,864,68,2,0
128,864,69,4,0
128,864,70,2,0
128,864,71,3,0
128,864,72,4,0
128,864,73,4,0
128,864,74,4,0
128,864,75,4,0
128,864,76,2,0
128,864,77,4,0
128,864,78,2,0
128,864,79,1,0
128,864,80,4,0
128,864,81,3,0
128,864,82,4,0
128,864,83,4,0
128,864,84,3,0
128,864,85,3,0
128,864,86,3,0
128,864,87,3,0
128,864,88,3,0
128,864,89,3,0
128,864,90,2,0
128,864,91,2,0
128,864,92,3,0
128,864,93,2,0
128,864,94,3,0
128,864,95,2,0
128,864,96,3,0
128,864,97,3,0
128,864,98,2,0
128,864,99,3,0
128,864,100,4,0
128,864,101,3,0
128,864,102,2,0
128,864,103,3,0
128,864,104,2,0
128,864,105,4,0
128,864,106,3,0
128,864,107,2,0
128,864,108,4,0
128,864,109,4,0
128,864,110,2,0
128,864,111,2,0
128,864,112,3,0
128,864,113,4,0
128,864,114,3,0
128,864,115,2,0
128,864,116,5,0
128,864,117,2,0
128,864,118,3,0
128,864,119,3,0
128,864,120,3,0
128,864,121,2,0
128,864,122,3,0
128,864,123,4,0
128,864,124,3,0
128,864,125,5,0
128,864,126,4,0
128,864,127,3,0
128,864,128,4,0
128,864,129,2,0
128,864,130,4,0
128,864,131,3,0
128,864,132,3,0
128,864,133,3,0
128,864,134,2,0
128,864,135,3,0
128,864,136,3,0
128,864,137,3,0
128,864,138,3,0
128,864,139,2,0
128,864,140,2,0
128,864,141,3,0
128,864,142,4,0
128,864,143,3,0
128,864,144,2,0
128,864,145,3,0
128,864,146,3,0
128,864,147,3,0
128,864,148,2,0
128,864,149,2,0
128,864,150,2,0
128,864,151,2,0
128,864,152,3,0
128,864,153,4,0
128,864,154,5,0
128,864,155,3,0
128,864,156,3,0
128,864,157,2,0
128,864,158,3,0
128,864,159,4,0
128,864,160,4,0
128,864,161,1,0
128,864,162,2,0
128,864,163,2,0
128,864,164,3,0
128,864,165,3,0
128,864,166,4,0
128,864,167,4,0
128,864,168,2,0
128,864,169,2,0
128,864,170,3,0
128,864,171,4,0
128,864,172,4,0
128,864,173,4,0
128,864,174,3,0
128,864,175,3,0
128,864,176,3,0
128,864,177,5,0
128,864,178,3,0
128,864,179,3,0
128,864,180,4,0
128,864,181,3,0
128,864,182,2,0
128,864,183,3,0
128,864,184,2,0
128,864,185,3,0
128,864,186,4,0
128,864,187,3,0
128,864,188,5,0
128,864,189,2,0
128,864,190,2,0
128,864,191,2,0
128,864,192,3,0
128,864,193,2,0
128,864,194,3,0
128,864,195,3,0
128,864,196,2,0
128,864,197,2,0
128,864,198,3,0
128,864,199,3,0
128,864,200,3,0
128,864,201,4,0
128,864,202,4,0
128,864,203,3,0
128,864,204,1,0
128,864,205,3,0
128,864,206,4,0
128,864,207,4,0
128,864,208,3,0
128,864,209,2,0
128,864,210,3,0
128,864,211,3,0
128,864,212,3,0
128,864,213,4,0
128,864,214,3,0
128,864,215,3,0
128,864,216,4,0
128,864,217,3,0
128,864,218,2,0
128,864,219,3,0
128,864,220,2,0
128,864,221,3,0
128,864,222,3,0
128,864,223,4,0
128,864,224,4,0
128,864,225,4,0
128,864,226,3,0
128,864,227,4,0
128,864,228,1,0
128,864,229,4,0
128,864,230,4,0
128,864,231,3,0
128,864,232,3,0
128,864,233,4,0
128,864,234,4,0
128,864,235,4,0
128,864,236,3,0
128,864,237,4,0
128,864,238,3,0
128,864,239,4,0
128,864,240,4,0
128,864,241,3,0
128,864,242,3,0
128,864,243,4,0
128,864,244,2,0
128,864,245,3,0
128,864,246,2,0
128,864,247,3,0
128,864,248,2,0
128,864,249,5,0
128,864,250,3,0
128,864,251,2,0
128,864,252,3,0
128,864,253,3,0
128,864,254,4,0
128,864,255,4,0
128,864,256,4,0
128,864,257,3,0
128,864,258,3,0
128,864,259,5,0
128,864,260,4,0
128,864,261,4,0
128,864,262,3,0
128,864,263,3,0
128,864,264,4,0
128,864,265,3,0
128,864,266,3,0
128,864,267,2,0
128,864,268,3,0
128,864,269,3,0
128,864,270,3,0
128,864,271,3,0
128,864,272,4,0
128,864,273,3,0
128,864,274,3,0
128,864,275,3,0
128,864,276,3,0
128,864,277,2,0
128,864,278,5,0
128,864,279,3,0
128,864,280,3,0
128,864,281,4,0
128,864,282,3,0
128,864,283,3,0
128,864,284,3,0
128,864,285,4,0
128,864,286,3,0
128,864,287,3,0
128,864,288,3,0
128,864,289,4,0
128,864,290,3,0
128,864,291,3,0
128,864,292,2,0
128,864,293,3,0
128,864,294,3,0
128,864,295,4,0
128,864,296,3,0
128,864,297,4,0
128,864,298,4,0
128,864,299,3,0
128,864,300,3,0
128,864,301,2,0
128,864,302,2,0
128,864,303,3,0
128,864,304,3,0
128,864,305,2,0
128,864,306,3,0
128,864,307,3,0
128,864,308,3,0
128,864,309,4,0
128,864,310,3,0
128,864,311,4,0
128,864,312,3,0
128,864,313,3,0
128,864,314,3,0
128,864,315,4,0
128,864,316,3,0
128,864,317,2,0
128,864,318,4,0
128,864,319,3,0
128,864,320,3,0
128,864,321,4,0
128,864,322,3,0
128,864,323,2,0
128,864,324,4,0
128,864,325,4,0
128,864,326,2,0
128,864,327,3,0
128,864,328,3,0
128,864,329,3,0
128,864,330,4,0
128,864,331,3,0
128,864,332,3,0
128,864,333,3,0
128,864,334,2,0
128,864,335,2,0
128,864,336,3,0
128,864,337,3,0
128,864,338,3,0
128,864,339,2,0
128,864,340,4,0
128,864,341,3,0
128,864,342,4,0
128,864,343,2,0
128,864,344,3,0
128,864,345,3,0
128,864,346,4,0
128,864,347,3,0
128,864,348,3,0
128,864,349,2,0
128,864,350,4,0
128,864,351,2,0
128,864,352,3,0
128,864,353,3,0
128,864,354,3,0
128,864,355,3,0
128,864,356,3,0
128,864,357,3,0
128,864,358,3,0
128,864,359,3,0
128,864,360,3,0
128,864,361,2,0
128,864,362,5,0
128,864,363,3,0
128,864,364,3,0
128,864,365,3,0
128,864,366,3,0
128,864,367,3,0
128,864,368,2,0
128,864,369,3,0
128,864,370,4,0
128,864,371,4,0
128,864,372,3,0
128,864,373,3,0
128,864,374,2,0
128,864,375,3,0
128,864,376,2,0
128,864,377,4,0
128,864,378,2,0
128,864,379,3,0
128,864,380,3,0
128,864,381,3,0
128,864,382,3,0
128,864,383,4,0
128,864,384,3,0
128,864,385,2,0
128,864,386,3,0
128,864,387,3,0
128,864,388,2,0
128,864,389,3,0
128,864,390,3,0
128,864,391,3,0
128,864,392,2,0
128,864,393,3,0
128,864,394,3,0
128,864,395,4,0
128,864,396,2,0
128,864,397,3,0
128,864,398,3,0
128,864,399,2,0
128,864,400,3,0
256,1267,1,0,1
256,1267,2,0,1
256,1267,3,0,1
256,1267,4,0,1
256,1267,5,0,1
256,1267,6,0,1
256,1267,7,0,1
256,1267,8,0,1
256,1267,9,0,1
256,1267,10,0,1
256,1267,11,0,1
256,1267,12,0,1
256,1267,13,0,1
256,1267,14,0,1
256,1267,15,0,1
256,1267,16,0,1
256,1267,17,0,1
256,1267,18,0,1
256,1267,19,0,1
256,1267,20,0,1
256,1267,21,0,1
256,1267,22,0,1
256,1267,23,0,1
256,1267,24,0,1
256,1267,25,0,1
256,1267,26,0,1
256,1267,27,0,1
256,1267,28,0,1
256,1267,29,0,1
256,1267,30,0,1
256,1267,31,0,1
256,1267,32,0,1
256,1267,33,0,1
256,1267,34,0,1
256,1267,35,0,1
256,1267,36,0,1
256,1267,37,0,1
256,1267,38,0,1
256,1267,39,0,1
256,1267,40,0,1
256,1267,41,0,1
256,1267,42,0,1
256,1267,43,0,1
256,1267,44,0,1
256,1267,45,0,1
256,1267,46,0,1
256,1267,47,0,1
256,1267,48,0,1
256,1267,49,0,1
256,1267,50,0,1
256,1267,51,0,1
256,1267,52,0,1
256,1267,53,0,1
256,1267,54,0,1
256,1267,55,0,1
256,1267,56,0,1
256,1267,57,0,1
256,1267,58,0,1
256,1267,59,0,1
256,1267,60,0,1
256,1267,61,0,1
256,1267,62,0,1
256,1267,63,0,1
256,1267,64,0,1
256,1267,65,0,1
256,1267,66,0,1
256,1267,67,0,1
256,1267,68,0,1
256,1267,69,0,1
256,1267,70,0,1
256,1267,71,0,1
256,1267,72,0,1
256,1267,73,0,1
256,1267,74,0,1
256,1267,75,0,1
256,1267,76,0,1
256,1267,77,0,1
256,1267,78,0,1
256,1267,79,0,1
256,1267,80,0,1
256,1267,81,0,1
256,1267,82,0,1
256,1267,83,0,1
256,1267,84,0,1
256,1267,85,0,1
256,1267,86,0,1
256,1267,87,0,1
256,1267,88,0,1
256,1267,89,0,1
256,1267,90,0,1
256,1267,91,0,1
256,1267,92,0,1
256,1267,93,0,1
256,1267,94,0,1
256,1267,95,0,1
256,1267,96,0,1
256,1267,97,0,1
256,1267,98,0,1
256,1267,99,0,1
256,1267,100,0,1
256,1267,101,0,1
256,1267,102,0,1
256,1267,103,0,1
256,1267,104,0,1
256,1267,105,0,1
256,1267,106,0,1
256,1267,107,0,1
256,1267,108,0,1
256,1267,109,0,1
256,1267,110,0,1
256,1267,111,0,1
256,1267,112,0,1
256,1267,113,0,1
256,1267,114,0,1
256,1267,115,0,1
256,1267,116,0,1
256,1267,117,0,1
256,1267,118,0,1
256,1267,119,0,1
256,1267,120,0,1
256,1267,121,0,1
256,1267,122,0,1
256,1267,123,0,1
256,1267,124,0,1
256,1267,125,0,1
256,1267,126,0,1
256,1267,127,0,1
256,1267,128,0,1
256,1267,129,0,1
256,1267,130,0,1
256,1267,131,0,1
256,1267,132,0,1
256,1267,133,0,1
256,1267,134,0,1
256,1267,135,0,1
256,1267,136,0,1
256,1267,137,0,1
256,1267,138,0,1
