algo,N,M,count,E_mean,E_err,ProbSolv,ProbSolv_err
NeuroSAT_unsupervised_niters=512_Ntrain=256,1024,3379,400,0.0,0.0,1.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,1024,3482,400,0.0,0.0,1.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,1024,3584,400,0.005,0.003531100632833621,0.995,0.003531100632833621
NeuroSAT_unsupervised_niters=512_Ntrain=256,1024,3686,400,0.0175,0.006564457728034959,0.9825,0.006564457728034957
NeuroSAT_unsupervised_niters=512_Ntrain=256,1024,3789,400,0.165,0.022263797783157374,0.8625,0.017240285485136918
NeuroSAT_unsupervised_niters=512_Ntrain=256,1024,3891,400,0.3775,0.032444042824330124,0.695,0.02304920094407615
NeuroSAT_unsupervised_niters=512_Ntrain=256,1024,3994,400,1.0875,0.05460828267159527,0.3475,0.023838625698390622
NeuroSAT_unsupervised_niters=512_Ntrain=256,1024,4096,400,2.33,0.07700698142356915,0.0925,0.014504666088740709
NeuroSAT_unsupervised_niters=512_Ntrain=256,1024,4198,400,3.96,0.08840553629223566,0.01,0.004981167541368988
NeuroSAT_unsupervised_niters=512_Ntrain=256,1024,4301,400,6.0775,0.10808765761789507,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,1024,4403,400,8.4725,0.12081846767082347,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,1024,4506,400,11.4125,0.13835177051998662,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,1024,4608,400,14.5425,0.15038125108101652,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,1024,4710,400,17.99,0.16932639655832923,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,1024,4813,400,21.555,0.16643072271566675,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,1024,4915,400,25.585,0.18142277436320975,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,1024,5018,400,29.59,0.19847097222778604,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,1024,5120,400,33.5475,0.19058506247893683,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,2048,6144,400,0.0,0.0,1.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,2048,6349,400,0.0,0.0,1.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,2048,6554,400,0.0,0.0,1.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,2048,6758,400,0.0025,0.0025,0.9975,0.0025
NeuroSAT_unsupervised_niters=512_Ntrain=256,2048,6963,400,0.0,0.0,1.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,2048,7168,400,0.0,0.0,1.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,2048,7373,400,0.035,0.009858014563177493,0.9675,0.008877296377695385
NeuroSAT_unsupervised_niters=512_Ntrain=256,2048,7578,400,0.175,0.021202863096968106,0.84,0.018353258709644944
NeuroSAT_unsupervised_niters=512_Ntrain=256,2048,7782,400,0.67,0.043531453785414516,0.53,0.02498621173652292
NeuroSAT_unsupervised_niters=512_Ntrain=256,2048,7987,400,1.84,0.07424473517869389,0.195,0.01983484440653818
NeuroSAT_unsupervised_niters=512_Ntrain=256,2048,8192,400,3.845,0.10156636656414664,0.045,0.010378187072764358
NeuroSAT_unsupervised_niters=512_Ntrain=256,2048,8397,400,7.1875,0.1394344444020712,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,2048,8602,400,10.96,0.16147347835024276,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,2048,8806,400,16.0675,0.17337099853444946,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,2048,9011,400,22.055,0.1954172645089743,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,2048,9216,400,28.1725,0.22351006969068044,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,2048,9421,400,34.565,0.2317027252368981,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,2048,9626,400,42.36,0.24472069906605456,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,2048,9830,400,49.5025,0.2483781666313444,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,2048,10035,400,57.875,0.2644300391673289,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,2048,10240,400,66.135,0.29927554549332264,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,4096,12288,400,0.0,0.0,1.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,4096,12698,400,0.0,0.0,1.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,4096,13107,400,0.0,0.0,1.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,4096,13517,400,0.0,0.0,1.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,4096,13926,400,0.0,0.0,1.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,4096,14336,400,0.005,0.003531100632833621,0.995,0.003531100632833621
NeuroSAT_unsupervised_niters=512_Ntrain=256,4096,14746,400,0.03,0.008540042788362812,0.97,0.008540042788362812
NeuroSAT_unsupervised_niters=512_Ntrain=256,4096,15155,400,0.305,0.029275932103030526,0.75,0.021677749238103
NeuroSAT_unsupervised_niters=512_Ntrain=256,4096,15565,400,1.1025,0.05853246533973148,0.3675,0.024136399679191678
NeuroSAT_unsupervised_niters=512_Ntrain=256,4096,15974,400,3.4475,0.09914728860182073,0.025,0.007816023641463079
NeuroSAT_unsupervised_niters=512_Ntrain=256,4096,16384,400,7.4475,0.13952338985198673,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,4096,16794,400,13.6075,0.1945912994188687,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,4096,17203,400,22.2975,0.23406077306700027,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,4096,17613,400,31.84,0.24420296419023715,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,4096,18022,400,42.725,0.2892795259092418,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,4096,18432,400,55.845,0.29507645243555924,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,4096,18842,400,69.2725,0.3446993668528736,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,4096,19251,400,83.615,0.3284038065406306,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,4096,19661,400,97.8,0.3511349304019339,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,4096,20070,400,113.99,0.36685993994826843,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,4096,20480,400,129.43,0.40804902894757955,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,8192,24576,400,0.0,0.0,1.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,8192,25395,400,0.0,0.0,1.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,8192,26214,400,0.0,0.0,1.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,8192,27034,400,0.0,0.0,1.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,8192,27853,400,0.0,0.0,1.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,8192,28672,400,0.0125,0.005562078459710898,0.9875,0.005562078459710898
NeuroSAT_unsupervised_niters=512_Ntrain=256,8192,29491,400,0.1,0.01583118967153259,0.905,0.014679107277903189
NeuroSAT_unsupervised_niters=512_Ntrain=256,8192,30310,400,0.525,0.03676706464495794,0.5925,0.024599231297972052
NeuroSAT_unsupervised_niters=512_Ntrain=256,8192,31130,400,2.08,0.0732113362080862,0.1475,0.01775238696929992
NeuroSAT_unsupervised_niters=512_Ntrain=256,8192,31949,400,6.4225,0.12894398299990464,0.0025,0.0025
NeuroSAT_unsupervised_niters=512_Ntrain=256,8192,32768,400,14.025,0.19632829520664327,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,8192,33587,400,26.24,0.2656264171420254,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,8192,34406,400,42.5125,0.2930901977806281,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,8192,35226,400,61.8375,0.35920091539283083,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,8192,36045,400,84.1825,0.3818704583919542,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,8192,36864,400,109.51,0.45954074273734313,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,8192,37683,400,136.6325,0.4442544478235728,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,8192,38502,400,164.6475,0.47312019209225636,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,8192,39322,400,194.16,0.5320890874585582,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,8192,40141,400,226.695,0.5607615994596735,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,8192,40960,400,258.805,0.5417459359772527,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,16384,49152,400,0.0,0.0,1.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,16384,50790,400,0.0,0.0,1.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,16384,52429,400,0.0,0.0,1.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,16384,54067,400,0.0,0.0,1.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,16384,55706,400,0.0025,0.0025,0.9975,0.0025
NeuroSAT_unsupervised_niters=512_Ntrain=256,16384,57344,400,0.02,0.007008766440504623,0.98,0.007008766440504623
NeuroSAT_unsupervised_niters=512_Ntrain=256,16384,58982,400,0.155,0.019452081087806942,0.855,0.01762708954179009
NeuroSAT_unsupervised_niters=512_Ntrain=256,16384,60621,400,0.93,0.05202900675449849,0.43,0.0247847879612821
NeuroSAT_unsupervised_niters=512_Ntrain=256,16384,62259,400,4.08,0.10635920600377942,0.0175,0.006564457728034959
NeuroSAT_unsupervised_niters=512_Ntrain=256,16384,63898,400,12.1325,0.17837292852076145,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,16384,65536,400,27.725,0.26219325077484296,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,16384,67174,400,51.6275,0.36269923657975744,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,16384,68813,400,84.305,0.4680572951882572,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,16384,70451,400,123.5225,0.5233866336617122,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,16384,72090,400,168.1275,0.5571279820165782,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,16384,73728,400,217.2125,0.6365582261767443,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,16384,75366,400,270.915,0.6827681659399862,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,16384,77005,400,327.84,0.6835323996369035,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,16384,78643,400,386.9975,0.6963159297762405,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,16384,80282,400,450.7025,0.774239045530552,0.0,0.0
NeuroSAT_unsupervised_niters=512_Ntrain=256,16384,81920,400,516.96,0.7865144706433115,0.0,0.0
FMS_nsteps=20N^2,4096,12288,400,0.0,0.0,1.0,0.0
FMS_nsteps=20N^2,4096,12698,400,0.0,0.0,1.0,0.0
FMS_nsteps=20N^2,4096,13107,400,0.0,0.0,1.0,0.0
FMS_nsteps=20N^2,4096,13517,400,0.0,0.0,1.0,0.0
FMS_nsteps=20N^2,4096,13926,400,0.0,0.0,1.0,0.0
FMS_nsteps=20N^2,4096,14336,400,0.0,0.0,1.0,0.0
FMS_nsteps=20N^2,4096,14746,400,0.0,0.0,1.0,0.0
FMS_nsteps=20N^2,4096,15155,400,0.0,0.0,1.0,0.0
FMS_nsteps=20N^2,4096,15565,400,0.0,0.0,1.0,0.0
FMS_nsteps=20N^2,4096,15974,400,0.0,0.0,1.0,0.0
FMS_nsteps=20N^2,4096,16384,400,0.0,0.0,1.0,0.0
FMS_nsteps=20N^2,4096,16794,400,0.0,0.0,1.0,0.0
FMS_nsteps=20N^2,4096,17203,400,0.6025,0.06631159358369412,0.7225,0.02241630213714473
FMS_nsteps=20N^2,4096,17613,400,13.8725,0.3369710419052455,0.005,0.003531100632833621
FMS_nsteps=20N^2,4096,18022,400,36.4375,0.43478480763173916,0.0,0.0
FMS_nsteps=20N^2,4096,18432,400,62.2575,0.4468385010157193,0.0,0.0
FMS_nsteps=20N^2,4096,18842,400,87.4625,0.4837033250264092,0.0,0.0
FMS_nsteps=20N^2,4096,19251,400,112.73,0.47168471054870276,0.0,0.0
FMS_nsteps=20N^2,4096,19661,400,137.5425,0.4905324041015886,0.0,0.0
FMS_nsteps=20N^2,4096,20070,400,163.505,0.48058802484462726,0.0,0.0
FMS_nsteps=20N^2,4096,20480,400,188.43,0.500012781791513,0.0,0.0
FMS_nsteps=20N^2,8192,24576,400,0.0,0.0,1.0,0.0
FMS_nsteps=20N^2,8192,25395,400,0.0,0.0,1.0,0.0
FMS_nsteps=20N^2,8192,26214,400,0.0,0.0,1.0,0.0
FMS_nsteps=20N^2,8192,27034,400,0.0,0.0,1.0,0.0
FMS_nsteps=20N^2,8192,27853,400,0.0,0.0,1.0,0.0
FMS_nsteps=20N^2,8192,28672,400,0.0,0.0,1.0,0.0
FMS_nsteps=20N^2,8192,29491,400,0.0,0.0,1.0,0.0
FMS_nsteps=20N^2,8192,30310,400,0.0,0.0,1.0,0.0
FMS_nsteps=20N^2,8192,31130,400,0.0,0.0,1.0,0.0
FMS_nsteps=20N^2,8192,31949,400,0.0,0.0,1.0,0.0
FMS_nsteps=20N^2,8192,32768,400,0.0,0.0,1.0,0.0
FMS_nsteps=20N^2,8192,33587,400,0.0,0.0,1.0,0.0
FMS_nsteps=20N^2,8192,34406,400,0.5375,0.09249525829477716,0.8475,0.017997754663633205
FMS_nsteps=20N^2,8192,35226,400,41.28,0.6497765183580613,0.0,0.0
FMS_nsteps=20N^2,8192,36045,400,96.89,0.6452310110682145,0.0,0.0
FMS_nsteps=20N^2,8192,36864,400,153.2325,0.6842177974599186,0.0,0.0
FMS_nsteps=20N^2,8192,37683,400,208.6775,0.7132710728983646,0.0,0.0
FMS_nsteps=20N^2,8192,38502,400,260.865,0.7216518488699684,0.0,0.0
FMS_nsteps=20N^2,8192,39322,400,314.35,0.7453405808445117,0.0,0.0
FMS_nsteps=20N^2,8192,40141,400,368.0075,0.7377783553541488,0.0,0.0
FMS_nsteps=20N^2,8192,40960,400,420.9875,0.7221041791104119,0.0,0.0
FMS_nsteps=20N^2,16384,49152,400,0.0,0.0,1.0,0.0
FMS_nsteps=20N^2,16384,50790,400,0.0,0.0,1.0,0.0
FMS_nsteps=20N^2,16384,52429,400,0.0,0.0,1.0,0.0
FMS_nsteps=20N^2,16384,54067,400,0.0,0.0,1.0,0.0
FMS_nsteps=20N^2,16384,55706,400,0.0,0.0,1.0,0.0
FMS_nsteps=20N^2,16384,57344,400,0.0,0.0,1.0,0.0
FMS_nsteps=20N^2,16384,58982,400,0.0,0.0,1.0,0.0
FMS_nsteps=20N^2,16384,60621,400,0.0,0.0,1.0,0.0
FMS_nsteps=20N^2,16384,62259,400,0.0,0.0,1.0,0.0
FMS_nsteps=20N^2,16384,63898,400,0.0,0.0,1.0,0.0
FMS_nsteps=20N^2,16384,65536,400,0.0,0.0,1.0,0.0
FMS_nsteps=20N^2,16384,67174,400,0.0,0.0,1.0,0.0
FMS_nsteps=20N^2,16384,68813,400,0.285,0.08995647792015592,0.95,0.010910894511799621
FMS_nsteps=20N^2,16384,70451,400,113.4825,1.1102052168106507,0.0,0.0
FMS_nsteps=20N^2,16384,72090,400,242.985,1.0568546692804786,0.0,0.0
FMS_nsteps=20N^2,16384,73728,400,359.7925,1.1219438508169493,0.0,0.0
FMS_nsteps=20N^2,16384,75366,400,473.1525,1.135124167906937,0.0,0.0
FMS_nsteps=20N^2,16384,77005,400,583.78,1.0685837252854182,0.0,0.0
FMS_nsteps=20N^2,16384,78643,400,691.675,1.0811837648306293,0.0,0.0
FMS_nsteps=20N^2,16384,80282,400,802.195,1.1018064171860593,0.0,0.0
FMS_nsteps=20N^2,16384,81920,400,911.38,1.1388124228053713,0.0,0.0
NeuroSAT_supervised_niters=32_Ntrain=256,16,48,400,0.51,0.0406679814077297,0.6475,0.023917346710791536
NeuroSAT_supervised_niters=32_Ntrain=256,16,50,400,0.56,0.04086777995678859,0.6075,0.024445927747963395
NeuroSAT_supervised_niters=32_Ntrain=256,16,51,400,0.57,0.045611962551720446,0.625,0.02423646044779629
NeuroSAT_supervised_niters=32_Ntrain=256,16,53,400,0.56,0.04578472017500772,0.645,0.023955629410456487
NeuroSAT_supervised_niters=32_Ntrain=256,16,54,400,0.4,0.0364461356251251,0.71,0.022716516023603327
NeuroSAT_supervised_niters=32_Ntrain=256,16,56,400,0.5875,0.05960067092690604,0.68,0.02335301711816491
NeuroSAT_supervised_niters=32_Ntrain=256,16,58,400,0.43,0.05178759395084932,0.7675,0.02114775268460038
NeuroSAT_supervised_niters=32_Ntrain=256,16,59,400,0.5325,0.05583595175844978,0.6975,0.02299579072303111
NeuroSAT_supervised_niters=32_Ntrain=256,16,61,400,0.5325,0.05694705253110076,0.7075,0.022774020616430333
NeuroSAT_supervised_niters=32_Ntrain=256,16,62,400,0.6175,0.05797747704593163,0.6625,0.02367245949084853
NeuroSAT_supervised_niters=32_Ntrain=256,16,64,400,0.715,0.07218006931289993,0.6875,0.023204644228784484
NeuroSAT_supervised_niters=32_Ntrain=256,16,66,400,0.895,0.08383022286540912,0.6425,0.02399319817984345
NeuroSAT_supervised_niters=32_Ntrain=256,16,67,400,0.925,0.08308547098453378,0.62,0.024299715851758236
NeuroSAT_supervised_niters=32_Ntrain=256,16,69,400,0.95,0.08380817098475257,0.6425,0.02399319817984345
NeuroSAT_supervised_niters=32_Ntrain=256,16,70,400,1.2825,0.10090683747707122,0.58,0.02470883072485369
NeuroSAT_supervised_niters=32_Ntrain=256,16,72,400,1.6475,0.11336993088147392,0.49,0.0250263019536184
NeuroSAT_supervised_niters=32_Ntrain=256,16,74,400,1.6925,0.1118643977488337,0.4925,0.02502849253543831
NeuroSAT_supervised_niters=32_Ntrain=256,16,75,400,1.875,0.12123399566235807,0.435,0.024818892876375905
NeuroSAT_supervised_niters=32_Ntrain=256,16,77,400,2.235,0.13655054973005035,0.41,0.024622462593339462
NeuroSAT_supervised_niters=32_Ntrain=256,16,78,400,2.36,0.1370143508207336,0.3625,0.024066207238097728
NeuroSAT_supervised_niters=32_Ntrain=256,16,80,400,2.5925,0.14152272283168607,0.33,0.023540079403983852
NeuroSAT_supervised_niters=32_Ntrain=256,32,96,400,1.415,0.06426322357897948,0.29,0.022716516023603327
NeuroSAT_supervised_niters=32_Ntrain=256,32,99,400,1.335,0.07163985043553668,0.3525,0.023917346710791532
NeuroSAT_supervised_niters=32_Ntrain=256,32,102,400,1.1675,0.060271810183176774,0.3475,0.023838625698390622
NeuroSAT_supervised_niters=32_Ntrain=256,32,106,400,1.1825,0.06807768211392785,0.4025,0.024550788746396227
NeuroSAT_supervised_niters=32_Ntrain=256,32,109,400,1.175,0.06678013526615093,0.395,0.02447314522272795
NeuroSAT_supervised_niters=32_Ntrain=256,32,112,400,1.145,0.07364439042182035,0.44,0.024850429767895824
NeuroSAT_supervised_niters=32_Ntrain=256,32,115,400,1.1175,0.06534454183686404,0.4275,0.024766769210836873
NeuroSAT_supervised_niters=32_Ntrain=256,32,118,400,1.2875,0.07891564212137268,0.4225,0.024728792083212166
NeuroSAT_supervised_niters=32_Ntrain=256,32,122,400,1.255,0.07947154721686628,0.4325,0.024802162065186362
NeuroSAT_supervised_niters=32_Ntrain=256,32,125,400,1.39,0.09548583067476098,0.415,0.0246669545468536
NeuroSAT_supervised_niters=32_Ntrain=256,32,128,400,1.5175,0.10572217041990643,0.42,0.024708830724853692
NeuroSAT_supervised_niters=32_Ntrain=256,32,131,400,1.5975,0.10859658106287862,0.4425,0.02486523828938645
NeuroSAT_supervised_niters=32_Ntrain=256,32,134,400,1.795,0.11839544418180761,0.39,0.024418038445046305
NeuroSAT_supervised_niters=32_Ntrain=256,32,138,400,2.525,0.16356289172325178,0.35,0.023878346647045967
NeuroSAT_supervised_niters=32_Ntrain=256,32,141,400,2.5875,0.16759648214407027,0.33,0.023540079403983855
NeuroSAT_supervised_niters=32_Ntrain=256,32,144,400,2.5825,0.14769060790774885,0.31,0.023153622298981852
NeuroSAT_supervised_niters=32_Ntrain=256,32,147,400,3.0225,0.15512945317736335,0.25,0.021677749238103
NeuroSAT_supervised_niters=32_Ntrain=256,32,150,400,3.8875,0.18523062743063273,0.185,0.01943919251187622
NeuroSAT_supervised_niters=32_Ntrain=256,32,154,400,4.075,0.20313566339853004,0.1725,0.018914379699014616
NeuroSAT_supervised_niters=32_Ntrain=256,32,157,400,4.49,0.20363181182459536,0.165,0.018582269825823197
NeuroSAT_supervised_niters=32_Ntrain=256,32,160,400,5.545,0.21126172462310064,0.095,0.014679107277903192
NeuroSAT_supervised_niters=32_Ntrain=256,64,192,400,3.5125,0.10789445030220526,0.035,0.009200495791370026
NeuroSAT_supervised_niters=32_Ntrain=256,64,198,400,3.5725,0.10477023135626892,0.04,0.009810229431759455
NeuroSAT_supervised_niters=32_Ntrain=256,64,205,400,3.39,0.09909237228774995,0.05,0.010910894511799617
NeuroSAT_supervised_niters=32_Ntrain=256,64,211,400,3.375,0.10350226711645312,0.0675,0.012560006345479935
NeuroSAT_supervised_niters=32_Ntrain=256,64,218,400,3.145,0.09712631622407053,0.0625,0.012118230223898145
NeuroSAT_supervised_niters=32_Ntrain=256,64,224,400,3.11,0.10281623385857971,0.0875,0.014146011774447492
NeuroSAT_supervised_niters=32_Ntrain=256,64,230,400,3.0775,0.11009785747484543,0.09,0.01432700798822758
NeuroSAT_supervised_niters=32_Ntrain=256,64,237,400,2.87,0.10611739845868395,0.1025,0.015184227900764524
NeuroSAT_supervised_niters=32_Ntrain=256,64,243,400,2.75,0.11886577590586897,0.1525,0.017997754663633205
NeuroSAT_supervised_niters=32_Ntrain=256,64,250,400,2.72,0.1205833772839067,0.1625,0.018468543329993016
NeuroSAT_supervised_niters=32_Ntrain=256,64,256,400,3.1,0.1346582046523735,0.13,0.0168362301782953
NeuroSAT_supervised_niters=32_Ntrain=256,64,262,400,3.1725,0.14433968350938342,0.1525,0.017997754663633205
NeuroSAT_supervised_niters=32_Ntrain=256,64,269,400,3.4125,0.16613205296557432,0.165,0.018582269825823197
NeuroSAT_supervised_niters=32_Ntrain=256,64,275,400,4.1125,0.18536588319221278,0.105,0.015346866644024562
NeuroSAT_supervised_niters=32_Ntrain=256,64,282,400,4.3775,0.2025216579277993,0.095,0.014679107277903192
NeuroSAT_supervised_niters=32_Ntrain=256,64,288,400,5.4925,0.22628050411238126,0.07,0.012773327473170101
NeuroSAT_supervised_niters=32_Ntrain=256,64,294,400,5.7775,0.24140874015776936,0.0725,0.012981937519276001
NeuroSAT_supervised_niters=32_Ntrain=256,64,301,400,7.0775,0.27523739468608543,0.04,0.009810229431759455
NeuroSAT_supervised_niters=32_Ntrain=256,64,307,400,7.4475,0.2891403027280254,0.0375,0.009511073878158529
NeuroSAT_supervised_niters=32_Ntrain=256,64,314,400,9.4775,0.3166020000585953,0.015,0.00608523419335443
NeuroSAT_supervised_niters=32_Ntrain=256,64,320,400,10.09,0.3312159567790517,0.005,0.003531100632833621
NeuroSAT_supervised_niters=32_Ntrain=256,128,384,400,9.115,0.18799679381897857,0.0,0.0
NeuroSAT_supervised_niters=32_Ntrain=256,128,397,400,9.1475,0.15938276739143847,0.0,0.0
NeuroSAT_supervised_niters=32_Ntrain=256,128,410,400,8.3875,0.15309950365709918,0.0,0.0
NeuroSAT_supervised_niters=32_Ntrain=256,128,422,400,7.9975,0.1483196925664543,0.0025,0.0025
NeuroSAT_supervised_niters=32_Ntrain=256,128,435,400,7.5925,0.13875063503207657,0.0025,0.0025
NeuroSAT_supervised_niters=32_Ntrain=256,128,448,400,7.1975,0.14343174697430222,0.0,0.0
NeuroSAT_supervised_niters=32_Ntrain=256,128,461,400,6.9725,0.1478055329272547,0.0025,0.0025
NeuroSAT_supervised_niters=32_Ntrain=256,128,474,400,6.455,0.14224282073315794,0.0,0.0
NeuroSAT_supervised_niters=32_Ntrain=256,128,486,400,6.195,0.16107389452902313,0.01,0.004981167541368988
NeuroSAT_supervised_niters=32_Ntrain=256,128,499,400,6.24,0.1761990785680236,0.0225,0.007424431321732853
NeuroSAT_supervised_niters=32_Ntrain=256,128,512,400,6.545,0.1966701180615547,0.01,0.004981167541368988
NeuroSAT_supervised_niters=32_Ntrain=256,128,525,400,6.7675,0.19768994070675827,0.01,0.004981167541368988
NeuroSAT_supervised_niters=32_Ntrain=256,128,538,400,7.055,0.2300537966942376,0.0225,0.007424431321732853
NeuroSAT_supervised_niters=32_Ntrain=256,128,550,400,7.985,0.24814992133516106,0.0125,0.005562078459710898
NeuroSAT_supervised_niters=32_Ntrain=256,128,563,400,8.8725,0.2780447474399532,0.005,0.003531100632833622
NeuroSAT_supervised_niters=32_Ntrain=256,128,576,400,10.3775,0.3632386821713292,0.0125,0.005562078459710898
NeuroSAT_supervised_niters=32_Ntrain=256,128,589,400,12.185,0.356257260401767,0.0,0.0
NeuroSAT_supervised_niters=32_Ntrain=256,128,602,400,13.5325,0.4119272624491758,0.0025,0.0025
NeuroSAT_supervised_niters=32_Ntrain=256,128,614,400,16.1875,0.4509314885805645,0.0,0.0
NeuroSAT_supervised_niters=32_Ntrain=256,128,627,400,18.3525,0.4877914108779652,0.0025,0.0025
NeuroSAT_supervised_niters=32_Ntrain=256,128,640,400,20.0825,0.495596381957661,0.0,0.0
NeuroSAT_supervised_niters=32_Ntrain=256,256,768,400,21.9625,0.27131487940115107,0.0,0.0
NeuroSAT_supervised_niters=32_Ntrain=256,256,794,400,20.385,0.22470685442608368,0.0,0.0
NeuroSAT_supervised_niters=32_Ntrain=256,256,819,400,18.7575,0.21462033710192602,0.0,0.0
NeuroSAT_supervised_niters=32_Ntrain=256,256,845,400,17.785,0.20316280494540137,0.0,0.0
NeuroSAT_supervised_niters=32_Ntrain=256,256,870,400,16.655,0.20169069224519473,0.0,0.0
NeuroSAT_supervised_niters=32_Ntrain=256,256,896,400,15.8875,0.19902546876730404,0.0,0.0
NeuroSAT_supervised_niters=32_Ntrain=256,256,922,400,15.5875,0.21113931158655203,0.0,0.0
NeuroSAT_supervised_niters=32_Ntrain=256,256,947,400,14.46,0.21182699707952554,0.0,0.0
NeuroSAT_supervised_niters=32_Ntrain=256,256,973,400,14.0525,0.22475128971949512,0.0,0.0
NeuroSAT_supervised_niters=32_Ntrain=256,256,998,400,13.415,0.23458903969252196,0.0,0.0
NeuroSAT_supervised_niters=32_Ntrain=256,256,1024,400,13.1025,0.2585965289538269,0.0,0.0
NeuroSAT_supervised_niters=32_Ntrain=256,256,1050,400,13.8725,0.2674076972834104,0.0,0.0
NeuroSAT_supervised_niters=32_Ntrain=256,256,1075,400,14.3475,0.2968368907738908,0.0025,0.0025
NeuroSAT_supervised_niters=32_Ntrain=256,256,1101,400,15.4275,0.3303174737410157,0.0,0.0
NeuroSAT_supervised_niters=32_Ntrain=256,256,1126,400,18.1575,0.4484663192188286,0.0,0.0
