N,M,id,E,solved
64,563,82,0,1
64,563,83,0,1
64,563,84,0,1
64,563,85,0,1
64,563,86,0,1
64,563,87,0,1
64,563,88,0,1
64,563,89,0,1
64,563,90,0,1
64,563,91,0,1
64,563,92,0,1
64,563,93,0,1
64,563,94,0,1
64,563,95,0,1
64,563,96,0,1
64,563,97,0,1
64,563,98,0,1
64,563,99,0,1
64,563,100,0,1
64,563,101,0,1
64,563,102,0,1
64,563,103,0,1
64,563,104,0,1
64,563,105,0,1
64,563,106,0,1
64,563,107,0,1
64,563,108,0,1
64,563,109,0,1
64,563,110,0,1
64,563,111,0,1
64,563,112,0,1
64,563,113,0,1
64,563,114,0,1
64,563,115,0,1
64,563,116,0,1
64,563,117,0,1
64,563,118,0,1
64,563,119,0,1
64,563,120,0,1
64,563,121,0,1
64,563,122,0,1
64,563,123,0,1
64,563,124,0,1
64,563,125,0,1
64,563,126,0,1
64,563,127,0,1
64,563,128,0,1
64,563,129,0,1
64,563,130,0,1
64,563,131,0,1
64,563,132,0,1
64,563,133,0,1
64,563,134,0,1
64,563,135,0,1
64,563,136,0,1
64,563,137,0,1
64,563,138,0,1
64,563,139,0,1
64,563,140,0,1
64,563,141,0,1
64,563,142,0,1
64,563,143,0,1
64,563,144,0,1
64,563,145,0,1
64,563,146,0,1
64,563,147,0,1
64,563,148,0,1
64,563,149,0,1
64,563,150,0,1
64,563,151,0,1
64,563,152,0,1
64,563,153,0,1
64,563,154,0,1
64,563,155,0,1
64,563,156,0,1
64,563,157,0,1
64,563,158,0,1
64,563,159,0,1
64,563,160,0,1
64,563,161,0,1
64,563,162,0,1
64,563,163,0,1
64,563,164,0,1
64,563,165,0,1
64,563,166,0,1
64,563,167,0,1
64,563,168,0,1
64,563,169,0,1
64,563,170,0,1
64,563,171,0,1
64,563,172,0,1
64,563,173,0,1
64,563,174,0,1
64,563,175,0,1
64,563,176,0,1
64,563,177,0,1
64,563,178,0,1
64,563,179,0,1
64,563,180,0,1
64,563,181,0,1
64,563,182,0,1
64,563,183,0,1
64,563,184,0,1
64,563,185,0,1
64,563,186,0,1
64,563,187,0,1
64,563,188,0,1
64,563,189,0,1
64,563,190,0,1
64,563,191,0,1
64,563,192,0,1
64,563,193,0,1
64,563,194,0,1
64,563,195,0,1
64,563,196,0,1
64,563,197,0,1
64,563,198,0,1
64,563,199,0,1
64,563,200,0,1
64,570,1,0,1
64,570,2,0,1
64,570,3,0,1
64,570,4,0,1
64,570,5,0,1
64,570,6,0,1
64,570,7,0,1
64,570,8,0,1
64,570,9,0,1
64,570,10,0,1
64,570,11,0,1
64,570,12,0,1
64,570,13,0,1
64,570,14,0,1
64,570,15,0,1
64,570,16,0,1
64,570,17,0,1
64,570,18,0,1
64,570,19,0,1
64,570,20,0,1
64,570,21,0,1
64,570,22,0,1
64,570,23,0,1
64,570,24,0,1
64,570,25,0,1
64,570,26,0,1
64,570,27,0,1
64,570,28,0,1
64,570,29,0,1
64,570,30,0,1
64,570,31,0,1
64,570,32,0,1
64,570,33,0,1
64,570,34,0,1
64,570,35,0,1
64,570,36,0,1
64,570,37,0,1
64,570,38,0,1
64,570,39,0,1
64,570,40,0,1
64,570,41,0,1
64,570,42,0,1
64,570,43,0,1
64,570,44,0,1
64,570,45,0,1
64,570,46,0,1
64,570,47,0,1
64,570,48,0,1
64,570,49,0,1
64,570,50,0,1
64,570,51,0,1
64,570,52,0,1
64,570,53,0,1
64,570,54,0,1
64,570,55,0,1
64,570,56,0,1
64,570,57,0,1
64,570,58,0,1
64,570,59,0,1
64,570,60,0,1
64,570,61,0,1
64,570,62,0,1
64,570,63,0,1
64,570,64,0,1
64,570,65,0,1
64,570,66,0,1
64,570,67,0,1
64,570,68,0,1
64,570,69,0,1
64,570,70,0,1
64,570,71,0,1
64,570,72,0,1
64,570,73,0,1
64,570,74,0,1
64,570,75,0,1
64,570,76,0,1
64,570,77,0,1
64,570,78,0,1
64,570,79,0,1
64,570,80,0,1
64,570,81,0,1
64,570,82,0,1
64,570,83,0,1
64,570,84,0,1
64,570,85,0,1
64,570,86,0,1
64,570,87,0,1
64,570,88,0,1
64,570,89,0,1
64,570,90,0,1
64,570,91,0,1
64,570,92,0,1
64,570,93,0,1
64,570,94,0,1
64,570,95,0,1
64,570,96,0,1
64,570,97,0,1
64,570,98,0,1
64,570,99,0,1
64,570,100,0,1
64,570,101,0,1
64,570,102,0,1
64,570,103,0,1
64,570,104,0,1
64,570,105,0,1
64,570,106,0,1
64,570,107,0,1
64,570,108,0,1
64,570,109,0,1
64,570,110,0,1
64,570,111,0,1
64,570,112,0,1
64,570,113,0,1
64,570,114,0,1
64,570,115,0,1
64,570,116,0,1
64,570,117,0,1
64,570,118,0,1
64,570,119,0,1
64,570,120,0,1
64,570,121,0,1
64,570,122,0,1
64,570,123,0,1
64,570,124,0,1
64,570,125,0,1
64,570,126,0,1
64,570,127,0,1
64,570,128,0,1
64,570,129,0,1
64,570,130,0,1
64,570,131,0,1
64,570,132,0,1
64,570,133,0,1
64,570,134,0,1
64,570,135,0,1
64,570,136,0,1
64,570,137,0,1
64,570,138,0,1
64,570,139,0,1
64,570,140,0,1
64,570,141,0,1
64,570,142,0,1
64,570,143,0,1
64,570,144,0,1
64,570,145,0,1
64,570,146,0,1
64,570,147,0,1
64,570,148,0,1
64,570,149,0,1
64,570,150,0,1
64,570,151,0,1
64,570,152,0,1
64,570,153,0,1
64,570,154,0,1
64,570,155,0,1
64,570,156,0,1
64,570,157,0,1
64,570,158,0,1
64,570,159,0,1
64,570,160,0,1
64,570,161,0,1
64,570,162,0,1
64,570,163,0,1
64,570,164,0,1
64,570,165,0,1
64,570,166,0,1
64,570,167,0,1
64,570,168,0,1
64,570,169,0,1
64,570,170,0,1
64,570,171,0,1
64,570,172,0,1
64,570,173,0,1
64,570,174,0,1
64,570,175,0,1
64,570,176,0,1
64,570,177,0,1
64,570,178,0,1
64,570,179,0,1
64,570,180,0,1
64,570,181,0,1
64,570,182,0,1
64,570,183,0,1
64,570,184,0,1
64,570,185,0,1
64,570,186,1,0
64,570,187,0,1
64,570,188,0,1
64,570,189,0,1
64,570,190,0,1
64,570,191,0,1
64,570,192,0,1
64,570,193,0,1
64,570,194,0,1
64,570,195,0,1
64,570,196,0,1
64,570,197,0,1
64,570,198,0,1
64,570,199,0,1
64,570,200,0,1
64,576,1,0,1
64,576,2,0,1
64,576,3,0,1
64,576,4,0,1
64,576,5,0,1
64,576,6,0,1
64,576,7,0,1
64,576,8,0,1
64,576,9,0,1
64,576,10,0,1
64,576,11,0,1
64,576,12,0,1
64,576,13,0,1
64,576,14,0,1
64,576,15,0,1
64,576,16,0,1
64,576,17,0,1
64,576,18,0,1
64,576,19,0,1
64,576,20,0,1
64,576,21,0,1
64,576,22,0,1
64,576,23,0,1
64,576,24,0,1
64,576,25,0,1
64,576,26,0,1
64,576,27,0,1
64,576,28,0,1
64,576,29,0,1
64,576,30,0,1
64,576,31,0,1
64,576,32,0,1
64,576,33,0,1
64,576,34,0,1
64,576,35,0,1
64,576,36,0,1
64,576,37,0,1
64,576,38,0,1
64,576,39,0,1
64,576,40,0,1
64,576,41,0,1
64,576,42,0,1
64,576,43,0,1
64,576,44,0,1
64,576,45,0,1
64,576,46,0,1
64,576,47,0,1
64,576,48,0,1
64,576,49,0,1
64,576,50,0,1
64,576,51,0,1
64,576,52,0,1
64,576,53,0,1
64,576,54,0,1
64,576,55,0,1
64,576,56,0,1
64,576,57,0,1
64,576,58,0,1
64,576,59,0,1
64,576,60,0,1
64,576,61,0,1
64,576,62,0,1
64,576,63,0,1
64,576,64,0,1
64,576,65,0,1
64,576,66,0,1
64,576,67,0,1
64,576,68,0,1
64,576,69,0,1
64,576,70,0,1
64,576,71,0,1
64,576,72,0,1
64,576,73,0,1
64,576,74,0,1
64,576,75,0,1
64,576,76,0,1
64,576,77,0,1
64,576,78,0,1
64,576,79,0,1
64,576,80,0,1
64,576,81,0,1
64,576,82,0,1
64,576,83,0,1
64,576,84,0,1
64,576,85,0,1
64,576,86,0,1
64,576,87,0,1
64,576,88,0,1
64,576,89,0,1
64,576,90,0,1
64,576,91,0,1
64,576,92,0,1
64,576,93,0,1
64,576,94,0,1
64,576,95,0,1
64,576,96,0,1
64,576,97,0,1
64,576,98,0,1
64,576,99,0,1
64,576,100,0,1
64,576,101,0,1
64,576,102,0,1
64,576,103,0,1
64,576,104,0,1
64,576,105,0,1
64,576,106,0,1
64,576,107,0,1
64,576,108,0,1
64,576,109,0,1
64,576,110,0,1
64,576,111,0,1
64,576,112,0,1
64,576,113,0,1
64,576,114,0,1
64,576,115,0,1
64,576,116,0,1
64,576,117,0,1
64,576,118,0,1
64,576,119,0,1
64,576,120,0,1
64,576,121,0,1
64,576,122,0,1
64,576,123,0,1
64,576,124,0,1
64,576,125,0,1
64,576,126,0,1
64,576,127,0,1
64,576,128,0,1
64,576,129,0,1
64,576,130,0,1
64,576,131,0,1
64,576,132,0,1
64,576,133,0,1
64,576,134,0,1
64,576,135,0,1
64,576,136,0,1
64,576,137,0,1
64,576,138,0,1
64,576,139,0,1
64,576,140,0,1
64,576,141,0,1
64,576,142,0,1
64,576,143,0,1
64,576,144,0,1
64,576,145,0,1
64,576,146,0,1
64,576,147,0,1
64,576,148,0,1
64,576,149,0,1
64,576,150,0,1
64,576,151,0,1
64,576,152,0,1
64,576,153,0,1
64,576,154,0,1
64,576,155,0,1
64,576,156,0,1
64,576,157,0,1
64,576,158,0,1
64,576,159,0,1
64,576,160,0,1
64,576,161,0,1
64,576,162,0,1
64,576,163,0,1
64,576,164,0,1
64,576,165,0,1
64,576,166,0,1
64,576,167,0,1
64,576,168,0,1
64,576,169,0,1
64,576,170,0,1
64,576,171,0,1
64,576,172,0,1
64,576,173,0,1
64,576,174,0,1
64,576,175,0,1
64,576,176,0,1
64,576,177,0,1
64,576,178,0,1
64,576,179,0,1
64,576,180,0,1
64,576,181,0,1
64,576,182,0,1
64,576,183,0,1
64,576,184,0,1
64,576,185,0,1
64,576,186,0,1
64,576,187,0,1
64,576,188,0,1
64,576,189,0,1
64,576,190,0,1
64,576,191,0,1
64,576,192,0,1
64,576,193,0,1
64,576,194,0,1
64,576,195,0,1
64,576,196,0,1
64,576,197,0,1
64,576,198,0,1
64,576,199,0,1
64,576,200,0,1
64,582,1,0,1
64,582,2,0,1
64,582,3,0,1
64,582,4,0,1
64,582,5,0,1
64,582,6,0,1
64,582,7,0,1
64,582,8,0,1
64,582,9,0,1
64,582,10,0,1
64,582,11,0,1
64,582,12,0,1
64,582,13,0,1
64,582,14,0,1
64,582,15,0,1
64,582,16,0,1
64,582,17,0,1
64,582,18,0,1
64,582,19,0,1
64,582,20,0,1
64,582,21,0,1
64,582,22,0,1
64,582,23,0,1
64,582,24,0,1
64,582,25,0,1
64,582,26,0,1
64,582,27,0,1
64,582,28,0,1
64,582,29,0,1
64,582,30,0,1
64,582,31,0,1
64,582,32,0,1
64,582,33,0,1
64,582,34,0,1
64,582,35,0,1
64,582,36,0,1
64,582,37,0,1
64,582,38,0,1
64,582,39,0,1
64,582,40,0,1
64,582,41,0,1
64,582,42,0,1
64,582,43,0,1
64,582,44,0,1
64,582,45,0,1
64,582,46,0,1
64,582,47,0,1
64,582,48,0,1
64,582,49,0,1
64,582,50,0,1
64,582,51,0,1
64,582,52,0,1
64,582,53,0,1
64,582,54,0,1
64,582,55,0,1
64,582,56,0,1
64,582,57,0,1
64,582,58,0,1
64,582,59,0,1
64,582,60,0,1
64,582,61,0,1
64,582,62,0,1
64,582,63,0,1
64,582,64,0,1
64,582,65,0,1
64,582,66,0,1
64,582,67,0,1
64,582,68,0,1
64,582,69,0,1
64,582,70,0,1
64,582,71,0,1
64,582,72,0,1
64,582,73,0,1
64,582,74,0,1
64,582,75,0,1
64,582,76,0,1
64,582,77,0,1
64,582,78,0,1
64,582,79,0,1
64,582,80,0,1
64,582,81,0,1
64,582,82,0,1
64,582,83,0,1
64,582,84,0,1
64,582,85,0,1
64,582,86,0,1
64,582,87,0,1
64,582,88,0,1
64,582,89,0,1
64,582,90,0,1
64,582,91,0,1
64,582,92,0,1
64,582,93,0,1
64,582,94,0,1
64,582,95,0,1
64,582,96,0,1
64,582,97,0,1
64,582,98,0,1
64,582,99,0,1
64,582,100,0,1
64,582,101,0,1
64,582,102,0,1
64,582,103,0,1
64,582,104,0,1
64,582,105,0,1
64,582,106,0,1
64,582,107,0,1
64,582,108,0,1
64,582,109,0,1
64,582,110,0,1
64,582,111,0,1
64,582,112,0,1
64,582,113,0,1
64,582,114,0,1
64,582,115,0,1
64,582,116,0,1
64,582,117,0,1
64,582,118,0,1
64,582,119,0,1
64,582,120,0,1
64,582,121,0,1
64,582,122,0,1
64,582,123,0,1
64,582,124,0,1
64,582,125,0,1
64,582,126,0,1
64,582,127,0,1
64,582,128,0,1
64,582,129,0,1
64,582,130,0,1
64,582,131,0,1
64,582,132,0,1
64,582,133,0,1
64,582,134,0,1
64,582,135,0,1
64,582,136,0,1
64,582,137,0,1
64,582,138,0,1
64,582,139,0,1
64,582,140,0,1
64,582,141,0,1
64,582,142,0,1
64,582,143,0,1
64,582,144,0,1
64,582,145,0,1
64,582,146,0,1
64,582,147,0,1
64,582,148,0,1
64,582,149,0,1
64,582,150,0,1
64,582,151,0,1
64,582,152,0,1
64,582,153,0,1
64,582,154,0,1
64,582,155,0,1
64,582,156,0,1
64,582,157,0,1
64,582,158,0,1
64,582,159,0,1
64,582,160,0,1
64,582,161,0,1
64,582,162,0,1
64,582,163,0,1
64,582,164,0,1
64,582,165,0,1
64,582,166,0,1
64,582,167,0,1
64,582,168,0,1
64,582,169,0,1
64,582,170,0,1
64,582,171,0,1
64,582,172,0,1
64,582,173,0,1
64,582,174,0,1
64,582,175,0,1
64,582,176,0,1
64,582,177,0,1
64,582,178,0,1
64,582,179,0,1
64,582,180,0,1
64,582,181,0,1
64,582,182,0,1
64,582,183,0,1
64,582,184,0,1
64,582,185,0,1
64,582,186,0,1
64,582,187,0,1
64,582,188,0,1
64,582,189,0,1
64,582,190,0,1
64,582,191,0,1
64,582,192,0,1
64,582,193,0,1
64,582,194,0,1
64,582,195,0,1
64,582,196,0,1
64,582,197,0,1
64,582,198,0,1
64,582,199,0,1
64,582,200,0,1
64,589,1,0,1
64,589,2,0,1
64,589,3,0,1
64,589,4,0,1
64,589,5,0,1
64,589,6,0,1
64,589,7,0,1
64,589,8,0,1
64,589,9,0,1
64,589,10,0,1
64,589,11,0,1
64,589,12,0,1
64,589,13,0,1
64,589,14,0,1
64,589,15,0,1
64,589,16,0,1
64,589,17,0,1
64,589,18,0,1
64,589,19,0,1
64,589,20,0,1
64,589,21,0,1
64,589,22,0,1
64,589,23,0,1
64,589,24,0,1
64,589,25,0,1
64,589,26,0,1
64,589,27,0,1
64,589,28,0,1
64,589,29,0,1
64,589,30,0,1
64,589,31,0,1
64,589,32,0,1
64,589,33,0,1
64,589,34,0,1
64,589,35,0,1
64,589,36,0,1
64,589,37,0,1
64,589,38,0,1
64,589,39,0,1
64,589,40,0,1
64,589,41,0,1
64,589,42,0,1
64,589,43,0,1
64,589,44,0,1
64,589,45,0,1
64,589,46,0,1
64,589,47,0,1
64,589,48,0,1
64,589,49,0,1
64,589,50,0,1
64,589,51,0,1
64,589,52,0,1
64,589,53,0,1
64,589,54,0,1
64,589,55,0,1
64,589,56,0,1
64,589,57,0,1
64,589,58,0,1
64,589,59,0,1
64,589,60,0,1
64,589,61,0,1
64,589,62,0,1
64,589,63,0,1
64,589,64,0,1
64,589,65,0,1
64,589,66,0,1
64,589,67,0,1
64,589,68,0,1
64,589,69,0,1
64,589,70,0,1
64,589,71,0,1
64,589,72,0,1
64,589,73,0,1
64,589,74,0,1
64,589,75,0,1
64,589,76,0,1
64,589,77,0,1
64,589,78,0,1
64,589,79,0,1
64,589,80,0,1
64,589,81,0,1
64,589,82,0,1
64,589,83,0,1
64,589,84,0,1
64,589,85,0,1
64,589,86,0,1
64,589,87,0,1
64,589,88,0,1
64,589,89,0,1
64,589,90,0,1
64,589,91,0,1
64,589,92,0,1
64,589,93,0,1
64,589,94,0,1
64,589,95,0,1
64,589,96,0,1
64,589,97,0,1
64,589,98,0,1
64,589,99,0,1
64,589,100,0,1
64,589,101,0,1
64,589,102,0,1
64,589,103,0,1
64,589,104,0,1
64,589,105,0,1
64,589,106,0,1
64,589,107,0,1
64,589,108,0,1
64,589,109,0,1
64,589,110,0,1
64,589,111,0,1
64,589,112,0,1
64,589,113,0,1
64,589,114,0,1
64,589,115,0,1
64,589,116,0,1
64,589,117,0,1
64,589,118,0,1
64,589,119,0,1
64,589,120,0,1
64,589,121,0,1
64,589,122,0,1
64,589,123,0,1
64,589,124,0,1
64,589,125,0,1
64,589,126,0,1
64,589,127,0,1
64,589,128,0,1
64,589,129,0,1
64,589,130,0,1
64,589,131,0,1
64,589,132,0,1
64,589,133,0,1
64,589,134,0,1
64,589,135,0,1
64,589,136,0,1
64,589,137,0,1
64,589,138,0,1
64,589,139,0,1
64,589,140,0,1
64,589,141,0,1
64,589,142,0,1
64,589,143,0,1
64,589,144,0,1
64,589,145,0,1
64,589,146,0,1
64,589,147,0,1
64,589,148,0,1
64,589,149,0,1
64,589,150,0,1
64,589,151,0,1
64,589,152,0,1
64,589,153,0,1
64,589,154,0,1
64,589,155,0,1
64,589,156,0,1
64,589,157,0,1
64,589,158,0,1
64,589,159,0,1
64,589,160,0,1
64,589,161,0,1
64,589,162,0,1
64,589,163,0,1
64,589,164,0,1
64,589,165,0,1
64,589,166,0,1
64,589,167,0,1
64,589,168,0,1
64,589,169,0,1
64,589,170,0,1
64,589,171,0,1
64,589,172,0,1
64,589,173,0,1
64,589,174,0,1
64,589,175,0,1
64,589,176,0,1
64,589,177,0,1
64,589,178,0,1
64,589,179,0,1
64,589,180,0,1
64,589,181,0,1
64,589,182,0,1
64,589,183,0,1
64,589,184,0,1
64,589,185,0,1
64,589,186,0,1
64,589,187,0,1
64,589,188,0,1
64,589,189,0,1
64,589,190,0,1
64,589,191,0,1
64,589,192,0,1
64,589,193,0,1
64,589,194,0,1
64,589,195,0,1
64,589,196,0,1
64,589,197,0,1
64,589,198,0,1
64,589,199,0,1
64,589,200,0,1
64,595,1,0,1
64,595,2,0,1
64,595,3,0,1
64,595,4,0,1
64,595,5,0,1
64,595,6,0,1
64,595,7,0,1
64,595,8,0,1
64,595,9,0,1
64,595,10,0,1
64,595,11,0,1
64,595,12,0,1
64,595,13,0,1
64,595,14,0,1
64,595,15,0,1
64,595,16,0,1
64,595,17,0,1
64,595,18,0,1
64,595,19,0,1
64,595,20,0,1
64,595,21,0,1
64,595,22,0,1
64,595,23,0,1
64,595,24,0,1
64,595,25,0,1
64,595,26,0,1
64,595,27,0,1
64,595,28,0,1
64,595,29,0,1
64,595,30,0,1
64,595,31,0,1
64,595,32,0,1
64,595,33,0,1
64,595,34,0,1
64,595,35,0,1
64,595,36,0,1
64,595,37,0,1
64,595,38,0,1
64,595,39,0,1
64,595,40,0,1
64,595,41,0,1
64,595,42,0,1
64,595,43,0,1
64,595,44,0,1
64,595,45,0,1
64,595,46,0,1
64,595,47,1,0
64,595,48,0,1
64,595,49,0,1
64,595,50,0,1
64,595,51,0,1
64,595,52,0,1
64,595,53,0,1
64,595,54,0,1
64,595,55,0,1
64,595,56,0,1
64,595,57,0,1
64,595,58,0,1
64,595,59,0,1
64,595,60,0,1
64,595,61,0,1
64,595,62,0,1
64,595,63,0,1
64,595,64,0,1
64,595,65,0,1
64,595,66,0,1
64,595,67,0,1
64,595,68,0,1
64,595,69,0,1
64,595,70,0,1
64,595,71,0,1
64,595,72,0,1
64,595,73,0,1
64,595,74,0,1
64,595,75,0,1
64,595,76,0,1
64,595,77,0,1
64,595,78,0,1
64,595,79,0,1
64,595,80,0,1
64,595,81,0,1
64,595,82,0,1
64,595,83,0,1
64,595,84,0,1
64,595,85,0,1
64,595,86,0,1
64,595,87,0,1
64,595,88,0,1
64,595,89,0,1
64,595,90,0,1
64,595,91,0,1
64,595,92,0,1
64,595,93,0,1
64,595,94,0,1
64,595,95,0,1
64,595,96,0,1
64,595,97,0,1
64,595,98,0,1
64,595,99,0,1
64,595,100,0,1
64,595,101,0,1
64,595,102,0,1
64,595,103,0,1
64,595,104,0,1
64,595,105,0,1
64,595,106,0,1
64,595,107,0,1
64,595,108,0,1
64,595,109,0,1
64,595,110,0,1
64,595,111,0,1
64,595,112,0,1
64,595,113,0,1
64,595,114,0,1
64,595,115,0,1
64,595,116,0,1
64,595,117,0,1
64,595,118,0,1
64,595,119,0,1
64,595,120,0,1
64,595,121,0,1
64,595,122,0,1
64,595,123,0,1
64,595,124,0,1
64,595,125,0,1
64,595,126,0,1
64,595,127,0,1
64,595,128,0,1
64,595,129,0,1
64,595,130,0,1
64,595,131,0,1
64,595,132,0,1
64,595,133,0,1
64,595,134,0,1
64,595,135,0,1
64,595,136,0,1
64,595,137,0,1
64,595,138,0,1
64,595,139,0,1
64,595,140,0,1
64,595,141,0,1
64,595,142,0,1
64,595,143,0,1
64,595,144,0,1
64,595,145,0,1
64,595,146,0,1
64,595,147,0,1
64,595,148,0,1
64,595,149,0,1
64,595,150,0,1
64,595,151,0,1
64,595,152,0,1
64,595,153,0,1
64,595,154,0,1
64,595,155,0,1
64,595,156,0,1
64,595,157,0,1
64,595,158,0,1
64,595,159,0,1
64,595,160,0,1
64,595,161,0,1
64,595,162,0,1
64,595,163,0,1
64,595,164,0,1
64,595,165,0,1
64,595,166,0,1
64,595,167,0,1
64,595,168,0,1
64,595,169,0,1
64,595,170,0,1
64,595,171,0,1
64,595,172,0,1
64,595,173,0,1
64,595,174,0,1
64,595,175,0,1
64,595,176,0,1
64,595,177,0,1
64,595,178,0,1
64,595,179,0,1
64,595,180,0,1
64,595,181,0,1
64,595,182,0,1
64,595,183,0,1
64,595,184,0,1
64,595,185,0,1
64,595,186,0,1
64,595,187,0,1
64,595,188,0,1
64,595,189,0,1
64,595,190,0,1
64,595,191,0,1
64,595,192,0,1
64,595,193,0,1
64,595,194,0,1
64,595,195,0,1
64,595,196,0,1
64,595,197,0,1
64,595,198,0,1
64,595,199,0,1
64,595,200,0,1
64,602,1,0,1
64,602,2,0,1
64,602,3,0,1
64,602,4,0,1
64,602,5,0,1
64,602,6,0,1
64,602,7,0,1
64,602,8,0,1
64,602,9,0,1
64,602,10,0,1
64,602,11,0,1
64,602,12,0,1
64,602,13,0,1
64,602,14,0,1
64,602,15,0,1
64,602,16,0,1
64,602,17,0,1
64,602,18,0,1
64,602,19,0,1
64,602,20,0,1
64,602,21,0,1
64,602,22,0,1
64,602,23,0,1
64,602,24,0,1
64,602,25,0,1
64,602,26,0,1
64,602,27,0,1
64,602,28,0,1
64,602,29,0,1
64,602,30,0,1
64,602,31,0,1
64,602,32,0,1
64,602,33,0,1
64,602,34,0,1
64,602,35,0,1
64,602,36,0,1
64,602,37,0,1
64,602,38,0,1
64,602,39,0,1
64,602,40,0,1
64,602,41,0,1
64,602,42,0,1
64,602,43,0,1
64,602,44,0,1
64,602,45,0,1
64,602,46,0,1
64,602,47,0,1
64,602,48,0,1
64,602,49,0,1
64,602,50,0,1
64,602,51,0,1
64,602,52,0,1
64,602,53,0,1
64,602,54,0,1
64,602,55,0,1
64,602,56,0,1
64,602,57,0,1
64,602,58,0,1
64,602,59,0,1
64,602,60,0,1
64,602,61,0,1
64,602,62,0,1
64,602,63,0,1
64,602,64,0,1
64,602,65,0,1
64,602,66,0,1
64,602,67,0,1
64,602,68,0,1
64,602,69,0,1
64,602,70,0,1
64,602,71,0,1
64,602,72,0,1
64,602,73,0,1
64,602,74,0,1
64,602,75,0,1
64,602,76,0,1
64,602,77,0,1
64,602,78,0,1
64,602,79,0,1
64,602,80,0,1
64,602,81,0,1
64,602,82,0,1
64,602,83,0,1
64,602,84,0,1
64,602,85,0,1
64,602,86,0,1
64,602,87,0,1
64,602,88,0,1
64,602,89,0,1
64,602,90,0,1
64,602,91,0,1
64,602,92,0,1
64,602,93,0,1
64,602,94,0,1
64,602,95,0,1
64,602,96,0,1
64,602,97,0,1
64,602,98,0,1
64,602,99,0,1
64,602,100,0,1
64,602,101,0,1
64,602,102,0,1
64,602,103,0,1
64,602,104,0,1
64,602,105,0,1
64,602,106,0,1
64,602,107,0,1
64,602,108,0,1
64,602,109,0,1
64,602,110,0,1
64,602,111,0,1
64,602,112,0,1
64,602,113,0,1
64,602,114,0,1
64,602,115,0,1
64,602,116,0,1
64,602,117,0,1
64,602,118,0,1
64,602,119,0,1
64,602,120,0,1
64,602,121,0,1
64,602,122,0,1
64,602,123,0,1
64,602,124,0,1
64,602,125,0,1
64,602,126,0,1
64,602,127,0,1
64,602,128,0,1
64,602,129,0,1
64,602,130,0,1
64,602,131,0,1
64,602,132,0,1
64,602,133,0,1
64,602,134,0,1
64,602,135,0,1
64,602,136,0,1
64,602,137,0,1
64,602,138,0,1
64,602,139,0,1
64,602,140,0,1
64,602,141,0,1
64,602,142,0,1
64,602,143,0,1
64,602,144,0,1
64,602,145,0,1
64,602,146,0,1
64,602,147,0,1
64,602,148,0,1
64,602,149,0,1
64,602,150,0,1
64,602,151,0,1
64,602,152,0,1
64,602,153,0,1
64,602,154,0,1
64,602,155,0,1
64,602,156,0,1
64,602,157,0,1
64,602,158,0,1
64,602,159,0,1
64,602,160,0,1
64,602,161,0,1
64,602,162,0,1
64,602,163,0,1
64,602,164,0,1
64,602,165,0,1
64,602,166,0,1
64,602,167,0,1
64,602,168,0,1
64,602,169,0,1
64,602,170,0,1
64,602,171,0,1
64,602,172,0,1
64,602,173,0,1
64,602,174,0,1
64,602,175,0,1
64,602,176,0,1
64,602,177,0,1
64,602,178,0,1
64,602,179,0,1
64,602,180,0,1
64,602,181,0,1
64,602,182,0,1
64,602,183,0,1
64,602,184,0,1
64,602,185,0,1
64,602,186,0,1
64,602,187,0,1
64,602,188,0,1
64,602,189,0,1
64,602,190,0,1
64,602,191,0,1
64,602,192,0,1
64,602,193,0,1
64,602,194,0,1
64,602,195,0,1
64,602,196,0,1
64,602,197,0,1
64,602,198,0,1
64,602,199,0,1
64,602,200,0,1
64,608,1,0,1
64,608,2,0,1
64,608,3,0,1
64,608,4,0,1
64,608,5,0,1
64,608,6,0,1
64,608,7,0,1
64,608,8,0,1
64,608,9,0,1
64,608,10,0,1
64,608,11,0,1
64,608,12,0,1
64,608,13,0,1
64,608,14,0,1
64,608,15,0,1
64,608,16,0,1
64,608,17,0,1
64,608,18,0,1
64,608,19,0,1
64,608,20,0,1
64,608,21,0,1
64,608,22,1,0
64,608,23,0,1
64,608,24,0,1
64,608,25,0,1
64,608,26,0,1
64,608,27,0,1
64,608,28,0,1
64,608,29,0,1
64,608,30,0,1
64,608,31,1,0
64,608,32,0,1
64,608,33,0,1
64,608,34,0,1
64,608,35,0,1
64,608,36,0,1
64,608,37,0,1
64,608,38,0,1
64,608,39,0,1
64,608,40,0,1
64,608,41,0,1
64,608,42,0,1
64,608,43,0,1
64,608,44,0,1
64,608,45,0,1
64,608,46,0,1
64,608,47,0,1
64,608,48,0,1
64,608,49,0,1
64,608,50,0,1
64,608,51,0,1
64,608,52,0,1
64,608,53,0,1
64,608,54,0,1
64,608,55,0,1
64,608,56,0,1
64,608,57,0,1
64,608,58,0,1
64,608,59,0,1
64,608,60,0,1
64,608,61,0,1
64,608,62,0,1
64,608,63,0,1
64,608,64,0,1
64,608,65,0,1
64,608,66,0,1
64,608,67,0,1
64,608,68,0,1
64,608,69,0,1
64,608,70,0,1
64,608,71,0,1
64,608,72,0,1
64,608,73,0,1
64,608,74,0,1
64,608,75,0,1
64,608,76,0,1
64,608,77,0,1
64,608,78,0,1
64,608,79,0,1
