algo,N,M,count,E_mean,E_err,ProbSolv,ProbSolv_err
FMScol_eta=0.37_nsteps=625N^2,256,540,400,0.0025,0.0025,0.9975,0.0025
FMScol_eta=0.37_nsteps=625N^2,256,563,400,0.0525,0.011165619222935151,0.9475,0.011165619222935151
FMScol_eta=0.37_nsteps=625N^2,256,586,400,0.5775,0.031022416909022306,0.49,0.0250263019536184
FMScol_eta=0.37_nsteps=625N^2,256,609,400,1.8275,0.04121414671838191,0.0275,0.008186998372779229
FMScol_eta=0.37_nsteps=625N^2,256,632,400,3.4125,0.0455361749939837,0.0,0.0
FMScol_eta=0.37_nsteps=625N^2,512,850,400,0.0,0.0,1.0,0.0
FMScol_eta=0.37_nsteps=625N^2,512,896,400,0.0,0.0,1.0,0.0
FMScol_eta=0.37_nsteps=625N^2,512,942,400,0.0,0.0,1.0,0.0
FMScol_eta=0.37_nsteps=625N^2,512,988,400,0.0,0.0,1.0,0.0
FMScol_eta=0.37_nsteps=625N^2,512,1034,400,0.0025,0.0025,0.9975,0.0025
FMScol_eta=0.37_nsteps=625N^2,512,1080,400,0.0,0.0,1.0,0.0
FMScol_eta=0.37_nsteps=625N^2,512,1126,400,0.0025,0.0025,0.9975,0.0024999999999999996
FMScol_eta=0.37_nsteps=625N^2,512,1172,400,0.2925,0.024368914316448442,0.7225,0.022416302137144732
FMScol_eta=0.37_nsteps=625N^2,512,1219,400,2.35,0.048730757400146985,0.005,0.003531100632833622
FMScol_eta=0.37_nsteps=625N^2,512,1265,400,5.4375,0.05610797302159006,0.0,0.0
FMScol_eta=0.37_nsteps=625N^2,1024,1700,400,0.0,0.0,1.0,0.0
FMScol_eta=0.37_nsteps=625N^2,1024,1792,400,0.0,0.0,1.0,0.0
FMScol_eta=0.37_nsteps=625N^2,1024,1884,400,0.0,0.0,1.0,0.0
FMScol_eta=0.37_nsteps=625N^2,1024,1976,400,0.0,0.0,1.0,0.0
FMScol_eta=0.37_nsteps=625N^2,1024,2068,400,0.0,0.0,1.0,0.0
FMScol_eta=0.37_nsteps=625N^2,1024,2161,400,0.0,0.0,1.0,0.0
FMScol_eta=0.37_nsteps=625N^2,1024,2253,400,0.0025,0.0025,0.9975,0.0025
FMScol_eta=0.37_nsteps=625N^2,1024,2345,400,0.165,0.020505821656410437,0.85,0.017875929966870284
FMScol_eta=0.37_nsteps=625N^2,1024,2437,400,3.6825,0.06114393532532617,0.0,0.0
FMScol_eta=0.37_nsteps=625N^2,1024,2529,400,10.2,0.08613098377421906,0.0,0.0
FMScol_eta=0.37_nsteps=625N^2,2048,3400,400,0.0,0.0,1.0,0.0
FMScol_eta=0.37_nsteps=625N^2,2048,3584,400,0.0,0.0,1.0,0.0
FMScol_eta=0.37_nsteps=625N^2,2048,3768,400,0.0,0.0,1.0,0.0
FMScol_eta=0.37_nsteps=625N^2,2048,3953,400,0.0,0.0,1.0,0.0
FMScol_eta=0.37_nsteps=625N^2,2048,4137,400,0.0,0.0,1.0,0.0
FMScol_eta=0.37_nsteps=625N^2,2048,4321,400,0.0,0.0,1.0,0.0
FMScol_eta=0.37_nsteps=625N^2,2048,4506,400,0.0,0.0,1.0,0.0
FMScol_eta=0.37_nsteps=625N^2,2048,4690,400,0.1425,0.01920694253659364,0.87,0.0168362301782953
FMScol_eta=0.37_nsteps=625N^2,2048,4874,400,7.7325,0.09779452334866448,0.0,0.0
FMScol_eta=0.37_nsteps=625N^2,2048,5059,400,24.335,0.149751464944864,0.0,0.0
FMScol_eta=0.37_nsteps=625N^2,4096,6799,400,0.0,0.0,1.0,0.0
FMScol_eta=0.37_nsteps=625N^2,4096,7168,400,0.0,0.0,1.0,0.0
FMScol_eta=0.37_nsteps=625N^2,4096,7537,400,0.0,0.0,1.0,0.0
FMScol_eta=0.37_nsteps=625N^2,4096,7905,400,0.0,0.0,1.0,0.0
FMScol_eta=0.37_nsteps=625N^2,4096,8274,400,0.0,0.0,1.0,0.0
FMScol_eta=0.37_nsteps=625N^2,4096,8643,400,0.0,0.0,1.0,0.0
FMScol_eta=0.37_nsteps=625N^2,4096,9011,400,0.0,0.0,1.0,0.0
FMScol_eta=0.37_nsteps=625N^2,4096,9380,400,0.4525,0.035847901683890016,0.6575,0.023757006617175516
FMScol_eta=0.37_nsteps=625N^2,4096,9748,400,21.765,0.18212595135067508,0.0,0.0
FMScol_eta=0.37_nsteps=625N^2,4096,10117,400,62.175,0.2590196236070422,0.0,0.0
FMScol_eta=0.37_nsteps=625N^2,8192,13599,400,0.0,0.0,1.0,0.0
FMScol_eta=0.37_nsteps=625N^2,8192,14336,400,0.0,0.0,1.0,0.0
FMScol_eta=0.37_nsteps=625N^2,8192,15073,400,0.0,0.0,1.0,0.0
FMScol_eta=0.37_nsteps=625N^2,8192,15811,400,0.0,0.0,1.0,0.0
FMScol_eta=0.37_nsteps=625N^2,8192,16548,400,0.0,0.0,1.0,0.0
FMScol_eta=0.37_nsteps=625N^2,8192,17285,400,0.0,0.0,1.0,0.0
FMScol_eta=0.37_nsteps=625N^2,8192,18022,400,0.0,0.0,1.0,0.0
FMScol_eta=0.37_nsteps=625N^2,8192,18760,400,3.805,0.11335590590484808,0.0525,0.011165619222935151
FMScol_eta=0.37_nsteps=625N^2,8192,19497,400,63.675,0.33502468767746574,0.0,0.0
FMScol_eta=0.37_nsteps=625N^2,8192,20234,400,154.775,0.3676770369614778,0.0,0.0
FMScol_eta=0.37_nsteps=625N^2,16384,27197,400,0.0,0.0,1.0,0.0
FMScol_eta=0.37_nsteps=625N^2,16384,28672,400,0.0,0.0,1.0,0.0
FMScol_eta=0.37_nsteps=625N^2,16384,30147,400,0.0,0.0,1.0,0.0
FMScol_eta=0.37_nsteps=625N^2,16384,31621,400,0.0,0.0,1.0,0.0
FMScol_eta=0.37_nsteps=625N^2,16384,33096,400,0.0,0.0,1.0,0.0
FMScol_eta=0.37_nsteps=625N^2,16384,34570,400,0.0,0.0,1.0,0.0
FMScol_eta=0.37_nsteps=625N^2,16384,36045,400,0.0,0.0,1.0,0.0
FMScol_eta=0.37_nsteps=625N^2,16384,37519,400,28.2475,0.3409269530901867,0.0,0.0
FMScol_eta=0.37_nsteps=625N^2,16384,38994,400,173.2075,0.5499246787112205,0.0,0.0
FMScol_eta=0.37_nsteps=625N^2,16384,40468,400,367.32,0.6260882255444623,0.0,0.0
