N,M,id,E,ntrials
64,368,258,0,5
64,368,259,1,5
64,368,260,1,5
64,368,261,0,5
64,368,262,1,5
64,368,263,1,5
64,368,264,0,5
64,368,265,0,5
64,368,266,1,5
64,368,267,1,5
64,368,268,0,5
64,368,269,1,5
64,368,270,1,5
64,368,271,1,5
64,368,272,1,5
64,368,273,1,5
64,368,274,0,5
64,368,275,1,5
64,368,276,1,5
64,368,277,1,5
64,368,278,1,5
64,368,279,1,5
64,368,280,3,5
64,368,281,0,5
64,368,282,0,5
64,368,283,1,5
64,368,284,2,5
64,368,285,1,5
64,368,286,1,5
64,368,287,0,5
64,368,288,2,5
64,368,289,1,5
64,368,290,0,5
64,368,291,1,5
64,368,292,1,5
64,368,293,0,5
64,368,294,0,5
64,368,295,1,5
64,368,296,1,5
64,368,297,1,5
64,368,298,1,5
64,368,299,2,5
64,368,300,1,5
64,368,301,1,5
64,368,302,0,5
64,368,303,1,5
64,368,304,1,5
64,368,305,1,5
64,368,306,0,5
64,368,307,1,5
64,368,308,2,5
64,368,309,0,5
64,368,310,0,5
64,368,311,1,5
64,368,312,1,5
64,368,313,0,5
64,368,314,1,5
64,368,315,1,5
64,368,316,0,5
64,368,317,1,5
64,368,318,1,5
64,368,319,3,5
64,368,320,1,5
64,368,321,1,5
64,368,322,0,5
64,368,323,1,5
64,368,324,1,5
64,368,325,0,5
64,368,326,0,5
64,368,327,0,5
64,368,328,0,5
64,368,329,0,5
64,368,330,0,5
64,368,331,1,5
64,368,332,1,5
64,368,333,1,5
64,368,334,0,5
64,368,335,1,5
64,368,336,3,5
64,368,337,2,5
64,368,338,1,5
64,368,339,0,5
64,368,340,1,5
64,368,341,1,5
64,368,342,1,5
64,368,343,0,5
64,368,344,1,5
64,368,345,0,5
64,368,346,0,5
64,368,347,1,5
64,368,348,0,5
64,368,349,2,5
64,368,350,1,5
64,368,351,4,5
64,368,352,2,5
64,368,353,1,5
64,368,354,0,5
64,368,355,0,5
64,368,356,1,5
64,368,357,2,5
64,368,358,1,5
64,368,359,1,5
64,368,360,2,5
64,368,361,1,5
64,368,362,0,5
64,368,363,0,5
64,368,364,0,5
64,368,365,2,5
64,368,366,1,5
64,368,367,1,5
64,368,368,0,5
64,368,369,1,5
64,368,370,4,5
64,368,371,2,5
64,368,372,1,5
64,368,373,1,5
64,368,374,0,5
64,368,375,0,5
64,368,376,1,5
64,368,377,0,5
64,368,378,0,5
64,368,379,1,5
64,368,380,1,5
64,368,381,1,5
64,368,382,1,5
64,368,383,1,5
64,368,384,0,5
64,368,385,1,5
64,368,386,1,5
64,368,387,3,5
64,368,388,0,5
64,368,389,1,5
64,368,390,1,5
64,368,391,1,5
64,368,392,0,5
64,368,393,0,5
64,368,394,1,5
64,368,395,1,5
64,368,396,1,5
64,368,397,1,5
64,368,398,1,5
64,368,399,1,5
64,368,400,1,5
64,381,1,1,5
64,381,2,1,5
64,381,3,1,5
64,381,4,2,5
64,381,5,1,5
64,381,6,2,5
64,381,7,3,5
64,381,8,1,5
64,381,9,2,5
64,381,10,3,5
64,381,11,2,5
64,381,12,4,5
64,381,13,1,5
64,381,14,1,5
64,381,15,1,5
64,381,16,0,5
64,381,17,0,5
64,381,18,1,5
64,381,19,2,5
64,381,20,3,5
64,381,21,1,5
64,381,22,1,5
64,381,23,2,5
64,381,24,3,5
64,381,25,0,5
64,381,26,0,5
64,381,27,1,5
64,381,28,2,5
64,381,29,1,5
64,381,30,3,5
64,381,31,0,5
64,381,32,1,5
64,381,33,0,5
64,381,34,3,5
64,381,35,0,5
64,381,36,2,5
64,381,37,1,5
64,381,38,1,5
64,381,39,1,5
64,381,40,0,5
64,381,41,0,5
64,381,42,2,5
64,381,43,1,5
64,381,44,1,5
64,381,45,1,5
64,381,46,0,5
64,381,47,2,5
64,381,48,2,5
64,381,49,0,5
64,381,50,0,5
64,381,51,4,5
64,381,52,2,5
64,381,53,3,5
64,381,54,4,5
64,381,55,1,5
64,381,56,1,5
64,381,57,1,5
64,381,58,1,5
64,381,59,3,5
64,381,60,1,5
64,381,61,1,5
64,381,62,2,5
64,381,63,2,5
64,381,64,0,5
64,381,65,3,5
64,381,66,2,5
64,381,67,1,5
64,381,68,1,5
64,381,69,5,5
64,381,70,1,5
64,381,71,1,5
64,381,72,2,5
64,381,73,4,5
64,381,74,1,5
64,381,75,3,5
64,381,76,4,5
64,381,77,4,5
64,381,78,1,5
64,381,79,3,5
64,381,80,2,5
64,381,81,3,5
64,381,82,2,5
64,381,83,0,5
64,381,84,1,5
64,381,85,1,5
64,381,86,2,5
64,381,87,0,5
64,381,88,2,5
64,381,89,1,5
64,381,90,2,5
64,381,91,2,5
64,381,92,2,5
64,381,93,1,5
64,381,94,3,5
64,381,95,1,5
64,381,96,1,5
64,381,97,0,5
64,381,98,1,5
64,381,99,1,5
64,381,100,3,5
64,381,101,1,5
64,381,102,1,5
64,381,103,1,5
64,381,104,1,5
64,381,105,1,5
64,381,106,1,5
64,381,107,2,5
64,381,108,1,5
64,381,109,1,5
64,381,110,1,5
64,381,111,3,5
64,381,112,1,5
64,381,113,0,5
64,381,114,1,5
64,381,115,3,5
64,381,116,0,5
64,381,117,1,5
64,381,118,1,5
64,381,119,1,5
64,381,120,1,5
64,381,121,1,5
64,381,122,2,5
64,381,123,4,5
64,381,124,1,5
64,381,125,0,5
64,381,126,1,5
64,381,127,1,5
64,381,128,1,5
64,381,129,2,5
64,381,130,1,5
64,381,131,0,5
64,381,132,1,5
64,381,133,1,5
64,381,134,1,5
64,381,135,1,5
64,381,136,1,5
64,381,137,0,5
64,381,138,1,5
64,381,139,2,5
64,381,140,0,5
64,381,141,3,5
64,381,142,2,5
64,381,143,6,5
64,381,144,1,5
64,381,145,1,5
64,381,146,1,5
64,381,147,2,5
64,381,148,1,5
64,381,149,2,5
64,381,150,0,5
64,381,151,1,5
64,381,152,1,5
64,381,153,3,5
64,381,154,3,5
64,381,155,2,5
64,381,156,1,5
64,381,157,1,5
64,381,158,1,5
64,381,159,5,5
64,381,160,2,5
64,381,161,1,5
64,381,162,1,5
64,381,163,1,5
64,381,164,2,5
64,381,165,1,5
64,381,166,4,5
64,381,167,1,5
64,381,168,1,5
64,381,169,3,5
64,381,170,0,5
64,381,171,3,5
64,381,172,1,5
64,381,173,1,5
64,381,174,1,5
64,381,175,0,5
64,381,176,3,5
64,381,177,3,5
64,381,178,1,5
64,381,179,0,5
64,381,180,3,5
64,381,181,1,5
64,381,182,3,5
64,381,183,2,5
64,381,184,1,5
64,381,185,1,5
64,381,186,2,5
64,381,187,3,5
64,381,188,1,5
64,381,189,1,5
64,381,190,0,5
64,381,191,2,5
64,381,192,1,5
64,381,193,3,5
64,381,194,1,5
64,381,195,3,5
64,381,196,0,5
64,381,197,1,5
64,381,198,1,5
64,381,199,1,5
64,381,200,2,5
64,381,201,0,5
64,381,202,1,5
64,381,203,1,5
64,381,204,1,5
64,381,205,1,5
64,381,206,1,5
64,381,207,1,5
64,381,208,0,5
64,381,209,3,5
64,381,210,1,5
64,381,211,0,5
64,381,212,1,5
64,381,213,1,5
64,381,214,1,5
64,381,215,2,5
64,381,216,1,5
64,381,217,3,5
64,381,218,0,5
64,381,219,1,5
64,381,220,3,5
64,381,221,1,5
64,381,222,3,5
64,381,223,1,5
64,381,224,2,5
64,381,225,1,5
64,381,226,1,5
64,381,227,0,5
64,381,228,2,5
64,381,229,3,5
64,381,230,1,5
64,381,231,2,5
64,381,232,0,5
64,381,233,1,5
64,381,234,2,5
64,381,235,1,5
64,381,236,1,5
64,381,237,2,5
64,381,238,1,5
64,381,239,1,5
64,381,240,1,5
64,381,241,1,5
64,381,242,1,5
64,381,243,2,5
64,381,244,1,5
64,381,245,0,5
64,381,246,2,5
64,381,247,1,5
64,381,248,3,5
64,381,249,3,5
64,381,250,2,5
64,381,251,1,5
64,381,252,1,5
64,381,253,1,5
64,381,254,1,5
64,381,255,1,5
64,381,256,3,5
64,381,257,2,5
64,381,258,1,5
64,381,259,1,5
64,381,260,0,5
64,381,261,4,5
64,381,262,1,5
64,381,263,3,5
64,381,264,3,5
64,381,265,1,5
64,381,266,1,5
64,381,267,2,5
64,381,268,3,5
64,381,269,0,5
64,381,270,1,5
64,381,271,3,5
64,381,272,2,5
64,381,273,1,5
64,381,274,1,5
64,381,275,1,5
64,381,276,1,5
64,381,277,1,5
64,381,278,0,5
64,381,279,0,5
64,381,280,1,5
64,381,281,2,5
64,381,282,1,5
64,381,283,1,5
64,381,284,1,5
64,381,285,3,5
64,381,286,3,5
64,381,287,1,5
64,381,288,1,5
64,381,289,1,5
64,381,290,2,5
64,381,291,1,5
64,381,292,1,5
64,381,293,1,5
64,381,294,1,5
64,381,295,1,5
64,381,296,1,5
64,381,297,1,5
64,381,298,1,5
64,381,299,1,5
64,381,300,3,5
64,381,301,1,5
64,381,302,1,5
64,381,303,2,5
64,381,304,1,5
64,381,305,2,5
64,381,306,2,5
64,381,307,1,5
64,381,308,1,5
64,381,309,1,5
64,381,310,3,5
64,381,311,3,5
64,381,312,4,5
64,381,313,0,5
64,381,314,1,5
64,381,315,2,5
64,381,316,4,5
64,381,317,1,5
64,381,318,3,5
64,381,319,1,5
64,381,320,1,5
64,381,321,3,5
64,381,322,1,5
64,381,323,2,5
64,381,324,3,5
64,381,325,2,5
64,381,326,5,5
64,381,327,1,5
64,381,328,0,5
64,381,329,1,5
64,381,330,1,5
64,381,331,1,5
64,381,332,4,5
64,381,333,1,5
64,381,334,0,5
64,381,335,0,5
64,381,336,4,5
64,381,337,1,5
64,381,338,1,5
64,381,339,1,5
64,381,340,1,5
64,381,341,1,5
64,381,342,2,5
64,381,343,1,5
64,381,344,1,5
64,381,345,2,5
64,381,346,1,5
64,381,347,1,5
64,381,348,1,5
64,381,349,0,5
64,381,350,1,5
64,381,351,1,5
64,381,352,1,5
64,381,353,3,5
64,381,354,2,5
64,381,355,4,5
64,381,356,1,5
64,381,357,2,5
64,381,358,1,5
64,381,359,3,5
64,381,360,1,5
64,381,361,3,5
64,381,362,2,5
64,381,363,4,5
64,381,364,2,5
64,381,365,1,5
64,381,366,2,5
64,381,367,2,5
64,381,368,1,5
64,381,369,1,5
64,381,370,0,5
64,381,371,2,5
64,381,372,1,5
64,381,373,4,5
64,381,374,2,5
64,381,375,1,5
64,381,376,1,5
64,381,377,2,5
64,381,378,2,5
64,381,379,2,5
64,381,380,1,5
64,381,381,2,5
64,381,382,2,5
64,381,383,0,5
64,381,384,2,5
64,381,385,1,5
64,381,386,1,5
64,381,387,0,5
64,381,388,0,5
64,381,389,3,5
64,381,390,1,5
64,381,391,4,5
64,381,392,1,5
64,381,393,1,5
64,381,394,2,5
64,381,395,1,5
64,381,396,0,5
64,381,397,2,5
64,381,398,2,5
64,381,399,1,5
64,381,400,3,5
64,394,1,2,5
64,394,2,2,5
64,394,3,2,5
64,394,4,2,5
64,394,5,1,5
64,394,6,2,5
64,394,7,2,5
64,394,8,3,5
64,394,9,1,5
64,394,10,1,5
64,394,11,4,5
64,394,12,4,5
64,394,13,1,5
64,394,14,2,5
64,394,15,3,5
64,394,16,4,5
64,394,17,3,5
64,394,18,5,5
64,394,19,1,5
64,394,20,3,5
64,394,21,4,5
64,394,22,2,5
64,394,23,5,5
64,394,24,1,5
64,394,25,2,5
64,394,26,3,5
64,394,27,2,5
64,394,28,2,5
64,394,29,5,5
64,394,30,2,5
64,394,31,1,5
64,394,32,1,5
64,394,33,3,5
64,394,34,0,5
64,394,35,1,5
64,394,36,3,5
64,394,37,3,5
64,394,38,4,5
64,394,39,2,5
64,394,40,4,5
64,394,41,2,5
64,394,42,4,5
64,394,43,1,5
64,394,44,4,5
64,394,45,1,5
64,394,46,3,5
64,394,47,3,5
64,394,48,3,5
64,394,49,0,5
64,394,50,2,5
64,394,51,3,5
64,394,52,3,5
64,394,53,3,5
64,394,54,1,5
64,394,55,1,5
64,394,56,5,5
64,394,57,3,5
64,394,58,3,5
64,394,59,1,5
64,394,60,4,5
64,394,61,1,5
64,394,62,1,5
64,394,63,1,5
64,394,64,4,5
64,394,65,4,5
64,394,66,2,5
64,394,67,2,5
64,394,68,1,5
64,394,69,2,5
64,394,70,1,5
64,394,71,3,5
64,394,72,3,5
64,394,73,2,5
64,394,74,3,5
64,394,75,2,5
64,394,76,1,5
64,394,77,1,5
64,394,78,3,5
64,394,79,3,5
64,394,80,2,5
64,394,81,2,5
64,394,82,2,5
64,394,83,2,5
64,394,84,3,5
64,394,85,2,5
64,394,86,1,5
64,394,87,1,5
64,394,88,3,5
64,394,89,3,5
64,394,90,4,5
64,394,91,3,5
64,394,92,3,5
64,394,93,2,5
64,394,94,3,5
64,394,95,1,5
64,394,96,1,5
64,394,97,1,5
64,394,98,2,5
64,394,99,1,5
64,394,100,1,5
64,394,101,1,5
64,394,102,1,5
64,394,103,3,5
64,394,104,1,5
64,394,105,2,5
64,394,106,1,5
64,394,107,2,5
64,394,108,0,5
64,394,109,1,5
64,394,110,2,5
64,394,111,6,5
64,394,112,2,5
64,394,113,2,5
64,394,114,2,5
64,394,115,3,5
64,394,116,2,5
64,394,117,4,5
64,394,118,5,5
64,394,119,2,5
64,394,120,2,5
64,394,121,2,5
64,394,122,3,5
64,394,123,2,5
64,394,124,2,5
64,394,125,2,5
64,394,126,2,5
64,394,127,3,5
64,394,128,3,5
64,394,129,3,5
64,394,130,3,5
64,394,131,2,5
64,394,132,2,5
64,394,133,4,5
64,394,134,3,5
64,394,135,1,5
64,394,136,3,5
64,394,137,4,5
64,394,138,5,5
64,394,139,2,5
64,394,140,1,5
64,394,141,5,5
64,394,142,3,5
64,394,143,2,5
64,394,144,1,5
64,394,145,1,5
64,394,146,1,5
64,394,147,1,5
64,394,148,2,5
64,394,149,3,5
64,394,150,1,5
64,394,151,3,5
64,394,152,1,5
64,394,153,4,5
64,394,154,3,5
64,394,155,1,5
64,394,156,3,5
64,394,157,2,5
64,394,158,2,5
64,394,159,5,5
64,394,160,1,5
64,394,161,2,5
64,394,162,1,5
64,394,163,3,5
64,394,164,2,5
64,394,165,3,5
64,394,166,4,5
64,394,167,1,5
64,394,168,3,5
64,394,169,2,5
64,394,170,5,5
64,394,171,3,5
64,394,172,3,5
64,394,173,3,5
64,394,174,5,5
64,394,175,1,5
64,394,176,4,5
64,394,177,4,5
64,394,178,1,5
64,394,179,1,5
64,394,180,1,5
64,394,181,4,5
64,394,182,1,5
64,394,183,1,5
64,394,184,3,5
64,394,185,0,5
64,394,186,5,5
64,394,187,3,5
64,394,188,3,5
64,394,189,3,5
64,394,190,4,5
64,394,191,1,5
64,394,192,2,5
64,394,193,4,5
64,394,194,3,5
64,394,195,4,5
64,394,196,1,5
64,394,197,2,5
64,394,198,1,5
64,394,199,2,5
64,394,200,4,5
64,394,201,1,5
64,394,202,3,5
64,394,203,1,5
64,394,204,2,5
64,394,205,6,5
64,394,206,2,5
64,394,207,3,5
64,394,208,3,5
64,394,209,2,5
64,394,210,1,5
64,394,211,2,5
64,394,212,3,5
64,394,213,1,5
64,394,214,7,5
64,394,215,3,5
64,394,216,4,5
64,394,217,2,5
64,394,218,4,5
64,394,219,3,5
64,394,220,5,5
64,394,221,3,5
64,394,222,0,5
64,394,223,2,5
64,394,224,4,5
64,394,225,2,5
64,394,226,2,5
64,394,227,4,5
64,394,228,3,5
64,394,229,2,5
64,394,230,3,5
64,394,231,1,5
64,394,232,4,5
64,394,233,2,5
64,394,234,3,5
64,394,235,3,5
64,394,236,4,5
64,394,237,1,5
64,394,238,2,5
64,394,239,3,5
64,394,240,1,5
64,394,241,2,5
64,394,242,1,5
64,394,243,2,5
64,394,244,3,5
64,394,245,1,5
64,394,246,2,5
64,394,247,4,5
64,394,248,3,5
64,394,249,3,5
64,394,250,3,5
64,394,251,5,5
64,394,252,2,5
64,394,253,0,5
64,394,254,3,5
64,394,255,2,5
64,394,256,1,5
64,394,257,2,5
64,394,258,3,5
64,394,259,3,5
64,394,260,1,5
64,394,261,2,5
64,394,262,1,5
64,394,263,1,5
64,394,264,3,5
64,394,265,4,5
64,394,266,3,5
64,394,267,2,5
64,394,268,1,5
64,394,269,1,5
64,394,270,2,5
64,394,271,1,5
64,394,272,3,5
64,394,273,3,5
64,394,274,1,5
64,394,275,3,5
64,394,276,1,5
64,394,277,2,5
64,394,278,3,5
64,394,279,3,5
64,394,280,2,5
64,394,281,3,5
64,394,282,4,5
64,394,283,3,5
64,394,284,4,5
64,394,285,2,5
64,394,286,2,5
64,394,287,2,5
64,394,288,4,5
64,394,289,3,5
64,394,290,2,5
64,394,291,2,5
64,394,292,3,5
64,394,293,1,5
64,394,294,1,5
64,394,295,2,5
64,394,296,2,5
64,394,297,2,5
64,394,298,3,5
64,394,299,3,5
64,394,300,2,5
64,394,301,5,5
64,394,302,4,5
64,394,303,3,5
64,394,304,2,5
64,394,305,2,5
64,394,306,3,5
64,394,307,1,5
64,394,308,3,5
64,394,309,3,5
64,394,310,2,5
64,394,311,2,5
64,394,312,1,5
64,394,313,2,5
64,394,314,4,5
64,394,315,3,5
64,394,316,2,5
64,394,317,1,5
64,394,318,1,5
64,394,319,3,5
64,394,320,2,5
64,394,321,1,5
64,394,322,3,5
64,394,323,1,5
64,394,324,1,5
64,394,325,2,5
64,394,326,3,5
64,394,327,2,5
64,394,328,2,5
64,394,329,1,5
64,394,330,3,5
64,394,331,4,5
64,394,332,1,5
64,394,333,2,5
64,394,334,3,5
64,394,335,1,5
64,394,336,1,5
64,394,337,1,5
64,394,338,0,5
64,394,339,1,5
64,394,340,6,5
64,394,341,2,5
64,394,342,4,5
64,394,343,4,5
64,394,344,5,5
64,394,345,3,5
64,394,346,4,5
64,394,347,1,5
64,394,348,2,5
64,394,349,3,5
64,394,350,4,5
64,394,351,4,5
64,394,352,4,5
64,394,353,2,5
64,394,354,2,5
64,394,355,3,5
64,394,356,2,5
64,394,357,3,5
64,394,358,3,5
64,394,359,3,5
64,394,360,3,5
64,394,361,6,5
64,394,362,3,5
64,394,363,1,5
64,394,364,1,5
64,394,365,3,5
64,394,366,2,5
64,394,367,3,5
64,394,368,2,5
64,394,369,2,5
64,394,370,2,5
64,394,371,1,5
64,394,372,3,5
64,394,373,0,5
64,394,374,3,5
64,394,375,4,5
64,394,376,2,5
64,394,377,1,5
64,394,378,5,5
64,394,379,2,5
64,394,380,2,5
64,394,381,4,5
64,394,382,2,5
64,394,383,2,5
64,394,384,2,5
64,394,385,3,5
64,394,386,2,5
64,394,387,3,5
64,394,388,2,5
64,394,389,3,5
64,394,390,1,5
64,394,391,3,5
64,394,392,2,5
64,394,393,4,5
64,394,394,3,5
64,394,395,2,5
64,394,396,5,5
64,394,397,3,5
64,394,398,4,5
64,394,399,2,5
64,394,400,5,5
64,406,1,4,5
64,406,2,2,5
64,406,3,4,5
64,406,4,2,5
64,406,5,2,5
64,406,6,1,5
64,406,7,3,5
64,406,8,5,5
64,406,9,1,5
64,406,10,4,5
64,406,11,4,5
64,406,12,3,5
64,406,13,4,5
64,406,14,2,5
64,406,15,4,5
64,406,16,4,5
64,406,17,2,5
64,406,18,2,5
64,406,19,2,5
64,406,20,3,5
64,406,21,4,5
64,406,22,3,5
64,406,23,0,5
64,406,24,1,5
64,406,25,4,5
64,406,26,2,5
64,406,27,4,5
64,406,28,4,5
64,406,29,4,5
64,406,30,3,5
64,406,31,4,5
64,406,32,4,5
64,406,33,3,5
64,406,34,2,5
64,406,35,2,5
64,406,36,4,5
64,406,37,3,5
64,406,38,2,5
64,406,39,4,5
64,406,40,3,5
64,406,41,5,5
64,406,42,3,5
64,406,43,2,5
64,406,44,4,5
64,406,45,4,5
64,406,46,3,5
64,406,47,4,5
64,406,48,3,5
64,406,49,4,5
64,406,50,3,5
64,406,51,3,5
64,406,52,3,5
64,406,53,4,5
64,406,54,3,5
64,406,55,5,5
64,406,56,6,5
64,406,57,4,5
64,406,58,2,5
64,406,59,4,5
64,406,60,3,5
64,406,61,1,5
64,406,62,4,5
64,406,63,4,5
64,406,64,4,5
64,406,65,4,5
64,406,66,1,5
64,406,67,5,5
64,406,68,7,5
64,406,69,2,5
64,406,70,3,5
64,406,71,4,5
64,406,72,5,5
64,406,73,2,5
64,406,74,3,5
64,406,75,6,5
64,406,76,1,5
64,406,77,0,5
64,406,78,3,5
64,406,79,4,5
64,406,80,4,5
64,406,81,1,5
64,406,82,4,5
64,406,83,2,5
64,406,84,4,5
64,406,85,2,5
64,406,86,4,5
64,406,87,4,5
64,406,88,3,5
64,406,89,3,5
64,406,90,3,5
64,406,91,3,5
64,406,92,2,5
64,406,93,3,5
64,406,94,2,5
64,406,95,2,5
64,406,96,3,5
64,406,97,3,5
64,406,98,2,5
64,406,99,2,5
64,406,100,5,5
64,406,101,3,5
64,406,102,1,5
64,406,103,5,5
64,406,104,2,5
64,406,105,2,5
64,406,106,4,5
64,406,107,3,5
64,406,108,4,5
64,406,109,2,5
64,406,110,5,5
64,406,111,3,5
64,406,112,4,5
64,406,113,4,5
64,406,114,3,5
64,406,115,4,5
64,406,116,3,5
64,406,117,3,5
64,406,118,4,5
64,406,119,2,5
64,406,120,3,5
64,406,121,3,5
64,406,122,1,5
64,406,123,4,5
64,406,124,3,5
64,406,125,6,5
64,406,126,4,5
64,406,127,2,5
64,406,128,3,5
64,406,129,3,5
64,406,130,3,5
64,406,131,2,5
64,406,132,5,5
64,406,133,3,5
64,406,134,3,5
64,406,135,2,5
64,406,136,2,5
64,406,137,2,5
64,406,138,5,5
64,406,139,5,5
64,406,140,3,5
64,406,141,4,5
64,406,142,3,5
64,406,143,3,5
64,406,144,4,5
64,406,145,6,5
64,406,146,3,5
64,406,147,3,5
64,406,148,4,5
64,406,149,3,5
64,406,150,3,5
64,406,151,4,5
64,406,152,4,5
64,406,153,4,5
64,406,154,2,5
64,406,155,5,5
64,406,156,5,5
64,406,157,3,5
64,406,158,5,5
64,406,159,1,5
64,406,160,3,5
64,406,161,5,5
64,406,162,3,5
64,406,163,0,5
64,406,164,3,5
64,406,165,2,5
64,406,166,5,5
64,406,167,4,5
64,406,168,5,5
64,406,169,2,5
64,406,170,3,5
64,406,171,1,5
64,406,172,3,5
64,406,173,1,5
64,406,174,2,5
64,406,175,3,5
64,406,176,3,5
64,406,177,2,5
64,406,178,3,5
64,406,179,4,5
64,406,180,4,5
64,406,181,2,5
64,406,182,2,5
64,406,183,4,5
64,406,184,3,5
64,406,185,4,5
64,406,186,3,5
64,406,187,4,5
64,406,188,3,5
64,406,189,1,5
64,406,190,4,5
64,406,191,4,5
64,406,192,3,5
64,406,193,2,5
64,406,194,3,5
64,406,195,1,5
64,406,196,1,5
64,406,197,2,5
64,406,198,4,5
64,406,199,5,5
64,406,200,3,5
64,406,201,3,5
64,406,202,2,5
64,406,203,1,5
64,406,204,4,5
64,406,205,2,5
64,406,206,2,5
64,406,207,2,5
64,406,208,3,5
64,406,209,4,5
64,406,210,4,5
64,406,211,5,5
64,406,212,2,5
64,406,213,5,5
64,406,214,7,5
64,406,215,3,5
64,406,216,2,5
64,406,217,1,5
64,406,218,3,5
64,406,219,4,5
64,406,220,5,5
64,406,221,1,5
64,406,222,3,5
64,406,223,4,5
64,406,224,5,5
64,406,225,2,5
64,406,226,3,5
64,406,227,4,5
64,406,228,3,5
64,406,229,1,5
64,406,230,4,5
64,406,231,4,5
64,406,232,4,5
64,406,233,3,5
64,406,234,2,5
64,406,235,5,5
64,406,236,3,5
64,406,237,2,5
64,406,238,4,5
64,406,239,3,5
64,406,240,3,5
64,406,241,4,5
64,406,242,3,5
64,406,243,4,5
64,406,244,2,5
64,406,245,4,5
64,406,246,5,5
64,406,247,2,5
64,406,248,2,5
64,406,249,3,5
64,406,250,4,5
64,406,251,4,5
64,406,252,1,5
64,406,253,3,5
64,406,254,4,5
64,406,255,4,5
64,406,256,4,5
64,406,257,2,5
64,406,258,3,5
64,406,259,3,5
64,406,260,1,5
64,406,261,3,5
64,406,262,2,5
64,406,263,4,5
64,406,264,4,5
64,406,265,3,5
64,406,266,3,5
64,406,267,3,5
64,406,268,3,5
64,406,269,4,5
64,406,270,4,5
64,406,271,2,5
64,406,272,5,5
64,406,273,4,5
64,406,274,4,5
64,406,275,3,5
64,406,276,5,5
64,406,277,2,5
64,406,278,7,5
64,406,279,8,5
64,406,280,4,5
64,406,281,4,5
64,406,282,4,5
64,406,283,4,5
64,406,284,2,5
64,406,285,5,5
64,406,286,3,5
64,406,287,3,5
64,406,288,3,5
64,406,289,5,5
64,406,290,2,5
64,406,291,1,5
64,406,292,2,5
64,406,293,3,5
64,406,294,4,5
64,406,295,2,5
64,406,296,3,5
64,406,297,6,5
64,406,298,5,5
64,406,299,4,5
64,406,300,4,5
64,406,301,6,5
64,406,302,3,5
64,406,303,3,5
64,406,304,3,5
64,406,305,3,5
64,406,306,6,5
64,406,307,2,5
64,406,308,4,5
64,406,309,2,5
64,406,310,4,5
64,406,311,6,5
64,406,312,2,5
64,406,313,1,5
64,406,314,3,5
64,406,315,5,5
64,406,316,2,5
64,406,317,2,5
64,406,318,4,5
64,406,319,1,5
64,406,320,0,5
64,406,321,2,5
64,406,322,3,5
64,406,323,2,5
64,406,324,4,5
64,406,325,4,5
64,406,326,3,5
64,406,327,4,5
64,406,328,3,5
64,406,329,4,5
64,406,330,5,5
64,406,331,3,5
64,406,332,2,5
64,406,333,3,5
64,406,334,4,5
64,406,335,2,5
64,406,336,3,5
64,406,337,4,5
64,406,338,5,5
64,406,339,6,5
64,406,340,1,5
64,406,341,3,5
64,406,342,4,5
64,406,343,6,5
64,406,344,3,5
64,406,345,3,5
64,406,346,4,5
64,406,347,4,5
64,406,348,1,5
64,406,349,4,5
64,406,350,4,5
64,406,351,3,5
64,406,352,2,5
64,406,353,4,5
64,406,354,4,5
64,406,355,3,5
64,406,356,5,5
64,406,357,3,5
64,406,358,6,5
64,406,359,4,5
64,406,360,3,5
64,406,361,4,5
64,406,362,4,5
64,406,363,2,5
64,406,364,5,5
64,406,365,4,5
64,406,366,1,5
64,406,367,3,5
64,406,368,5,5
64,406,369,3,5
64,406,370,3,5
64,406,371,5,5
64,406,372,4,5
64,406,373,3,5
64,406,374,4,5
64,406,375,3,5
64,406,376,3,5
64,406,377,1,5
64,406,378,5,5
64,406,379,2,5
64,406,380,5,5
64,406,381,4,5
64,406,382,2,5
64,406,383,2,5
64,406,384,2,5
64,406,385,3,5
64,406,386,4,5
64,406,387,3,5
64,406,388,5,5
64,406,389,6,5
64,406,390,3,5
64,406,391,3,5
64,406,392,2,5
64,406,393,3,5
64,406,394,4,5
64,406,395,2,5
64,406,396,4,5
64,406,397,3,5
64,406,398,4,5
64,406,399,4,5
64,406,400,5,5
64,419,1,4,5
64,419,2,2,5
64,419,3,5,5
64,419,4,4,5
64,419,5,3,5
64,419,6,3,5
64,419,7,4,5
64,419,8,4,5
64,419,9,4,5
64,419,10,5,5
64,419,11,6,5
64,419,12,5,5
64,419,13,6,5
64,419,14,5,5
64,419,15,5,5
64,419,16,3,5
64,419,17,7,5
64,419,18,8,5
64,419,19,3,5
64,419,20,3,5
64,419,21,6,5
64,419,22,5,5
64,419,23,5,5
64,419,24,5,5
64,419,25,3,5
64,419,26,4,5
64,419,27,6,5
64,419,28,4,5
64,419,29,4,5
64,419,30,4,5
64,419,31,3,5
64,419,32,1,5
64,419,33,4,5
64,419,34,4,5
64,419,35,5,5
64,419,36,4,5
64,419,37,5,5
64,419,38,4,5
64,419,39,4,5
64,419,40,7,5
64,419,41,4,5
64,419,42,4,5
64,419,43,3,5
64,419,44,4,5
64,419,45,3,5
64,419,46,4,5
64,419,47,6,5
64,419,48,7,5
64,419,49,4,5
64,419,50,3,5
64,419,51,6,5
64,419,52,7,5
64,419,53,4,5
64,419,54,7,5
64,419,55,6,5
