N,M,id,E,max_iters
32,165,113,0,1000
32,165,114,13,1000
32,165,115,0,1000
32,165,116,0,1000
32,165,117,12,1000
32,165,118,8,1000
32,165,119,11,1000
32,165,120,8,1000
32,165,121,0,1000
32,165,122,0,1000
32,165,123,3,1000
32,165,124,0,1000
32,165,125,13,1000
32,165,126,0,1000
32,165,127,0,1000
32,165,128,5,1000
32,165,129,0,1000
32,165,130,6,1000
32,165,131,0,1000
32,165,132,0,1000
32,165,133,7,1000
32,165,134,14,1000
32,165,135,8,1000
32,165,136,0,1000
32,165,137,19,1000
32,165,138,0,1000
32,165,139,5,1000
32,165,140,0,1000
32,165,141,4,1000
32,165,142,5,1000
32,165,143,6,1000
32,165,144,4,1000
32,165,145,0,1000
32,165,146,5,1000
32,165,147,0,1000
32,165,148,3,1000
32,165,149,4,1000
32,165,150,0,1000
32,165,151,0,1000
32,165,152,3,1000
32,165,153,0,1000
32,165,154,0,1000
32,165,155,0,1000
32,165,156,9,1000
32,165,157,3,1000
32,165,158,8,1000
32,165,159,0,1000
32,165,160,0,1000
32,165,161,6,1000
32,165,162,6,1000
32,165,163,0,1000
32,165,164,0,1000
32,165,165,13,1000
32,165,166,0,1000
32,165,167,0,1000
32,165,168,0,1000
32,165,169,11,1000
32,165,170,0,1000
32,165,171,9,1000
32,165,172,8,1000
32,165,173,6,1000
32,165,174,11,1000
32,165,175,11,1000
32,165,176,0,1000
32,165,177,6,1000
32,165,178,0,1000
32,165,179,0,1000
32,165,180,4,1000
32,165,181,18,1000
32,165,182,17,1000
32,165,183,19,1000
32,165,184,4,1000
32,165,185,13,1000
32,165,186,10,1000
32,165,187,16,1000
32,165,188,11,1000
32,165,189,0,1000
32,165,190,0,1000
32,165,191,5,1000
32,165,192,0,1000
32,165,193,0,1000
32,165,194,9,1000
32,165,195,2,1000
32,165,196,7,1000
32,165,197,0,1000
32,165,198,0,1000
32,165,199,0,1000
32,165,200,0,1000
32,165,201,15,1000
32,165,202,19,1000
32,165,203,12,1000
32,165,204,14,1000
32,165,205,14,1000
32,165,206,15,1000
32,165,207,9,1000
32,165,208,0,1000
32,165,209,5,1000
32,165,210,8,1000
32,165,211,7,1000
32,165,212,3,1000
32,165,213,3,1000
32,165,214,12,1000
32,165,215,0,1000
32,165,216,0,1000
32,165,217,0,1000
32,165,218,0,1000
32,165,219,0,1000
32,165,220,8,1000
32,165,221,0,1000
32,165,222,12,1000
32,165,223,11,1000
32,165,224,11,1000
32,165,225,13,1000
32,165,226,11,1000
32,165,227,0,1000
32,165,228,6,1000
32,165,229,0,1000
32,165,230,3,1000
32,165,231,3,1000
32,165,232,13,1000
32,165,233,0,1000
32,165,234,0,1000
32,165,235,0,1000
32,165,236,0,1000
32,165,237,0,1000
32,165,238,13,1000
32,165,239,0,1000
32,165,240,10,1000
32,165,241,0,1000
32,165,242,13,1000
32,165,243,13,1000
32,165,244,0,1000
32,165,245,4,1000
32,165,246,15,1000
32,165,247,9,1000
32,165,248,0,1000
32,165,249,12,1000
32,165,250,0,1000
32,165,251,0,1000
32,165,252,13,1000
32,165,253,0,1000
32,165,254,0,1000
32,165,255,0,1000
32,165,256,7,1000
32,165,257,7,1000
32,165,258,4,1000
32,165,259,4,1000
32,165,260,2,1000
32,165,261,0,1000
32,165,262,3,1000
32,165,263,0,1000
32,165,264,4,1000
32,165,265,9,1000
32,165,266,0,1000
32,165,267,10,1000
32,165,268,0,1000
32,165,269,11,1000
32,165,270,0,1000
32,165,271,0,1000
32,165,272,0,1000
32,165,273,0,1000
32,165,274,11,1000
32,165,275,6,1000
32,165,276,15,1000
32,165,277,5,1000
32,165,278,0,1000
32,165,279,0,1000
32,165,280,15,1000
32,165,281,0,1000
32,165,282,11,1000
32,165,283,9,1000
32,165,284,20,1000
32,165,285,0,1000
32,165,286,6,1000
32,165,287,0,1000
32,165,288,0,1000
32,165,289,9,1000
32,165,290,6,1000
32,165,291,17,1000
32,165,292,0,1000
32,165,293,17,1000
32,165,294,0,1000
32,165,295,0,1000
32,165,296,8,1000
32,165,297,8,1000
32,165,298,0,1000
32,165,299,18,1000
32,165,300,0,1000
32,165,301,5,1000
32,165,302,13,1000
32,165,303,21,1000
32,165,304,6,1000
32,165,305,5,1000
32,165,306,10,1000
32,165,307,18,1000
32,165,308,15,1000
32,165,309,0,1000
32,165,310,4,1000
32,165,311,0,1000
32,165,312,0,1000
32,165,313,0,1000
32,165,314,0,1000
32,165,315,0,1000
32,165,316,10,1000
32,165,317,0,1000
32,165,318,17,1000
32,165,319,0,1000
32,165,320,15,1000
32,165,321,9,1000
32,165,322,14,1000
32,165,323,0,1000
32,165,324,16,1000
32,165,325,0,1000
32,165,326,12,1000
32,165,327,9,1000
32,165,328,6,1000
32,165,329,16,1000
32,165,330,12,1000
32,165,331,17,1000
32,165,332,0,1000
32,165,333,0,1000
32,165,334,8,1000
32,165,335,4,1000
32,165,336,0,1000
32,165,337,13,1000
32,165,338,13,1000
32,165,339,3,1000
32,165,340,0,1000
32,165,341,0,1000
32,165,342,0,1000
32,165,343,5,1000
32,165,344,3,1000
32,165,345,9,1000
32,165,346,0,1000
32,165,347,6,1000
32,165,348,14,1000
32,165,349,0,1000
32,165,350,8,1000
32,165,351,7,1000
32,165,352,14,1000
32,165,353,0,1000
32,165,354,0,1000
32,165,355,11,1000
32,165,356,14,1000
32,165,357,10,1000
32,165,358,0,1000
32,165,359,0,1000
32,165,360,9,1000
32,165,361,11,1000
32,165,362,11,1000
32,165,363,0,1000
32,165,364,4,1000
32,165,365,7,1000
32,165,366,8,1000
32,165,367,4,1000
32,165,368,13,1000
32,165,369,0,1000
32,165,370,0,1000
32,165,371,16,1000
32,165,372,17,1000
32,165,373,16,1000
32,165,374,6,1000
32,165,375,0,1000
32,165,376,13,1000
32,165,377,0,1000
32,165,378,16,1000
32,165,379,0,1000
32,165,380,3,1000
32,165,381,0,1000
32,165,382,0,1000
32,165,383,5,1000
32,165,384,6,1000
32,165,385,3,1000
32,165,386,2,1000
32,165,387,15,1000
32,165,388,6,1000
32,165,389,11,1000
32,165,390,11,1000
32,165,391,8,1000
32,165,392,10,1000
32,165,393,4,1000
32,165,394,3,1000
32,165,395,0,1000
32,165,396,0,1000
32,165,397,8,1000
32,165,398,10,1000
32,165,399,3,1000
32,165,400,17,1000
32,171,1,17,1000
32,171,2,4,1000
32,171,3,3,1000
32,171,4,21,1000
32,171,5,15,1000
32,171,6,5,1000
32,171,7,15,1000
32,171,8,4,1000
32,171,9,4,1000
32,171,10,0,1000
32,171,11,7,1000
32,171,12,0,1000
32,171,13,10,1000
32,171,14,18,1000
32,171,15,5,1000
32,171,16,12,1000
32,171,17,17,1000
32,171,18,0,1000
32,171,19,14,1000
32,171,20,15,1000
32,171,21,20,1000
32,171,22,5,1000
32,171,23,19,1000
32,171,24,14,1000
32,171,25,6,1000
32,171,26,14,1000
32,171,27,17,1000
32,171,28,7,1000
32,171,29,19,1000
32,171,30,4,1000
32,171,31,16,1000
32,171,32,8,1000
32,171,33,14,1000
32,171,34,0,1000
32,171,35,8,1000
32,171,36,0,1000
32,171,37,0,1000
32,171,38,14,1000
32,171,39,15,1000
32,171,40,0,1000
32,171,41,8,1000
32,171,42,15,1000
32,171,43,0,1000
32,171,44,8,1000
32,171,45,0,1000
32,171,46,15,1000
32,171,47,18,1000
32,171,48,11,1000
32,171,49,0,1000
32,171,50,15,1000
32,171,51,9,1000
32,171,52,14,1000
32,171,53,12,1000
32,171,54,12,1000
32,171,55,0,1000
32,171,56,4,1000
32,171,57,11,1000
32,171,58,11,1000
32,171,59,16,1000
32,171,60,5,1000
32,171,61,7,1000
32,171,62,11,1000
32,171,63,6,1000
32,171,64,6,1000
32,171,65,19,1000
32,171,66,16,1000
32,171,67,9,1000
32,171,68,16,1000
32,171,69,16,1000
32,171,70,15,1000
32,171,71,16,1000
32,171,72,13,1000
32,171,73,5,1000
32,171,74,17,1000
32,171,75,0,1000
32,171,76,10,1000
32,171,77,10,1000
32,171,78,0,1000
32,171,79,16,1000
32,171,80,11,1000
32,171,81,9,1000
32,171,82,11,1000
32,171,83,3,1000
32,171,84,16,1000
32,171,85,0,1000
32,171,86,14,1000
32,171,87,7,1000
32,171,88,0,1000
32,171,89,0,1000
32,171,90,3,1000
32,171,91,13,1000
32,171,92,16,1000
32,171,93,6,1000
32,171,94,13,1000
32,171,95,17,1000
32,171,96,8,1000
32,171,97,5,1000
32,171,98,9,1000
32,171,99,0,1000
32,171,100,18,1000
32,171,101,5,1000
32,171,102,18,1000
32,171,103,12,1000
32,171,104,2,1000
32,171,105,15,1000
32,171,106,14,1000
32,171,107,4,1000
32,171,108,0,1000
32,171,109,17,1000
32,171,110,8,1000
32,171,111,20,1000
32,171,112,15,1000
32,171,113,16,1000
32,171,114,5,1000
32,171,115,5,1000
32,171,116,3,1000
32,171,117,8,1000
32,171,118,3,1000
32,171,119,5,1000
32,171,120,18,1000
32,171,121,12,1000
32,171,122,2,1000
32,171,123,5,1000
32,171,124,4,1000
32,171,125,6,1000
32,171,126,5,1000
32,171,127,4,1000
32,171,128,4,1000
32,171,129,2,1000
32,171,130,15,1000
32,171,131,0,1000
32,171,132,14,1000
32,171,133,13,1000
32,171,134,9,1000
32,171,135,3,1000
32,171,136,6,1000
32,171,137,9,1000
32,171,138,5,1000
32,171,139,0,1000
32,171,140,10,1000
32,171,141,8,1000
32,171,142,12,1000
32,171,143,16,1000
32,171,144,5,1000
32,171,145,6,1000
32,171,146,10,1000
32,171,147,18,1000
32,171,148,5,1000
32,171,149,16,1000
32,171,150,13,1000
32,171,151,14,1000
32,171,152,0,1000
32,171,153,6,1000
32,171,154,8,1000
32,171,155,15,1000
32,171,156,3,1000
32,171,157,7,1000
32,171,158,19,1000
32,171,159,5,1000
32,171,160,4,1000
32,171,161,0,1000
32,171,162,4,1000
32,171,163,0,1000
32,171,164,8,1000
32,171,165,7,1000
32,171,166,0,1000
32,171,167,0,1000
32,171,168,7,1000
32,171,169,0,1000
32,171,170,12,1000
32,171,171,4,1000
32,171,172,13,1000
32,171,173,13,1000
32,171,174,12,1000
32,171,175,0,1000
32,171,176,12,1000
32,171,177,4,1000
32,171,178,0,1000
32,171,179,11,1000
32,171,180,15,1000
32,171,181,0,1000
32,171,182,0,1000
32,171,183,13,1000
32,171,184,18,1000
32,171,185,13,1000
32,171,186,16,1000
32,171,187,0,1000
32,171,188,5,1000
32,171,189,9,1000
32,171,190,0,1000
32,171,191,0,1000
32,171,192,20,1000
32,171,193,12,1000
32,171,194,16,1000
32,171,195,6,1000
32,171,196,17,1000
32,171,197,0,1000
32,171,198,5,1000
32,171,199,20,1000
32,171,200,0,1000
32,171,201,14,1000
32,171,202,18,1000
32,171,203,13,1000
32,171,204,6,1000
32,171,205,15,1000
32,171,206,0,1000
32,171,207,12,1000
32,171,208,6,1000
32,171,209,7,1000
32,171,210,19,1000
32,171,211,0,1000
32,171,212,6,1000
32,171,213,17,1000
32,171,214,17,1000
32,171,215,13,1000
32,171,216,2,1000
32,171,217,5,1000
32,171,218,10,1000
32,171,219,20,1000
32,171,220,7,1000
32,171,221,3,1000
32,171,222,0,1000
32,171,223,15,1000
32,171,224,0,1000
32,171,225,0,1000
32,171,226,5,1000
32,171,227,6,1000
32,171,228,4,1000
32,171,229,0,1000
32,171,230,3,1000
32,171,231,6,1000
32,171,232,0,1000
32,171,233,9,1000
32,171,234,0,1000
32,171,235,0,1000
32,171,236,0,1000
32,171,237,0,1000
32,171,238,15,1000
32,171,239,0,1000
32,171,240,25,1000
32,171,241,18,1000
32,171,242,0,1000
32,171,243,3,1000
32,171,244,0,1000
32,171,245,0,1000
32,171,246,17,1000
32,171,247,15,1000
32,171,248,7,1000
32,171,249,3,1000
32,171,250,0,1000
32,171,251,0,1000
32,171,252,4,1000
32,171,253,5,1000
32,171,254,8,1000
32,171,255,13,1000
32,171,256,12,1000
32,171,257,15,1000
32,171,258,0,1000
32,171,259,6,1000
32,171,260,18,1000
32,171,261,13,1000
32,171,262,9,1000
32,171,263,4,1000
32,171,264,15,1000
32,171,265,12,1000
32,171,266,19,1000
32,171,267,4,1000
32,171,268,14,1000
32,171,269,6,1000
32,171,270,0,1000
32,171,271,6,1000
32,171,272,16,1000
32,171,273,5,1000
32,171,274,6,1000
32,171,275,17,1000
32,171,276,11,1000
32,171,277,0,1000
32,171,278,13,1000
32,171,279,5,1000
32,171,280,20,1000
32,171,281,5,1000
32,171,282,13,1000
32,171,283,0,1000
32,171,284,0,1000
32,171,285,10,1000
32,171,286,12,1000
32,171,287,6,1000
32,171,288,15,1000
32,171,289,5,1000
32,171,290,13,1000
32,171,291,0,1000
32,171,292,9,1000
32,171,293,2,1000
32,171,294,16,1000
32,171,295,5,1000
32,171,296,6,1000
32,171,297,16,1000
32,171,298,16,1000
32,171,299,7,1000
32,171,300,0,1000
32,171,301,0,1000
32,171,302,20,1000
32,171,303,6,1000
32,171,304,5,1000
32,171,305,9,1000
32,171,306,0,1000
32,171,307,10,1000
32,171,308,3,1000
32,171,309,5,1000
32,171,310,4,1000
32,171,311,19,1000
32,171,312,17,1000
32,171,313,0,1000
32,171,314,11,1000
32,171,315,7,1000
32,171,316,9,1000
32,171,317,15,1000
32,171,318,3,1000
32,171,319,16,1000
32,171,320,9,1000
32,171,321,11,1000
32,171,322,14,1000
32,171,323,18,1000
32,171,324,17,1000
32,171,325,16,1000
32,171,326,9,1000
32,171,327,7,1000
32,171,328,14,1000
32,171,329,2,1000
32,171,330,8,1000
32,171,331,0,1000
32,171,332,6,1000
32,171,333,14,1000
32,171,334,3,1000
32,171,335,6,1000
32,171,336,5,1000
32,171,337,5,1000
32,171,338,15,1000
32,171,339,15,1000
32,171,340,17,1000
32,171,341,17,1000
32,171,342,14,1000
32,171,343,4,1000
32,171,344,1,1000
32,171,345,3,1000
32,171,346,7,1000
32,171,347,19,1000
32,171,348,6,1000
32,171,349,9,1000
32,171,350,10,1000
32,171,351,7,1000
32,171,352,14,1000
32,171,353,5,1000
32,171,354,0,1000
32,171,355,0,1000
32,171,356,11,1000
32,171,357,0,1000
32,171,358,5,1000
32,171,359,5,1000
32,171,360,5,1000
32,171,361,0,1000
32,171,362,4,1000
32,171,363,14,1000
32,171,364,11,1000
32,171,365,16,1000
32,171,366,6,1000
32,171,367,3,1000
32,171,368,9,1000
32,171,369,0,1000
32,171,370,6,1000
32,171,371,11,1000
32,171,372,11,1000
32,171,373,8,1000
32,171,374,0,1000
32,171,375,23,1000
32,171,376,3,1000
32,171,377,7,1000
32,171,378,5,1000
32,171,379,0,1000
32,171,380,0,1000
32,171,381,17,1000
32,171,382,13,1000
32,171,383,14,1000
32,171,384,7,1000
32,171,385,7,1000
32,171,386,5,1000
32,171,387,13,1000
32,171,388,4,1000
32,171,389,5,1000
32,171,390,0,1000
32,171,391,17,1000
32,171,392,0,1000
32,171,393,1,1000
32,171,394,4,1000
32,171,395,3,1000
32,171,396,6,1000
32,171,397,0,1000
32,171,398,0,1000
32,171,399,8,1000
32,171,400,5,1000
32,178,1,5,1000
32,178,2,13,1000
32,178,3,14,1000
32,178,4,21,1000
32,178,5,17,1000
32,178,6,6,1000
32,178,7,19,1000
32,178,8,17,1000
32,178,9,18,1000
32,178,10,19,1000
32,178,11,8,1000
32,178,12,0,1000
32,178,13,3,1000
32,178,14,5,1000
32,178,15,20,1000
32,178,16,14,1000
32,178,17,18,1000
32,178,18,9,1000
32,178,19,16,1000
32,178,20,4,1000
32,178,21,21,1000
32,178,22,5,1000
32,178,23,7,1000
32,178,24,11,1000
32,178,25,0,1000
32,178,26,11,1000
32,178,27,18,1000
32,178,28,8,1000
32,178,29,17,1000
32,178,30,6,1000
32,178,31,10,1000
32,178,32,10,1000
32,178,33,17,1000
32,178,34,3,1000
32,178,35,7,1000
32,178,36,18,1000
32,178,37,16,1000
32,178,38,18,1000
32,178,39,15,1000
32,178,40,21,1000
32,178,41,4,1000
32,178,42,18,1000
32,178,43,11,1000
32,178,44,22,1000
32,178,45,17,1000
32,178,46,7,1000
32,178,47,9,1000
32,178,48,12,1000
32,178,49,9,1000
32,178,50,18,1000
32,178,51,19,1000
32,178,52,5,1000
32,178,53,10,1000
32,178,54,6,1000
32,178,55,19,1000
32,178,56,6,1000
32,178,57,20,1000
32,178,58,17,1000
32,178,59,20,1000
32,178,60,9,1000
32,178,61,5,1000
32,178,62,22,1000
32,178,63,4,1000
32,178,64,15,1000
32,178,65,8,1000
32,178,66,10,1000
32,178,67,7,1000
32,178,68,23,1000
32,178,69,18,1000
32,178,70,7,1000
32,178,71,16,1000
32,178,72,4,1000
32,178,73,14,1000
32,178,74,0,1000
32,178,75,0,1000
32,178,76,15,1000
32,178,77,0,1000
32,178,78,13,1000
32,178,79,10,1000
32,178,80,6,1000
32,178,81,5,1000
32,178,82,5,1000
32,178,83,4,1000
32,178,84,17,1000
32,178,85,12,1000
32,178,86,15,1000
32,178,87,17,1000
32,178,88,6,1000
32,178,89,14,1000
32,178,90,15,1000
32,178,91,18,1000
32,178,92,19,1000
32,178,93,8,1000
32,178,94,3,1000
32,178,95,18,1000
32,178,96,18,1000
32,178,97,16,1000
32,178,98,6,1000
32,178,99,10,1000
32,178,100,10,1000
32,178,101,16,1000
32,178,102,0,1000
32,178,103,17,1000
32,178,104,24,1000
32,178,105,0,1000
32,178,106,14,1000
32,178,107,17,1000
32,178,108,10,1000
32,178,109,11,1000
32,178,110,8,1000
32,178,111,15,1000
32,178,112,4,1000
32,178,113,3,1000
32,178,114,13,1000
32,178,115,14,1000
32,178,116,10,1000
32,178,117,7,1000
32,178,118,3,1000
32,178,119,5,1000
32,178,120,6,1000
32,178,121,17,1000
32,178,122,2,1000
32,178,123,13,1000
32,178,124,9,1000
32,178,125,20,1000
32,178,126,8,1000
32,178,127,16,1000
32,178,128,9,1000
32,178,129,18,1000
32,178,130,5,1000
32,178,131,9,1000
32,178,132,0,1000
32,178,133,15,1000
32,178,134,13,1000
32,178,135,5,1000
32,178,136,10,1000
32,178,137,18,1000
32,178,138,12,1000
32,178,139,10,1000
32,178,140,18,1000
32,178,141,0,1000
32,178,142,16,1000
32,178,143,3,1000
32,178,144,19,1000
32,178,145,18,1000
32,178,146,18,1000
32,178,147,11,1000
32,178,148,19,1000
32,178,149,17,1000
32,178,150,15,1000
32,178,151,5,1000
32,178,152,4,1000
32,178,153,16,1000
32,178,154,8,1000
32,178,155,21,1000
32,178,156,4,1000
32,178,157,17,1000
32,178,158,0,1000
32,178,159,5,1000
32,178,160,8,1000
32,178,161,4,1000
32,178,162,7,1000
32,178,163,18,1000
32,178,164,19,1000
32,178,165,3,1000
32,178,166,19,1000
32,178,167,19,1000
32,178,168,22,1000
32,178,169,7,1000
32,178,170,17,1000
32,178,171,16,1000
32,178,172,11,1000
32,178,173,15,1000
32,178,174,14,1000
32,178,175,11,1000
32,178,176,16,1000
32,178,177,13,1000
32,178,178,24,1000
32,178,179,19,1000
32,178,180,0,1000
32,178,181,6,1000
32,178,182,11,1000
32,178,183,15,1000
32,178,184,16,1000
32,178,185,9,1000
32,178,186,12,1000
32,178,187,17,1000
32,178,188,18,1000
32,178,189,20,1000
32,178,190,17,1000
32,178,191,21,1000
32,178,192,21,1000
32,178,193,0,1000
32,178,194,16,1000
32,178,195,21,1000
32,178,196,0,1000
32,178,197,17,1000
32,178,198,8,1000
32,178,199,0,1000
32,178,200,3,1000
32,178,201,4,1000
32,178,202,9,1000
32,178,203,17,1000
32,178,204,13,1000
32,178,205,10,1000
32,178,206,5,1000
32,178,207,3,1000
32,178,208,9,1000
32,178,209,16,1000
32,178,210,14,1000
32,178,211,18,1000
32,178,212,0,1000
32,178,213,17,1000
32,178,214,8,1000
32,178,215,17,1000
32,178,216,7,1000
32,178,217,18,1000
32,178,218,8,1000
32,178,219,7,1000
32,178,220,15,1000
32,178,221,6,1000
32,178,222,0,1000
32,178,223,20,1000
32,178,224,6,1000
32,178,225,18,1000
32,178,226,16,1000
32,178,227,0,1000
32,178,228,5,1000
32,178,229,9,1000
32,178,230,23,1000
32,178,231,18,1000
32,178,232,6,1000
32,178,233,16,1000
32,178,234,5,1000
32,178,235,12,1000
32,178,236,21,1000
32,178,237,11,1000
32,178,238,0,1000
32,178,239,5,1000
32,178,240,3,1000
32,178,241,7,1000
32,178,242,16,1000
32,178,243,12,1000
32,178,244,18,1000
32,178,245,17,1000
32,178,246,6,1000
32,178,247,8,1000
32,178,248,19,1000
32,178,249,18,1000
32,178,250,13,1000
32,178,251,17,1000
32,178,252,8,1000
32,178,253,0,1000
32,178,254,13,1000
32,178,255,3,1000
32,178,256,16,1000
32,178,257,5,1000
32,178,258,14,1000
32,178,259,6,1000
32,178,260,6,1000
32,178,261,7,1000
32,178,262,10,1000
32,178,263,18,1000
32,178,264,21,1000
32,178,265,4,1000
32,178,266,9,1000
32,178,267,4,1000
32,178,268,16,1000
32,178,269,16,1000
32,178,270,16,1000
32,178,271,4,1000
32,178,272,9,1000
32,178,273,11,1000
32,178,274,7,1000
32,178,275,20,1000
32,178,276,20,1000
32,178,277,4,1000
32,178,278,16,1000
32,178,279,20,1000
32,178,280,4,1000
32,178,281,20,1000
32,178,282,18,1000
32,178,283,22,1000
32,178,284,9,1000
32,178,285,14,1000
32,178,286,8,1000
32,178,287,6,1000
32,178,288,9,1000
32,178,289,11,1000
32,178,290,12,1000
32,178,291,17,1000
32,178,292,20,1000
32,178,293,4,1000
32,178,294,0,1000
32,178,295,16,1000
32,178,296,16,1000
32,178,297,7,1000
32,178,298,9,1000
32,178,299,19,1000
32,178,300,19,1000
32,178,301,8,1000
32,178,302,9,1000
32,178,303,0,1000
32,178,304,14,1000
32,178,305,15,1000
32,178,306,18,1000
32,178,307,8,1000
32,178,308,21,1000
32,178,309,11,1000
32,178,310,11,1000
32,178,311,17,1000
32,178,312,9,1000
32,178,313,10,1000
32,178,314,3,1000
32,178,315,7,1000
32,178,316,6,1000
32,178,317,7,1000
32,178,318,15,1000
32,178,319,5,1000
32,178,320,1,1000
32,178,321,3,1000
32,178,322,15,1000
32,178,323,15,1000
32,178,324,15,1000
32,178,325,4,1000
32,178,326,7,1000
32,178,327,14,1000
32,178,328,0,1000
32,178,329,18,1000
32,178,330,0,1000
32,178,331,16,1000
32,178,332,18,1000
32,178,333,11,1000
32,178,334,10,1000
32,178,335,7,1000
32,178,336,4,1000
32,178,337,5,1000
32,178,338,8,1000
32,178,339,0,1000
32,178,340,9,1000
32,178,341,15,1000
32,178,342,16,1000
32,178,343,20,1000
32,178,344,11,1000
32,178,345,15,1000
32,178,346,10,1000
32,178,347,18,1000
32,178,348,5,1000
32,178,349,0,1000
32,178,350,16,1000
32,178,351,9,1000
32,178,352,17,1000
32,178,353,14,1000
32,178,354,11,1000
32,178,355,0,1000
32,178,356,5,1000
32,178,357,4,1000
32,178,358,17,1000
32,178,359,7,1000
32,178,360,3,1000
32,178,361,18,1000
32,178,362,7,1000
32,178,363,10,1000
32,178,364,20,1000
32,178,365,7,1000
32,178,366,7,1000
32,178,367,6,1000
32,178,368,13,1000
32,178,369,16,1000
32,178,370,16,1000
32,178,371,7,1000
32,178,372,3,1000
32,178,373,0,1000
32,178,374,13,1000
32,178,375,3,1000
32,178,376,14,1000
32,178,377,16,1000
32,178,378,6,1000
32,178,379,8,1000
32,178,380,22,1000
32,178,381,3,1000
32,178,382,0,1000
32,178,383,7,1000
32,178,384,7,1000
32,178,385,7,1000
32,178,386,17,1000
32,178,387,16,1000
32,178,388,16,1000
32,178,389,17,1000
32,178,390,6,1000
32,178,391,16,1000
32,178,392,17,1000
32,178,393,11,1000
32,178,394,6,1000
32,178,395,11,1000
32,178,396,15,1000
32,178,397,8,1000
32,178,398,7,1000
32,178,399,18,1000
32,178,400,18,1000
32,184,1,16,1000
32,184,2,15,1000
32,184,3,16,1000
32,184,4,15,1000
32,184,5,17,1000
32,184,6,19,1000
32,184,7,17,1000
32,184,8,6,1000
32,184,9,10,1000
32,184,10,6,1000
32,184,11,20,1000
32,184,12,6,1000
32,184,13,15,1000
32,184,14,7,1000
32,184,15,4,1000
32,184,16,6,1000
32,184,17,17,1000
32,184,18,22,1000
32,184,19,22,1000
32,184,20,12,1000
32,184,21,3,1000
32,184,22,22,1000
32,184,23,13,1000
32,184,24,15,1000
32,184,25,11,1000
32,184,26,12,1000
32,184,27,16,1000
32,184,28,17,1000
32,184,29,23,1000
32,184,30,10,1000
32,184,31,21,1000
32,184,32,14,1000
32,184,33,21,1000
32,184,34,12,1000
32,184,35,21,1000
32,184,36,19,1000
32,184,37,5,1000
32,184,38,7,1000
32,184,39,5,1000
32,184,40,18,1000
32,184,41,8,1000
32,184,42,4,1000
32,184,43,14,1000
32,184,44,13,1000
32,184,45,16,1000
32,184,46,23,1000
32,184,47,23,1000
32,184,48,21,1000
32,184,49,19,1000
32,184,50,16,1000
32,184,51,17,1000
32,184,52,3,1000
32,184,53,20,1000
32,184,54,10,1000
32,184,55,4,1000
32,184,56,22,1000
32,184,57,6,1000
32,184,58,9,1000
32,184,59,17,1000
32,184,60,18,1000
32,184,61,16,1000
32,184,62,8,1000
32,184,63,7,1000
32,184,64,11,1000
32,184,65,22,1000
32,184,66,4,1000
32,184,67,20,1000
32,184,68,21,1000
32,184,69,18,1000
32,184,70,4,1000
32,184,71,6,1000
32,184,72,12,1000
32,184,73,9,1000
32,184,74,23,1000
32,184,75,16,1000
32,184,76,2,1000
32,184,77,20,1000
32,184,78,14,1000
32,184,79,16,1000
32,184,80,11,1000
32,184,81,4,1000
32,184,82,15,1000
32,184,83,6,1000
32,184,84,9,1000
32,184,85,13,1000
32,184,86,11,1000
32,184,87,11,1000
32,184,88,23,1000
32,184,89,16,1000
32,184,90,12,1000
32,184,91,19,1000
32,184,92,18,1000
32,184,93,14,1000
32,184,94,10,1000
32,184,95,11,1000
32,184,96,18,1000
32,184,97,16,1000
32,184,98,16,1000
32,184,99,16,1000
32,184,100,13,1000
32,184,101,15,1000
32,184,102,19,1000
32,184,103,9,1000
32,184,104,3,1000
32,184,105,19,1000
32,184,106,6,1000
32,184,107,8,1000
32,184,108,15,1000
32,184,109,15,1000
32,184,110,14,1000
32,184,111,17,1000
32,184,112,5,1000
32,184,113,18,1000
32,184,114,13,1000
32,184,115,11,1000
32,184,116,17,1000
32,184,117,8,1000
32,184,118,5,1000
32,184,119,20,1000
32,184,120,19,1000
32,184,121,4,1000
32,184,122,16,1000
32,184,123,17,1000
32,184,124,17,1000
32,184,125,15,1000
32,184,126,11,1000
32,184,127,19,1000
32,184,128,14,1000
32,184,129,19,1000
32,184,130,18,1000
32,184,131,14,1000
32,184,132,13,1000
32,184,133,19,1000
32,184,134,17,1000
32,184,135,8,1000
32,184,136,10,1000
32,184,137,9,1000
32,184,138,19,1000
32,184,139,12,1000
32,184,140,17,1000
32,184,141,17,1000
32,184,142,15,1000
32,184,143,11,1000
32,184,144,10,1000
32,184,145,19,1000
32,184,146,21,1000
32,184,147,3,1000
32,184,148,12,1000
32,184,149,5,1000
32,184,150,13,1000
32,184,151,11,1000
32,184,152,14,1000
32,184,153,19,1000
32,184,154,13,1000
32,184,155,20,1000
32,184,156,10,1000
32,184,157,24,1000
32,184,158,8,1000
32,184,159,20,1000
32,184,160,18,1000
32,184,161,17,1000
32,184,162,17,1000
32,184,163,17,1000
32,184,164,17,1000
32,184,165,18,1000
32,184,166,6,1000
32,184,167,15,1000
32,184,168,5,1000
32,184,169,16,1000
32,184,170,6,1000
32,184,171,21,1000
32,184,172,9,1000
32,184,173,4,1000
32,184,174,14,1000
32,184,175,17,1000
32,184,176,16,1000
32,184,177,15,1000
32,184,178,5,1000
32,184,179,11,1000
32,184,180,11,1000
32,184,181,5,1000
32,184,182,15,1000
32,184,183,19,1000
